block_group,B19051_000E,B19051_002E,B19051_003E,B19052_002E,B19052_003E,B19053_002E,B19053_003E,B19054_002E,B19054_003E,B19055_002E,B19055_003E,B19056_002E,B19056_003E,B19057_002E,B19057_003E,B19058_002E,B19058_003E,B19059_002E,B19059_003E,B19060_002E,B19060_003E
480291211211,597.0,476.0,121.0,476.0,121.0,45.0,552.0,192.0,405.0,139.0,458.0,5.0,592.0,7.0,590.0,12.0,585.0,147.0,450.0,138.0,459.0
480291211212,408.0,367.0,41.0,349.0,59.0,66.0,342.0,111.0,297.0,120.0,288.0,37.0,371.0,0.0,408.0,0.0,408.0,86.0,322.0,59.0,349.0
480291211221,563.0,448.0,115.0,413.0,150.0,45.0,518.0,157.0,406.0,208.0,355.0,34.0,529.0,12.0,551.0,20.0,543.0,179.0,384.0,88.0,475.0
480291211222,533.0,459.0,74.0,451.0,82.0,37.0,496.0,127.0,406.0,160.0,373.0,52.0,481.0,0.0,533.0,11.0,522.0,154.0,379.0,101.0,432.0
480291211223,781.0,726.0,55.0,715.0,66.0,108.0,673.0,154.0,627.0,198.0,583.0,13.0,768.0,0.0,781.0,15.0,766.0,132.0,649.0,133.0,648.0
480291215014,691.0,482.0,209.0,444.0,247.0,38.0,653.0,35.0,656.0,202.0,489.0,70.0,621.0,46.0,645.0,108.0,583.0,240.0,451.0,148.0,543.0
480291713023,288.0,213.0,75.0,153.0,135.0,60.0,228.0,0.0,288.0,96.0,192.0,34.0,254.0,0.0,288.0,41.0,247.0,26.0,262.0,21.0,267.0
480291713024,304.0,176.0,128.0,165.0,139.0,11.0,293.0,31.0,273.0,159.0,145.0,45.0,259.0,20.0,284.0,109.0,195.0,49.0,255.0,13.0,291.0
480291714012,698.0,564.0,134.0,564.0,134.0,19.0,679.0,0.0,698.0,147.0,551.0,144.0,554.0,9.0,689.0,210.0,488.0,78.0,620.0,72.0,626.0
480291714021,730.0,524.0,206.0,506.0,224.0,35.0,695.0,24.0,706.0,255.0,475.0,74.0,656.0,8.0,722.0,248.0,482.0,80.0,650.0,63.0,667.0
480291714023,554.0,500.0,54.0,475.0,79.0,61.0,493.0,9.0,545.0,129.0,425.0,80.0,474.0,26.0,528.0,149.0,405.0,49.0,505.0,40.0,514.0
480291715011,432.0,282.0,150.0,264.0,168.0,38.0,394.0,2.0,430.0,142.0,290.0,52.0,380.0,5.0,427.0,67.0,365.0,78.0,354.0,33.0,399.0
480291715021,361.0,292.0,69.0,285.0,76.0,14.0,347.0,28.0,333.0,118.0,243.0,34.0,327.0,0.0,361.0,107.0,254.0,44.0,317.0,80.0,281.0
480291715022,245.0,157.0,88.0,149.0,96.0,22.0,223.0,0.0,245.0,92.0,153.0,28.0,217.0,0.0,245.0,50.0,195.0,46.0,199.0,0.0,245.0
480291715024,398.0,268.0,130.0,268.0,130.0,43.0,355.0,9.0,389.0,178.0,220.0,50.0,348.0,3.0,395.0,143.0,255.0,51.0,347.0,51.0,347.0
480291914121,765.0,644.0,121.0,630.0,135.0,169.0,596.0,393.0,372.0,192.0,573.0,4.0,761.0,0.0,765.0,4.0,761.0,202.0,563.0,87.0,678.0
480291914131,1195.0,977.0,218.0,899.0,296.0,157.0,1038.0,226.0,969.0,321.0,874.0,40.0,1155.0,28.0,1167.0,95.0,1100.0,252.0,943.0,147.0,1048.0
480291914132,1409.0,1177.0,232.0,1159.0,250.0,168.0,1241.0,318.0,1091.0,244.0,1165.0,11.0,1398.0,11.0,1398.0,83.0,1326.0,178.0,1231.0,203.0,1206.0
480291915031,941.0,753.0,188.0,710.0,231.0,197.0,744.0,184.0,757.0,230.0,711.0,26.0,915.0,0.0,941.0,40.0,901.0,184.0,757.0,247.0,694.0
480291915032,723.0,543.0,180.0,510.0,213.0,69.0,654.0,136.0,587.0,145.0,578.0,26.0,697.0,0.0,723.0,13.0,710.0,135.0,588.0,55.0,668.0
480291915033,589.0,411.0,178.0,397.0,192.0,27.0,562.0,123.0,466.0,328.0,261.0,0.0,589.0,0.0,589.0,0.0,589.0,236.0,353.0,81.0,508.0
480291915041,461.0,351.0,110.0,347.0,114.0,88.0,373.0,263.0,198.0,160.0,301.0,5.0,456.0,0.0,461.0,0.0,461.0,114.0,347.0,68.0,393.0
480291915042,429.0,381.0,48.0,365.0,64.0,135.0,294.0,238.0,191.0,100.0,329.0,10.0,419.0,0.0,429.0,0.0,429.0,71.0,358.0,67.0,362.0
480291915051,334.0,260.0,74.0,255.0,79.0,50.0,284.0,143.0,191.0,117.0,217.0,11.0,323.0,0.0,334.0,16.0,318.0,78.0,256.0,21.0,313.0
480291915052,478.0,329.0,149.0,314.0,164.0,114.0,364.0,292.0,186.0,274.0,204.0,6.0,472.0,0.0,478.0,0.0,478.0,107.0,371.0,27.0,451.0
480291915061,1054.0,762.0,292.0,723.0,331.0,88.0,966.0,316.0,738.0,312.0,742.0,33.0,1021.0,0.0,1054.0,18.0,1036.0,264.0,790.0,97.0,957.0
480291915062,1145.0,955.0,190.0,865.0,280.0,152.0,993.0,225.0,920.0,336.0,809.0,28.0,1117.0,0.0,1145.0,49.0,1096.0,185.0,960.0,188.0,957.0
480291915063,526.0,460.0,66.0,460.0,66.0,93.0,433.0,236.0,290.0,165.0,361.0,0.0,526.0,0.0,526.0,0.0,526.0,79.0,447.0,59.0,467.0
480291917012,233.0,199.0,34.0,174.0,59.0,50.0,183.0,96.0,137.0,73.0,160.0,0.0,233.0,0.0,233.0,0.0,233.0,69.0,164.0,18.0,215.0
480291917021,1556.0,1352.0,204.0,1352.0,204.0,102.0,1454.0,551.0,1005.0,307.0,1249.0,0.0,1556.0,0.0,1556.0,59.0,1497.0,226.0,1330.0,118.0,1438.0
480291917023,407.0,346.0,61.0,328.0,79.0,66.0,341.0,98.0,309.0,104.0,303.0,36.0,371.0,0.0,407.0,12.0,395.0,134.0,273.0,66.0,341.0
480291917024,572.0,260.0,312.0,229.0,343.0,59.0,513.0,316.0,256.0,351.0,221.0,0.0,572.0,0.0,572.0,0.0,572.0,305.0,267.0,132.0,440.0
480291918061,364.0,279.0,85.0,279.0,85.0,16.0,348.0,135.0,229.0,76.0,288.0,0.0,364.0,0.0,364.0,0.0,364.0,42.0,322.0,39.0,325.0
480291918062,645.0,506.0,139.0,470.0,175.0,101.0,544.0,256.0,389.0,146.0,499.0,0.0,645.0,0.0,645.0,17.0,628.0,112.0,533.0,146.0,499.0
480291918071,1653.0,1170.0,483.0,1143.0,510.0,132.0,1521.0,772.0,881.0,499.0,1154.0,29.0,1624.0,9.0,1644.0,16.0,1637.0,307.0,1346.0,283.0,1370.0
480291918072,1101.0,1000.0,101.0,975.0,126.0,60.0,1041.0,49.0,1052.0,101.0,1000.0,24.0,1077.0,0.0,1101.0,0.0,1101.0,65.0,1036.0,28.0,1073.0
480291918082,639.0,585.0,54.0,585.0,54.0,40.0,599.0,107.0,532.0,50.0,589.0,0.0,639.0,0.0,639.0,0.0,639.0,76.0,563.0,82.0,557.0
480291918091,1656.0,1417.0,239.0,1309.0,347.0,270.0,1386.0,401.0,1255.0,280.0,1376.0,14.0,1642.0,0.0,1656.0,12.0,1644.0,304.0,1352.0,420.0,1236.0
480291918101,967.0,887.0,80.0,817.0,150.0,189.0,778.0,215.0,752.0,144.0,823.0,24.0,943.0,0.0,967.0,0.0,967.0,135.0,832.0,121.0,846.0
480291918102,764.0,711.0,53.0,700.0,64.0,93.0,671.0,139.0,625.0,111.0,653.0,14.0,750.0,0.0,764.0,14.0,750.0,120.0,644.0,182.0,582.0
480291918121,765.0,675.0,90.0,630.0,135.0,69.0,696.0,173.0,592.0,120.0,645.0,34.0,731.0,0.0,765.0,0.0,765.0,124.0,641.0,165.0,600.0
480291918122,411.0,380.0,31.0,356.0,55.0,69.0,342.0,103.0,308.0,54.0,357.0,0.0,411.0,0.0,411.0,0.0,411.0,66.0,345.0,84.0,327.0
480291918132,792.0,728.0,64.0,728.0,64.0,64.0,728.0,131.0,661.0,139.0,653.0,0.0,792.0,15.0,777.0,41.0,751.0,149.0,643.0,79.0,713.0
480291821062,1085.0,936.0,149.0,935.0,150.0,139.0,946.0,413.0,672.0,258.0,827.0,48.0,1037.0,0.0,1085.0,10.0,1075.0,335.0,750.0,265.0,820.0
480291905031,467.0,434.0,33.0,405.0,62.0,90.0,377.0,74.0,393.0,100.0,367.0,26.0,441.0,0.0,467.0,61.0,406.0,55.0,412.0,24.0,443.0
480291905033,525.0,439.0,86.0,404.0,121.0,64.0,461.0,40.0,485.0,148.0,377.0,84.0,441.0,23.0,502.0,30.0,495.0,62.0,463.0,53.0,472.0
480291905041,517.0,405.0,112.0,389.0,128.0,57.0,460.0,29.0,488.0,123.0,394.0,33.0,484.0,25.0,492.0,73.0,444.0,46.0,471.0,40.0,477.0
480291906031,431.0,362.0,69.0,351.0,80.0,39.0,392.0,20.0,411.0,140.0,291.0,35.0,396.0,8.0,423.0,37.0,394.0,86.0,345.0,36.0,395.0
480291906032,490.0,408.0,82.0,386.0,104.0,93.0,397.0,33.0,457.0,196.0,294.0,37.0,453.0,22.0,468.0,89.0,401.0,64.0,426.0,45.0,445.0
480291906042,385.0,333.0,52.0,333.0,52.0,44.0,341.0,0.0,385.0,85.0,300.0,23.0,362.0,0.0,385.0,30.0,355.0,31.0,354.0,31.0,354.0
480291906043,454.0,349.0,105.0,313.0,141.0,42.0,412.0,22.0,432.0,124.0,330.0,91.0,363.0,9.0,445.0,88.0,366.0,42.0,412.0,21.0,433.0
480291910052,331.0,252.0,79.0,246.0,85.0,28.0,303.0,38.0,293.0,130.0,201.0,46.0,285.0,11.0,320.0,72.0,259.0,41.0,290.0,39.0,292.0
480291910061,285.0,244.0,41.0,234.0,51.0,51.0,234.0,17.0,268.0,23.0,262.0,0.0,285.0,12.0,273.0,20.0,265.0,23.0,262.0,12.0,273.0
480291910063,695.0,561.0,134.0,539.0,156.0,41.0,654.0,16.0,679.0,224.0,471.0,97.0,598.0,0.0,695.0,110.0,585.0,29.0,666.0,41.0,654.0
480291801014,230.0,212.0,18.0,212.0,18.0,0.0,230.0,70.0,160.0,61.0,169.0,13.0,217.0,13.0,217.0,13.0,217.0,25.0,205.0,13.0,217.0
480291801015,337.0,241.0,96.0,231.0,106.0,36.0,301.0,75.0,262.0,105.0,232.0,47.0,290.0,6.0,331.0,24.0,313.0,54.0,283.0,28.0,309.0
480291801021,293.0,211.0,82.0,205.0,88.0,37.0,256.0,94.0,199.0,126.0,167.0,17.0,276.0,0.0,293.0,5.0,288.0,84.0,209.0,24.0,269.0
480291806044,250.0,204.0,46.0,204.0,46.0,16.0,234.0,67.0,183.0,24.0,226.0,0.0,250.0,0.0,250.0,22.0,228.0,46.0,204.0,18.0,232.0
480291801022,407.0,331.0,76.0,292.0,115.0,65.0,342.0,68.0,339.0,113.0,294.0,28.0,379.0,0.0,407.0,43.0,364.0,64.0,343.0,39.0,368.0
480291806041,662.0,577.0,85.0,511.0,151.0,99.0,563.0,37.0,625.0,179.0,483.0,16.0,646.0,3.0,659.0,52.0,610.0,73.0,589.0,0.0,662.0
480291806042,790.0,547.0,243.0,547.0,243.0,0.0,790.0,144.0,646.0,155.0,635.0,73.0,717.0,36.0,754.0,272.0,518.0,114.0,676.0,62.0,728.0
480291806045,306.0,206.0,100.0,206.0,100.0,0.0,306.0,70.0,236.0,146.0,160.0,0.0,306.0,0.0,306.0,59.0,247.0,130.0,176.0,49.0,257.0
480291810033,1228.0,1035.0,193.0,1021.0,207.0,14.0,1214.0,14.0,1214.0,68.0,1160.0,10.0,1218.0,15.0,1213.0,57.0,1171.0,30.0,1198.0,47.0,1181.0
480291813032,648.0,609.0,39.0,597.0,51.0,17.0,631.0,15.0,633.0,34.0,614.0,28.0,620.0,0.0,648.0,184.0,464.0,43.0,605.0,35.0,613.0
480291814032,1066.0,1028.0,38.0,1011.0,55.0,172.0,894.0,49.0,1017.0,142.0,924.0,0.0,1066.0,0.0,1066.0,97.0,969.0,43.0,1023.0,50.0,1016.0
480291814033,533.0,492.0,41.0,492.0,41.0,19.0,514.0,65.0,468.0,51.0,482.0,0.0,533.0,0.0,533.0,0.0,533.0,56.0,477.0,53.0,480.0
480291814042,748.0,555.0,193.0,534.0,214.0,72.0,676.0,86.0,662.0,119.0,629.0,21.0,727.0,0.0,748.0,0.0,748.0,94.0,654.0,76.0,672.0
480291815032,2092.0,1658.0,434.0,1646.0,446.0,90.0,2002.0,149.0,1943.0,399.0,1693.0,39.0,2053.0,13.0,2079.0,348.0,1744.0,194.0,1898.0,327.0,1765.0
480291817112,714.0,649.0,65.0,649.0,65.0,83.0,631.0,77.0,637.0,186.0,528.0,59.0,655.0,15.0,699.0,19.0,695.0,170.0,544.0,182.0,532.0
480291817113,1153.0,980.0,173.0,959.0,194.0,135.0,1018.0,270.0,883.0,315.0,838.0,120.0,1033.0,0.0,1153.0,73.0,1080.0,194.0,959.0,94.0,1059.0
480291817153,427.0,416.0,11.0,416.0,11.0,45.0,382.0,11.0,416.0,111.0,316.0,109.0,318.0,22.0,405.0,156.0,271.0,35.0,392.0,11.0,416.0
480291817162,514.0,434.0,80.0,434.0,80.0,53.0,461.0,0.0,514.0,113.0,401.0,30.0,484.0,28.0,486.0,99.0,415.0,88.0,426.0,36.0,478.0
480291817163,906.0,881.0,25.0,869.0,37.0,125.0,781.0,160.0,746.0,81.0,825.0,59.0,847.0,0.0,906.0,145.0,761.0,172.0,734.0,155.0,751.0
480291817164,249.0,249.0,0.0,249.0,0.0,49.0,200.0,32.0,217.0,65.0,184.0,0.0,249.0,50.0,199.0,50.0,199.0,6.0,243.0,32.0,217.0
480291817183,645.0,548.0,97.0,548.0,97.0,20.0,625.0,84.0,561.0,115.0,530.0,0.0,645.0,0.0,645.0,6.0,639.0,116.0,529.0,96.0,549.0
480291817201,1219.0,1013.0,206.0,1003.0,216.0,162.0,1057.0,490.0,729.0,305.0,914.0,46.0,1173.0,16.0,1203.0,40.0,1179.0,384.0,835.0,154.0,1065.0
480291817202,203.0,196.0,7.0,196.0,7.0,16.0,187.0,15.0,188.0,18.0,185.0,0.0,203.0,8.0,195.0,8.0,195.0,13.0,190.0,88.0,115.0
480291817211,631.0,586.0,45.0,577.0,54.0,24.0,607.0,104.0,527.0,157.0,474.0,2.0,629.0,14.0,617.0,40.0,591.0,226.0,405.0,208.0,423.0
480291817212,463.0,433.0,30.0,420.0,43.0,86.0,377.0,66.0,397.0,94.0,369.0,8.0,455.0,0.0,463.0,17.0,446.0,90.0,373.0,69.0,394.0
480291817231,515.0,427.0,88.0,427.0,88.0,33.0,482.0,76.0,439.0,126.0,389.0,60.0,455.0,0.0,515.0,23.0,492.0,74.0,441.0,143.0,372.0
480291817221,617.0,597.0,20.0,592.0,25.0,83.0,534.0,68.0,549.0,141.0,476.0,11.0,606.0,13.0,604.0,21.0,596.0,151.0,466.0,33.0,584.0
480291817222,415.0,348.0,67.0,325.0,90.0,80.0,335.0,104.0,311.0,130.0,285.0,8.0,407.0,0.0,415.0,9.0,406.0,129.0,286.0,108.0,307.0
480291817223,451.0,380.0,71.0,371.0,80.0,77.0,374.0,162.0,289.0,156.0,295.0,0.0,451.0,0.0,451.0,29.0,422.0,119.0,332.0,109.0,342.0
480291817232,327.0,288.0,39.0,279.0,48.0,9.0,318.0,70.0,257.0,76.0,251.0,0.0,327.0,13.0,314.0,24.0,303.0,110.0,217.0,79.0,248.0
480291817233,702.0,554.0,148.0,530.0,172.0,49.0,653.0,61.0,641.0,248.0,454.0,50.0,652.0,0.0,702.0,77.0,625.0,252.0,450.0,261.0,441.0
480291817241,802.0,793.0,9.0,743.0,59.0,144.0,658.0,111.0,691.0,48.0,754.0,9.0,793.0,47.0,755.0,69.0,733.0,138.0,664.0,148.0,654.0
480291817242,750.0,664.0,86.0,664.0,86.0,58.0,692.0,191.0,559.0,170.0,580.0,8.0,742.0,0.0,750.0,0.0,750.0,166.0,584.0,168.0,582.0
480291817251,1142.0,974.0,168.0,974.0,168.0,58.0,1084.0,53.0,1089.0,289.0,853.0,39.0,1103.0,15.0,1127.0,209.0,933.0,85.0,1057.0,6.0,1136.0
480291817261,757.0,700.0,57.0,700.0,57.0,27.0,730.0,60.0,697.0,107.0,650.0,34.0,723.0,0.0,757.0,73.0,684.0,63.0,694.0,114.0,643.0
480291817262,1190.0,1103.0,87.0,1084.0,106.0,203.0,987.0,30.0,1160.0,101.0,1089.0,18.0,1172.0,11.0,1179.0,46.0,1144.0,148.0,1042.0,138.0,1052.0
480291817271,904.0,763.0,141.0,735.0,169.0,77.0,827.0,104.0,800.0,222.0,682.0,34.0,870.0,15.0,889.0,38.0,866.0,234.0,670.0,172.0,732.0
480291817272,273.0,252.0,21.0,252.0,21.0,8.0,265.0,12.0,261.0,61.0,212.0,0.0,273.0,0.0,273.0,10.0,263.0,66.0,207.0,14.0,259.0
480291817282,1301.0,1267.0,34.0,1267.0,34.0,126.0,1175.0,164.0,1137.0,94.0,1207.0,12.0,1289.0,0.0,1301.0,94.0,1207.0,108.0,1193.0,342.0,959.0
480291817291,2646.0,2535.0,111.0,2512.0,134.0,300.0,2346.0,395.0,2251.0,325.0,2321.0,156.0,2490.0,19.0,2627.0,108.0,2538.0,321.0,2325.0,642.0,2004.0
480291817302,940.0,861.0,79.0,828.0,112.0,125.0,815.0,112.0,828.0,194.0,746.0,12.0,928.0,0.0,940.0,47.0,893.0,136.0,804.0,151.0,789.0
480291817311,570.0,553.0,17.0,553.0,17.0,67.0,503.0,62.0,508.0,31.0,539.0,0.0,570.0,0.0,570.0,28.0,542.0,119.0,451.0,17.0,553.0
480291817313,707.0,606.0,101.0,606.0,101.0,74.0,633.0,145.0,562.0,185.0,522.0,41.0,666.0,10.0,697.0,112.0,595.0,209.0,498.0,127.0,580.0
480291817314,477.0,412.0,65.0,398.0,79.0,96.0,381.0,184.0,293.0,199.0,278.0,15.0,462.0,17.0,460.0,34.0,443.0,185.0,292.0,121.0,356.0
480291818131,1131.0,1032.0,99.0,957.0,174.0,118.0,1013.0,177.0,954.0,42.0,1089.0,121.0,1010.0,0.0,1131.0,237.0,894.0,10.0,1121.0,70.0,1061.0
480291818133,1145.0,1000.0,145.0,982.0,163.0,18.0,1127.0,73.0,1072.0,185.0,960.0,44.0,1101.0,69.0,1076.0,222.0,923.0,97.0,1048.0,208.0,937.0
480291818141,1947.0,1711.0,236.0,1683.0,264.0,88.0,1859.0,342.0,1605.0,75.0,1872.0,0.0,1947.0,0.0,1947.0,12.0,1935.0,92.0,1855.0,123.0,1824.0
480291818151,535.0,439.0,96.0,389.0,146.0,74.0,461.0,200.0,335.0,153.0,382.0,0.0,535.0,0.0,535.0,15.0,520.0,169.0,366.0,114.0,421.0
480291818152,777.0,725.0,52.0,715.0,62.0,12.0,765.0,189.0,588.0,167.0,610.0,12.0,765.0,0.0,777.0,49.0,728.0,61.0,716.0,106.0,671.0
480291818162,1083.0,918.0,165.0,902.0,181.0,134.0,949.0,229.0,854.0,356.0,727.0,54.0,1029.0,11.0,1072.0,27.0,1056.0,271.0,812.0,139.0,944.0
480291818171,919.0,640.0,279.0,623.0,296.0,61.0,858.0,134.0,785.0,190.0,729.0,79.0,840.0,9.0,910.0,62.0,857.0,94.0,825.0,47.0,872.0
480291818181,950.0,680.0,270.0,665.0,285.0,99.0,851.0,260.0,690.0,272.0,678.0,36.0,914.0,0.0,950.0,134.0,816.0,265.0,685.0,172.0,778.0
480291818182,575.0,444.0,131.0,431.0,144.0,32.0,543.0,199.0,376.0,199.0,376.0,28.0,547.0,15.0,560.0,70.0,505.0,115.0,460.0,112.0,463.0
480291818191,221.0,207.0,14.0,207.0,14.0,20.0,201.0,0.0,221.0,14.0,207.0,0.0,221.0,0.0,221.0,41.0,180.0,0.0,221.0,26.0,195.0
480291818192,2159.0,1877.0,282.0,1864.0,295.0,204.0,1955.0,277.0,1882.0,263.0,1896.0,46.0,2113.0,49.0,2110.0,233.0,1926.0,147.0,2012.0,446.0,1713.0
480291818202,1451.0,1251.0,200.0,1242.0,209.0,112.0,1339.0,143.0,1308.0,143.0,1308.0,37.0,1414.0,6.0,1445.0,50.0,1401.0,103.0,1348.0,202.0,1249.0
480291818211,368.0,301.0,67.0,292.0,76.0,53.0,315.0,115.0,253.0,114.0,254.0,0.0,368.0,5.0,363.0,13.0,355.0,115.0,253.0,44.0,324.0
480291818221,393.0,359.0,34.0,359.0,34.0,48.0,345.0,42.0,351.0,73.0,320.0,0.0,393.0,0.0,393.0,6.0,387.0,98.0,295.0,63.0,330.0
480291818222,577.0,474.0,103.0,474.0,103.0,33.0,544.0,147.0,430.0,166.0,411.0,17.0,560.0,0.0,577.0,0.0,577.0,131.0,446.0,85.0,492.0
480291818231,1071.0,997.0,74.0,973.0,98.0,92.0,979.0,118.0,953.0,115.0,956.0,4.0,1067.0,0.0,1071.0,23.0,1048.0,99.0,972.0,183.0,888.0
480291818241,460.0,409.0,51.0,392.0,68.0,82.0,378.0,120.0,340.0,116.0,344.0,21.0,439.0,0.0,460.0,10.0,450.0,127.0,333.0,37.0,423.0
480291912012,473.0,388.0,85.0,380.0,93.0,99.0,374.0,96.0,377.0,177.0,296.0,0.0,473.0,8.0,465.0,17.0,456.0,80.0,393.0,33.0,440.0
480291910064,395.0,358.0,37.0,358.0,37.0,70.0,325.0,26.0,369.0,79.0,316.0,54.0,341.0,0.0,395.0,39.0,356.0,42.0,353.0,0.0,395.0
480291912011,488.0,353.0,135.0,331.0,157.0,80.0,408.0,126.0,362.0,179.0,309.0,8.0,480.0,10.0,478.0,10.0,478.0,97.0,391.0,61.0,427.0
480291912021,596.0,512.0,84.0,337.0,259.0,212.0,384.0,104.0,492.0,185.0,411.0,18.0,578.0,0.0,596.0,28.0,568.0,143.0,453.0,0.0,596.0
480291912022,836.0,618.0,218.0,618.0,218.0,0.0,836.0,37.0,799.0,250.0,586.0,93.0,743.0,0.0,836.0,175.0,661.0,81.0,755.0,36.0,800.0
480291912023,250.0,107.0,143.0,93.0,157.0,14.0,236.0,69.0,181.0,176.0,74.0,0.0,250.0,0.0,250.0,11.0,239.0,53.0,197.0,29.0,221.0
480291912024,512.0,378.0,134.0,378.0,134.0,39.0,473.0,129.0,383.0,272.0,240.0,29.0,483.0,0.0,512.0,31.0,481.0,163.0,349.0,40.0,472.0
480291913031,767.0,634.0,133.0,604.0,163.0,83.0,684.0,198.0,569.0,245.0,522.0,5.0,762.0,6.0,761.0,40.0,727.0,175.0,592.0,94.0,673.0
480291913041,336.0,297.0,39.0,275.0,61.0,81.0,255.0,55.0,281.0,101.0,235.0,15.0,321.0,8.0,328.0,16.0,320.0,87.0,249.0,13.0,323.0
480291913042,788.0,709.0,79.0,683.0,105.0,26.0,762.0,25.0,763.0,88.0,700.0,24.0,764.0,0.0,788.0,115.0,673.0,67.0,721.0,0.0,788.0
480291914062,748.0,595.0,153.0,581.0,167.0,103.0,645.0,331.0,417.0,258.0,490.0,0.0,748.0,0.0,748.0,14.0,734.0,149.0,599.0,111.0,637.0
480291914063,761.0,547.0,214.0,488.0,273.0,197.0,564.0,297.0,464.0,299.0,462.0,0.0,761.0,0.0,761.0,13.0,748.0,240.0,521.0,117.0,644.0
480291914082,550.0,511.0,39.0,511.0,39.0,24.0,526.0,23.0,527.0,67.0,483.0,0.0,550.0,0.0,550.0,3.0,547.0,62.0,488.0,62.0,488.0
480291914101,687.0,628.0,59.0,600.0,87.0,60.0,627.0,17.0,670.0,38.0,649.0,31.0,656.0,0.0,687.0,46.0,641.0,15.0,672.0,73.0,614.0
480291914102,1112.0,1096.0,16.0,1096.0,16.0,26.0,1086.0,44.0,1068.0,66.0,1046.0,0.0,1112.0,29.0,1083.0,45.0,1067.0,29.0,1083.0,154.0,958.0
480291914103,859.0,859.0,0.0,842.0,17.0,77.0,782.0,35.0,824.0,17.0,842.0,0.0,859.0,0.0,859.0,70.0,789.0,0.0,859.0,91.0,768.0
480291914111,869.0,801.0,68.0,704.0,165.0,274.0,595.0,116.0,753.0,150.0,719.0,0.0,869.0,0.0,869.0,36.0,833.0,183.0,686.0,164.0,705.0
480291914112,1192.0,1077.0,115.0,1040.0,152.0,106.0,1086.0,301.0,891.0,262.0,930.0,23.0,1169.0,0.0,1192.0,0.0,1192.0,176.0,1016.0,115.0,1077.0
480291818242,638.0,605.0,33.0,578.0,60.0,50.0,588.0,92.0,546.0,58.0,580.0,44.0,594.0,0.0,638.0,38.0,600.0,83.0,555.0,141.0,497.0
480291818251,710.0,691.0,19.0,691.0,19.0,37.0,673.0,56.0,654.0,66.0,644.0,6.0,704.0,0.0,710.0,0.0,710.0,50.0,660.0,123.0,587.0
480291818252,1077.0,958.0,119.0,958.0,119.0,69.0,1008.0,204.0,873.0,231.0,846.0,9.0,1068.0,0.0,1077.0,18.0,1059.0,160.0,917.0,173.0,904.0
480291818261,567.0,529.0,38.0,529.0,38.0,54.0,513.0,152.0,415.0,170.0,397.0,0.0,567.0,0.0,567.0,40.0,527.0,92.0,475.0,126.0,441.0
480291818262,778.0,672.0,106.0,611.0,167.0,191.0,587.0,114.0,664.0,110.0,668.0,16.0,762.0,0.0,778.0,0.0,778.0,191.0,587.0,178.0,600.0
480291818263,409.0,377.0,32.0,377.0,32.0,15.0,394.0,102.0,307.0,114.0,295.0,0.0,409.0,0.0,409.0,10.0,399.0,53.0,356.0,16.0,393.0
480291818264,503.0,429.0,74.0,429.0,74.0,110.0,393.0,116.0,387.0,106.0,397.0,20.0,483.0,0.0,503.0,0.0,503.0,186.0,317.0,174.0,329.0
480291819011,918.0,717.0,201.0,717.0,201.0,46.0,872.0,48.0,870.0,108.0,810.0,32.0,886.0,10.0,908.0,60.0,858.0,46.0,872.0,151.0,767.0
480291819012,1278.0,1146.0,132.0,1146.0,132.0,61.0,1217.0,307.0,971.0,161.0,1117.0,0.0,1278.0,30.0,1248.0,30.0,1248.0,81.0,1197.0,106.0,1172.0
480291819021,1918.0,1753.0,165.0,1689.0,229.0,421.0,1497.0,508.0,1410.0,223.0,1695.0,13.0,1905.0,0.0,1918.0,0.0,1918.0,202.0,1716.0,187.0,1731.0
480291819022,845.0,704.0,141.0,704.0,141.0,101.0,744.0,235.0,610.0,184.0,661.0,50.0,795.0,12.0,833.0,12.0,833.0,206.0,639.0,97.0,748.0
480291820011,805.0,709.0,96.0,699.0,106.0,56.0,749.0,155.0,650.0,183.0,622.0,56.0,749.0,7.0,798.0,16.0,789.0,197.0,608.0,158.0,647.0
480291820012,930.0,868.0,62.0,857.0,73.0,98.0,832.0,126.0,804.0,149.0,781.0,22.0,908.0,0.0,930.0,0.0,930.0,122.0,808.0,201.0,729.0
480291820021,1735.0,1420.0,315.0,1410.0,325.0,187.0,1548.0,538.0,1197.0,628.0,1107.0,12.0,1723.0,0.0,1735.0,10.0,1725.0,470.0,1265.0,201.0,1534.0
480291820023,993.0,909.0,84.0,867.0,126.0,159.0,834.0,366.0,627.0,127.0,866.0,8.0,985.0,19.0,974.0,44.0,949.0,163.0,830.0,135.0,858.0
480291820032,549.0,505.0,44.0,497.0,52.0,97.0,452.0,100.0,449.0,48.0,501.0,0.0,549.0,0.0,549.0,0.0,549.0,80.0,469.0,74.0,475.0
480291821012,971.0,478.0,493.0,478.0,493.0,40.0,931.0,433.0,538.0,514.0,457.0,0.0,971.0,0.0,971.0,0.0,971.0,345.0,626.0,117.0,854.0
480291821022,678.0,575.0,103.0,538.0,140.0,82.0,596.0,207.0,471.0,249.0,429.0,0.0,678.0,0.0,678.0,0.0,678.0,221.0,457.0,110.0,568.0
480291821023,1302.0,1160.0,142.0,1133.0,169.0,116.0,1186.0,262.0,1040.0,406.0,896.0,41.0,1261.0,22.0,1280.0,22.0,1280.0,358.0,944.0,162.0,1140.0
