block_group,household_pub_assist,count_household_pub_assist
480291815041,house_pub_assist_no,816.0
480291815042,house_pub_assist_no,1305.0
480291816012,house_pub_assist_no,838.0
480291906011,house_pub_assist_no,394.0
480291818091,house_pub_assist_no,509.0
480291818092,house_pub_assist_no,877.0
480291818094,house_pub_assist_no,517.0
480291906013,house_pub_assist_no,315.0
480291910041,house_pub_assist_no,429.0
480291910043,house_pub_assist_no,236.0
480291813022,house_pub_assist_no,1146.0
480291212063,house_pub_assist_no,297.0
480291212061,house_pub_assist_no,376.0
480291212065,house_pub_assist_no,583.0
480291212062,house_pub_assist_no,369.0
480291214022,house_pub_assist_no,401.0
480291214021,house_pub_assist_no,1588.0
480291218031,house_pub_assist_no,496.0
480291218032,house_pub_assist_no,273.0
480291218033,house_pub_assist_no,764.0
480291218041,house_pub_assist_no,715.0
480291218042,house_pub_assist_no,958.0
480291218043,house_pub_assist_no,685.0
480291308001,house_pub_assist_no,982.0
480291308004,house_pub_assist_no,300.0
480291308002,house_pub_assist_no,280.0
480291308003,house_pub_assist_no,138.0
480291311003,house_pub_assist_no,303.0
480291311002,house_pub_assist_no,211.0
480291602002,house_pub_assist_no,293.0
480291817134,house_pub_assist_no,621.0
480291817132,house_pub_assist_no,511.0
480291817133,house_pub_assist_no,674.0
480291815054,house_pub_assist_no,462.0
480291815053,house_pub_assist_no,374.0
480291815051,house_pub_assist_no,327.0
480291817042,house_pub_assist_no,380.0
480291817044,house_pub_assist_no,295.0
480291817111,house_pub_assist_no,845.0
480291907002,house_pub_assist_no,375.0
480291907003,house_pub_assist_no,458.0
480291607011,house_pub_assist_no,394.0
480291607012,house_pub_assist_no,371.0
480291718011,house_pub_assist_no,411.0
480291718013,house_pub_assist_no,523.0
480291718014,house_pub_assist_no,283.0
480291718012,house_pub_assist_no,445.0
480291802013,house_pub_assist_no,809.0
480291802012,house_pub_assist_no,338.0
480291802014,house_pub_assist_no,470.0
480291802011,house_pub_assist_no,180.0
480291812001,house_pub_assist_no,242.0
480291812004,house_pub_assist_no,622.0
480291812002,house_pub_assist_no,367.0
480291812005,house_pub_assist_no,373.0
480291514004,house_pub_assist_no,213.0
480291511003,house_pub_assist_no,247.0
480291511001,house_pub_assist_no,193.0
480291514001,house_pub_assist_no,273.0
480291514002,house_pub_assist_no,389.0
480291905012,house_pub_assist_no,409.0
480291905013,house_pub_assist_no,274.0
480291905011,house_pub_assist_no,290.0
480291908001,house_pub_assist_no,355.0
480291908002,house_pub_assist_no,386.0
480291909011,house_pub_assist_no,501.0
480291909012,house_pub_assist_no,682.0
480291909021,house_pub_assist_no,615.0
480291909023,house_pub_assist_no,299.0
480291810012,house_pub_assist_no,777.0
480291810042,house_pub_assist_no,1557.0
480291810041,house_pub_assist_no,1016.0
480291901004,house_pub_assist_no,329.0
480291901003,house_pub_assist_no,343.0
480291901002,house_pub_assist_no,379.0
480291719021,house_pub_assist_no,1095.0
480291311001,house_pub_assist_no,189.0
480291203008,house_pub_assist_no,290.0
480291203007,house_pub_assist_no,257.0
480291501001,house_pub_assist_no,623.0
480291501004,house_pub_assist_no,438.0
480291506004,house_pub_assist_no,352.0
480291506003,house_pub_assist_no,292.0
480291511007,house_pub_assist_no,433.0
480291511005,house_pub_assist_no,263.0
480291511004,house_pub_assist_no,377.0
480291918042,house_pub_assist_no,927.0
480291918041,house_pub_assist_no,462.0
480291210004,house_pub_assist_no,401.0
480291210003,house_pub_assist_no,825.0
480291210005,house_pub_assist_no,484.0
480291210006,house_pub_assist_no,418.0
480291211102,house_pub_assist_no,516.0
480291215062,house_pub_assist_no,275.0
480291215061,house_pub_assist_no,396.0
480291305001,house_pub_assist_no,165.0
480291305003,house_pub_assist_no,736.0
480291305002,house_pub_assist_no,302.0
480291305004,house_pub_assist_no,222.0
480291904003,house_pub_assist_no,389.0
480291211081,house_pub_assist_no,419.0
480291211083,house_pub_assist_no,1060.0
480291211084,house_pub_assist_no,516.0
480291207015,house_pub_assist_no,508.0
480291215042,house_pub_assist_no,230.0
480291215041,house_pub_assist_no,609.0
480291503001,house_pub_assist_no,180.0
480291503004,house_pub_assist_no,466.0
480291503003,house_pub_assist_no,248.0
480291602003,house_pub_assist_no,287.0
480291508002,house_pub_assist_no,222.0
480291508003,house_pub_assist_no,333.0
480291712003,house_pub_assist_no,478.0
480291418001,house_pub_assist_no,319.0
480291418002,house_pub_assist_no,208.0
480291512005,house_pub_assist_no,1085.0
480291512003,house_pub_assist_no,290.0
480291512001,house_pub_assist_no,321.0
480291107001,house_pub_assist_no,557.0
480291904001,house_pub_assist_no,314.0
480291719121,house_pub_assist_no,1658.0
480291817122,house_pub_assist_no,515.0
480291816023,house_pub_assist_no,445.0
480291816021,house_pub_assist_no,323.0
480291818081,house_pub_assist_no,673.0
480291821021,house_pub_assist_no,448.0
480291911011,house_pub_assist_no,370.0
480291911012,house_pub_assist_no,331.0
480291219082,house_pub_assist_no,627.0
480291219091,house_pub_assist_no,1312.0
480291219092,house_pub_assist_no,1484.0
480291219101,house_pub_assist_no,1842.0
480291219102,house_pub_assist_no,373.0
480291304011,house_pub_assist_no,265.0
480291304012,house_pub_assist_no,341.0
480291304013,house_pub_assist_no,407.0
480291304014,house_pub_assist_no,243.0
480291304021,house_pub_assist_no,326.0
480291304022,house_pub_assist_no,496.0
480291304023,house_pub_assist_no,429.0
480291314011,house_pub_assist_no,1597.0
480291314012,house_pub_assist_no,1081.0
480291314021,house_pub_assist_no,248.0
480291719182,house_pub_assist_no,509.0
480291719184,house_pub_assist_no,460.0
480291719191,house_pub_assist_no,1329.0
480291719202,house_pub_assist_no,1514.0
480291719211,house_pub_assist_no,701.0
480291719213,house_pub_assist_no,322.0
480291719221,house_pub_assist_no,981.0
480291719232,house_pub_assist_no,429.0
480291719233,house_pub_assist_no,1107.0
480291719241,house_pub_assist_no,2176.0
480291720022,house_pub_assist_no,1656.0
480291719242,house_pub_assist_no,677.0
480291719252,house_pub_assist_no,758.0
480291719254,house_pub_assist_no,905.0
480291720031,house_pub_assist_no,917.0
480291720032,house_pub_assist_no,859.0
480291720051,house_pub_assist_no,1567.0
480291720052,house_pub_assist_no,1945.0
480291720062,house_pub_assist_no,564.0
480291720063,house_pub_assist_no,673.0
480291720072,house_pub_assist_no,791.0
480291720073,house_pub_assist_no,1272.0
480291801012,house_pub_assist_no,482.0
480291315031,house_pub_assist_no,425.0
480291315032,house_pub_assist_no,339.0
480291315041,house_pub_assist_no,372.0
480291315042,house_pub_assist_no,281.0
480291315051,house_pub_assist_no,586.0
480291315052,house_pub_assist_no,627.0
480291315062,house_pub_assist_no,681.0
480291316081,house_pub_assist_no,855.0
480291315071,house_pub_assist_no,840.0
480291315073,house_pub_assist_no,710.0
480291316012,house_pub_assist_no,824.0
480291316082,house_pub_assist_no,1022.0
480291316092,house_pub_assist_no,594.0
480291316093,house_pub_assist_no,825.0
480291316102,house_pub_assist_no,604.0
480291316111,house_pub_assist_no,352.0
480291316131,house_pub_assist_no,511.0
480291316132,house_pub_assist_no,796.0
480291316142,house_pub_assist_no,146.0
480291316151,house_pub_assist_no,1095.0
480291316153,house_pub_assist_no,342.0
480291316154,house_pub_assist_no,378.0
480291318012,house_pub_assist_no,245.0
480291318021,house_pub_assist_no,572.0
480291318023,house_pub_assist_no,672.0
480291411011,house_pub_assist_no,560.0
480291411013,house_pub_assist_no,395.0
480291411021,house_pub_assist_no,414.0
480291411023,house_pub_assist_no,555.0
480291414022,house_pub_assist_no,497.0
480291414032,house_pub_assist_no,1045.0
480291414041,house_pub_assist_no,653.0
480291414043,house_pub_assist_no,482.0
480291416002,house_pub_assist_no,548.0
480291513011,house_pub_assist_no,316.0
480291513012,house_pub_assist_no,287.0
480291513013,house_pub_assist_no,423.0
480291513014,house_pub_assist_no,695.0
480291513021,house_pub_assist_no,470.0
480291513022,house_pub_assist_no,466.0
480291521003,house_pub_assist_no,184.0
480291521004,house_pub_assist_no,603.0
480291522011,house_pub_assist_no,785.0
480291522012,house_pub_assist_no,630.0
480291522013,house_pub_assist_no,616.0
480291522021,house_pub_assist_no,839.0
480291605011,house_pub_assist_no,561.0
480291605012,house_pub_assist_no,306.0
480291605021,house_pub_assist_no,188.0
480291609013,house_pub_assist_no,335.0
480291605022,house_pub_assist_no,248.0
480291605024,house_pub_assist_no,407.0
480291609011,house_pub_assist_no,240.0
480291609021,house_pub_assist_no,452.0
480291609023,house_pub_assist_no,394.0
480291613022,house_pub_assist_no,486.0
480291613032,house_pub_assist_no,546.0
480291613041,house_pub_assist_no,493.0
480291614001,house_pub_assist_no,402.0
480291615031,house_pub_assist_no,577.0
480291615033,house_pub_assist_no,240.0
480291615041,house_pub_assist_no,412.0
480291618011,house_pub_assist_no,987.0
480291618012,house_pub_assist_no,249.0
480291618022,house_pub_assist_no,953.0
480291619011,house_pub_assist_no,325.0
480291619022,house_pub_assist_no,824.0
480291619023,house_pub_assist_no,1050.0
480291620032,house_pub_assist_no,418.0
480291620033,house_pub_assist_no,304.0
480291620042,house_pub_assist_no,580.0
480291713011,house_pub_assist_no,252.0
480291713021,house_pub_assist_no,192.0
480291713022,house_pub_assist_no,306.0
480291716011,house_pub_assist_no,527.0
480291716013,house_pub_assist_no,442.0
480291716021,house_pub_assist_no,658.0
480291719022,house_pub_assist_no,1481.0
480291719023,house_pub_assist_no,2463.0
480291719131,house_pub_assist_no,1228.0
480291719132,house_pub_assist_no,468.0
480291719142,house_pub_assist_no,634.0
480291719143,house_pub_assist_no,543.0
480291719161,house_pub_assist_no,1040.0
480291719162,house_pub_assist_no,466.0
480291719171,house_pub_assist_no,1285.0
480291719172,house_pub_assist_no,1441.0
480291215053,house_pub_assist_no,635.0
480291216051,house_pub_assist_no,484.0
480291216052,house_pub_assist_no,244.0
480291216062,house_pub_assist_no,1266.0
480291216063,house_pub_assist_no,398.0
480291217011,house_pub_assist_no,502.0
480291217012,house_pub_assist_no,318.0
480291217014,house_pub_assist_no,388.0
480291217021,house_pub_assist_no,1268.0
480291217023,house_pub_assist_no,1009.0
480291218081,house_pub_assist_no,224.0
480291218091,house_pub_assist_no,260.0
480291218092,house_pub_assist_no,801.0
480291218101,house_pub_assist_no,1013.0
480291218102,house_pub_assist_no,433.0
480291218112,house_pub_assist_no,342.0
480291218121,house_pub_assist_no,1184.0
480291219032,house_pub_assist_no,1041.0
480291218123,house_pub_assist_no,288.0
480291218124,house_pub_assist_no,194.0
480291219031,house_pub_assist_no,957.0
480291219042,house_pub_assist_no,733.0
480291219051,house_pub_assist_no,788.0
480291219061,house_pub_assist_no,1010.0
480291219062,house_pub_assist_no,1026.0
480291219072,house_pub_assist_no,3415.0
480291219081,house_pub_assist_no,622.0
480291209024,house_pub_assist_no,608.0
480291211103,house_pub_assist_no,459.0
480291211183,house_pub_assist_no,717.0
480291211192,house_pub_assist_no,1240.0
480291211193,house_pub_assist_no,663.0
480291211202,house_pub_assist_no,747.0
480291211211,house_pub_assist_no,590.0
480291211212,house_pub_assist_no,408.0
480291211221,house_pub_assist_no,551.0
480291211222,house_pub_assist_no,533.0
480291211223,house_pub_assist_no,781.0
480291215014,house_pub_assist_no,645.0
480291713023,house_pub_assist_no,288.0
480291713024,house_pub_assist_no,284.0
480291714012,house_pub_assist_no,689.0
480291714021,house_pub_assist_no,722.0
480291714023,house_pub_assist_no,528.0
480291715011,house_pub_assist_no,427.0
480291715021,house_pub_assist_no,361.0
480291715022,house_pub_assist_no,245.0
480291715024,house_pub_assist_no,395.0
480291914121,house_pub_assist_no,765.0
480291914131,house_pub_assist_no,1167.0
480291914132,house_pub_assist_no,1398.0
480291915031,house_pub_assist_no,941.0
480291915032,house_pub_assist_no,723.0
480291915033,house_pub_assist_no,589.0
480291915041,house_pub_assist_no,461.0
480291915042,house_pub_assist_no,429.0
480291915051,house_pub_assist_no,334.0
480291915052,house_pub_assist_no,478.0
480291915061,house_pub_assist_no,1054.0
480291915062,house_pub_assist_no,1145.0
480291915063,house_pub_assist_no,526.0
480291917012,house_pub_assist_no,233.0
480291917021,house_pub_assist_no,1556.0
480291917023,house_pub_assist_no,407.0
480291917024,house_pub_assist_no,572.0
480291918061,house_pub_assist_no,364.0
480291918062,house_pub_assist_no,645.0
480291918071,house_pub_assist_no,1644.0
480291918072,house_pub_assist_no,1101.0
480291918082,house_pub_assist_no,639.0
480291918091,house_pub_assist_no,1656.0
480291918101,house_pub_assist_no,967.0
480291918102,house_pub_assist_no,764.0
480291918121,house_pub_assist_no,765.0
480291918122,house_pub_assist_no,411.0
480291918132,house_pub_assist_no,777.0
480291821062,house_pub_assist_no,1085.0
480291905031,house_pub_assist_no,467.0
480291905033,house_pub_assist_no,502.0
480291905041,house_pub_assist_no,492.0
480291906031,house_pub_assist_no,423.0
480291906032,house_pub_assist_no,468.0
480291906042,house_pub_assist_no,385.0
480291906043,house_pub_assist_no,445.0
480291910052,house_pub_assist_no,320.0
480291910061,house_pub_assist_no,273.0
480291910063,house_pub_assist_no,695.0
480291801014,house_pub_assist_no,217.0
480291801015,house_pub_assist_no,331.0
480291801021,house_pub_assist_no,293.0
480291806044,house_pub_assist_no,250.0
480291801022,house_pub_assist_no,407.0
480291806041,house_pub_assist_no,659.0
480291806042,house_pub_assist_no,754.0
480291806045,house_pub_assist_no,306.0
480291810033,house_pub_assist_no,1213.0
480291813032,house_pub_assist_no,648.0
480291814032,house_pub_assist_no,1066.0
480291814033,house_pub_assist_no,533.0
480291814042,house_pub_assist_no,748.0
480291815032,house_pub_assist_no,2079.0
480291817112,house_pub_assist_no,699.0
480291817113,house_pub_assist_no,1153.0
480291817153,house_pub_assist_no,405.0
480291817162,house_pub_assist_no,486.0
480291817163,house_pub_assist_no,906.0
480291817164,house_pub_assist_no,199.0
480291817183,house_pub_assist_no,645.0
480291817201,house_pub_assist_no,1203.0
480291817202,house_pub_assist_no,195.0
480291817211,house_pub_assist_no,617.0
480291817212,house_pub_assist_no,463.0
480291817231,house_pub_assist_no,515.0
480291817221,house_pub_assist_no,604.0
480291817222,house_pub_assist_no,415.0
480291817223,house_pub_assist_no,451.0
480291817232,house_pub_assist_no,314.0
480291817233,house_pub_assist_no,702.0
480291817241,house_pub_assist_no,755.0
480291817242,house_pub_assist_no,750.0
480291817251,house_pub_assist_no,1127.0
480291817261,house_pub_assist_no,757.0
480291817262,house_pub_assist_no,1179.0
480291817271,house_pub_assist_no,889.0
480291817272,house_pub_assist_no,273.0
480291817282,house_pub_assist_no,1301.0
480291817291,house_pub_assist_no,2627.0
480291817302,house_pub_assist_no,940.0
480291817311,house_pub_assist_no,570.0
480291817313,house_pub_assist_no,697.0
480291817314,house_pub_assist_no,460.0
480291818131,house_pub_assist_no,1131.0
480291818133,house_pub_assist_no,1076.0
480291818141,house_pub_assist_no,1947.0
480291818151,house_pub_assist_no,535.0
480291818152,house_pub_assist_no,777.0
480291818162,house_pub_assist_no,1072.0
480291818171,house_pub_assist_no,910.0
480291818181,house_pub_assist_no,950.0
480291818182,house_pub_assist_no,560.0
480291818191,house_pub_assist_no,221.0
480291818192,house_pub_assist_no,2110.0
480291818202,house_pub_assist_no,1445.0
480291818211,house_pub_assist_no,363.0
480291818221,house_pub_assist_no,393.0
480291818222,house_pub_assist_no,577.0
480291818231,house_pub_assist_no,1071.0
480291818241,house_pub_assist_no,460.0
480291912012,house_pub_assist_no,465.0
480291910064,house_pub_assist_no,395.0
480291912011,house_pub_assist_no,478.0
480291912021,house_pub_assist_no,596.0
480291912022,house_pub_assist_no,836.0
480291912023,house_pub_assist_no,250.0
480291912024,house_pub_assist_no,512.0
480291913031,house_pub_assist_no,761.0
480291913041,house_pub_assist_no,328.0
480291913042,house_pub_assist_no,788.0
480291914062,house_pub_assist_no,748.0
480291914063,house_pub_assist_no,761.0
480291914082,house_pub_assist_no,550.0
480291914101,house_pub_assist_no,687.0
480291914102,house_pub_assist_no,1083.0
480291914103,house_pub_assist_no,859.0
480291914111,house_pub_assist_no,869.0
480291914112,house_pub_assist_no,1192.0
480291818242,house_pub_assist_no,638.0
480291818251,house_pub_assist_no,710.0
480291818252,house_pub_assist_no,1077.0
480291818261,house_pub_assist_no,567.0
480291818262,house_pub_assist_no,778.0
480291818263,house_pub_assist_no,409.0
480291818264,house_pub_assist_no,503.0
480291819011,house_pub_assist_no,908.0
480291819012,house_pub_assist_no,1248.0
480291819021,house_pub_assist_no,1918.0
480291819022,house_pub_assist_no,833.0
480291820011,house_pub_assist_no,798.0
480291820012,house_pub_assist_no,930.0
480291820021,house_pub_assist_no,1735.0
480291820023,house_pub_assist_no,974.0
480291820032,house_pub_assist_no,549.0
480291821012,house_pub_assist_no,971.0
480291821022,house_pub_assist_no,678.0
480291821023,house_pub_assist_no,1280.0
480291821061,house_pub_assist_no,963.0
480291918142,house_pub_assist_no,657.0
480291918151,house_pub_assist_no,952.0
480291918161,house_pub_assist_no,935.0
480291918162,house_pub_assist_no,559.0
480291918172,house_pub_assist_no,1118.0
480291919001,house_pub_assist_no,428.0
480291919003,house_pub_assist_no,242.0
480291919004,house_pub_assist_no,230.0
480291920001,house_pub_assist_no,478.0
480291920002,house_pub_assist_no,696.0
480291920004,house_pub_assist_no,259.0
480291920005,house_pub_assist_no,125.0
480291921002,house_pub_assist_no,537.0
480291922001,house_pub_assist_no,668.0
480291923001,house_pub_assist_no,328.0
480291923002,house_pub_assist_no,1066.0
480291923003,house_pub_assist_no,429.0
480291923004,house_pub_assist_no,395.0
480299800011,house_pub_assist_no,0.0
480299800021,house_pub_assist_no,0.0
480299800031,house_pub_assist_no,222.0
480299800041,house_pub_assist_no,0.0
480299800051,house_pub_assist_no,4.0
480299801001,house_pub_assist_no,52.0
480291805033,house_pub_assist_no,585.0
480291704011,house_pub_assist_no,285.0
480291914081,house_pub_assist_no,870.0
480291914091,house_pub_assist_no,1547.0
480291412006,house_pub_assist_no,363.0
480291412003,house_pub_assist_no,340.0
480291501002,house_pub_assist_no,502.0
480291407002,house_pub_assist_no,416.0
480291413002,house_pub_assist_no,834.0
480291414021,house_pub_assist_no,989.0
480291806022,house_pub_assist_no,769.0
480291101003,house_pub_assist_no,698.0
480291211121,house_pub_assist_no,1189.0
480291519002,house_pub_assist_no,1426.0
480291409001,house_pub_assist_no,328.0
480291505011,house_pub_assist_no,178.0
480291505013,house_pub_assist_no,352.0
480291110001,house_pub_assist_no,349.0
480291204002,house_pub_assist_no,285.0
480291204006,house_pub_assist_no,497.0
480291204004,house_pub_assist_no,351.0
480291710005,house_pub_assist_no,220.0
480291710003,house_pub_assist_no,409.0
480291717005,house_pub_assist_no,309.0
480291213004,house_pub_assist_no,500.0
480291215012,house_pub_assist_no,746.0
480291215073,house_pub_assist_no,301.0
480291312001,house_pub_assist_no,586.0
480291404003,house_pub_assist_no,310.0
480291101001,house_pub_assist_no,451.0
480291209023,house_pub_assist_no,862.0
480291214032,house_pub_assist_no,380.0
480291216041,house_pub_assist_no,1483.0
480291216044,house_pub_assist_no,626.0
480291207023,house_pub_assist_no,574.0
480291213002,house_pub_assist_no,408.0
480291703001,house_pub_assist_no,387.0
480291704022,house_pub_assist_no,346.0
480291704023,house_pub_assist_no,391.0
480291706002,house_pub_assist_no,370.0
480291707001,house_pub_assist_no,322.0
480291212041,house_pub_assist_no,878.0
480291212045,house_pub_assist_no,941.0
480291416001,house_pub_assist_no,746.0
480291215051,house_pub_assist_no,857.0
480291403001,house_pub_assist_no,392.0
480291701013,house_pub_assist_no,359.0
480291718021,house_pub_assist_no,347.0
480291718024,house_pub_assist_no,470.0
480291507005,house_pub_assist_no,407.0
480291507002,house_pub_assist_no,457.0
480291507004,house_pub_assist_no,430.0
480291601002,house_pub_assist_no,424.0
480291813021,house_pub_assist_no,1209.0
480291815063,house_pub_assist_no,1025.0
480291809024,house_pub_assist_no,531.0
480291810032,house_pub_assist_no,589.0
480291810053,house_pub_assist_no,654.0
480291817152,house_pub_assist_no,436.0
480291203001,house_pub_assist_no,616.0
480291205011,house_pub_assist_no,262.0
480291205016,house_pub_assist_no,386.0
480291205017,house_pub_assist_no,327.0
480291211151,house_pub_assist_no,556.0
480291211173,house_pub_assist_no,624.0
480291815031,house_pub_assist_no,1282.0
480291215082,house_pub_assist_no,584.0
480291914054,house_pub_assist_no,435.0
480291709002,house_pub_assist_no,544.0
480291615012,house_pub_assist_no,184.0
480291615014,house_pub_assist_no,408.0
480291701023,house_pub_assist_no,565.0
480291711002,house_pub_assist_no,536.0
480291807024,house_pub_assist_no,449.0
480291807021,house_pub_assist_no,829.0
480291809013,house_pub_assist_no,549.0
480291108003,house_pub_assist_no,241.0
480291211163,house_pub_assist_no,574.0
480291212034,house_pub_assist_no,390.0
480291212033,house_pub_assist_no,364.0
480291817181,house_pub_assist_no,751.0
480291902005,house_pub_assist_no,443.0
480291902002,house_pub_assist_no,226.0
480291802024,house_pub_assist_no,292.0
480291802022,house_pub_assist_no,637.0
480291805014,house_pub_assist_no,465.0
480291808003,house_pub_assist_no,261.0
480291708001,house_pub_assist_no,174.0
480291106001,house_pub_assist_no,219.0
480291510002,house_pub_assist_no,335.0
480291510003,house_pub_assist_no,348.0
480291607021,house_pub_assist_no,381.0
480291607022,house_pub_assist_no,698.0
480291215083,house_pub_assist_no,284.0
480291216011,house_pub_assist_no,632.0
480291218022,house_pub_assist_no,865.0
480291303004,house_pub_assist_no,288.0
480291303003,house_pub_assist_no,173.0
480291909014,house_pub_assist_no,282.0
480291809011,house_pub_assist_no,278.0
480291815043,house_pub_assist_no,170.0
480291816011,house_pub_assist_no,269.0
480291818093,house_pub_assist_no,438.0
480291821011,house_pub_assist_no,1128.0
480291906012,house_pub_assist_no,455.0
480291910042,house_pub_assist_no,631.0
480291212052,house_pub_assist_no,506.0
480291212064,house_pub_assist_no,377.0
480291212066,house_pub_assist_no,505.0
480291602001,house_pub_assist_no,314.0
480291817131,house_pub_assist_no,712.0
480291815052,house_pub_assist_no,447.0
480291817041,house_pub_assist_no,500.0
480291817043,house_pub_assist_no,629.0
480291907001,house_pub_assist_no,470.0
480291812003,house_pub_assist_no,438.0
480291511006,house_pub_assist_no,83.0
480291514003,house_pub_assist_no,411.0
480291909022,house_pub_assist_no,503.0
480291810011,house_pub_assist_no,638.0
480291821031,house_pub_assist_no,927.0
480291901001,house_pub_assist_no,220.0
480291817033,house_pub_assist_no,934.0
480291803004,house_pub_assist_no,289.0
480291313003,house_pub_assist_no,766.0
480291313002,house_pub_assist_no,421.0
480291103001,house_pub_assist_no,799.0
480291206007,house_pub_assist_no,514.0
480291206004,house_pub_assist_no,730.0
480291206001,house_pub_assist_no,495.0
480291517005,house_pub_assist_no,448.0
480291517004,house_pub_assist_no,184.0
480291719031,house_pub_assist_no,601.0
480291717002,house_pub_assist_no,328.0
480291719033,house_pub_assist_no,493.0
480291509004,house_pub_assist_no,354.0
480291509003,house_pub_assist_no,535.0
480291705001,house_pub_assist_no,527.0
480291805041,house_pub_assist_no,490.0
480291205022,house_pub_assist_no,186.0
480291205021,house_pub_assist_no,411.0
480291207014,house_pub_assist_no,387.0
480291302001,house_pub_assist_no,284.0
480291410001,house_pub_assist_no,194.0
480291516005,house_pub_assist_no,234.0
480291516003,house_pub_assist_no,650.0
480291817053,house_pub_assist_no,898.0
480291606002,house_pub_assist_no,424.0
480291419001,house_pub_assist_no,499.0
480291515001,house_pub_assist_no,212.0
480291603001,house_pub_assist_no,332.0
480291603004,house_pub_assist_no,335.0
480291613021,house_pub_assist_no,920.0
480291804002,house_pub_assist_no,622.0
480291807011,house_pub_assist_no,451.0
480291811001,house_pub_assist_no,621.0
480291211082,house_pub_assist_no,663.0
480291203004,house_pub_assist_no,463.0
480291203006,house_pub_assist_no,358.0
480291506002,house_pub_assist_no,349.0
480291506001,house_pub_assist_no,350.0
480291511002,house_pub_assist_no,482.0
480291105001,house_pub_assist_no,755.0
480291210002,house_pub_assist_no,276.0
480291210001,house_pub_assist_no,171.0
480291211101,house_pub_assist_no,691.0
480291215063,house_pub_assist_no,340.0
480291315033,house_pub_assist_no,438.0
480291315043,house_pub_assist_no,784.0
480291315061,house_pub_assist_no,441.0
480291315072,house_pub_assist_no,272.0
480291316062,house_pub_assist_no,933.0
480291316091,house_pub_assist_no,673.0
480291316101,house_pub_assist_no,722.0
480291316121,house_pub_assist_no,618.0
480291316141,house_pub_assist_no,1033.0
480291316152,house_pub_assist_no,703.0
480291318011,house_pub_assist_no,487.0
480291318022,house_pub_assist_no,212.0
480291411012,house_pub_assist_no,374.0
480291522022,house_pub_assist_no,364.0
480291411022,house_pub_assist_no,191.0
480291414031,house_pub_assist_no,540.0
480291414042,house_pub_assist_no,508.0
480291605013,house_pub_assist_no,271.0
480291605023,house_pub_assist_no,303.0
480291609012,house_pub_assist_no,293.0
480291609022,house_pub_assist_no,434.0
480291613031,house_pub_assist_no,514.0
480291613042,house_pub_assist_no,554.0
480291615032,house_pub_assist_no,349.0
480291615042,house_pub_assist_no,689.0
480291618021,house_pub_assist_no,1492.0
480291619021,house_pub_assist_no,418.0
480291620031,house_pub_assist_no,634.0
480291620041,house_pub_assist_no,384.0
480291713012,house_pub_assist_no,549.0
480291716012,house_pub_assist_no,232.0
480291716022,house_pub_assist_no,263.0
480291719122,house_pub_assist_no,638.0
480291719141,house_pub_assist_no,409.0
480291719151,house_pub_assist_no,672.0
480291719163,house_pub_assist_no,905.0
480291719181,house_pub_assist_no,545.0
480291215044,house_pub_assist_no,1035.0
480291215064,house_pub_assist_no,313.0
480291216061,house_pub_assist_no,245.0
480291216064,house_pub_assist_no,275.0
480291217013,house_pub_assist_no,236.0
480291217022,house_pub_assist_no,471.0
480291218082,house_pub_assist_no,792.0
480291218093,house_pub_assist_no,604.0
480291218111,house_pub_assist_no,1312.0
480291218122,house_pub_assist_no,355.0
480291218131,house_pub_assist_no,535.0
480291219041,house_pub_assist_no,346.0
480291219052,house_pub_assist_no,1528.0
480291219071,house_pub_assist_no,524.0
480291211085,house_pub_assist_no,635.0
480291211191,house_pub_assist_no,324.0
480291211201,house_pub_assist_no,1026.0
480291207013,house_pub_assist_no,618.0
480291215043,house_pub_assist_no,651.0
480291503002,house_pub_assist_no,376.0
480291418003,house_pub_assist_no,672.0
480291508001,house_pub_assist_no,466.0
480291712001,house_pub_assist_no,340.0
480291712002,house_pub_assist_no,320.0
480291512004,house_pub_assist_no,255.0
480291904002,house_pub_assist_no,421.0
480291817121,house_pub_assist_no,776.0
480291816024,house_pub_assist_no,620.0
480291816022,house_pub_assist_no,493.0
480291314022,house_pub_assist_no,611.0
480291719183,house_pub_assist_no,561.0
480291719201,house_pub_assist_no,861.0
480291719212,house_pub_assist_no,454.0
480291719231,house_pub_assist_no,386.0
480291719234,house_pub_assist_no,1592.0
480291719251,house_pub_assist_no,259.0
480291719253,house_pub_assist_no,1129.0
480291720023,house_pub_assist_no,1242.0
480291720041,house_pub_assist_no,1352.0
480291720061,house_pub_assist_no,1121.0
480291720071,house_pub_assist_no,1250.0
480291801011,house_pub_assist_no,369.0
480291714011,house_pub_assist_no,485.0
480291714022,house_pub_assist_no,333.0
480291715012,house_pub_assist_no,345.0
480291715023,house_pub_assist_no,515.0
480291917011,house_pub_assist_no,317.0
480291917022,house_pub_assist_no,517.0
480291918043,house_pub_assist_no,808.0
480291918111,house_pub_assist_no,1381.0
480291918063,house_pub_assist_no,1888.0
480291918081,house_pub_assist_no,858.0
480291918092,house_pub_assist_no,816.0
480291918131,house_pub_assist_no,1539.0
480291817252,house_pub_assist_no,901.0
480291817263,house_pub_assist_no,1078.0
480291817281,house_pub_assist_no,2180.0
480291817301,house_pub_assist_no,498.0
480291817312,house_pub_assist_no,684.0
480291818112,house_pub_assist_no,272.0
480291818132,house_pub_assist_no,998.0
480291818142,house_pub_assist_no,1230.0
480291818161,house_pub_assist_no,406.0
