block_group,leave_time,count_leave_time
480291612001,time_leave_to_work_09_10,13.0
480291612002,time_leave_to_work_09_10,29.0
480291804003,time_leave_to_work_09_10,30.0
480291804001,time_leave_to_work_09_10,29.0
480291807012,time_leave_to_work_09_10,136.0
480291811004,time_leave_to_work_09_10,24.0
480291811002,time_leave_to_work_09_10,18.0
480291811003,time_leave_to_work_09_10,133.0
480291909015,time_leave_to_work_09_10,97.0
480291909013,time_leave_to_work_09_10,0.0
480291809014,time_leave_to_work_09_10,74.0
480291813031,time_leave_to_work_09_10,43.0
480291815041,time_leave_to_work_09_10,0.0
480291815042,time_leave_to_work_09_10,53.0
480291816012,time_leave_to_work_09_10,47.0
480291906011,time_leave_to_work_09_10,114.0
480291818091,time_leave_to_work_09_10,40.0
480291818092,time_leave_to_work_09_10,64.0
480291818094,time_leave_to_work_09_10,15.0
480291906013,time_leave_to_work_09_10,52.0
480291910041,time_leave_to_work_09_10,52.0
480291910043,time_leave_to_work_09_10,20.0
480291813022,time_leave_to_work_09_10,155.0
480291212063,time_leave_to_work_09_10,44.0
480291212061,time_leave_to_work_09_10,0.0
480291212065,time_leave_to_work_09_10,15.0
480291212062,time_leave_to_work_09_10,52.0
480291214022,time_leave_to_work_09_10,33.0
480291214021,time_leave_to_work_09_10,177.0
480291218031,time_leave_to_work_09_10,20.0
480291218032,time_leave_to_work_09_10,21.0
480291218033,time_leave_to_work_09_10,29.0
480291218041,time_leave_to_work_09_10,117.0
480291218042,time_leave_to_work_09_10,117.0
480291218043,time_leave_to_work_09_10,115.0
480291308001,time_leave_to_work_09_10,68.0
480291308004,time_leave_to_work_09_10,8.0
480291308002,time_leave_to_work_09_10,19.0
480291308003,time_leave_to_work_09_10,52.0
480291311003,time_leave_to_work_09_10,18.0
480291311002,time_leave_to_work_09_10,0.0
480291602002,time_leave_to_work_09_10,26.0
480291817134,time_leave_to_work_09_10,36.0
480291817132,time_leave_to_work_09_10,63.0
480291817133,time_leave_to_work_09_10,96.0
480291815054,time_leave_to_work_09_10,33.0
480291815053,time_leave_to_work_09_10,46.0
480291815051,time_leave_to_work_09_10,13.0
480291817042,time_leave_to_work_09_10,69.0
480291817044,time_leave_to_work_09_10,39.0
480291817111,time_leave_to_work_09_10,29.0
480291907002,time_leave_to_work_09_10,0.0
480291907003,time_leave_to_work_09_10,83.0
480291607011,time_leave_to_work_09_10,45.0
480291607012,time_leave_to_work_09_10,0.0
480291718011,time_leave_to_work_09_10,47.0
480291718013,time_leave_to_work_09_10,51.0
480291718014,time_leave_to_work_09_10,9.0
480291718012,time_leave_to_work_09_10,13.0
480291802013,time_leave_to_work_09_10,13.0
480291802012,time_leave_to_work_09_10,13.0
480291802014,time_leave_to_work_09_10,46.0
480291802011,time_leave_to_work_09_10,12.0
480291812001,time_leave_to_work_09_10,30.0
480291812004,time_leave_to_work_09_10,133.0
480291812002,time_leave_to_work_09_10,0.0
480291812005,time_leave_to_work_09_10,0.0
480291514004,time_leave_to_work_09_10,32.0
480291511003,time_leave_to_work_09_10,0.0
480291511001,time_leave_to_work_09_10,4.0
480291514001,time_leave_to_work_09_10,83.0
480291514002,time_leave_to_work_09_10,0.0
480291905012,time_leave_to_work_09_10,41.0
480291905013,time_leave_to_work_09_10,27.0
480291905011,time_leave_to_work_09_10,27.0
480291908001,time_leave_to_work_09_10,30.0
480291908002,time_leave_to_work_09_10,80.0
480291909011,time_leave_to_work_09_10,16.0
480291909012,time_leave_to_work_09_10,17.0
480291909021,time_leave_to_work_09_10,146.0
480291909023,time_leave_to_work_09_10,58.0
480291810012,time_leave_to_work_09_10,47.0
480291810042,time_leave_to_work_09_10,235.0
480291810041,time_leave_to_work_09_10,59.0
480291901004,time_leave_to_work_09_10,0.0
480291901003,time_leave_to_work_09_10,37.0
480291901002,time_leave_to_work_09_10,0.0
480291719021,time_leave_to_work_09_10,95.0
480291311001,time_leave_to_work_09_10,0.0
480291203008,time_leave_to_work_09_10,19.0
480291203007,time_leave_to_work_09_10,0.0
480291501001,time_leave_to_work_09_10,27.0
480291501004,time_leave_to_work_09_10,0.0
480291506004,time_leave_to_work_09_10,68.0
480291506003,time_leave_to_work_09_10,0.0
480291511007,time_leave_to_work_09_10,0.0
480291511005,time_leave_to_work_09_10,0.0
480291511004,time_leave_to_work_09_10,0.0
480291918042,time_leave_to_work_09_10,101.0
480291918041,time_leave_to_work_09_10,100.0
480291210004,time_leave_to_work_09_10,38.0
480291210003,time_leave_to_work_09_10,42.0
480291210005,time_leave_to_work_09_10,26.0
480291210006,time_leave_to_work_09_10,84.0
480291211102,time_leave_to_work_09_10,27.0
480291215062,time_leave_to_work_09_10,57.0
480291215061,time_leave_to_work_09_10,8.0
480291305001,time_leave_to_work_09_10,0.0
480291305003,time_leave_to_work_09_10,25.0
480291305002,time_leave_to_work_09_10,42.0
480291305004,time_leave_to_work_09_10,86.0
480291904003,time_leave_to_work_09_10,49.0
480291211081,time_leave_to_work_09_10,47.0
480291211083,time_leave_to_work_09_10,73.0
480291211084,time_leave_to_work_09_10,13.0
480291207015,time_leave_to_work_09_10,57.0
480291215042,time_leave_to_work_09_10,0.0
480291215041,time_leave_to_work_09_10,65.0
480291503001,time_leave_to_work_09_10,21.0
480291503004,time_leave_to_work_09_10,0.0
480291503003,time_leave_to_work_09_10,62.0
480291602003,time_leave_to_work_09_10,43.0
480291508002,time_leave_to_work_09_10,5.0
480291508003,time_leave_to_work_09_10,35.0
480291712003,time_leave_to_work_09_10,32.0
480291418001,time_leave_to_work_09_10,9.0
480291418002,time_leave_to_work_09_10,0.0
480291512005,time_leave_to_work_09_10,82.0
480291512003,time_leave_to_work_09_10,12.0
480291512001,time_leave_to_work_09_10,0.0
480291107001,time_leave_to_work_09_10,30.0
480291904001,time_leave_to_work_09_10,18.0
480291719121,time_leave_to_work_09_10,140.0
480291817122,time_leave_to_work_09_10,12.0
480291816023,time_leave_to_work_09_10,0.0
480291816021,time_leave_to_work_09_10,13.0
480291818081,time_leave_to_work_09_10,86.0
480291821021,time_leave_to_work_09_10,38.0
480291911011,time_leave_to_work_09_10,13.0
480291911012,time_leave_to_work_09_10,9.0
480291219082,time_leave_to_work_09_10,48.0
480291219091,time_leave_to_work_09_10,31.0
480291219092,time_leave_to_work_09_10,111.0
480291219101,time_leave_to_work_09_10,68.0
480291219102,time_leave_to_work_09_10,57.0
480291304011,time_leave_to_work_09_10,0.0
480291304012,time_leave_to_work_09_10,57.0
480291304013,time_leave_to_work_09_10,20.0
480291304014,time_leave_to_work_09_10,39.0
480291304021,time_leave_to_work_09_10,6.0
480291304022,time_leave_to_work_09_10,14.0
480291304023,time_leave_to_work_09_10,41.0
480291314011,time_leave_to_work_09_10,30.0
480291314012,time_leave_to_work_09_10,0.0
480291314021,time_leave_to_work_09_10,14.0
480291719182,time_leave_to_work_09_10,37.0
480291719184,time_leave_to_work_09_10,119.0
480291719191,time_leave_to_work_09_10,38.0
480291719202,time_leave_to_work_09_10,30.0
480291719211,time_leave_to_work_09_10,77.0
480291719213,time_leave_to_work_09_10,39.0
480291719221,time_leave_to_work_09_10,76.0
480291719232,time_leave_to_work_09_10,0.0
480291719233,time_leave_to_work_09_10,90.0
480291719241,time_leave_to_work_09_10,144.0
480291720022,time_leave_to_work_09_10,55.0
480291719242,time_leave_to_work_09_10,31.0
480291719252,time_leave_to_work_09_10,67.0
480291719254,time_leave_to_work_09_10,72.0
480291720031,time_leave_to_work_09_10,149.0
480291720032,time_leave_to_work_09_10,110.0
480291720051,time_leave_to_work_09_10,25.0
480291720052,time_leave_to_work_09_10,161.0
480291720062,time_leave_to_work_09_10,106.0
480291720063,time_leave_to_work_09_10,29.0
480291720072,time_leave_to_work_09_10,21.0
480291720073,time_leave_to_work_09_10,42.0
480291801012,time_leave_to_work_09_10,56.0
480291315031,time_leave_to_work_09_10,5.0
480291315032,time_leave_to_work_09_10,56.0
480291315041,time_leave_to_work_09_10,0.0
480291315042,time_leave_to_work_09_10,0.0
480291315051,time_leave_to_work_09_10,57.0
480291315052,time_leave_to_work_09_10,21.0
480291315062,time_leave_to_work_09_10,13.0
480291316081,time_leave_to_work_09_10,79.0
480291315071,time_leave_to_work_09_10,142.0
480291315073,time_leave_to_work_09_10,106.0
480291316012,time_leave_to_work_09_10,0.0
480291316082,time_leave_to_work_09_10,58.0
480291316092,time_leave_to_work_09_10,42.0
480291316093,time_leave_to_work_09_10,6.0
480291316102,time_leave_to_work_09_10,47.0
480291316111,time_leave_to_work_09_10,28.0
480291316131,time_leave_to_work_09_10,24.0
480291316132,time_leave_to_work_09_10,126.0
480291316142,time_leave_to_work_09_10,22.0
480291316151,time_leave_to_work_09_10,32.0
480291316153,time_leave_to_work_09_10,135.0
480291316154,time_leave_to_work_09_10,0.0
480291318012,time_leave_to_work_09_10,7.0
480291318021,time_leave_to_work_09_10,52.0
480291318023,time_leave_to_work_09_10,30.0
480291411011,time_leave_to_work_09_10,0.0
480291411013,time_leave_to_work_09_10,13.0
480291411021,time_leave_to_work_09_10,51.0
480291411023,time_leave_to_work_09_10,62.0
480291414022,time_leave_to_work_09_10,34.0
480291414032,time_leave_to_work_09_10,8.0
480291414041,time_leave_to_work_09_10,85.0
480291414043,time_leave_to_work_09_10,36.0
480291416002,time_leave_to_work_09_10,19.0
480291513011,time_leave_to_work_09_10,25.0
480291513012,time_leave_to_work_09_10,13.0
480291513013,time_leave_to_work_09_10,72.0
480291513014,time_leave_to_work_09_10,61.0
480291513021,time_leave_to_work_09_10,9.0
480291513022,time_leave_to_work_09_10,71.0
480291521003,time_leave_to_work_09_10,36.0
480291521004,time_leave_to_work_09_10,30.0
480291522011,time_leave_to_work_09_10,47.0
480291522012,time_leave_to_work_09_10,13.0
480291522013,time_leave_to_work_09_10,30.0
480291522021,time_leave_to_work_09_10,92.0
480291605011,time_leave_to_work_09_10,18.0
480291605012,time_leave_to_work_09_10,46.0
480291605021,time_leave_to_work_09_10,23.0
480291609013,time_leave_to_work_09_10,17.0
480291605022,time_leave_to_work_09_10,13.0
480291605024,time_leave_to_work_09_10,76.0
480291609011,time_leave_to_work_09_10,35.0
480291609021,time_leave_to_work_09_10,163.0
480291609023,time_leave_to_work_09_10,1.0
480291613022,time_leave_to_work_09_10,0.0
480291613032,time_leave_to_work_09_10,2.0
480291613041,time_leave_to_work_09_10,71.0
480291614001,time_leave_to_work_09_10,15.0
480291615031,time_leave_to_work_09_10,128.0
480291615033,time_leave_to_work_09_10,9.0
480291615041,time_leave_to_work_09_10,0.0
480291618011,time_leave_to_work_09_10,91.0
480291618012,time_leave_to_work_09_10,0.0
480291618022,time_leave_to_work_09_10,14.0
480291619011,time_leave_to_work_09_10,24.0
480291619022,time_leave_to_work_09_10,136.0
480291619023,time_leave_to_work_09_10,17.0
480291620032,time_leave_to_work_09_10,17.0
480291620033,time_leave_to_work_09_10,61.0
480291620042,time_leave_to_work_09_10,35.0
480291713011,time_leave_to_work_09_10,13.0
480291713021,time_leave_to_work_09_10,48.0
480291713022,time_leave_to_work_09_10,0.0
480291716011,time_leave_to_work_09_10,0.0
480291716013,time_leave_to_work_09_10,21.0
480291716021,time_leave_to_work_09_10,24.0
480291719022,time_leave_to_work_09_10,287.0
480291719023,time_leave_to_work_09_10,180.0
480291719131,time_leave_to_work_09_10,28.0
480291719132,time_leave_to_work_09_10,27.0
480291719142,time_leave_to_work_09_10,36.0
480291719143,time_leave_to_work_09_10,129.0
480291719161,time_leave_to_work_09_10,121.0
480291719162,time_leave_to_work_09_10,0.0
480291719171,time_leave_to_work_09_10,90.0
480291719172,time_leave_to_work_09_10,23.0
480291215053,time_leave_to_work_09_10,19.0
480291216051,time_leave_to_work_09_10,58.0
480291216052,time_leave_to_work_09_10,0.0
480291216062,time_leave_to_work_09_10,127.0
480291216063,time_leave_to_work_09_10,28.0
480291217011,time_leave_to_work_09_10,36.0
480291217012,time_leave_to_work_09_10,35.0
480291217014,time_leave_to_work_09_10,0.0
480291217021,time_leave_to_work_09_10,146.0
480291217023,time_leave_to_work_09_10,63.0
480291218081,time_leave_to_work_09_10,28.0
480291218091,time_leave_to_work_09_10,29.0
480291218092,time_leave_to_work_09_10,47.0
480291218101,time_leave_to_work_09_10,35.0
480291218102,time_leave_to_work_09_10,6.0
480291218112,time_leave_to_work_09_10,0.0
480291218121,time_leave_to_work_09_10,96.0
480291219032,time_leave_to_work_09_10,104.0
480291218123,time_leave_to_work_09_10,56.0
480291218124,time_leave_to_work_09_10,34.0
480291219031,time_leave_to_work_09_10,48.0
480291219042,time_leave_to_work_09_10,85.0
480291219051,time_leave_to_work_09_10,93.0
480291219061,time_leave_to_work_09_10,186.0
480291219062,time_leave_to_work_09_10,85.0
480291219072,time_leave_to_work_09_10,210.0
480291219081,time_leave_to_work_09_10,25.0
480291209024,time_leave_to_work_09_10,91.0
480291211103,time_leave_to_work_09_10,76.0
480291211183,time_leave_to_work_09_10,113.0
480291211192,time_leave_to_work_09_10,75.0
480291211193,time_leave_to_work_09_10,32.0
480291211202,time_leave_to_work_09_10,69.0
480291211211,time_leave_to_work_09_10,51.0
480291211212,time_leave_to_work_09_10,53.0
480291211221,time_leave_to_work_09_10,19.0
480291211222,time_leave_to_work_09_10,25.0
480291211223,time_leave_to_work_09_10,165.0
480291215014,time_leave_to_work_09_10,24.0
480291713023,time_leave_to_work_09_10,0.0
480291713024,time_leave_to_work_09_10,0.0
480291714012,time_leave_to_work_09_10,141.0
480291714021,time_leave_to_work_09_10,34.0
480291714023,time_leave_to_work_09_10,0.0
480291715011,time_leave_to_work_09_10,21.0
480291715021,time_leave_to_work_09_10,62.0
480291715022,time_leave_to_work_09_10,8.0
480291715024,time_leave_to_work_09_10,24.0
480291914121,time_leave_to_work_09_10,119.0
480291914131,time_leave_to_work_09_10,66.0
480291914132,time_leave_to_work_09_10,114.0
480291915031,time_leave_to_work_09_10,145.0
480291915032,time_leave_to_work_09_10,99.0
480291915033,time_leave_to_work_09_10,9.0
480291915041,time_leave_to_work_09_10,47.0
480291915042,time_leave_to_work_09_10,63.0
480291915051,time_leave_to_work_09_10,24.0
480291915052,time_leave_to_work_09_10,61.0
480291915061,time_leave_to_work_09_10,135.0
480291915062,time_leave_to_work_09_10,115.0
480291915063,time_leave_to_work_09_10,108.0
480291917012,time_leave_to_work_09_10,42.0
480291917021,time_leave_to_work_09_10,142.0
480291917023,time_leave_to_work_09_10,30.0
480291917024,time_leave_to_work_09_10,69.0
480291918061,time_leave_to_work_09_10,69.0
480291918062,time_leave_to_work_09_10,17.0
480291918071,time_leave_to_work_09_10,216.0
480291918072,time_leave_to_work_09_10,77.0
480291918082,time_leave_to_work_09_10,48.0
480291918091,time_leave_to_work_09_10,127.0
480291918101,time_leave_to_work_09_10,32.0
480291918102,time_leave_to_work_09_10,54.0
480291918121,time_leave_to_work_09_10,140.0
480291918122,time_leave_to_work_09_10,21.0
480291918132,time_leave_to_work_09_10,181.0
480291821062,time_leave_to_work_09_10,121.0
480291905031,time_leave_to_work_09_10,81.0
480291905033,time_leave_to_work_09_10,47.0
480291905041,time_leave_to_work_09_10,48.0
480291906031,time_leave_to_work_09_10,52.0
480291906032,time_leave_to_work_09_10,43.0
480291906042,time_leave_to_work_09_10,23.0
480291906043,time_leave_to_work_09_10,67.0
480291910052,time_leave_to_work_09_10,38.0
480291910061,time_leave_to_work_09_10,81.0
480291910063,time_leave_to_work_09_10,0.0
480291801014,time_leave_to_work_09_10,12.0
480291801015,time_leave_to_work_09_10,40.0
480291801021,time_leave_to_work_09_10,26.0
480291806044,time_leave_to_work_09_10,0.0
480291801022,time_leave_to_work_09_10,57.0
480291806041,time_leave_to_work_09_10,14.0
480291806042,time_leave_to_work_09_10,40.0
480291806045,time_leave_to_work_09_10,15.0
480291810033,time_leave_to_work_09_10,125.0
480291813032,time_leave_to_work_09_10,19.0
480291814032,time_leave_to_work_09_10,42.0
480291814033,time_leave_to_work_09_10,123.0
480291814042,time_leave_to_work_09_10,83.0
480291815032,time_leave_to_work_09_10,94.0
480291817112,time_leave_to_work_09_10,28.0
480291817113,time_leave_to_work_09_10,160.0
480291817153,time_leave_to_work_09_10,45.0
480291817162,time_leave_to_work_09_10,0.0
480291817163,time_leave_to_work_09_10,127.0
480291817164,time_leave_to_work_09_10,33.0
480291817183,time_leave_to_work_09_10,27.0
480291817201,time_leave_to_work_09_10,72.0
480291817202,time_leave_to_work_09_10,75.0
480291817211,time_leave_to_work_09_10,34.0
480291817212,time_leave_to_work_09_10,60.0
480291817231,time_leave_to_work_09_10,56.0
480291817221,time_leave_to_work_09_10,16.0
480291817222,time_leave_to_work_09_10,28.0
480291817223,time_leave_to_work_09_10,74.0
480291817232,time_leave_to_work_09_10,41.0
480291817233,time_leave_to_work_09_10,60.0
480291817241,time_leave_to_work_09_10,117.0
480291817242,time_leave_to_work_09_10,62.0
480291817251,time_leave_to_work_09_10,0.0
480291817261,time_leave_to_work_09_10,28.0
480291817262,time_leave_to_work_09_10,0.0
480291817271,time_leave_to_work_09_10,26.0
480291817272,time_leave_to_work_09_10,21.0
480291817282,time_leave_to_work_09_10,41.0
480291817291,time_leave_to_work_09_10,243.0
480291817302,time_leave_to_work_09_10,7.0
480291817311,time_leave_to_work_09_10,0.0
480291817313,time_leave_to_work_09_10,80.0
480291817314,time_leave_to_work_09_10,50.0
480291818131,time_leave_to_work_09_10,222.0
480291818133,time_leave_to_work_09_10,34.0
480291818141,time_leave_to_work_09_10,402.0
480291818151,time_leave_to_work_09_10,27.0
480291818152,time_leave_to_work_09_10,116.0
480291818162,time_leave_to_work_09_10,82.0
480291818171,time_leave_to_work_09_10,97.0
480291818181,time_leave_to_work_09_10,41.0
480291818182,time_leave_to_work_09_10,26.0
480291818191,time_leave_to_work_09_10,0.0
480291818192,time_leave_to_work_09_10,179.0
480291818202,time_leave_to_work_09_10,301.0
480291818211,time_leave_to_work_09_10,36.0
480291818221,time_leave_to_work_09_10,24.0
480291818222,time_leave_to_work_09_10,32.0
480291818231,time_leave_to_work_09_10,185.0
480291818241,time_leave_to_work_09_10,58.0
480291912012,time_leave_to_work_09_10,104.0
480291910064,time_leave_to_work_09_10,0.0
480291912011,time_leave_to_work_09_10,19.0
480291912021,time_leave_to_work_09_10,143.0
480291912022,time_leave_to_work_09_10,226.0
480291912023,time_leave_to_work_09_10,0.0
480291912024,time_leave_to_work_09_10,16.0
480291913031,time_leave_to_work_09_10,31.0
480291913041,time_leave_to_work_09_10,59.0
480291913042,time_leave_to_work_09_10,107.0
480291914062,time_leave_to_work_09_10,94.0
480291914063,time_leave_to_work_09_10,77.0
480291914082,time_leave_to_work_09_10,67.0
480291914101,time_leave_to_work_09_10,0.0
480291914102,time_leave_to_work_09_10,75.0
480291914103,time_leave_to_work_09_10,39.0
480291914111,time_leave_to_work_09_10,190.0
480291914112,time_leave_to_work_09_10,151.0
480291818242,time_leave_to_work_09_10,133.0
480291818251,time_leave_to_work_09_10,29.0
480291818252,time_leave_to_work_09_10,77.0
480291818261,time_leave_to_work_09_10,64.0
480291818262,time_leave_to_work_09_10,246.0
480291818263,time_leave_to_work_09_10,0.0
480291818264,time_leave_to_work_09_10,0.0
480291819011,time_leave_to_work_09_10,92.0
480291819012,time_leave_to_work_09_10,25.0
480291819021,time_leave_to_work_09_10,201.0
480291819022,time_leave_to_work_09_10,102.0
480291820011,time_leave_to_work_09_10,65.0
480291820012,time_leave_to_work_09_10,119.0
480291820021,time_leave_to_work_09_10,163.0
480291820023,time_leave_to_work_09_10,157.0
480291820032,time_leave_to_work_09_10,54.0
480291821012,time_leave_to_work_09_10,32.0
480291821022,time_leave_to_work_09_10,38.0
480291821023,time_leave_to_work_09_10,195.0
480291821061,time_leave_to_work_09_10,146.0
480291918142,time_leave_to_work_09_10,20.0
480291918151,time_leave_to_work_09_10,30.0
480291918161,time_leave_to_work_09_10,86.0
480291918162,time_leave_to_work_09_10,33.0
480291918172,time_leave_to_work_09_10,152.0
480291919001,time_leave_to_work_09_10,20.0
480291919003,time_leave_to_work_09_10,0.0
480291919004,time_leave_to_work_09_10,53.0
480291920001,time_leave_to_work_09_10,18.0
480291920002,time_leave_to_work_09_10,39.0
480291920004,time_leave_to_work_09_10,14.0
480291920005,time_leave_to_work_09_10,0.0
480291921002,time_leave_to_work_09_10,37.0
480291922001,time_leave_to_work_09_10,0.0
480291923001,time_leave_to_work_09_10,16.0
480291923002,time_leave_to_work_09_10,128.0
480291923003,time_leave_to_work_09_10,119.0
480291923004,time_leave_to_work_09_10,37.0
480299800011,time_leave_to_work_09_10,0.0
480299800021,time_leave_to_work_09_10,0.0
480299800031,time_leave_to_work_09_10,5.0
480299800041,time_leave_to_work_09_10,0.0
480299800051,time_leave_to_work_09_10,0.0
480299801001,time_leave_to_work_09_10,10.0
480291805033,time_leave_to_work_09_10,35.0
480291704011,time_leave_to_work_09_10,11.0
480291914081,time_leave_to_work_09_10,67.0
480291914091,time_leave_to_work_09_10,71.0
480291412006,time_leave_to_work_09_10,29.0
480291412003,time_leave_to_work_09_10,63.0
480291501002,time_leave_to_work_09_10,0.0
480291407002,time_leave_to_work_09_10,66.0
480291413002,time_leave_to_work_09_10,50.0
480291414021,time_leave_to_work_09_10,40.0
480291806022,time_leave_to_work_09_10,10.0
480291101003,time_leave_to_work_09_10,27.0
480291211121,time_leave_to_work_09_10,75.0
480291519002,time_leave_to_work_09_10,109.0
480291409001,time_leave_to_work_09_10,3.0
480291505011,time_leave_to_work_09_10,21.0
480291505013,time_leave_to_work_09_10,36.0
480291110001,time_leave_to_work_09_10,9.0
480291204002,time_leave_to_work_09_10,54.0
480291204006,time_leave_to_work_09_10,15.0
480291204004,time_leave_to_work_09_10,72.0
480291710005,time_leave_to_work_09_10,28.0
480291710003,time_leave_to_work_09_10,45.0
480291717005,time_leave_to_work_09_10,0.0
480291213004,time_leave_to_work_09_10,47.0
480291215012,time_leave_to_work_09_10,35.0
480291215073,time_leave_to_work_09_10,24.0
480291312001,time_leave_to_work_09_10,17.0
480291404003,time_leave_to_work_09_10,24.0
480291101001,time_leave_to_work_09_10,47.0
480291209023,time_leave_to_work_09_10,64.0
480291214032,time_leave_to_work_09_10,41.0
480291216041,time_leave_to_work_09_10,241.0
480291216044,time_leave_to_work_09_10,0.0
480291207023,time_leave_to_work_09_10,15.0
480291213002,time_leave_to_work_09_10,0.0
480291703001,time_leave_to_work_09_10,39.0
480291704022,time_leave_to_work_09_10,0.0
480291704023,time_leave_to_work_09_10,0.0
480291706002,time_leave_to_work_09_10,64.0
480291707001,time_leave_to_work_09_10,69.0
480291212041,time_leave_to_work_09_10,32.0
480291212045,time_leave_to_work_09_10,33.0
480291416001,time_leave_to_work_09_10,44.0
480291215051,time_leave_to_work_09_10,78.0
480291403001,time_leave_to_work_09_10,20.0
480291701013,time_leave_to_work_09_10,0.0
480291718021,time_leave_to_work_09_10,0.0
480291718024,time_leave_to_work_09_10,13.0
480291507005,time_leave_to_work_09_10,0.0
480291507002,time_leave_to_work_09_10,39.0
480291507004,time_leave_to_work_09_10,0.0
480291601002,time_leave_to_work_09_10,19.0
480291813021,time_leave_to_work_09_10,53.0
480291815063,time_leave_to_work_09_10,38.0
480291809024,time_leave_to_work_09_10,66.0
480291810032,time_leave_to_work_09_10,18.0
480291810053,time_leave_to_work_09_10,96.0
480291817152,time_leave_to_work_09_10,0.0
480291203001,time_leave_to_work_09_10,33.0
480291205011,time_leave_to_work_09_10,0.0
480291205016,time_leave_to_work_09_10,79.0
480291205017,time_leave_to_work_09_10,123.0
480291211151,time_leave_to_work_09_10,65.0
480291211173,time_leave_to_work_09_10,76.0
480291815031,time_leave_to_work_09_10,120.0
480291215082,time_leave_to_work_09_10,84.0
480291914054,time_leave_to_work_09_10,36.0
480291709002,time_leave_to_work_09_10,2.0
480291615012,time_leave_to_work_09_10,0.0
480291615014,time_leave_to_work_09_10,12.0
480291701023,time_leave_to_work_09_10,34.0
480291711002,time_leave_to_work_09_10,58.0
480291807024,time_leave_to_work_09_10,12.0
480291807021,time_leave_to_work_09_10,76.0
480291809013,time_leave_to_work_09_10,66.0
480291108003,time_leave_to_work_09_10,31.0
480291211163,time_leave_to_work_09_10,0.0
480291212034,time_leave_to_work_09_10,0.0
480291212033,time_leave_to_work_09_10,29.0
480291817181,time_leave_to_work_09_10,139.0
480291902005,time_leave_to_work_09_10,11.0
480291902002,time_leave_to_work_09_10,91.0
480291802024,time_leave_to_work_09_10,0.0
480291802022,time_leave_to_work_09_10,72.0
480291805014,time_leave_to_work_09_10,11.0
480291808003,time_leave_to_work_09_10,36.0
480291708001,time_leave_to_work_09_10,10.0
480291106001,time_leave_to_work_09_10,48.0
480291510002,time_leave_to_work_09_10,0.0
480291510003,time_leave_to_work_09_10,30.0
480291607021,time_leave_to_work_09_10,17.0
480291607022,time_leave_to_work_09_10,97.0
480291215083,time_leave_to_work_09_10,36.0
480291216011,time_leave_to_work_09_10,45.0
480291218022,time_leave_to_work_09_10,119.0
480291303004,time_leave_to_work_09_10,62.0
480291303003,time_leave_to_work_09_10,39.0
480291909014,time_leave_to_work_09_10,28.0
480291809011,time_leave_to_work_09_10,0.0
480291815043,time_leave_to_work_09_10,15.0
480291816011,time_leave_to_work_09_10,28.0
480291818093,time_leave_to_work_09_10,86.0
480291821011,time_leave_to_work_09_10,264.0
480291906012,time_leave_to_work_09_10,2.0
480291910042,time_leave_to_work_09_10,72.0
480291212052,time_leave_to_work_09_10,10.0
480291212064,time_leave_to_work_09_10,69.0
480291212066,time_leave_to_work_09_10,26.0
480291602001,time_leave_to_work_09_10,80.0
480291817131,time_leave_to_work_09_10,30.0
480291815052,time_leave_to_work_09_10,13.0
480291817041,time_leave_to_work_09_10,65.0
480291817043,time_leave_to_work_09_10,64.0
480291907001,time_leave_to_work_09_10,37.0
480291812003,time_leave_to_work_09_10,64.0
480291511006,time_leave_to_work_09_10,0.0
480291514003,time_leave_to_work_09_10,25.0
480291909022,time_leave_to_work_09_10,23.0
480291810011,time_leave_to_work_09_10,76.0
480291821031,time_leave_to_work_09_10,67.0
480291901001,time_leave_to_work_09_10,6.0
480291817033,time_leave_to_work_09_10,81.0
480291803004,time_leave_to_work_09_10,0.0
480291313003,time_leave_to_work_09_10,42.0
480291313002,time_leave_to_work_09_10,149.0
480291103001,time_leave_to_work_09_10,22.0
480291206007,time_leave_to_work_09_10,0.0
480291206004,time_leave_to_work_09_10,10.0
480291206001,time_leave_to_work_09_10,22.0
480291517005,time_leave_to_work_09_10,13.0
480291517004,time_leave_to_work_09_10,13.0
480291719031,time_leave_to_work_09_10,19.0
480291717002,time_leave_to_work_09_10,0.0
480291719033,time_leave_to_work_09_10,0.0
480291509004,time_leave_to_work_09_10,0.0
480291509003,time_leave_to_work_09_10,56.0
480291705001,time_leave_to_work_09_10,0.0
480291805041,time_leave_to_work_09_10,20.0
480291205022,time_leave_to_work_09_10,7.0
480291205021,time_leave_to_work_09_10,20.0
480291207014,time_leave_to_work_09_10,41.0
480291302001,time_leave_to_work_09_10,29.0
480291410001,time_leave_to_work_09_10,68.0
480291516005,time_leave_to_work_09_10,78.0
480291516003,time_leave_to_work_09_10,74.0
480291817053,time_leave_to_work_09_10,16.0
480291606002,time_leave_to_work_09_10,46.0
480291419001,time_leave_to_work_09_10,0.0
480291515001,time_leave_to_work_09_10,0.0
480291603001,time_leave_to_work_09_10,6.0
480291603004,time_leave_to_work_09_10,0.0
480291613021,time_leave_to_work_09_10,79.0
480291804002,time_leave_to_work_09_10,80.0
480291807011,time_leave_to_work_09_10,107.0
480291811001,time_leave_to_work_09_10,55.0
480291211082,time_leave_to_work_09_10,0.0
480291203004,time_leave_to_work_09_10,85.0
480291203006,time_leave_to_work_09_10,44.0
480291506002,time_leave_to_work_09_10,29.0
