block_group,commute_time,count_commute_time
480291801015,commute_time_tot_00_14,126.0
480291801021,commute_time_tot_00_14,123.0
480291806044,commute_time_tot_00_14,10.0
480291801022,commute_time_tot_00_14,104.0
480291806041,commute_time_tot_00_14,248.0
480291806042,commute_time_tot_00_14,268.0
480291806045,commute_time_tot_00_14,13.0
480291810033,commute_time_tot_00_14,783.0
480291813032,commute_time_tot_00_14,209.0
480291814032,commute_time_tot_00_14,513.0
480291814033,commute_time_tot_00_14,303.0
480291814042,commute_time_tot_00_14,329.0
480291815032,commute_time_tot_00_14,437.0
480291817112,commute_time_tot_00_14,91.0
480291817113,commute_time_tot_00_14,92.0
480291817153,commute_time_tot_00_14,38.0
480291817162,commute_time_tot_00_14,227.0
480291817163,commute_time_tot_00_14,130.0
480291817164,commute_time_tot_00_14,67.0
480291817183,commute_time_tot_00_14,103.0
480291817201,commute_time_tot_00_14,542.0
480291817202,commute_time_tot_00_14,38.0
480291817211,commute_time_tot_00_14,176.0
480291817212,commute_time_tot_00_14,194.0
480291817231,commute_time_tot_00_14,208.0
480291817221,commute_time_tot_00_14,111.0
480291817222,commute_time_tot_00_14,96.0
480291817223,commute_time_tot_00_14,52.0
480291817232,commute_time_tot_00_14,92.0
480291817233,commute_time_tot_00_14,139.0
480291817241,commute_time_tot_00_14,272.0
480291817242,commute_time_tot_00_14,185.0
480291817251,commute_time_tot_00_14,423.0
480291817261,commute_time_tot_00_14,145.0
480291817262,commute_time_tot_00_14,151.0
480291817271,commute_time_tot_00_14,281.0
480291817272,commute_time_tot_00_14,201.0
480291817282,commute_time_tot_00_14,304.0
480291817291,commute_time_tot_00_14,519.0
480291817302,commute_time_tot_00_14,171.0
480291817311,commute_time_tot_00_14,23.0
480291817313,commute_time_tot_00_14,145.0
480291817314,commute_time_tot_00_14,168.0
480291818131,commute_time_tot_00_14,594.0
480291818133,commute_time_tot_00_14,458.0
480291818141,commute_time_tot_00_14,542.0
480291818151,commute_time_tot_00_14,163.0
480291818152,commute_time_tot_00_14,337.0
480291818162,commute_time_tot_00_14,268.0
480291818171,commute_time_tot_00_14,336.0
480291818181,commute_time_tot_00_14,109.0
480291818182,commute_time_tot_00_14,217.0
480291818191,commute_time_tot_00_14,195.0
480291818192,commute_time_tot_00_14,600.0
480291818202,commute_time_tot_00_14,1186.0
480291818211,commute_time_tot_00_14,117.0
480291818221,commute_time_tot_00_14,110.0
480291818222,commute_time_tot_00_14,141.0
480291818231,commute_time_tot_00_14,547.0
480291818241,commute_time_tot_00_14,49.0
480291912012,commute_time_tot_00_14,212.0
480291910064,commute_time_tot_00_14,197.0
480291912011,commute_time_tot_00_14,217.0
480291912021,commute_time_tot_00_14,217.0
480291912022,commute_time_tot_00_14,419.0
480291912023,commute_time_tot_00_14,50.0
480291912024,commute_time_tot_00_14,90.0
480291913031,commute_time_tot_00_14,287.0
480291913041,commute_time_tot_00_14,156.0
480291913042,commute_time_tot_00_14,388.0
480291914062,commute_time_tot_00_14,191.0
480291914063,commute_time_tot_00_14,190.0
480291914082,commute_time_tot_00_14,161.0
480291914101,commute_time_tot_00_14,169.0
480291914102,commute_time_tot_00_14,408.0
480291914103,commute_time_tot_00_14,85.0
480291914111,commute_time_tot_00_14,262.0
480291914112,commute_time_tot_00_14,276.0
480291818242,commute_time_tot_00_14,288.0
480291818251,commute_time_tot_00_14,170.0
480291818252,commute_time_tot_00_14,134.0
480291818261,commute_time_tot_00_14,57.0
480291818262,commute_time_tot_00_14,71.0
480291818263,commute_time_tot_00_14,232.0
480291818264,commute_time_tot_00_14,18.0
480291819011,commute_time_tot_00_14,553.0
480291819012,commute_time_tot_00_14,338.0
480291819021,commute_time_tot_00_14,430.0
480291819022,commute_time_tot_00_14,194.0
480291820011,commute_time_tot_00_14,95.0
480291820012,commute_time_tot_00_14,203.0
480291820021,commute_time_tot_00_14,371.0
480291820023,commute_time_tot_00_14,291.0
480291820032,commute_time_tot_00_14,140.0
480291821012,commute_time_tot_00_14,81.0
480291821022,commute_time_tot_00_14,158.0
480291821023,commute_time_tot_00_14,229.0
480291821061,commute_time_tot_00_14,114.0
480291918142,commute_time_tot_00_14,48.0
480291918151,commute_time_tot_00_14,188.0
480291918161,commute_time_tot_00_14,168.0
480291918162,commute_time_tot_00_14,148.0
480291918172,commute_time_tot_00_14,148.0
480291919001,commute_time_tot_00_14,96.0
480291919003,commute_time_tot_00_14,143.0
480291919004,commute_time_tot_00_14,47.0
480291920001,commute_time_tot_00_14,375.0
480291920002,commute_time_tot_00_14,306.0
480291920004,commute_time_tot_00_14,125.0
480291920005,commute_time_tot_00_14,103.0
480291921002,commute_time_tot_00_14,207.0
480291922001,commute_time_tot_00_14,187.0
480291923001,commute_time_tot_00_14,30.0
480291923002,commute_time_tot_00_14,319.0
480291923003,commute_time_tot_00_14,127.0
480291923004,commute_time_tot_00_14,187.0
480299800011,commute_time_tot_00_14,0.0
480299800021,commute_time_tot_00_14,0.0
480299800031,commute_time_tot_00_14,260.0
480299800041,commute_time_tot_00_14,0.0
480299800051,commute_time_tot_00_14,0.0
480299801001,commute_time_tot_00_14,251.0
480291805033,commute_time_tot_00_14,91.0
480291704011,commute_time_tot_00_14,132.0
480291914081,commute_time_tot_00_14,213.0
480291914091,commute_time_tot_00_14,515.0
480291412006,commute_time_tot_00_14,225.0
480291412003,commute_time_tot_00_14,200.0
480291501002,commute_time_tot_00_14,259.0
480291407002,commute_time_tot_00_14,129.0
480291413002,commute_time_tot_00_14,161.0
480291414021,commute_time_tot_00_14,362.0
480291806022,commute_time_tot_00_14,165.0
480291101003,commute_time_tot_00_14,354.0
480291211121,commute_time_tot_00_14,131.0
480291519002,commute_time_tot_00_14,122.0
480291409001,commute_time_tot_00_14,52.0
480291505011,commute_time_tot_00_14,88.0
480291505013,commute_time_tot_00_14,90.0
480291110001,commute_time_tot_00_14,134.0
480291204002,commute_time_tot_00_14,105.0
480291204006,commute_time_tot_00_14,62.0
480291204004,commute_time_tot_00_14,65.0
480291710005,commute_time_tot_00_14,28.0
480291710003,commute_time_tot_00_14,165.0
480291717005,commute_time_tot_00_14,142.0
480291213004,commute_time_tot_00_14,181.0
480291215012,commute_time_tot_00_14,103.0
480291215073,commute_time_tot_00_14,84.0
480291312001,commute_time_tot_00_14,125.0
480291404003,commute_time_tot_00_14,126.0
480291101001,commute_time_tot_00_14,162.0
480291209023,commute_time_tot_00_14,278.0
480291214032,commute_time_tot_00_14,173.0
480291216041,commute_time_tot_00_14,579.0
480291216044,commute_time_tot_00_14,275.0
480291207023,commute_time_tot_00_14,107.0
480291213002,commute_time_tot_00_14,150.0
480291703001,commute_time_tot_00_14,384.0
480291704022,commute_time_tot_00_14,31.0
480291704023,commute_time_tot_00_14,67.0
480291706002,commute_time_tot_00_14,86.0
480291707001,commute_time_tot_00_14,177.0
480291212041,commute_time_tot_00_14,141.0
480291212045,commute_time_tot_00_14,276.0
480291416001,commute_time_tot_00_14,308.0
480291215051,commute_time_tot_00_14,171.0
480291403001,commute_time_tot_00_14,69.0
480291701013,commute_time_tot_00_14,56.0
480291718021,commute_time_tot_00_14,0.0
480291718024,commute_time_tot_00_14,69.0
480291507005,commute_time_tot_00_14,0.0
480291507002,commute_time_tot_00_14,116.0
480291507004,commute_time_tot_00_14,194.0
480291601002,commute_time_tot_00_14,239.0
480291813021,commute_time_tot_00_14,493.0
480291815063,commute_time_tot_00_14,253.0
480291809024,commute_time_tot_00_14,243.0
480291810032,commute_time_tot_00_14,96.0
480291810053,commute_time_tot_00_14,241.0
480291817152,commute_time_tot_00_14,43.0
480291203001,commute_time_tot_00_14,181.0
480291205011,commute_time_tot_00_14,0.0
480291205016,commute_time_tot_00_14,160.0
480291205017,commute_time_tot_00_14,249.0
480291211151,commute_time_tot_00_14,179.0
480291211173,commute_time_tot_00_14,243.0
480291815031,commute_time_tot_00_14,347.0
480291215082,commute_time_tot_00_14,134.0
480291914054,commute_time_tot_00_14,99.0
480291709002,commute_time_tot_00_14,174.0
480291615012,commute_time_tot_00_14,79.0
480291615014,commute_time_tot_00_14,100.0
480291701023,commute_time_tot_00_14,74.0
480291711002,commute_time_tot_00_14,103.0
480291807024,commute_time_tot_00_14,52.0
480291807021,commute_time_tot_00_14,62.0
480291809013,commute_time_tot_00_14,90.0
480291108003,commute_time_tot_00_14,68.0
480291211163,commute_time_tot_00_14,131.0
480291212034,commute_time_tot_00_14,113.0
480291212033,commute_time_tot_00_14,62.0
480291817181,commute_time_tot_00_14,288.0
480291902005,commute_time_tot_00_14,417.0
480291902002,commute_time_tot_00_14,62.0
480291802024,commute_time_tot_00_14,8.0
480291802022,commute_time_tot_00_14,113.0
480291805014,commute_time_tot_00_14,75.0
480291808003,commute_time_tot_00_14,95.0
480291708001,commute_time_tot_00_14,44.0
480291106001,commute_time_tot_00_14,30.0
480291510002,commute_time_tot_00_14,54.0
480291510003,commute_time_tot_00_14,164.0
480291607021,commute_time_tot_00_14,21.0
480291607022,commute_time_tot_00_14,201.0
480291215083,commute_time_tot_00_14,88.0
480291216011,commute_time_tot_00_14,283.0
480291218022,commute_time_tot_00_14,320.0
480291303004,commute_time_tot_00_14,95.0
480291303003,commute_time_tot_00_14,72.0
480291909014,commute_time_tot_00_14,63.0
480291809011,commute_time_tot_00_14,28.0
480291815043,commute_time_tot_00_14,31.0
480291816011,commute_time_tot_00_14,14.0
480291818093,commute_time_tot_00_14,90.0
480291821011,commute_time_tot_00_14,278.0
480291906012,commute_time_tot_00_14,71.0
480291910042,commute_time_tot_00_14,224.0
480291212052,commute_time_tot_00_14,194.0
480291212064,commute_time_tot_00_14,67.0
480291212066,commute_time_tot_00_14,2.0
480291602001,commute_time_tot_00_14,50.0
480291817131,commute_time_tot_00_14,57.0
480291815052,commute_time_tot_00_14,156.0
480291817041,commute_time_tot_00_14,82.0
480291817043,commute_time_tot_00_14,93.0
480291907001,commute_time_tot_00_14,232.0
480291812003,commute_time_tot_00_14,59.0
480291511006,commute_time_tot_00_14,28.0
480291514003,commute_time_tot_00_14,121.0
480291909022,commute_time_tot_00_14,182.0
480291810011,commute_time_tot_00_14,198.0
480291821031,commute_time_tot_00_14,198.0
480291901001,commute_time_tot_00_14,82.0
480291817033,commute_time_tot_00_14,104.0
480291803004,commute_time_tot_00_14,37.0
480291313003,commute_time_tot_00_14,154.0
480291313002,commute_time_tot_00_14,241.0
480291103001,commute_time_tot_00_14,146.0
480291206007,commute_time_tot_00_14,140.0
480291206004,commute_time_tot_00_14,342.0
480291206001,commute_time_tot_00_14,389.0
480291517005,commute_time_tot_00_14,122.0
480291517004,commute_time_tot_00_14,85.0
480291719031,commute_time_tot_00_14,93.0
480291717002,commute_time_tot_00_14,102.0
480291719033,commute_time_tot_00_14,14.0
480291509004,commute_time_tot_00_14,87.0
480291509003,commute_time_tot_00_14,124.0
480291705001,commute_time_tot_00_14,126.0
480291805041,commute_time_tot_00_14,140.0
480291205022,commute_time_tot_00_14,80.0
480291205021,commute_time_tot_00_14,119.0
480291207014,commute_time_tot_00_14,130.0
480291302001,commute_time_tot_00_14,173.0
480291410001,commute_time_tot_00_14,26.0
480291516005,commute_time_tot_00_14,135.0
480291516003,commute_time_tot_00_14,106.0
480291817053,commute_time_tot_00_14,378.0
480291606002,commute_time_tot_00_14,151.0
480291419001,commute_time_tot_00_14,250.0
480291515001,commute_time_tot_00_14,54.0
480291603001,commute_time_tot_00_14,121.0
480291603004,commute_time_tot_00_14,112.0
480291613021,commute_time_tot_00_14,264.0
480291804002,commute_time_tot_00_14,152.0
480291807011,commute_time_tot_00_14,60.0
480291811001,commute_time_tot_00_14,270.0
480291211082,commute_time_tot_00_14,215.0
480291203004,commute_time_tot_00_14,254.0
480291203006,commute_time_tot_00_14,133.0
480291506002,commute_time_tot_00_14,99.0
480291506001,commute_time_tot_00_14,70.0
480291511002,commute_time_tot_00_14,212.0
480291105001,commute_time_tot_00_14,86.0
480291210002,commute_time_tot_00_14,105.0
480291210001,commute_time_tot_00_14,54.0
480291211101,commute_time_tot_00_14,225.0
480291215063,commute_time_tot_00_14,168.0
480291315033,commute_time_tot_00_14,195.0
480291315043,commute_time_tot_00_14,66.0
480291315061,commute_time_tot_00_14,77.0
480291315072,commute_time_tot_00_14,97.0
480291316062,commute_time_tot_00_14,358.0
480291316091,commute_time_tot_00_14,162.0
480291316101,commute_time_tot_00_14,287.0
480291316121,commute_time_tot_00_14,118.0
480291316141,commute_time_tot_00_14,156.0
480291316152,commute_time_tot_00_14,107.0
480291318011,commute_time_tot_00_14,48.0
480291318022,commute_time_tot_00_14,24.0
480291411012,commute_time_tot_00_14,141.0
480291522022,commute_time_tot_00_14,40.0
480291411022,commute_time_tot_00_14,22.0
480291414031,commute_time_tot_00_14,122.0
480291414042,commute_time_tot_00_14,148.0
480291605013,commute_time_tot_00_14,0.0
480291605023,commute_time_tot_00_14,86.0
480291609012,commute_time_tot_00_14,83.0
480291609022,commute_time_tot_00_14,82.0
480291613031,commute_time_tot_00_14,39.0
480291613042,commute_time_tot_00_14,37.0
480291615032,commute_time_tot_00_14,28.0
480291615042,commute_time_tot_00_14,65.0
480291618021,commute_time_tot_00_14,342.0
480291619021,commute_time_tot_00_14,84.0
480291620031,commute_time_tot_00_14,92.0
480291620041,commute_time_tot_00_14,92.0
480291713012,commute_time_tot_00_14,92.0
480291716012,commute_time_tot_00_14,171.0
480291716022,commute_time_tot_00_14,6.0
480291719122,commute_time_tot_00_14,135.0
480291719141,commute_time_tot_00_14,112.0
480291719151,commute_time_tot_00_14,169.0
480291719163,commute_time_tot_00_14,208.0
480291719181,commute_time_tot_00_14,155.0
480291215044,commute_time_tot_00_14,295.0
480291215064,commute_time_tot_00_14,84.0
480291216061,commute_time_tot_00_14,27.0
480291216064,commute_time_tot_00_14,75.0
480291217013,commute_time_tot_00_14,113.0
480291217022,commute_time_tot_00_14,206.0
480291218082,commute_time_tot_00_14,234.0
480291218093,commute_time_tot_00_14,175.0
480291218111,commute_time_tot_00_14,341.0
480291218122,commute_time_tot_00_14,225.0
480291218131,commute_time_tot_00_14,169.0
480291219041,commute_time_tot_00_14,67.0
480291219052,commute_time_tot_00_14,652.0
480291219071,commute_time_tot_00_14,26.0
480291211085,commute_time_tot_00_14,246.0
480291211191,commute_time_tot_00_14,31.0
480291211201,commute_time_tot_00_14,268.0
480291207013,commute_time_tot_00_14,238.0
480291215043,commute_time_tot_00_14,171.0
480291503002,commute_time_tot_00_14,154.0
480291418003,commute_time_tot_00_14,136.0
480291508001,commute_time_tot_00_14,207.0
480291712001,commute_time_tot_00_14,81.0
480291712002,commute_time_tot_00_14,92.0
480291512004,commute_time_tot_00_14,0.0
480291904002,commute_time_tot_00_14,675.0
480291817121,commute_time_tot_00_14,150.0
480291816024,commute_time_tot_00_14,146.0
480291816022,commute_time_tot_00_14,197.0
480291314022,commute_time_tot_00_14,123.0
480291719183,commute_time_tot_00_14,359.0
480291719201,commute_time_tot_00_14,112.0
480291719212,commute_time_tot_00_14,33.0
480291719231,commute_time_tot_00_14,117.0
480291719234,commute_time_tot_00_14,514.0
480291719251,commute_time_tot_00_14,38.0
480291719253,commute_time_tot_00_14,380.0
480291720023,commute_time_tot_00_14,246.0
480291720041,commute_time_tot_00_14,126.0
480291720061,commute_time_tot_00_14,208.0
480291720071,commute_time_tot_00_14,320.0
480291801011,commute_time_tot_00_14,44.0
480291714011,commute_time_tot_00_14,204.0
480291714022,commute_time_tot_00_14,0.0
480291715012,commute_time_tot_00_14,69.0
480291715023,commute_time_tot_00_14,186.0
480291917011,commute_time_tot_00_14,56.0
480291917022,commute_time_tot_00_14,228.0
480291918043,commute_time_tot_00_14,69.0
480291918111,commute_time_tot_00_14,211.0
480291918063,commute_time_tot_00_14,386.0
480291918081,commute_time_tot_00_14,185.0
480291918092,commute_time_tot_00_14,82.0
480291918131,commute_time_tot_00_14,226.0
480291817252,commute_time_tot_00_14,427.0
480291817263,commute_time_tot_00_14,267.0
480291817281,commute_time_tot_00_14,333.0
480291817301,commute_time_tot_00_14,46.0
480291817312,commute_time_tot_00_14,109.0
480291818112,commute_time_tot_00_14,9.0
480291818132,commute_time_tot_00_14,229.0
480291818142,commute_time_tot_00_14,674.0
480291818161,commute_time_tot_00_14,119.0
480291818172,commute_time_tot_00_14,109.0
480291818183,commute_time_tot_00_14,397.0
480291818201,commute_time_tot_00_14,568.0
480291818212,commute_time_tot_00_14,432.0
480291818223,commute_time_tot_00_14,232.0
480291905032,commute_time_tot_00_14,189.0
480291905042,commute_time_tot_00_14,131.0
480291906041,commute_time_tot_00_14,139.0
480291910051,commute_time_tot_00_14,200.0
480291910062,commute_time_tot_00_14,163.0
480291801013,commute_time_tot_00_14,64.0
480291801016,commute_time_tot_00_14,29.0
480291806031,commute_time_tot_00_14,264.0
480291806043,commute_time_tot_00_14,151.0
480291807026,commute_time_tot_00_14,176.0
480291814031,commute_time_tot_00_14,505.0
480291814041,commute_time_tot_00_14,1145.0
480291815044,commute_time_tot_00_14,171.0
480291817154,commute_time_tot_00_14,162.0
480291820022,commute_time_tot_00_14,0.0
480291820031,commute_time_tot_00_14,124.0
480291821013,commute_time_tot_00_14,162.0
480291821051,commute_time_tot_00_14,69.0
480291910065,commute_time_tot_00_14,12.0
480291912013,commute_time_tot_00_14,20.0
480291918141,commute_time_tot_00_14,140.0
480291918152,commute_time_tot_00_14,171.0
480291918171,commute_time_tot_00_14,822.0
480291919002,commute_time_tot_00_14,149.0
480291919005,commute_time_tot_00_14,93.0
