block_group,f_biz_type,f_count_biz_type
480291204006,workers_f_noncorp_self,0.0
480291204004,workers_f_noncorp_self,0.0
480291710005,workers_f_noncorp_self,16.0
480291710003,workers_f_noncorp_self,22.0
480291717005,workers_f_noncorp_self,0.0
480291213004,workers_f_noncorp_self,0.0
480291215012,workers_f_noncorp_self,14.0
480291215073,workers_f_noncorp_self,0.0
480291312001,workers_f_noncorp_self,16.0
480291404003,workers_f_noncorp_self,13.0
480291101001,workers_f_noncorp_self,0.0
480291209023,workers_f_noncorp_self,88.0
480291214032,workers_f_noncorp_self,23.0
480291216041,workers_f_noncorp_self,12.0
480291216044,workers_f_noncorp_self,0.0
480291207023,workers_f_noncorp_self,33.0
480291213002,workers_f_noncorp_self,0.0
480291703001,workers_f_noncorp_self,0.0
480291704022,workers_f_noncorp_self,37.0
480291704023,workers_f_noncorp_self,0.0
480291706002,workers_f_noncorp_self,39.0
480291707001,workers_f_noncorp_self,0.0
480291212041,workers_f_noncorp_self,15.0
480291212045,workers_f_noncorp_self,0.0
480291416001,workers_f_noncorp_self,28.0
480291215051,workers_f_noncorp_self,26.0
480291403001,workers_f_noncorp_self,29.0
480291701013,workers_f_noncorp_self,0.0
480291718021,workers_f_noncorp_self,0.0
480291718024,workers_f_noncorp_self,55.0
480291507005,workers_f_noncorp_self,0.0
480291507002,workers_f_noncorp_self,28.0
480291507004,workers_f_noncorp_self,0.0
480291601002,workers_f_noncorp_self,48.0
480291813021,workers_f_noncorp_self,16.0
480291815063,workers_f_noncorp_self,0.0
480291809024,workers_f_noncorp_self,0.0
480291810032,workers_f_noncorp_self,0.0
480291810053,workers_f_noncorp_self,14.0
480291817152,workers_f_noncorp_self,0.0
480291203001,workers_f_noncorp_self,21.0
480291205011,workers_f_noncorp_self,0.0
480291205016,workers_f_noncorp_self,114.0
480291205017,workers_f_noncorp_self,24.0
480291211151,workers_f_noncorp_self,0.0
480291211173,workers_f_noncorp_self,13.0
480291815031,workers_f_noncorp_self,0.0
480291215082,workers_f_noncorp_self,0.0
480291914054,workers_f_noncorp_self,17.0
480291709002,workers_f_noncorp_self,0.0
480291615012,workers_f_noncorp_self,0.0
480291615014,workers_f_noncorp_self,0.0
480291701023,workers_f_noncorp_self,8.0
480291711002,workers_f_noncorp_self,0.0
480291807024,workers_f_noncorp_self,20.0
480291807021,workers_f_noncorp_self,0.0
480291809013,workers_f_noncorp_self,0.0
480291108003,workers_f_noncorp_self,0.0
480291211163,workers_f_noncorp_self,14.0
480291212034,workers_f_noncorp_self,88.0
480291212033,workers_f_noncorp_self,10.0
480291817181,workers_f_noncorp_self,79.0
480291902005,workers_f_noncorp_self,32.0
480291902002,workers_f_noncorp_self,17.0
480291802024,workers_f_noncorp_self,0.0
480291802022,workers_f_noncorp_self,24.0
480291805014,workers_f_noncorp_self,0.0
480291808003,workers_f_noncorp_self,16.0
480291708001,workers_f_noncorp_self,0.0
480291106001,workers_f_noncorp_self,0.0
480291510002,workers_f_noncorp_self,9.0
480291510003,workers_f_noncorp_self,0.0
480291607021,workers_f_noncorp_self,0.0
480291607022,workers_f_noncorp_self,0.0
480291215083,workers_f_noncorp_self,55.0
480291216011,workers_f_noncorp_self,0.0
480291218022,workers_f_noncorp_self,25.0
480291303004,workers_f_noncorp_self,0.0
480291303003,workers_f_noncorp_self,0.0
480291909014,workers_f_noncorp_self,0.0
480291809011,workers_f_noncorp_self,17.0
480291815043,workers_f_noncorp_self,32.0
480291816011,workers_f_noncorp_self,0.0
480291818093,workers_f_noncorp_self,17.0
480291821011,workers_f_noncorp_self,94.0
480291906012,workers_f_noncorp_self,21.0
480291910042,workers_f_noncorp_self,34.0
480291212052,workers_f_noncorp_self,0.0
480291212064,workers_f_noncorp_self,0.0
480291212066,workers_f_noncorp_self,0.0
480291602001,workers_f_noncorp_self,0.0
480291817131,workers_f_noncorp_self,12.0
480291815052,workers_f_noncorp_self,24.0
480291817041,workers_f_noncorp_self,12.0
480291817043,workers_f_noncorp_self,80.0
480291907001,workers_f_noncorp_self,29.0
480291812003,workers_f_noncorp_self,13.0
480291511006,workers_f_noncorp_self,0.0
480291514003,workers_f_noncorp_self,0.0
480291909022,workers_f_noncorp_self,40.0
480291810011,workers_f_noncorp_self,44.0
480291821031,workers_f_noncorp_self,52.0
480291901001,workers_f_noncorp_self,28.0
480291817033,workers_f_noncorp_self,0.0
480291803004,workers_f_noncorp_self,0.0
480291313003,workers_f_noncorp_self,15.0
480291313002,workers_f_noncorp_self,37.0
480291103001,workers_f_noncorp_self,8.0
480291206007,workers_f_noncorp_self,0.0
480291206004,workers_f_noncorp_self,26.0
480291206001,workers_f_noncorp_self,13.0
480291517005,workers_f_noncorp_self,0.0
480291517004,workers_f_noncorp_self,0.0
480291719031,workers_f_noncorp_self,0.0
480291717002,workers_f_noncorp_self,0.0
480291719033,workers_f_noncorp_self,24.0
480291509004,workers_f_noncorp_self,12.0
480291509003,workers_f_noncorp_self,30.0
480291705001,workers_f_noncorp_self,0.0
480291805041,workers_f_noncorp_self,34.0
480291205022,workers_f_noncorp_self,35.0
480291205021,workers_f_noncorp_self,0.0
480291207014,workers_f_noncorp_self,27.0
480291302001,workers_f_noncorp_self,0.0
480291410001,workers_f_noncorp_self,0.0
480291516005,workers_f_noncorp_self,37.0
480291516003,workers_f_noncorp_self,0.0
480291817053,workers_f_noncorp_self,0.0
480291606002,workers_f_noncorp_self,0.0
480291419001,workers_f_noncorp_self,37.0
480291515001,workers_f_noncorp_self,0.0
480291603001,workers_f_noncorp_self,0.0
480291603004,workers_f_noncorp_self,10.0
480291613021,workers_f_noncorp_self,26.0
480291804002,workers_f_noncorp_self,44.0
480291807011,workers_f_noncorp_self,41.0
480291811001,workers_f_noncorp_self,0.0
480291211082,workers_f_noncorp_self,13.0
480291203004,workers_f_noncorp_self,17.0
480291203006,workers_f_noncorp_self,11.0
480291506002,workers_f_noncorp_self,5.0
480291506001,workers_f_noncorp_self,26.0
480291511002,workers_f_noncorp_self,18.0
480291105001,workers_f_noncorp_self,7.0
480291210002,workers_f_noncorp_self,0.0
480291210001,workers_f_noncorp_self,24.0
480291211101,workers_f_noncorp_self,19.0
480291215063,workers_f_noncorp_self,21.0
480291315033,workers_f_noncorp_self,0.0
480291315043,workers_f_noncorp_self,22.0
480291315061,workers_f_noncorp_self,0.0
480291315072,workers_f_noncorp_self,0.0
480291316062,workers_f_noncorp_self,0.0
480291316091,workers_f_noncorp_self,0.0
480291316101,workers_f_noncorp_self,46.0
480291316121,workers_f_noncorp_self,35.0
480291316141,workers_f_noncorp_self,0.0
480291316152,workers_f_noncorp_self,0.0
480291318011,workers_f_noncorp_self,17.0
480291318022,workers_f_noncorp_self,8.0
480291411012,workers_f_noncorp_self,0.0
480291522022,workers_f_noncorp_self,40.0
480291411022,workers_f_noncorp_self,0.0
480291414031,workers_f_noncorp_self,0.0
480291414042,workers_f_noncorp_self,0.0
480291605013,workers_f_noncorp_self,0.0
480291605023,workers_f_noncorp_self,0.0
480291609012,workers_f_noncorp_self,0.0
480291609022,workers_f_noncorp_self,0.0
480291613031,workers_f_noncorp_self,16.0
480291613042,workers_f_noncorp_self,36.0
480291615032,workers_f_noncorp_self,0.0
480291615042,workers_f_noncorp_self,0.0
480291618021,workers_f_noncorp_self,61.0
480291619021,workers_f_noncorp_self,0.0
480291620031,workers_f_noncorp_self,0.0
480291620041,workers_f_noncorp_self,10.0
480291713012,workers_f_noncorp_self,9.0
480291716012,workers_f_noncorp_self,0.0
480291716022,workers_f_noncorp_self,0.0
480291719122,workers_f_noncorp_self,13.0
480291719141,workers_f_noncorp_self,0.0
480291719151,workers_f_noncorp_self,23.0
480291719163,workers_f_noncorp_self,15.0
480291719181,workers_f_noncorp_self,0.0
480291215044,workers_f_noncorp_self,14.0
480291215064,workers_f_noncorp_self,8.0
480291216061,workers_f_noncorp_self,16.0
480291216064,workers_f_noncorp_self,13.0
480291217013,workers_f_noncorp_self,11.0
480291217022,workers_f_noncorp_self,52.0
480291218082,workers_f_noncorp_self,52.0
480291218093,workers_f_noncorp_self,0.0
480291218111,workers_f_noncorp_self,32.0
480291218122,workers_f_noncorp_self,19.0
480291218131,workers_f_noncorp_self,10.0
480291219041,workers_f_noncorp_self,21.0
480291219052,workers_f_noncorp_self,14.0
480291219071,workers_f_noncorp_self,13.0
480291211085,workers_f_noncorp_self,87.0
480291211191,workers_f_noncorp_self,0.0
480291211201,workers_f_noncorp_self,0.0
480291207013,workers_f_noncorp_self,67.0
480291215043,workers_f_noncorp_self,0.0
480291503002,workers_f_noncorp_self,39.0
480291418003,workers_f_noncorp_self,14.0
480291508001,workers_f_noncorp_self,11.0
480291712001,workers_f_noncorp_self,7.0
480291712002,workers_f_noncorp_self,0.0
480291512004,workers_f_noncorp_self,0.0
480291904002,workers_f_noncorp_self,9.0
480291817121,workers_f_noncorp_self,10.0
480291816024,workers_f_noncorp_self,0.0
480291816022,workers_f_noncorp_self,0.0
480291314022,workers_f_noncorp_self,39.0
480291719183,workers_f_noncorp_self,52.0
480291719201,workers_f_noncorp_self,80.0
480291719212,workers_f_noncorp_self,17.0
480291719231,workers_f_noncorp_self,0.0
480291719234,workers_f_noncorp_self,54.0
480291719251,workers_f_noncorp_self,43.0
480291719253,workers_f_noncorp_self,41.0
480291720023,workers_f_noncorp_self,36.0
480291720041,workers_f_noncorp_self,19.0
480291720061,workers_f_noncorp_self,31.0
480291720071,workers_f_noncorp_self,35.0
480291801011,workers_f_noncorp_self,0.0
480291714011,workers_f_noncorp_self,16.0
480291714022,workers_f_noncorp_self,0.0
480291715012,workers_f_noncorp_self,12.0
480291715023,workers_f_noncorp_self,9.0
480291917011,workers_f_noncorp_self,8.0
480291917022,workers_f_noncorp_self,18.0
480291918043,workers_f_noncorp_self,10.0
480291918111,workers_f_noncorp_self,59.0
480291918063,workers_f_noncorp_self,71.0
480291918081,workers_f_noncorp_self,82.0
480291918092,workers_f_noncorp_self,68.0
480291918131,workers_f_noncorp_self,14.0
480291817252,workers_f_noncorp_self,0.0
480291817263,workers_f_noncorp_self,53.0
480291817281,workers_f_noncorp_self,16.0
480291817301,workers_f_noncorp_self,8.0
480291817312,workers_f_noncorp_self,0.0
480291818112,workers_f_noncorp_self,10.0
480291818132,workers_f_noncorp_self,0.0
480291818142,workers_f_noncorp_self,17.0
480291818161,workers_f_noncorp_self,17.0
480291818172,workers_f_noncorp_self,19.0
480291818183,workers_f_noncorp_self,0.0
480291818201,workers_f_noncorp_self,0.0
480291818212,workers_f_noncorp_self,25.0
480291818223,workers_f_noncorp_self,42.0
480291905032,workers_f_noncorp_self,34.0
480291905042,workers_f_noncorp_self,0.0
480291906041,workers_f_noncorp_self,34.0
480291910051,workers_f_noncorp_self,44.0
480291910062,workers_f_noncorp_self,0.0
480291801013,workers_f_noncorp_self,31.0
480291801016,workers_f_noncorp_self,0.0
480291806031,workers_f_noncorp_self,17.0
480291806043,workers_f_noncorp_self,0.0
480291807026,workers_f_noncorp_self,17.0
480291814031,workers_f_noncorp_self,0.0
480291814041,workers_f_noncorp_self,0.0
480291815044,workers_f_noncorp_self,15.0
480291817154,workers_f_noncorp_self,11.0
480291820022,workers_f_noncorp_self,0.0
480291820031,workers_f_noncorp_self,76.0
480291821013,workers_f_noncorp_self,61.0
480291821051,workers_f_noncorp_self,22.0
480291910065,workers_f_noncorp_self,0.0
480291912013,workers_f_noncorp_self,8.0
480291918141,workers_f_noncorp_self,48.0
480291918152,workers_f_noncorp_self,52.0
480291918171,workers_f_noncorp_self,128.0
480291919002,workers_f_noncorp_self,0.0
480291919005,workers_f_noncorp_self,19.0
480291920003,workers_f_noncorp_self,60.0
480291921001,workers_f_noncorp_self,43.0
480291922002,workers_f_noncorp_self,7.0
480291805031,workers_f_unpay_fam,0.0
480291805032,workers_f_unpay_fam,0.0
480291704013,workers_f_unpay_fam,0.0
480291704012,workers_f_unpay_fam,0.0
480291914061,workers_f_unpay_fam,0.0
480291914092,workers_f_unpay_fam,0.0
480291212042,workers_f_unpay_fam,0.0
480291215081,workers_f_unpay_fam,0.0
480291914051,workers_f_unpay_fam,0.0
480291914052,workers_f_unpay_fam,0.0
480291914053,workers_f_unpay_fam,0.0
480291914055,workers_f_unpay_fam,0.0
480291709001,workers_f_unpay_fam,0.0
480291709003,workers_f_unpay_fam,0.0
480291610002,workers_f_unpay_fam,0.0
480291610001,workers_f_unpay_fam,8.0
480291615015,workers_f_unpay_fam,0.0
480291615011,workers_f_unpay_fam,0.0
480291615013,workers_f_unpay_fam,0.0
480291711001,workers_f_unpay_fam,0.0
480291620011,workers_f_unpay_fam,0.0
480291701022,workers_f_unpay_fam,10.0
480291701021,workers_f_unpay_fam,0.0
480291807022,workers_f_unpay_fam,0.0
480291807023,workers_f_unpay_fam,0.0
480291807025,workers_f_unpay_fam,0.0
480291809012,workers_f_unpay_fam,0.0
480291809015,workers_f_unpay_fam,0.0
480291106003,workers_f_unpay_fam,0.0
480291108002,workers_f_unpay_fam,0.0
480291108001,workers_f_unpay_fam,0.0
480291208004,workers_f_unpay_fam,0.0
480291208006,workers_f_unpay_fam,0.0
480291208001,workers_f_unpay_fam,0.0
480291208002,workers_f_unpay_fam,0.0
480291208005,workers_f_unpay_fam,0.0
480291208007,workers_f_unpay_fam,0.0
480291208003,workers_f_unpay_fam,0.0
480291211113,workers_f_unpay_fam,0.0
480291211111,workers_f_unpay_fam,0.0
480291211112,workers_f_unpay_fam,0.0
480291211114,workers_f_unpay_fam,0.0
480291211161,workers_f_unpay_fam,0.0
480291211164,workers_f_unpay_fam,0.0
480291211162,workers_f_unpay_fam,0.0
480291211181,workers_f_unpay_fam,0.0
480291211182,workers_f_unpay_fam,0.0
480291212031,workers_f_unpay_fam,0.0
480291212032,workers_f_unpay_fam,0.0
480291212051,workers_f_unpay_fam,0.0
480291817182,workers_f_unpay_fam,0.0
480291818111,workers_f_unpay_fam,0.0
480291902003,workers_f_unpay_fam,0.0
480291902004,workers_f_unpay_fam,0.0
480291902001,workers_f_unpay_fam,0.0
480291802021,workers_f_unpay_fam,0.0
480291802023,workers_f_unpay_fam,0.0
480291805013,workers_f_unpay_fam,0.0
480291805012,workers_f_unpay_fam,0.0
480291805011,workers_f_unpay_fam,0.0
480291808002,workers_f_unpay_fam,0.0
480291808001,workers_f_unpay_fam,0.0
480291708002,workers_f_unpay_fam,0.0
480291106002,workers_f_unpay_fam,0.0
480291504001,workers_f_unpay_fam,0.0
480291504002,workers_f_unpay_fam,0.0
480291510001,workers_f_unpay_fam,0.0
480291521002,workers_f_unpay_fam,0.0
480291521001,workers_f_unpay_fam,0.0
480291607024,workers_f_unpay_fam,0.0
480291607023,workers_f_unpay_fam,0.0
480291616002,workers_f_unpay_fam,23.0
480291616001,workers_f_unpay_fam,0.0
480291216012,workers_f_unpay_fam,0.0
480291216013,workers_f_unpay_fam,0.0
480291216014,workers_f_unpay_fam,0.0
480291218021,workers_f_unpay_fam,0.0
480291218023,workers_f_unpay_fam,0.0
480291303002,workers_f_unpay_fam,0.0
480291303001,workers_f_unpay_fam,0.0
480291307002,workers_f_unpay_fam,0.0
480291307001,workers_f_unpay_fam,0.0
480291702004,workers_f_unpay_fam,0.0
480291702006,workers_f_unpay_fam,0.0
480291702002,workers_f_unpay_fam,0.0
480291702005,workers_f_unpay_fam,0.0
480291702001,workers_f_unpay_fam,0.0
480291316011,workers_f_unpay_fam,0.0
480291317001,workers_f_unpay_fam,0.0
480291412004,workers_f_unpay_fam,0.0
480291412001,workers_f_unpay_fam,0.0
480291412005,workers_f_unpay_fam,0.0
480291412002,workers_f_unpay_fam,0.0
480291501003,workers_f_unpay_fam,0.0
480291309002,workers_f_unpay_fam,0.0
480291309003,workers_f_unpay_fam,0.0
480291310003,workers_f_unpay_fam,0.0
480291310004,workers_f_unpay_fam,0.0
480291310001,workers_f_unpay_fam,0.0
480291310002,workers_f_unpay_fam,0.0
480291405003,workers_f_unpay_fam,0.0
480291405002,workers_f_unpay_fam,0.0
480291405001,workers_f_unpay_fam,0.0
480291405004,workers_f_unpay_fam,0.0
480291406002,workers_f_unpay_fam,0.0
480291406001,workers_f_unpay_fam,5.0
480291407003,workers_f_unpay_fam,0.0
480291407001,workers_f_unpay_fam,0.0
480291407004,workers_f_unpay_fam,0.0
480291407005,workers_f_unpay_fam,0.0
480291413001,workers_f_unpay_fam,0.0
480291413003,workers_f_unpay_fam,0.0
480291702003,workers_f_unpay_fam,0.0
480291806023,workers_f_unpay_fam,0.0
480291806021,workers_f_unpay_fam,0.0
480291911021,workers_f_unpay_fam,0.0
480291911022,workers_f_unpay_fam,0.0
480291911023,workers_f_unpay_fam,0.0
480291209012,workers_f_unpay_fam,0.0
480291209011,workers_f_unpay_fam,0.0
480291211122,workers_f_unpay_fam,0.0
480291519001,workers_f_unpay_fam,0.0
480291409002,workers_f_unpay_fam,0.0
480291417001,workers_f_unpay_fam,0.0
480291417002,workers_f_unpay_fam,0.0
480291505012,workers_f_unpay_fam,0.0
480291505014,workers_f_unpay_fam,0.0
480291604002,workers_f_unpay_fam,0.0
480291604004,workers_f_unpay_fam,0.0
480291604001,workers_f_unpay_fam,8.0
480291604003,workers_f_unpay_fam,0.0
480291611005,workers_f_unpay_fam,0.0
480291611006,workers_f_unpay_fam,0.0
480291611001,workers_f_unpay_fam,0.0
480291611004,workers_f_unpay_fam,0.0
480291611003,workers_f_unpay_fam,0.0
480291611002,workers_f_unpay_fam,0.0
480291813012,workers_f_unpay_fam,0.0
480291813011,workers_f_unpay_fam,0.0
480291814021,workers_f_unpay_fam,0.0
480291814022,workers_f_unpay_fam,0.0
480291109001,workers_f_unpay_fam,0.0
480291110003,workers_f_unpay_fam,0.0
480291110002,workers_f_unpay_fam,0.0
480291204001,workers_f_unpay_fam,0.0
480291204005,workers_f_unpay_fam,0.0
480291710004,workers_f_unpay_fam,11.0
480291204003,workers_f_unpay_fam,0.0
480291207021,workers_f_unpay_fam,0.0
480291704014,workers_f_unpay_fam,0.0
480291710001,workers_f_unpay_fam,0.0
480291710002,workers_f_unpay_fam,0.0
480291717001,workers_f_unpay_fam,0.0
480291717003,workers_f_unpay_fam,0.0
480291215013,workers_f_unpay_fam,0.0
480291215011,workers_f_unpay_fam,0.0
480291215074,workers_f_unpay_fam,0.0
480291215071,workers_f_unpay_fam,0.0
480291215072,workers_f_unpay_fam,0.0
480291312002,workers_f_unpay_fam,0.0
480291401002,workers_f_unpay_fam,0.0
480291401001,workers_f_unpay_fam,0.0
480291404004,workers_f_unpay_fam,0.0
480291101002,workers_f_unpay_fam,0.0
480291209022,workers_f_unpay_fam,0.0
480291209021,workers_f_unpay_fam,0.0
480291214033,workers_f_unpay_fam,0.0
480291214031,workers_f_unpay_fam,0.0
480291216042,workers_f_unpay_fam,0.0
480291216043,workers_f_unpay_fam,0.0
480291306004,workers_f_unpay_fam,0.0
480291207022,workers_f_unpay_fam,0.0
480291213003,workers_f_unpay_fam,0.0
480291213001,workers_f_unpay_fam,0.0
480291703004,workers_f_unpay_fam,0.0
480291703002,workers_f_unpay_fam,0.0
480291703006,workers_f_unpay_fam,0.0
480291703005,workers_f_unpay_fam,0.0
480291703003,workers_f_unpay_fam,0.0
480291704024,workers_f_unpay_fam,0.0
480291704021,workers_f_unpay_fam,0.0
480291706001,workers_f_unpay_fam,0.0
480291706004,workers_f_unpay_fam,0.0
480291706003,workers_f_unpay_fam,0.0
480291707003,workers_f_unpay_fam,0.0
480291707002,workers_f_unpay_fam,0.0
480291212044,workers_f_unpay_fam,0.0
480291212043,workers_f_unpay_fam,0.0
480291404001,workers_f_unpay_fam,0.0
480291404002,workers_f_unpay_fam,0.0
480291504003,workers_f_unpay_fam,0.0
480291215052,workers_f_unpay_fam,0.0
480291403002,workers_f_unpay_fam,0.0
480291403003,workers_f_unpay_fam,0.0
480291520001,workers_f_unpay_fam,0.0
480291701011,workers_f_unpay_fam,0.0
480291701012,workers_f_unpay_fam,0.0
480291718022,workers_f_unpay_fam,0.0
480291718025,workers_f_unpay_fam,0.0
480291718023,workers_f_unpay_fam,0.0
480291408004,workers_f_unpay_fam,0.0
480291408001,workers_f_unpay_fam,0.0
480291408005,workers_f_unpay_fam,0.0
480291408003,workers_f_unpay_fam,0.0
480291408002,workers_f_unpay_fam,0.0
480291505023,workers_f_unpay_fam,0.0
480291505022,workers_f_unpay_fam,0.0
480291505021,workers_f_unpay_fam,0.0
480291507006,workers_f_unpay_fam,0.0
480291507001,workers_f_unpay_fam,0.0
480291507003,workers_f_unpay_fam,0.0
480291601004,workers_f_unpay_fam,0.0
480291601003,workers_f_unpay_fam,0.0
480291601001,workers_f_unpay_fam,0.0
480291813023,workers_f_unpay_fam,0.0
480291809021,workers_f_unpay_fam,0.0
480291809023,workers_f_unpay_fam,0.0
480291809022,workers_f_unpay_fam,0.0
480291809025,workers_f_unpay_fam,0.0
480291810031,workers_f_unpay_fam,0.0
480291810051,workers_f_unpay_fam,0.0
480291810052,workers_f_unpay_fam,0.0
480291815061,workers_f_unpay_fam,0.0
480291815062,workers_f_unpay_fam,0.0
480291817151,workers_f_unpay_fam,0.0
480291203002,workers_f_unpay_fam,0.0
480291203003,workers_f_unpay_fam,0.0
480291203005,workers_f_unpay_fam,0.0
480291205013,workers_f_unpay_fam,0.0
480291205015,workers_f_unpay_fam,0.0
480291205012,workers_f_unpay_fam,0.0
480291205014,workers_f_unpay_fam,0.0
480291211152,workers_f_unpay_fam,0.0
480291211153,workers_f_unpay_fam,0.0
480291211172,workers_f_unpay_fam,0.0
480291211171,workers_f_unpay_fam,0.0
480291720021,workers_f_unpay_fam,0.0
480291817031,workers_f_unpay_fam,0.0
480291817032,workers_f_unpay_fam,0.0
480291803003,workers_f_unpay_fam,0.0
480291803001,workers_f_unpay_fam,0.0
480291803002,workers_f_unpay_fam,0.0
480291817161,workers_f_unpay_fam,0.0
480291910034,workers_f_unpay_fam,0.0
480291910035,workers_f_unpay_fam,0.0
480291910033,workers_f_unpay_fam,0.0
480291910031,workers_f_unpay_fam,0.0
480291910032,workers_f_unpay_fam,0.0
480291214041,workers_f_unpay_fam,0.0
480291214042,workers_f_unpay_fam,0.0
480291214043,workers_f_unpay_fam,0.0
480291313001,workers_f_unpay_fam,0.0
480291313004,workers_f_unpay_fam,0.0
480291316061,workers_f_unpay_fam,0.0
480291103003,workers_f_unpay_fam,0.0
480291103002,workers_f_unpay_fam,0.0
480291201001,workers_f_unpay_fam,0.0
480291206002,workers_f_unpay_fam,0.0
480291206003,workers_f_unpay_fam,0.0
480291206006,workers_f_unpay_fam,0.0
480291206005,workers_f_unpay_fam,0.0
480291517003,workers_f_unpay_fam,0.0
480291517002,workers_f_unpay_fam,0.0
480291517001,workers_f_unpay_fam,0.0
480291607013,workers_f_unpay_fam,0.0
480291306001,workers_f_unpay_fam,0.0
480291306003,workers_f_unpay_fam,0.0
480291306002,workers_f_unpay_fam,0.0
480291402003,workers_f_unpay_fam,0.0
480291402002,workers_f_unpay_fam,0.0
480291402001,workers_f_unpay_fam,0.0
480291402004,workers_f_unpay_fam,0.0
480291309001,workers_f_unpay_fam,15.0
480291717004,workers_f_unpay_fam,0.0
480291719035,workers_f_unpay_fam,0.0
480291717006,workers_f_unpay_fam,0.0
480291719032,workers_f_unpay_fam,0.0
480291719034,workers_f_unpay_fam,0.0
480291509002,workers_f_unpay_fam,0.0
480291509001,workers_f_unpay_fam,0.0
480291509005,workers_f_unpay_fam,0.0
480291705003,workers_f_unpay_fam,0.0
480291705004,workers_f_unpay_fam,0.0
480291705002,workers_f_unpay_fam,0.0
480291805042,workers_f_unpay_fam,0.0
480291205025,workers_f_unpay_fam,0.0
480291205023,workers_f_unpay_fam,0.0
480291205026,workers_f_unpay_fam,0.0
480291205024,workers_f_unpay_fam,0.0
480291207012,workers_f_unpay_fam,0.0
480291207011,workers_f_unpay_fam,0.0
480291302002,workers_f_unpay_fam,0.0
480291410003,workers_f_unpay_fam,0.0
480291410002,workers_f_unpay_fam,0.0
480291516001,workers_f_unpay_fam,0.0
480291516004,workers_f_unpay_fam,0.0
480291516002,workers_f_unpay_fam,0.0
480291817051,workers_f_unpay_fam,0.0
480291817052,workers_f_unpay_fam,0.0
480291512002,workers_f_unpay_fam,0.0
480291606001,workers_f_unpay_fam,0.0
480291606003,workers_f_unpay_fam,0.0
480291419003,workers_f_unpay_fam,0.0
480291419002,workers_f_unpay_fam,0.0
480291515003,workers_f_unpay_fam,0.0
480291515002,workers_f_unpay_fam,0.0
480291603003,workers_f_unpay_fam,0.0
480291603002,workers_f_unpay_fam,0.0
480291603005,workers_f_unpay_fam,0.0
480291612001,workers_f_unpay_fam,0.0
480291612002,workers_f_unpay_fam,0.0
480291804003,workers_f_unpay_fam,0.0
480291804001,workers_f_unpay_fam,0.0
480291807012,workers_f_unpay_fam,10.0
480291811004,workers_f_unpay_fam,0.0
480291811002,workers_f_unpay_fam,0.0
480291811003,workers_f_unpay_fam,0.0
480291909015,workers_f_unpay_fam,23.0
480291909013,workers_f_unpay_fam,0.0
480291809014,workers_f_unpay_fam,0.0
480291813031,workers_f_unpay_fam,0.0
480291815041,workers_f_unpay_fam,0.0
480291815042,workers_f_unpay_fam,0.0
480291816012,workers_f_unpay_fam,0.0
480291906011,workers_f_unpay_fam,0.0
480291818091,workers_f_unpay_fam,0.0
480291818092,workers_f_unpay_fam,0.0
480291818094,workers_f_unpay_fam,13.0
480291906013,workers_f_unpay_fam,0.0
480291910041,workers_f_unpay_fam,0.0
480291910043,workers_f_unpay_fam,0.0
480291813022,workers_f_unpay_fam,0.0
480291212063,workers_f_unpay_fam,0.0
480291212061,workers_f_unpay_fam,0.0
480291212065,workers_f_unpay_fam,0.0
480291212062,workers_f_unpay_fam,0.0
480291214022,workers_f_unpay_fam,0.0
480291214021,workers_f_unpay_fam,0.0
480291218031,workers_f_unpay_fam,0.0
480291218032,workers_f_unpay_fam,0.0
480291218033,workers_f_unpay_fam,0.0
480291218041,workers_f_unpay_fam,0.0
480291218042,workers_f_unpay_fam,0.0
480291218043,workers_f_unpay_fam,0.0
480291308001,workers_f_unpay_fam,13.0
480291308004,workers_f_unpay_fam,0.0
480291308002,workers_f_unpay_fam,0.0
480291308003,workers_f_unpay_fam,0.0
480291311003,workers_f_unpay_fam,0.0
480291311002,workers_f_unpay_fam,0.0
480291602002,workers_f_unpay_fam,0.0
480291817134,workers_f_unpay_fam,0.0
480291817132,workers_f_unpay_fam,0.0
480291817133,workers_f_unpay_fam,0.0
480291815054,workers_f_unpay_fam,19.0
480291815053,workers_f_unpay_fam,0.0
480291815051,workers_f_unpay_fam,0.0
480291817042,workers_f_unpay_fam,0.0
480291817044,workers_f_unpay_fam,0.0
480291817111,workers_f_unpay_fam,15.0
480291907002,workers_f_unpay_fam,0.0
480291907003,workers_f_unpay_fam,0.0
480291607011,workers_f_unpay_fam,0.0
480291607012,workers_f_unpay_fam,0.0
480291718011,workers_f_unpay_fam,0.0
480291718013,workers_f_unpay_fam,0.0
480291718014,workers_f_unpay_fam,0.0
480291718012,workers_f_unpay_fam,0.0
480291802013,workers_f_unpay_fam,0.0
480291802012,workers_f_unpay_fam,0.0
480291802014,workers_f_unpay_fam,0.0
480291802011,workers_f_unpay_fam,0.0
480291812001,workers_f_unpay_fam,0.0
480291812004,workers_f_unpay_fam,0.0
480291812002,workers_f_unpay_fam,0.0
480291812005,workers_f_unpay_fam,0.0
480291514004,workers_f_unpay_fam,0.0
480291511003,workers_f_unpay_fam,0.0
480291511001,workers_f_unpay_fam,0.0
480291514001,workers_f_unpay_fam,0.0
480291514002,workers_f_unpay_fam,0.0
480291905012,workers_f_unpay_fam,0.0
480291905013,workers_f_unpay_fam,0.0
480291905011,workers_f_unpay_fam,0.0
