block_group,household_soc_sec,count_household_soc_sec
480291818091,house_soc_sec_no,357.0
480291818092,house_soc_sec_no,737.0
480291818094,house_soc_sec_no,348.0
480291906013,house_soc_sec_no,232.0
480291910041,house_soc_sec_no,336.0
480291910043,house_soc_sec_no,150.0
480291813022,house_soc_sec_no,840.0
480291212063,house_soc_sec_no,204.0
480291212061,house_soc_sec_no,294.0
480291212065,house_soc_sec_no,463.0
480291212062,house_soc_sec_no,233.0
480291214022,house_soc_sec_no,286.0
480291214021,house_soc_sec_no,1294.0
480291218031,house_soc_sec_no,369.0
480291218032,house_soc_sec_no,140.0
480291218033,house_soc_sec_no,599.0
480291218041,house_soc_sec_no,610.0
480291218042,house_soc_sec_no,776.0
480291218043,house_soc_sec_no,489.0
480291308001,house_soc_sec_no,789.0
480291308004,house_soc_sec_no,211.0
480291308002,house_soc_sec_no,175.0
480291308003,house_soc_sec_no,95.0
480291311003,house_soc_sec_no,165.0
480291311002,house_soc_sec_no,113.0
480291602002,house_soc_sec_no,195.0
480291817134,house_soc_sec_no,462.0
480291817132,house_soc_sec_no,301.0
480291817133,house_soc_sec_no,485.0
480291815054,house_soc_sec_no,285.0
480291815053,house_soc_sec_no,228.0
480291815051,house_soc_sec_no,173.0
480291817042,house_soc_sec_no,245.0
480291817044,house_soc_sec_no,237.0
480291817111,house_soc_sec_no,607.0
480291907002,house_soc_sec_no,307.0
480291907003,house_soc_sec_no,365.0
480291607011,house_soc_sec_no,201.0
480291607012,house_soc_sec_no,240.0
480291718011,house_soc_sec_no,257.0
480291718013,house_soc_sec_no,316.0
480291718014,house_soc_sec_no,218.0
480291718012,house_soc_sec_no,366.0
480291802013,house_soc_sec_no,555.0
480291802012,house_soc_sec_no,208.0
480291802014,house_soc_sec_no,324.0
480291802011,house_soc_sec_no,68.0
480291812001,house_soc_sec_no,100.0
480291812004,house_soc_sec_no,422.0
480291812002,house_soc_sec_no,238.0
480291812005,house_soc_sec_no,161.0
480291514004,house_soc_sec_no,162.0
480291511003,house_soc_sec_no,109.0
480291511001,house_soc_sec_no,98.0
480291514001,house_soc_sec_no,171.0
480291514002,house_soc_sec_no,234.0
480291905012,house_soc_sec_no,259.0
480291905013,house_soc_sec_no,203.0
480291905011,house_soc_sec_no,173.0
480291908001,house_soc_sec_no,268.0
480291908002,house_soc_sec_no,269.0
480291909011,house_soc_sec_no,374.0
480291909012,house_soc_sec_no,537.0
480291909021,house_soc_sec_no,397.0
480291909023,house_soc_sec_no,235.0
480291810012,house_soc_sec_no,631.0
480291810042,house_soc_sec_no,1474.0
480291810041,house_soc_sec_no,909.0
480291901004,house_soc_sec_no,236.0
480291901003,house_soc_sec_no,277.0
480291901002,house_soc_sec_no,175.0
480291719021,house_soc_sec_no,1069.0
480291311001,house_soc_sec_no,108.0
480291203008,house_soc_sec_no,202.0
480291203007,house_soc_sec_no,130.0
480291501001,house_soc_sec_no,498.0
480291501004,house_soc_sec_no,363.0
480291506004,house_soc_sec_no,158.0
480291506003,house_soc_sec_no,234.0
480291511007,house_soc_sec_no,366.0
480291511005,house_soc_sec_no,162.0
480291511004,house_soc_sec_no,270.0
480291918042,house_soc_sec_no,753.0
480291918041,house_soc_sec_no,371.0
480291210004,house_soc_sec_no,380.0
480291210003,house_soc_sec_no,640.0
480291210005,house_soc_sec_no,369.0
480291210006,house_soc_sec_no,222.0
480291211102,house_soc_sec_no,367.0
480291215062,house_soc_sec_no,178.0
480291215061,house_soc_sec_no,195.0
480291305001,house_soc_sec_no,148.0
480291305003,house_soc_sec_no,530.0
480291305002,house_soc_sec_no,213.0
480291305004,house_soc_sec_no,189.0
480291904003,house_soc_sec_no,262.0
480291211081,house_soc_sec_no,271.0
480291211083,house_soc_sec_no,931.0
480291211084,house_soc_sec_no,276.0
480291207015,house_soc_sec_no,352.0
480291215042,house_soc_sec_no,105.0
480291215041,house_soc_sec_no,467.0
480291503001,house_soc_sec_no,133.0
480291503004,house_soc_sec_no,389.0
480291503003,house_soc_sec_no,162.0
480291602003,house_soc_sec_no,171.0
480291508002,house_soc_sec_no,153.0
480291508003,house_soc_sec_no,256.0
480291712003,house_soc_sec_no,306.0
480291418001,house_soc_sec_no,168.0
480291418002,house_soc_sec_no,115.0
480291512005,house_soc_sec_no,872.0
480291512003,house_soc_sec_no,134.0
480291512001,house_soc_sec_no,261.0
480291107001,house_soc_sec_no,253.0
480291904001,house_soc_sec_no,243.0
480291719121,house_soc_sec_no,1235.0
480291817122,house_soc_sec_no,310.0
480291816023,house_soc_sec_no,277.0
480291816021,house_soc_sec_no,214.0
480291818081,house_soc_sec_no,472.0
480291821021,house_soc_sec_no,354.0
480291911011,house_soc_sec_no,232.0
480291911012,house_soc_sec_no,233.0
480291219082,house_soc_sec_no,524.0
480291219091,house_soc_sec_no,1099.0
480291219092,house_soc_sec_no,1303.0
480291219101,house_soc_sec_no,1465.0
480291219102,house_soc_sec_no,290.0
480291304011,house_soc_sec_no,179.0
480291304012,house_soc_sec_no,196.0
480291304013,house_soc_sec_no,317.0
480291304014,house_soc_sec_no,167.0
480291304021,house_soc_sec_no,258.0
480291304022,house_soc_sec_no,416.0
480291304023,house_soc_sec_no,233.0
480291314011,house_soc_sec_no,1306.0
480291314012,house_soc_sec_no,757.0
480291314021,house_soc_sec_no,215.0
480291719182,house_soc_sec_no,445.0
480291719184,house_soc_sec_no,414.0
480291719191,house_soc_sec_no,1192.0
480291719202,house_soc_sec_no,1248.0
480291719211,house_soc_sec_no,579.0
480291719213,house_soc_sec_no,287.0
480291719221,house_soc_sec_no,847.0
480291719232,house_soc_sec_no,280.0
480291719233,house_soc_sec_no,1007.0
480291719241,house_soc_sec_no,2003.0
480291720022,house_soc_sec_no,1492.0
480291719242,house_soc_sec_no,597.0
480291719252,house_soc_sec_no,693.0
480291719254,house_soc_sec_no,834.0
480291720031,house_soc_sec_no,706.0
480291720032,house_soc_sec_no,721.0
480291720051,house_soc_sec_no,1296.0
480291720052,house_soc_sec_no,1543.0
480291720062,house_soc_sec_no,523.0
480291720063,house_soc_sec_no,459.0
480291720072,house_soc_sec_no,587.0
480291720073,house_soc_sec_no,1037.0
480291801012,house_soc_sec_no,355.0
480291315031,house_soc_sec_no,254.0
480291315032,house_soc_sec_no,178.0
480291315041,house_soc_sec_no,306.0
480291315042,house_soc_sec_no,68.0
480291315051,house_soc_sec_no,485.0
480291315052,house_soc_sec_no,440.0
480291315062,house_soc_sec_no,568.0
480291316081,house_soc_sec_no,638.0
480291315071,house_soc_sec_no,667.0
480291315073,house_soc_sec_no,605.0
480291316012,house_soc_sec_no,718.0
480291316082,house_soc_sec_no,879.0
480291316092,house_soc_sec_no,554.0
480291316093,house_soc_sec_no,598.0
480291316102,house_soc_sec_no,554.0
480291316111,house_soc_sec_no,191.0
480291316131,house_soc_sec_no,304.0
480291316132,house_soc_sec_no,709.0
480291316142,house_soc_sec_no,129.0
480291316151,house_soc_sec_no,1018.0
480291316153,house_soc_sec_no,304.0
480291316154,house_soc_sec_no,235.0
480291318012,house_soc_sec_no,146.0
480291318021,house_soc_sec_no,314.0
480291318023,house_soc_sec_no,383.0
480291411011,house_soc_sec_no,272.0
480291411013,house_soc_sec_no,368.0
480291411021,house_soc_sec_no,253.0
480291411023,house_soc_sec_no,413.0
480291414022,house_soc_sec_no,454.0
480291414032,house_soc_sec_no,876.0
480291414041,house_soc_sec_no,470.0
480291414043,house_soc_sec_no,362.0
480291416002,house_soc_sec_no,479.0
480291513011,house_soc_sec_no,245.0
480291513012,house_soc_sec_no,206.0
480291513013,house_soc_sec_no,225.0
480291513014,house_soc_sec_no,573.0
480291513021,house_soc_sec_no,287.0
480291513022,house_soc_sec_no,318.0
480291521003,house_soc_sec_no,152.0
480291521004,house_soc_sec_no,463.0
480291522011,house_soc_sec_no,488.0
480291522012,house_soc_sec_no,508.0
480291522013,house_soc_sec_no,435.0
480291522021,house_soc_sec_no,605.0
480291605011,house_soc_sec_no,398.0
480291605012,house_soc_sec_no,227.0
480291605021,house_soc_sec_no,114.0
480291609013,house_soc_sec_no,197.0
480291605022,house_soc_sec_no,184.0
480291605024,house_soc_sec_no,204.0
480291609011,house_soc_sec_no,155.0
480291609021,house_soc_sec_no,347.0
480291609023,house_soc_sec_no,263.0
480291613022,house_soc_sec_no,361.0
480291613032,house_soc_sec_no,434.0
480291613041,house_soc_sec_no,373.0
480291614001,house_soc_sec_no,402.0
480291615031,house_soc_sec_no,422.0
480291615033,house_soc_sec_no,195.0
480291615041,house_soc_sec_no,300.0
480291618011,house_soc_sec_no,683.0
480291618012,house_soc_sec_no,213.0
480291618022,house_soc_sec_no,690.0
480291619011,house_soc_sec_no,172.0
480291619022,house_soc_sec_no,473.0
480291619023,house_soc_sec_no,855.0
480291620032,house_soc_sec_no,281.0
480291620033,house_soc_sec_no,152.0
480291620042,house_soc_sec_no,395.0
480291713011,house_soc_sec_no,161.0
480291713021,house_soc_sec_no,147.0
480291713022,house_soc_sec_no,127.0
480291716011,house_soc_sec_no,315.0
480291716013,house_soc_sec_no,355.0
480291716021,house_soc_sec_no,532.0
480291719022,house_soc_sec_no,1219.0
480291719023,house_soc_sec_no,2006.0
480291719131,house_soc_sec_no,974.0
480291719132,house_soc_sec_no,302.0
480291719142,house_soc_sec_no,466.0
480291719143,house_soc_sec_no,447.0
480291719161,house_soc_sec_no,861.0
480291719162,house_soc_sec_no,349.0
480291719171,house_soc_sec_no,941.0
480291719172,house_soc_sec_no,1286.0
480291215053,house_soc_sec_no,466.0
480291216051,house_soc_sec_no,297.0
480291216052,house_soc_sec_no,148.0
480291216062,house_soc_sec_no,1008.0
480291216063,house_soc_sec_no,258.0
480291217011,house_soc_sec_no,338.0
480291217012,house_soc_sec_no,142.0
480291217014,house_soc_sec_no,353.0
480291217021,house_soc_sec_no,1058.0
480291217023,house_soc_sec_no,593.0
480291218081,house_soc_sec_no,144.0
480291218091,house_soc_sec_no,232.0
480291218092,house_soc_sec_no,537.0
480291218101,house_soc_sec_no,800.0
480291218102,house_soc_sec_no,357.0
480291218112,house_soc_sec_no,231.0
480291218121,house_soc_sec_no,972.0
480291219032,house_soc_sec_no,630.0
480291218123,house_soc_sec_no,174.0
480291218124,house_soc_sec_no,68.0
480291219031,house_soc_sec_no,771.0
480291219042,house_soc_sec_no,594.0
480291219051,house_soc_sec_no,694.0
480291219061,house_soc_sec_no,672.0
480291219062,house_soc_sec_no,918.0
480291219072,house_soc_sec_no,2987.0
480291219081,house_soc_sec_no,495.0
480291209024,house_soc_sec_no,529.0
480291211103,house_soc_sec_no,300.0
480291211183,house_soc_sec_no,479.0
480291211192,house_soc_sec_no,1044.0
480291211193,house_soc_sec_no,534.0
480291211202,house_soc_sec_no,607.0
480291211211,house_soc_sec_no,458.0
480291211212,house_soc_sec_no,288.0
480291211221,house_soc_sec_no,355.0
480291211222,house_soc_sec_no,373.0
480291211223,house_soc_sec_no,583.0
480291215014,house_soc_sec_no,489.0
480291713023,house_soc_sec_no,192.0
480291713024,house_soc_sec_no,145.0
480291714012,house_soc_sec_no,551.0
480291714021,house_soc_sec_no,475.0
480291714023,house_soc_sec_no,425.0
480291715011,house_soc_sec_no,290.0
480291715021,house_soc_sec_no,243.0
480291715022,house_soc_sec_no,153.0
480291715024,house_soc_sec_no,220.0
480291914121,house_soc_sec_no,573.0
480291914131,house_soc_sec_no,874.0
480291914132,house_soc_sec_no,1165.0
480291915031,house_soc_sec_no,711.0
480291915032,house_soc_sec_no,578.0
480291915033,house_soc_sec_no,261.0
480291915041,house_soc_sec_no,301.0
480291915042,house_soc_sec_no,329.0
480291915051,house_soc_sec_no,217.0
480291915052,house_soc_sec_no,204.0
480291915061,house_soc_sec_no,742.0
480291915062,house_soc_sec_no,809.0
480291915063,house_soc_sec_no,361.0
480291917012,house_soc_sec_no,160.0
480291917021,house_soc_sec_no,1249.0
480291917023,house_soc_sec_no,303.0
480291917024,house_soc_sec_no,221.0
480291918061,house_soc_sec_no,288.0
480291918062,house_soc_sec_no,499.0
480291918071,house_soc_sec_no,1154.0
480291918072,house_soc_sec_no,1000.0
480291918082,house_soc_sec_no,589.0
480291918091,house_soc_sec_no,1376.0
480291918101,house_soc_sec_no,823.0
480291918102,house_soc_sec_no,653.0
480291918121,house_soc_sec_no,645.0
480291918122,house_soc_sec_no,357.0
480291918132,house_soc_sec_no,653.0
480291821062,house_soc_sec_no,827.0
480291905031,house_soc_sec_no,367.0
480291905033,house_soc_sec_no,377.0
480291905041,house_soc_sec_no,394.0
480291906031,house_soc_sec_no,291.0
480291906032,house_soc_sec_no,294.0
480291906042,house_soc_sec_no,300.0
480291906043,house_soc_sec_no,330.0
480291910052,house_soc_sec_no,201.0
480291910061,house_soc_sec_no,262.0
480291910063,house_soc_sec_no,471.0
480291801014,house_soc_sec_no,169.0
480291801015,house_soc_sec_no,232.0
480291801021,house_soc_sec_no,167.0
480291806044,house_soc_sec_no,226.0
480291801022,house_soc_sec_no,294.0
480291806041,house_soc_sec_no,483.0
480291806042,house_soc_sec_no,635.0
480291806045,house_soc_sec_no,160.0
480291810033,house_soc_sec_no,1160.0
480291813032,house_soc_sec_no,614.0
480291814032,house_soc_sec_no,924.0
480291814033,house_soc_sec_no,482.0
480291814042,house_soc_sec_no,629.0
480291815032,house_soc_sec_no,1693.0
480291817112,house_soc_sec_no,528.0
480291817113,house_soc_sec_no,838.0
480291817153,house_soc_sec_no,316.0
480291817162,house_soc_sec_no,401.0
480291817163,house_soc_sec_no,825.0
480291817164,house_soc_sec_no,184.0
480291817183,house_soc_sec_no,530.0
480291817201,house_soc_sec_no,914.0
480291817202,house_soc_sec_no,185.0
480291817211,house_soc_sec_no,474.0
480291817212,house_soc_sec_no,369.0
480291817231,house_soc_sec_no,389.0
480291817221,house_soc_sec_no,476.0
480291817222,house_soc_sec_no,285.0
480291817223,house_soc_sec_no,295.0
480291817232,house_soc_sec_no,251.0
480291817233,house_soc_sec_no,454.0
480291817241,house_soc_sec_no,754.0
480291817242,house_soc_sec_no,580.0
480291817251,house_soc_sec_no,853.0
480291817261,house_soc_sec_no,650.0
480291817262,house_soc_sec_no,1089.0
480291817271,house_soc_sec_no,682.0
480291817272,house_soc_sec_no,212.0
480291817282,house_soc_sec_no,1207.0
480291817291,house_soc_sec_no,2321.0
480291817302,house_soc_sec_no,746.0
480291817311,house_soc_sec_no,539.0
480291817313,house_soc_sec_no,522.0
480291817314,house_soc_sec_no,278.0
480291818131,house_soc_sec_no,1089.0
480291818133,house_soc_sec_no,960.0
480291818141,house_soc_sec_no,1872.0
480291818151,house_soc_sec_no,382.0
480291818152,house_soc_sec_no,610.0
480291818162,house_soc_sec_no,727.0
480291818171,house_soc_sec_no,729.0
480291818181,house_soc_sec_no,678.0
480291818182,house_soc_sec_no,376.0
480291818191,house_soc_sec_no,207.0
480291818192,house_soc_sec_no,1896.0
480291818202,house_soc_sec_no,1308.0
480291818211,house_soc_sec_no,254.0
480291818221,house_soc_sec_no,320.0
480291818222,house_soc_sec_no,411.0
480291818231,house_soc_sec_no,956.0
480291818241,house_soc_sec_no,344.0
480291912012,house_soc_sec_no,296.0
480291910064,house_soc_sec_no,316.0
480291912011,house_soc_sec_no,309.0
480291912021,house_soc_sec_no,411.0
480291912022,house_soc_sec_no,586.0
480291912023,house_soc_sec_no,74.0
480291912024,house_soc_sec_no,240.0
480291913031,house_soc_sec_no,522.0
480291913041,house_soc_sec_no,235.0
480291913042,house_soc_sec_no,700.0
480291914062,house_soc_sec_no,490.0
480291914063,house_soc_sec_no,462.0
480291914082,house_soc_sec_no,483.0
480291914101,house_soc_sec_no,649.0
480291914102,house_soc_sec_no,1046.0
480291914103,house_soc_sec_no,842.0
480291914111,house_soc_sec_no,719.0
480291914112,house_soc_sec_no,930.0
480291818242,house_soc_sec_no,580.0
480291818251,house_soc_sec_no,644.0
480291818252,house_soc_sec_no,846.0
480291818261,house_soc_sec_no,397.0
480291818262,house_soc_sec_no,668.0
480291818263,house_soc_sec_no,295.0
480291818264,house_soc_sec_no,397.0
480291819011,house_soc_sec_no,810.0
480291819012,house_soc_sec_no,1117.0
480291819021,house_soc_sec_no,1695.0
480291819022,house_soc_sec_no,661.0
480291820011,house_soc_sec_no,622.0
480291820012,house_soc_sec_no,781.0
480291820021,house_soc_sec_no,1107.0
480291820023,house_soc_sec_no,866.0
480291820032,house_soc_sec_no,501.0
480291821012,house_soc_sec_no,457.0
480291821022,house_soc_sec_no,429.0
480291821023,house_soc_sec_no,896.0
480291821061,house_soc_sec_no,711.0
480291918142,house_soc_sec_no,565.0
480291918151,house_soc_sec_no,797.0
480291918161,house_soc_sec_no,518.0
480291918162,house_soc_sec_no,395.0
480291918172,house_soc_sec_no,868.0
480291919001,house_soc_sec_no,295.0
480291919003,house_soc_sec_no,199.0
480291919004,house_soc_sec_no,115.0
480291920001,house_soc_sec_no,223.0
480291920002,house_soc_sec_no,669.0
480291920004,house_soc_sec_no,191.0
480291920005,house_soc_sec_no,153.0
480291921002,house_soc_sec_no,357.0
480291922001,house_soc_sec_no,599.0
480291923001,house_soc_sec_no,60.0
480291923002,house_soc_sec_no,823.0
480291923003,house_soc_sec_no,256.0
480291923004,house_soc_sec_no,318.0
480299800011,house_soc_sec_no,0.0
480299800021,house_soc_sec_no,0.0
480299800031,house_soc_sec_no,222.0
480299800041,house_soc_sec_no,0.0
480299800051,house_soc_sec_no,4.0
480299801001,house_soc_sec_no,47.0
480291805033,house_soc_sec_no,253.0
480291704011,house_soc_sec_no,198.0
480291914081,house_soc_sec_no,766.0
480291914091,house_soc_sec_no,1314.0
480291412006,house_soc_sec_no,267.0
480291412003,house_soc_sec_no,172.0
480291501002,house_soc_sec_no,354.0
480291407002,house_soc_sec_no,295.0
480291413002,house_soc_sec_no,535.0
480291414021,house_soc_sec_no,790.0
480291806022,house_soc_sec_no,419.0
480291101003,house_soc_sec_no,546.0
480291211121,house_soc_sec_no,810.0
480291519002,house_soc_sec_no,1210.0
480291409001,house_soc_sec_no,223.0
480291505011,house_soc_sec_no,167.0
480291505013,house_soc_sec_no,173.0
480291110001,house_soc_sec_no,237.0
480291204002,house_soc_sec_no,161.0
480291204006,house_soc_sec_no,78.0
480291204004,house_soc_sec_no,250.0
480291710005,house_soc_sec_no,180.0
480291710003,house_soc_sec_no,298.0
480291717005,house_soc_sec_no,110.0
480291213004,house_soc_sec_no,259.0
480291215012,house_soc_sec_no,562.0
480291215073,house_soc_sec_no,177.0
480291312001,house_soc_sec_no,413.0
480291404003,house_soc_sec_no,220.0
480291101001,house_soc_sec_no,388.0
480291209023,house_soc_sec_no,809.0
480291214032,house_soc_sec_no,198.0
480291216041,house_soc_sec_no,1175.0
480291216044,house_soc_sec_no,480.0
480291207023,house_soc_sec_no,382.0
480291213002,house_soc_sec_no,226.0
480291703001,house_soc_sec_no,250.0
480291704022,house_soc_sec_no,245.0
480291704023,house_soc_sec_no,294.0
480291706002,house_soc_sec_no,263.0
480291707001,house_soc_sec_no,196.0
480291212041,house_soc_sec_no,666.0
480291212045,house_soc_sec_no,869.0
480291416001,house_soc_sec_no,665.0
480291215051,house_soc_sec_no,567.0
480291403001,house_soc_sec_no,245.0
480291701013,house_soc_sec_no,294.0
480291718021,house_soc_sec_no,259.0
480291718024,house_soc_sec_no,235.0
480291507005,house_soc_sec_no,230.0
480291507002,house_soc_sec_no,250.0
480291507004,house_soc_sec_no,160.0
480291601002,house_soc_sec_no,351.0
480291813021,house_soc_sec_no,1092.0
480291815063,house_soc_sec_no,712.0
480291809024,house_soc_sec_no,439.0
480291810032,house_soc_sec_no,489.0
480291810053,house_soc_sec_no,576.0
480291817152,house_soc_sec_no,352.0
480291203001,house_soc_sec_no,563.0
480291205011,house_soc_sec_no,118.0
480291205016,house_soc_sec_no,327.0
480291205017,house_soc_sec_no,248.0
480291211151,house_soc_sec_no,442.0
480291211173,house_soc_sec_no,454.0
480291815031,house_soc_sec_no,1011.0
480291215082,house_soc_sec_no,449.0
480291914054,house_soc_sec_no,329.0
480291709002,house_soc_sec_no,167.0
480291615012,house_soc_sec_no,108.0
480291615014,house_soc_sec_no,295.0
480291701023,house_soc_sec_no,416.0
480291711002,house_soc_sec_no,230.0
480291807024,house_soc_sec_no,263.0
480291807021,house_soc_sec_no,653.0
480291809013,house_soc_sec_no,405.0
480291108003,house_soc_sec_no,224.0
480291211163,house_soc_sec_no,425.0
480291212034,house_soc_sec_no,214.0
480291212033,house_soc_sec_no,287.0
480291817181,house_soc_sec_no,581.0
480291902005,house_soc_sec_no,403.0
480291902002,house_soc_sec_no,138.0
480291802024,house_soc_sec_no,131.0
480291802022,house_soc_sec_no,368.0
480291805014,house_soc_sec_no,224.0
480291808003,house_soc_sec_no,174.0
480291708001,house_soc_sec_no,112.0
480291106001,house_soc_sec_no,154.0
480291510002,house_soc_sec_no,191.0
480291510003,house_soc_sec_no,282.0
480291607021,house_soc_sec_no,299.0
480291607022,house_soc_sec_no,398.0
480291215083,house_soc_sec_no,185.0
480291216011,house_soc_sec_no,461.0
480291218022,house_soc_sec_no,675.0
480291303004,house_soc_sec_no,174.0
480291303003,house_soc_sec_no,133.0
480291909014,house_soc_sec_no,216.0
480291809011,house_soc_sec_no,209.0
480291815043,house_soc_sec_no,111.0
480291816011,house_soc_sec_no,193.0
480291818093,house_soc_sec_no,330.0
480291821011,house_soc_sec_no,794.0
480291906012,house_soc_sec_no,370.0
480291910042,house_soc_sec_no,508.0
480291212052,house_soc_sec_no,447.0
480291212064,house_soc_sec_no,130.0
480291212066,house_soc_sec_no,256.0
480291602001,house_soc_sec_no,196.0
480291817131,house_soc_sec_no,599.0
480291815052,house_soc_sec_no,274.0
480291817041,house_soc_sec_no,281.0
480291817043,house_soc_sec_no,454.0
480291907001,house_soc_sec_no,332.0
480291812003,house_soc_sec_no,319.0
480291511006,house_soc_sec_no,45.0
480291514003,house_soc_sec_no,265.0
480291909022,house_soc_sec_no,372.0
480291810011,house_soc_sec_no,366.0
480291821031,house_soc_sec_no,666.0
480291901001,house_soc_sec_no,219.0
480291817033,house_soc_sec_no,683.0
480291803004,house_soc_sec_no,238.0
480291313003,house_soc_sec_no,506.0
480291313002,house_soc_sec_no,365.0
480291103001,house_soc_sec_no,603.0
480291206007,house_soc_sec_no,425.0
480291206004,house_soc_sec_no,554.0
480291206001,house_soc_sec_no,474.0
480291517005,house_soc_sec_no,380.0
480291517004,house_soc_sec_no,163.0
480291719031,house_soc_sec_no,376.0
480291717002,house_soc_sec_no,211.0
480291719033,house_soc_sec_no,283.0
480291509004,house_soc_sec_no,206.0
480291509003,house_soc_sec_no,353.0
480291705001,house_soc_sec_no,236.0
480291805041,house_soc_sec_no,278.0
480291205022,house_soc_sec_no,126.0
480291205021,house_soc_sec_no,324.0
480291207014,house_soc_sec_no,258.0
480291302001,house_soc_sec_no,228.0
480291410001,house_soc_sec_no,122.0
480291516005,house_soc_sec_no,155.0
480291516003,house_soc_sec_no,443.0
480291817053,house_soc_sec_no,820.0
480291606002,house_soc_sec_no,268.0
480291419001,house_soc_sec_no,301.0
480291515001,house_soc_sec_no,166.0
480291603001,house_soc_sec_no,231.0
480291603004,house_soc_sec_no,212.0
480291613021,house_soc_sec_no,803.0
480291804002,house_soc_sec_no,494.0
480291807011,house_soc_sec_no,305.0
480291811001,house_soc_sec_no,435.0
480291211082,house_soc_sec_no,475.0
480291203004,house_soc_sec_no,189.0
480291203006,house_soc_sec_no,320.0
480291506002,house_soc_sec_no,265.0
480291506001,house_soc_sec_no,281.0
480291511002,house_soc_sec_no,372.0
480291105001,house_soc_sec_no,545.0
480291210002,house_soc_sec_no,166.0
480291210001,house_soc_sec_no,126.0
480291211101,house_soc_sec_no,591.0
480291215063,house_soc_sec_no,260.0
480291315033,house_soc_sec_no,347.0
480291315043,house_soc_sec_no,578.0
480291315061,house_soc_sec_no,352.0
480291315072,house_soc_sec_no,226.0
480291316062,house_soc_sec_no,791.0
480291316091,house_soc_sec_no,481.0
480291316101,house_soc_sec_no,715.0
480291316121,house_soc_sec_no,526.0
480291316141,house_soc_sec_no,875.0
480291316152,house_soc_sec_no,525.0
480291318011,house_soc_sec_no,314.0
480291318022,house_soc_sec_no,135.0
480291411012,house_soc_sec_no,179.0
480291522022,house_soc_sec_no,281.0
480291411022,house_soc_sec_no,142.0
480291414031,house_soc_sec_no,308.0
480291414042,house_soc_sec_no,354.0
480291605013,house_soc_sec_no,183.0
480291605023,house_soc_sec_no,214.0
480291609012,house_soc_sec_no,206.0
480291609022,house_soc_sec_no,320.0
480291613031,house_soc_sec_no,363.0
480291613042,house_soc_sec_no,500.0
480291615032,house_soc_sec_no,237.0
480291615042,house_soc_sec_no,471.0
480291618021,house_soc_sec_no,1372.0
480291619021,house_soc_sec_no,247.0
480291620031,house_soc_sec_no,507.0
480291620041,house_soc_sec_no,273.0
480291713012,house_soc_sec_no,388.0
480291716012,house_soc_sec_no,99.0
480291716022,house_soc_sec_no,157.0
480291719122,house_soc_sec_no,527.0
480291719141,house_soc_sec_no,245.0
480291719151,house_soc_sec_no,399.0
480291719163,house_soc_sec_no,798.0
480291719181,house_soc_sec_no,465.0
480291215044,house_soc_sec_no,697.0
480291215064,house_soc_sec_no,198.0
480291216061,house_soc_sec_no,128.0
480291216064,house_soc_sec_no,138.0
480291217013,house_soc_sec_no,122.0
480291217022,house_soc_sec_no,381.0
480291218082,house_soc_sec_no,582.0
480291218093,house_soc_sec_no,511.0
480291218111,house_soc_sec_no,1178.0
480291218122,house_soc_sec_no,272.0
480291218131,house_soc_sec_no,354.0
480291219041,house_soc_sec_no,268.0
480291219052,house_soc_sec_no,1282.0
480291219071,house_soc_sec_no,463.0
480291211085,house_soc_sec_no,480.0
480291211191,house_soc_sec_no,254.0
480291211201,house_soc_sec_no,780.0
480291207013,house_soc_sec_no,465.0
480291215043,house_soc_sec_no,518.0
480291503002,house_soc_sec_no,203.0
480291418003,house_soc_sec_no,462.0
480291508001,house_soc_sec_no,368.0
480291712001,house_soc_sec_no,241.0
480291712002,house_soc_sec_no,134.0
480291512004,house_soc_sec_no,151.0
480291904002,house_soc_sec_no,304.0
480291817121,house_soc_sec_no,585.0
480291816024,house_soc_sec_no,439.0
480291816022,house_soc_sec_no,424.0
480291314022,house_soc_sec_no,351.0
480291719183,house_soc_sec_no,429.0
480291719201,house_soc_sec_no,574.0
480291719212,house_soc_sec_no,368.0
480291719231,house_soc_sec_no,281.0
480291719234,house_soc_sec_no,1298.0
480291719251,house_soc_sec_no,100.0
480291719253,house_soc_sec_no,813.0
480291720023,house_soc_sec_no,1121.0
480291720041,house_soc_sec_no,847.0
480291720061,house_soc_sec_no,930.0
480291720071,house_soc_sec_no,1133.0
480291801011,house_soc_sec_no,266.0
480291714011,house_soc_sec_no,394.0
480291714022,house_soc_sec_no,245.0
480291715012,house_soc_sec_no,240.0
480291715023,house_soc_sec_no,319.0
480291917011,house_soc_sec_no,172.0
480291917022,house_soc_sec_no,329.0
480291918043,house_soc_sec_no,624.0
480291918111,house_soc_sec_no,1125.0
480291918063,house_soc_sec_no,1534.0
480291918081,house_soc_sec_no,706.0
480291918092,house_soc_sec_no,609.0
480291918131,house_soc_sec_no,1203.0
480291817252,house_soc_sec_no,736.0
480291817263,house_soc_sec_no,945.0
480291817281,house_soc_sec_no,1892.0
480291817301,house_soc_sec_no,364.0
480291817312,house_soc_sec_no,544.0
480291818112,house_soc_sec_no,136.0
480291818132,house_soc_sec_no,975.0
480291818142,house_soc_sec_no,1139.0
480291818161,house_soc_sec_no,313.0
480291818172,house_soc_sec_no,300.0
480291818183,house_soc_sec_no,625.0
480291818201,house_soc_sec_no,111.0
480291818212,house_soc_sec_no,807.0
480291818223,house_soc_sec_no,711.0
480291905032,house_soc_sec_no,380.0
