block_group,household_earnings,count_household_earnings
480291315031,house_earnings_no,251.0
480291315032,house_earnings_no,103.0
480291315041,house_earnings_no,31.0
480291315042,house_earnings_no,93.0
480291315051,house_earnings_no,7.0
480291315052,house_earnings_no,100.0
480291315062,house_earnings_no,65.0
480291316081,house_earnings_no,188.0
480291315071,house_earnings_no,142.0
480291315073,house_earnings_no,107.0
480291316012,house_earnings_no,62.0
480291316082,house_earnings_no,215.0
480291316092,house_earnings_no,94.0
480291316093,house_earnings_no,75.0
480291316102,house_earnings_no,63.0
480291316111,house_earnings_no,104.0
480291316131,house_earnings_no,89.0
480291316132,house_earnings_no,91.0
480291316142,house_earnings_no,4.0
480291316151,house_earnings_no,15.0
480291316153,house_earnings_no,0.0
480291316154,house_earnings_no,25.0
480291318012,house_earnings_no,81.0
480291318021,house_earnings_no,108.0
480291318023,house_earnings_no,178.0
480291411011,house_earnings_no,328.0
480291411013,house_earnings_no,56.0
480291411021,house_earnings_no,190.0
480291411023,house_earnings_no,171.0
480291414022,house_earnings_no,32.0
480291414032,house_earnings_no,138.0
480291414041,house_earnings_no,114.0
480291414043,house_earnings_no,305.0
480291416002,house_earnings_no,106.0
480291513011,house_earnings_no,58.0
480291513012,house_earnings_no,72.0
480291513013,house_earnings_no,139.0
480291513014,house_earnings_no,60.0
480291513021,house_earnings_no,65.0
480291513022,house_earnings_no,118.0
480291521003,house_earnings_no,6.0
480291521004,house_earnings_no,137.0
480291522011,house_earnings_no,174.0
480291522012,house_earnings_no,116.0
480291522013,house_earnings_no,159.0
480291522021,house_earnings_no,62.0
480291605011,house_earnings_no,197.0
480291605012,house_earnings_no,94.0
480291605021,house_earnings_no,79.0
480291609013,house_earnings_no,147.0
480291605022,house_earnings_no,49.0
480291605024,house_earnings_no,155.0
480291609011,house_earnings_no,60.0
480291609021,house_earnings_no,65.0
480291609023,house_earnings_no,114.0
480291613022,house_earnings_no,55.0
480291613032,house_earnings_no,114.0
480291613041,house_earnings_no,74.0
480291614001,house_earnings_no,21.0
480291615031,house_earnings_no,127.0
480291615033,house_earnings_no,86.0
480291615041,house_earnings_no,81.0
480291618011,house_earnings_no,224.0
480291618012,house_earnings_no,23.0
480291618022,house_earnings_no,260.0
480291619011,house_earnings_no,58.0
480291619022,house_earnings_no,251.0
480291619023,house_earnings_no,124.0
480291620032,house_earnings_no,74.0
480291620033,house_earnings_no,103.0
480291620042,house_earnings_no,158.0
480291713011,house_earnings_no,25.0
480291713021,house_earnings_no,26.0
480291713022,house_earnings_no,107.0
480291716011,house_earnings_no,86.0
480291716013,house_earnings_no,90.0
480291716021,house_earnings_no,174.0
480291719022,house_earnings_no,145.0
480291719023,house_earnings_no,434.0
480291719131,house_earnings_no,188.0
480291719132,house_earnings_no,125.0
480291719142,house_earnings_no,59.0
480291719143,house_earnings_no,48.0
480291719161,house_earnings_no,114.0
480291719162,house_earnings_no,55.0
480291719171,house_earnings_no,182.0
480291719172,house_earnings_no,64.0
480291215053,house_earnings_no,105.0
480291216051,house_earnings_no,104.0
480291216052,house_earnings_no,83.0
480291216062,house_earnings_no,163.0
480291216063,house_earnings_no,107.0
480291217011,house_earnings_no,122.0
480291217012,house_earnings_no,111.0
480291217014,house_earnings_no,20.0
480291217021,house_earnings_no,182.0
480291217023,house_earnings_no,224.0
480291218081,house_earnings_no,46.0
480291218091,house_earnings_no,36.0
480291218092,house_earnings_no,169.0
480291218101,house_earnings_no,125.0
480291218102,house_earnings_no,17.0
480291218112,house_earnings_no,12.0
480291218121,house_earnings_no,158.0
480291219032,house_earnings_no,157.0
480291218123,house_earnings_no,65.0
480291218124,house_earnings_no,51.0
480291219031,house_earnings_no,106.0
480291219042,house_earnings_no,62.0
480291219051,house_earnings_no,116.0
480291219061,house_earnings_no,202.0
480291219062,house_earnings_no,78.0
480291219072,house_earnings_no,334.0
480291219081,house_earnings_no,120.0
480291209024,house_earnings_no,86.0
480291211103,house_earnings_no,62.0
480291211183,house_earnings_no,199.0
480291211192,house_earnings_no,72.0
480291211193,house_earnings_no,138.0
480291211202,house_earnings_no,81.0
480291211211,house_earnings_no,121.0
480291211212,house_earnings_no,41.0
480291211221,house_earnings_no,115.0
480291211222,house_earnings_no,74.0
480291211223,house_earnings_no,55.0
480291215014,house_earnings_no,209.0
480291713023,house_earnings_no,75.0
480291713024,house_earnings_no,128.0
480291714012,house_earnings_no,134.0
480291714021,house_earnings_no,206.0
480291714023,house_earnings_no,54.0
480291715011,house_earnings_no,150.0
480291715021,house_earnings_no,69.0
480291715022,house_earnings_no,88.0
480291715024,house_earnings_no,130.0
480291914121,house_earnings_no,121.0
480291914131,house_earnings_no,218.0
480291914132,house_earnings_no,232.0
480291915031,house_earnings_no,188.0
480291915032,house_earnings_no,180.0
480291915033,house_earnings_no,178.0
480291915041,house_earnings_no,110.0
480291915042,house_earnings_no,48.0
480291915051,house_earnings_no,74.0
480291915052,house_earnings_no,149.0
480291915061,house_earnings_no,292.0
480291915062,house_earnings_no,190.0
480291915063,house_earnings_no,66.0
480291917012,house_earnings_no,34.0
480291917021,house_earnings_no,204.0
480291917023,house_earnings_no,61.0
480291917024,house_earnings_no,312.0
480291918061,house_earnings_no,85.0
480291918062,house_earnings_no,139.0
480291918071,house_earnings_no,483.0
480291918072,house_earnings_no,101.0
480291918082,house_earnings_no,54.0
480291918091,house_earnings_no,239.0
480291918101,house_earnings_no,80.0
480291918102,house_earnings_no,53.0
480291918121,house_earnings_no,90.0
480291918122,house_earnings_no,31.0
480291918132,house_earnings_no,64.0
480291821062,house_earnings_no,149.0
480291905031,house_earnings_no,33.0
480291905033,house_earnings_no,86.0
480291905041,house_earnings_no,112.0
480291906031,house_earnings_no,69.0
480291906032,house_earnings_no,82.0
480291906042,house_earnings_no,52.0
480291906043,house_earnings_no,105.0
480291910052,house_earnings_no,79.0
480291910061,house_earnings_no,41.0
480291910063,house_earnings_no,134.0
480291801014,house_earnings_no,18.0
480291801015,house_earnings_no,96.0
480291801021,house_earnings_no,82.0
480291806044,house_earnings_no,46.0
480291801022,house_earnings_no,76.0
480291806041,house_earnings_no,85.0
480291806042,house_earnings_no,243.0
480291806045,house_earnings_no,100.0
480291810033,house_earnings_no,193.0
480291813032,house_earnings_no,39.0
480291814032,house_earnings_no,38.0
480291814033,house_earnings_no,41.0
480291814042,house_earnings_no,193.0
480291815032,house_earnings_no,434.0
480291817112,house_earnings_no,65.0
480291817113,house_earnings_no,173.0
480291817153,house_earnings_no,11.0
480291817162,house_earnings_no,80.0
480291817163,house_earnings_no,25.0
480291817164,house_earnings_no,0.0
480291817183,house_earnings_no,97.0
480291817201,house_earnings_no,206.0
480291817202,house_earnings_no,7.0
480291817211,house_earnings_no,45.0
480291817212,house_earnings_no,30.0
480291817231,house_earnings_no,88.0
480291817221,house_earnings_no,20.0
480291817222,house_earnings_no,67.0
480291817223,house_earnings_no,71.0
480291817232,house_earnings_no,39.0
480291817233,house_earnings_no,148.0
480291817241,house_earnings_no,9.0
480291817242,house_earnings_no,86.0
480291817251,house_earnings_no,168.0
480291817261,house_earnings_no,57.0
480291817262,house_earnings_no,87.0
480291817271,house_earnings_no,141.0
480291817272,house_earnings_no,21.0
480291817282,house_earnings_no,34.0
480291817291,house_earnings_no,111.0
480291817302,house_earnings_no,79.0
480291817311,house_earnings_no,17.0
480291817313,house_earnings_no,101.0
480291817314,house_earnings_no,65.0
480291818131,house_earnings_no,99.0
480291818133,house_earnings_no,145.0
480291818141,house_earnings_no,236.0
480291818151,house_earnings_no,96.0
480291818152,house_earnings_no,52.0
480291818162,house_earnings_no,165.0
480291818171,house_earnings_no,279.0
480291818181,house_earnings_no,270.0
480291818182,house_earnings_no,131.0
480291818191,house_earnings_no,14.0
480291818192,house_earnings_no,282.0
480291818202,house_earnings_no,200.0
480291818211,house_earnings_no,67.0
480291818221,house_earnings_no,34.0
480291818222,house_earnings_no,103.0
480291818231,house_earnings_no,74.0
480291818241,house_earnings_no,51.0
480291912012,house_earnings_no,85.0
480291910064,house_earnings_no,37.0
480291912011,house_earnings_no,135.0
480291912021,house_earnings_no,84.0
480291912022,house_earnings_no,218.0
480291912023,house_earnings_no,143.0
480291912024,house_earnings_no,134.0
480291913031,house_earnings_no,133.0
480291913041,house_earnings_no,39.0
480291913042,house_earnings_no,79.0
480291914062,house_earnings_no,153.0
480291914063,house_earnings_no,214.0
480291914082,house_earnings_no,39.0
480291914101,house_earnings_no,59.0
480291914102,house_earnings_no,16.0
480291914103,house_earnings_no,0.0
480291914111,house_earnings_no,68.0
480291914112,house_earnings_no,115.0
480291818242,house_earnings_no,33.0
480291818251,house_earnings_no,19.0
480291818252,house_earnings_no,119.0
480291818261,house_earnings_no,38.0
480291818262,house_earnings_no,106.0
480291818263,house_earnings_no,32.0
480291818264,house_earnings_no,74.0
480291819011,house_earnings_no,201.0
480291819012,house_earnings_no,132.0
480291819021,house_earnings_no,165.0
480291819022,house_earnings_no,141.0
480291820011,house_earnings_no,96.0
480291820012,house_earnings_no,62.0
480291820021,house_earnings_no,315.0
480291820023,house_earnings_no,84.0
480291820032,house_earnings_no,44.0
480291821012,house_earnings_no,493.0
480291821022,house_earnings_no,103.0
480291821023,house_earnings_no,142.0
480291821061,house_earnings_no,83.0
480291918142,house_earnings_no,44.0
480291918151,house_earnings_no,131.0
480291918161,house_earnings_no,437.0
480291918162,house_earnings_no,136.0
480291918172,house_earnings_no,185.0
480291919001,house_earnings_no,167.0
480291919003,house_earnings_no,71.0
480291919004,house_earnings_no,102.0
480291920001,house_earnings_no,125.0
480291920002,house_earnings_no,74.0
480291920004,house_earnings_no,70.0
480291920005,house_earnings_no,0.0
480291921002,house_earnings_no,110.0
480291922001,house_earnings_no,83.0
480291923001,house_earnings_no,204.0
480291923002,house_earnings_no,120.0
480291923003,house_earnings_no,100.0
480291923004,house_earnings_no,41.0
480299800011,house_earnings_no,0.0
480299800021,house_earnings_no,0.0
480299800031,house_earnings_no,11.0
480299800041,house_earnings_no,0.0
480299800051,house_earnings_no,0.0
480299801001,house_earnings_no,8.0
480291805033,house_earnings_no,116.0
480291704011,house_earnings_no,62.0
480291914081,house_earnings_no,124.0
480291914091,house_earnings_no,118.0
480291412006,house_earnings_no,55.0
480291412003,house_earnings_no,54.0
480291501002,house_earnings_no,108.0
480291407002,house_earnings_no,189.0
480291413002,house_earnings_no,191.0
480291414021,house_earnings_no,184.0
480291806022,house_earnings_no,389.0
480291101003,house_earnings_no,120.0
480291211121,house_earnings_no,356.0
480291519002,house_earnings_no,252.0
480291409001,house_earnings_no,98.0
480291505011,house_earnings_no,22.0
480291505013,house_earnings_no,80.0
480291110001,house_earnings_no,124.0
480291204002,house_earnings_no,68.0
480291204006,house_earnings_no,400.0
480291204004,house_earnings_no,49.0
480291710005,house_earnings_no,94.0
480291710003,house_earnings_no,80.0
480291717005,house_earnings_no,90.0
480291213004,house_earnings_no,172.0
480291215012,house_earnings_no,134.0
480291215073,house_earnings_no,65.0
480291312001,house_earnings_no,247.0
480291404003,house_earnings_no,42.0
480291101001,house_earnings_no,81.0
480291209023,house_earnings_no,102.0
480291214032,house_earnings_no,133.0
480291216041,house_earnings_no,188.0
480291216044,house_earnings_no,59.0
480291207023,house_earnings_no,113.0
480291213002,house_earnings_no,121.0
480291703001,house_earnings_no,155.0
480291704022,house_earnings_no,59.0
480291704023,house_earnings_no,49.0
480291706002,house_earnings_no,59.0
480291707001,house_earnings_no,80.0
480291212041,house_earnings_no,267.0
480291212045,house_earnings_no,17.0
480291416001,house_earnings_no,67.0
480291215051,house_earnings_no,136.0
480291403001,house_earnings_no,122.0
480291701013,house_earnings_no,64.0
480291718021,house_earnings_no,110.0
480291718024,house_earnings_no,186.0
480291507005,house_earnings_no,148.0
480291507002,house_earnings_no,148.0
480291507004,house_earnings_no,162.0
480291601002,house_earnings_no,94.0
480291813021,house_earnings_no,87.0
480291815063,house_earnings_no,287.0
480291809024,house_earnings_no,92.0
480291810032,house_earnings_no,186.0
480291810053,house_earnings_no,38.0
480291817152,house_earnings_no,74.0
480291203001,house_earnings_no,33.0
480291205011,house_earnings_no,159.0
480291205016,house_earnings_no,79.0
480291205017,house_earnings_no,26.0
480291211151,house_earnings_no,61.0
480291211173,house_earnings_no,122.0
480291815031,house_earnings_no,137.0
480291215082,house_earnings_no,86.0
480291914054,house_earnings_no,68.0
480291709002,house_earnings_no,200.0
480291615012,house_earnings_no,88.0
480291615014,house_earnings_no,128.0
480291701023,house_earnings_no,117.0
480291711002,house_earnings_no,203.0
480291807024,house_earnings_no,181.0
480291807021,house_earnings_no,307.0
480291809013,house_earnings_no,134.0
480291108003,house_earnings_no,28.0
480291211163,house_earnings_no,53.0
480291212034,house_earnings_no,107.0
480291212033,house_earnings_no,75.0
480291817181,house_earnings_no,68.0
480291902005,house_earnings_no,78.0
480291902002,house_earnings_no,62.0
480291802024,house_earnings_no,154.0
480291802022,house_earnings_no,213.0
480291805014,house_earnings_no,304.0
480291808003,house_earnings_no,86.0
480291708001,house_earnings_no,66.0
480291106001,house_earnings_no,23.0
480291510002,house_earnings_no,70.0
480291510003,house_earnings_no,44.0
480291607021,house_earnings_no,74.0
480291607022,house_earnings_no,344.0
480291215083,house_earnings_no,25.0
480291216011,house_earnings_no,104.0
480291218022,house_earnings_no,219.0
480291303004,house_earnings_no,136.0
480291303003,house_earnings_no,13.0
480291909014,house_earnings_no,29.0
480291809011,house_earnings_no,57.0
480291815043,house_earnings_no,31.0
480291816011,house_earnings_no,25.0
480291818093,house_earnings_no,79.0
480291821011,house_earnings_no,216.0
480291906012,house_earnings_no,98.0
480291910042,house_earnings_no,80.0
480291212052,house_earnings_no,82.0
480291212064,house_earnings_no,81.0
480291212066,house_earnings_no,233.0
480291602001,house_earnings_no,30.0
480291817131,house_earnings_no,166.0
480291815052,house_earnings_no,115.0
480291817041,house_earnings_no,68.0
480291817043,house_earnings_no,86.0
480291907001,house_earnings_no,113.0
480291812003,house_earnings_no,85.0
480291511006,house_earnings_no,28.0
480291514003,house_earnings_no,168.0
480291909022,house_earnings_no,35.0
480291810011,house_earnings_no,211.0
480291821031,house_earnings_no,131.0
480291901001,house_earnings_no,8.0
480291817033,house_earnings_no,239.0
480291803004,house_earnings_no,94.0
480291313003,house_earnings_no,280.0
480291313002,house_earnings_no,92.0
480291103001,house_earnings_no,299.0
480291206007,house_earnings_no,130.0
480291206004,house_earnings_no,102.0
480291206001,house_earnings_no,89.0
480291517005,house_earnings_no,53.0
480291517004,house_earnings_no,11.0
480291719031,house_earnings_no,175.0
480291717002,house_earnings_no,73.0
480291719033,house_earnings_no,138.0
480291509004,house_earnings_no,82.0
480291509003,house_earnings_no,132.0
480291705001,house_earnings_no,248.0
480291805041,house_earnings_no,93.0
480291205022,house_earnings_no,24.0
480291205021,house_earnings_no,116.0
480291207014,house_earnings_no,138.0
480291302001,house_earnings_no,43.0
480291410001,house_earnings_no,36.0
480291516005,house_earnings_no,46.0
480291516003,house_earnings_no,120.0
480291817053,house_earnings_no,152.0
480291606002,house_earnings_no,172.0
480291419001,house_earnings_no,129.0
480291515001,house_earnings_no,28.0
480291603001,house_earnings_no,64.0
480291603004,house_earnings_no,124.0
480291613021,house_earnings_no,125.0
480291804002,house_earnings_no,207.0
480291807011,house_earnings_no,42.0
480291811001,house_earnings_no,156.0
480291211082,house_earnings_no,167.0
480291203004,house_earnings_no,99.0
480291203006,house_earnings_no,0.0
480291506002,house_earnings_no,29.0
480291506001,house_earnings_no,46.0
480291511002,house_earnings_no,110.0
480291105001,house_earnings_no,346.0
480291210002,house_earnings_no,52.0
480291210001,house_earnings_no,30.0
480291211101,house_earnings_no,86.0
480291215063,house_earnings_no,31.0
480291315033,house_earnings_no,77.0
480291315043,house_earnings_no,195.0
480291315061,house_earnings_no,126.0
480291315072,house_earnings_no,49.0
480291316062,house_earnings_no,80.0
480291316091,house_earnings_no,105.0
480291316101,house_earnings_no,63.0
480291316121,house_earnings_no,24.0
480291316141,house_earnings_no,66.0
480291316152,house_earnings_no,73.0
480291318011,house_earnings_no,92.0
480291318022,house_earnings_no,55.0
480291411012,house_earnings_no,151.0
480291522022,house_earnings_no,99.0
480291411022,house_earnings_no,49.0
480291414031,house_earnings_no,166.0
480291414042,house_earnings_no,139.0
480291605013,house_earnings_no,182.0
480291605023,house_earnings_no,72.0
480291609012,house_earnings_no,54.0
480291609022,house_earnings_no,108.0
480291613031,house_earnings_no,44.0
480291613042,house_earnings_no,32.0
480291615032,house_earnings_no,38.0
480291615042,house_earnings_no,125.0
480291618021,house_earnings_no,66.0
480291619021,house_earnings_no,93.0
480291620031,house_earnings_no,97.0
480291620041,house_earnings_no,72.0
480291713012,house_earnings_no,240.0
480291716012,house_earnings_no,22.0
480291716022,house_earnings_no,57.0
480291719122,house_earnings_no,43.0
480291719141,house_earnings_no,39.0
480291719151,house_earnings_no,141.0
480291719163,house_earnings_no,95.0
480291719181,house_earnings_no,58.0
480291215044,house_earnings_no,301.0
480291215064,house_earnings_no,115.0
480291216061,house_earnings_no,75.0
480291216064,house_earnings_no,72.0
480291217013,house_earnings_no,96.0
480291217022,house_earnings_no,165.0
480291218082,house_earnings_no,61.0
480291218093,house_earnings_no,77.0
480291218111,house_earnings_no,87.0
480291218122,house_earnings_no,40.0
480291218131,house_earnings_no,105.0
480291219041,house_earnings_no,51.0
480291219052,house_earnings_no,128.0
480291219071,house_earnings_no,35.0
480291211085,house_earnings_no,99.0
480291211191,house_earnings_no,27.0
480291211201,house_earnings_no,190.0
480291207013,house_earnings_no,162.0
480291215043,house_earnings_no,83.0
480291503002,house_earnings_no,24.0
480291418003,house_earnings_no,134.0
480291508001,house_earnings_no,168.0
480291712001,house_earnings_no,119.0
480291712002,house_earnings_no,82.0
480291512004,house_earnings_no,105.0
480291904002,house_earnings_no,91.0
480291817121,house_earnings_no,99.0
480291816024,house_earnings_no,109.0
480291816022,house_earnings_no,58.0
480291314022,house_earnings_no,170.0
480291719183,house_earnings_no,10.0
480291719201,house_earnings_no,118.0
480291719212,house_earnings_no,49.0
480291719231,house_earnings_no,25.0
480291719234,house_earnings_no,200.0
480291719251,house_earnings_no,73.0
480291719253,house_earnings_no,188.0
480291720023,house_earnings_no,69.0
480291720041,house_earnings_no,424.0
480291720061,house_earnings_no,67.0
480291720071,house_earnings_no,94.0
480291801011,house_earnings_no,151.0
480291714011,house_earnings_no,63.0
480291714022,house_earnings_no,126.0
480291715012,house_earnings_no,85.0
480291715023,house_earnings_no,165.0
480291917011,house_earnings_no,81.0
480291917022,house_earnings_no,87.0
480291918043,house_earnings_no,121.0
480291918111,house_earnings_no,225.0
480291918063,house_earnings_no,153.0
480291918081,house_earnings_no,104.0
480291918092,house_earnings_no,76.0
480291918131,house_earnings_no,189.0
480291817252,house_earnings_no,104.0
480291817263,house_earnings_no,88.0
480291817281,house_earnings_no,238.0
480291817301,house_earnings_no,136.0
480291817312,house_earnings_no,72.0
480291818112,house_earnings_no,90.0
480291818132,house_earnings_no,100.0
480291818142,house_earnings_no,169.0
480291818161,house_earnings_no,81.0
480291818172,house_earnings_no,215.0
480291818183,house_earnings_no,103.0
480291818201,house_earnings_no,0.0
480291818212,house_earnings_no,113.0
480291818223,house_earnings_no,95.0
480291905032,house_earnings_no,68.0
480291905042,house_earnings_no,120.0
480291906041,house_earnings_no,83.0
480291910051,house_earnings_no,121.0
480291910062,house_earnings_no,36.0
480291801013,house_earnings_no,53.0
480291801016,house_earnings_no,30.0
480291806031,house_earnings_no,112.0
480291806043,house_earnings_no,81.0
480291807026,house_earnings_no,95.0
480291814031,house_earnings_no,331.0
480291814041,house_earnings_no,331.0
480291815044,house_earnings_no,156.0
480291817154,house_earnings_no,107.0
480291820022,house_earnings_no,127.0
480291820031,house_earnings_no,133.0
480291821013,house_earnings_no,162.0
480291821051,house_earnings_no,97.0
480291910065,house_earnings_no,162.0
480291912013,house_earnings_no,46.0
480291918141,house_earnings_no,91.0
480291918152,house_earnings_no,126.0
480291918171,house_earnings_no,918.0
480291919002,house_earnings_no,161.0
480291919005,house_earnings_no,115.0
480291920003,house_earnings_no,125.0
480291921001,house_earnings_no,160.0
480291922002,house_earnings_no,45.0
