block_group,household_retirement,count_household_retirement
480291218102,house_retire_no,347.0
480291218112,house_retire_no,193.0
480291218121,house_retire_no,1005.0
480291219032,house_retire_no,671.0
480291218123,house_retire_no,192.0
480291218124,house_retire_no,92.0
480291219031,house_retire_no,798.0
480291219042,house_retire_no,502.0
480291219051,house_retire_no,682.0
480291219061,house_retire_no,640.0
480291219062,house_retire_no,854.0
480291219072,house_retire_no,2832.0
480291219081,house_retire_no,497.0
480291209024,house_retire_no,571.0
480291211103,house_retire_no,385.0
480291211183,house_retire_no,550.0
480291211192,house_retire_no,1163.0
480291211193,house_retire_no,587.0
480291211202,house_retire_no,653.0
480291211211,house_retire_no,450.0
480291211212,house_retire_no,322.0
480291211221,house_retire_no,384.0
480291211222,house_retire_no,379.0
480291211223,house_retire_no,649.0
480291215014,house_retire_no,451.0
480291713023,house_retire_no,262.0
480291713024,house_retire_no,255.0
480291714012,house_retire_no,620.0
480291714021,house_retire_no,650.0
480291714023,house_retire_no,505.0
480291715011,house_retire_no,354.0
480291715021,house_retire_no,317.0
480291715022,house_retire_no,199.0
480291715024,house_retire_no,347.0
480291914121,house_retire_no,563.0
480291914131,house_retire_no,943.0
480291914132,house_retire_no,1231.0
480291915031,house_retire_no,757.0
480291915032,house_retire_no,588.0
480291915033,house_retire_no,353.0
480291915041,house_retire_no,347.0
480291915042,house_retire_no,358.0
480291915051,house_retire_no,256.0
480291915052,house_retire_no,371.0
480291915061,house_retire_no,790.0
480291915062,house_retire_no,960.0
480291915063,house_retire_no,447.0
480291917012,house_retire_no,164.0
480291917021,house_retire_no,1330.0
480291917023,house_retire_no,273.0
480291917024,house_retire_no,267.0
480291918061,house_retire_no,322.0
480291918062,house_retire_no,533.0
480291918071,house_retire_no,1346.0
480291918072,house_retire_no,1036.0
480291918082,house_retire_no,563.0
480291918091,house_retire_no,1352.0
480291918101,house_retire_no,832.0
480291918102,house_retire_no,644.0
480291918121,house_retire_no,641.0
480291918122,house_retire_no,345.0
480291918132,house_retire_no,643.0
480291821062,house_retire_no,750.0
480291905031,house_retire_no,412.0
480291905033,house_retire_no,463.0
480291905041,house_retire_no,471.0
480291906031,house_retire_no,345.0
480291906032,house_retire_no,426.0
480291906042,house_retire_no,354.0
480291906043,house_retire_no,412.0
480291910052,house_retire_no,290.0
480291910061,house_retire_no,262.0
480291910063,house_retire_no,666.0
480291801014,house_retire_no,205.0
480291801015,house_retire_no,283.0
480291801021,house_retire_no,209.0
480291806044,house_retire_no,204.0
480291801022,house_retire_no,343.0
480291806041,house_retire_no,589.0
480291806042,house_retire_no,676.0
480291806045,house_retire_no,176.0
480291810033,house_retire_no,1198.0
480291813032,house_retire_no,605.0
480291814032,house_retire_no,1023.0
480291814033,house_retire_no,477.0
480291814042,house_retire_no,654.0
480291815032,house_retire_no,1898.0
480291817112,house_retire_no,544.0
480291817113,house_retire_no,959.0
480291817153,house_retire_no,392.0
480291817162,house_retire_no,426.0
480291817163,house_retire_no,734.0
480291817164,house_retire_no,243.0
480291817183,house_retire_no,529.0
480291817201,house_retire_no,835.0
480291817202,house_retire_no,190.0
480291817211,house_retire_no,405.0
480291817212,house_retire_no,373.0
480291817231,house_retire_no,441.0
480291817221,house_retire_no,466.0
480291817222,house_retire_no,286.0
480291817223,house_retire_no,332.0
480291817232,house_retire_no,217.0
480291817233,house_retire_no,450.0
480291817241,house_retire_no,664.0
480291817242,house_retire_no,584.0
480291817251,house_retire_no,1057.0
480291817261,house_retire_no,694.0
480291817262,house_retire_no,1042.0
480291817271,house_retire_no,670.0
480291817272,house_retire_no,207.0
480291817282,house_retire_no,1193.0
480291817291,house_retire_no,2325.0
480291817302,house_retire_no,804.0
480291817311,house_retire_no,451.0
480291817313,house_retire_no,498.0
480291817314,house_retire_no,292.0
480291818131,house_retire_no,1121.0
480291818133,house_retire_no,1048.0
480291818141,house_retire_no,1855.0
480291818151,house_retire_no,366.0
480291818152,house_retire_no,716.0
480291818162,house_retire_no,812.0
480291818171,house_retire_no,825.0
480291818181,house_retire_no,685.0
480291818182,house_retire_no,460.0
480291818191,house_retire_no,221.0
480291818192,house_retire_no,2012.0
480291818202,house_retire_no,1348.0
480291818211,house_retire_no,253.0
480291818221,house_retire_no,295.0
480291818222,house_retire_no,446.0
480291818231,house_retire_no,972.0
480291818241,house_retire_no,333.0
480291912012,house_retire_no,393.0
480291910064,house_retire_no,353.0
480291912011,house_retire_no,391.0
480291912021,house_retire_no,453.0
480291912022,house_retire_no,755.0
480291912023,house_retire_no,197.0
480291912024,house_retire_no,349.0
480291913031,house_retire_no,592.0
480291913041,house_retire_no,249.0
480291913042,house_retire_no,721.0
480291914062,house_retire_no,599.0
480291914063,house_retire_no,521.0
480291914082,house_retire_no,488.0
480291914101,house_retire_no,672.0
480291914102,house_retire_no,1083.0
480291914103,house_retire_no,859.0
480291914111,house_retire_no,686.0
480291914112,house_retire_no,1016.0
480291818242,house_retire_no,555.0
480291818251,house_retire_no,660.0
480291818252,house_retire_no,917.0
480291818261,house_retire_no,475.0
480291818262,house_retire_no,587.0
480291818263,house_retire_no,356.0
480291818264,house_retire_no,317.0
480291819011,house_retire_no,872.0
480291819012,house_retire_no,1197.0
480291819021,house_retire_no,1716.0
480291819022,house_retire_no,639.0
480291820011,house_retire_no,608.0
480291820012,house_retire_no,808.0
480291820021,house_retire_no,1265.0
480291820023,house_retire_no,830.0
480291820032,house_retire_no,469.0
480291821012,house_retire_no,626.0
480291821022,house_retire_no,457.0
480291821023,house_retire_no,944.0
480291821061,house_retire_no,752.0
480291918142,house_retire_no,520.0
480291918151,house_retire_no,796.0
480291918161,house_retire_no,580.0
480291918162,house_retire_no,457.0
480291918172,house_retire_no,932.0
480291919001,house_retire_no,327.0
480291919003,house_retire_no,217.0
480291919004,house_retire_no,209.0
480291920001,house_retire_no,424.0
480291920002,house_retire_no,664.0
480291920004,house_retire_no,203.0
480291920005,house_retire_no,153.0
480291921002,house_retire_no,458.0
480291922001,house_retire_no,589.0
480291923001,house_retire_no,206.0
480291923002,house_retire_no,935.0
480291923003,house_retire_no,342.0
480291923004,house_retire_no,342.0
480299800011,house_retire_no,0.0
480299800021,house_retire_no,0.0
480299800031,house_retire_no,204.0
480299800041,house_retire_no,0.0
480299800051,house_retire_no,4.0
480299801001,house_retire_no,55.0
480291805033,house_retire_no,434.0
480291704011,house_retire_no,253.0
480291914081,house_retire_no,826.0
480291914091,house_retire_no,1428.0
480291412006,house_retire_no,311.0
480291412003,house_retire_no,296.0
480291501002,house_retire_no,469.0
480291407002,house_retire_no,383.0
480291413002,house_retire_no,668.0
480291414021,house_retire_no,792.0
480291806022,house_retire_no,627.0
480291101003,house_retire_no,645.0
480291211121,house_retire_no,886.0
480291519002,house_retire_no,1307.0
480291409001,house_retire_no,302.0
480291505011,house_retire_no,192.0
480291505013,house_retire_no,270.0
480291110001,house_retire_no,328.0
480291204002,house_retire_no,257.0
480291204006,house_retire_no,240.0
480291204004,house_retire_no,269.0
480291710005,house_retire_no,187.0
480291710003,house_retire_no,405.0
480291717005,house_retire_no,163.0
480291213004,house_retire_no,270.0
480291215012,house_retire_no,506.0
480291215073,house_retire_no,245.0
480291312001,house_retire_no,526.0
480291404003,house_retire_no,273.0
480291101001,house_retire_no,386.0
480291209023,house_retire_no,792.0
480291214032,house_retire_no,208.0
480291216041,house_retire_no,1081.0
480291216044,house_retire_no,534.0
480291207023,house_retire_no,421.0
480291213002,house_retire_no,267.0
480291703001,house_retire_no,335.0
480291704022,house_retire_no,344.0
480291704023,house_retire_no,368.0
480291706002,house_retire_no,354.0
480291707001,house_retire_no,312.0
480291212041,house_retire_no,808.0
480291212045,house_retire_no,885.0
480291416001,house_retire_no,677.0
480291215051,house_retire_no,598.0
480291403001,house_retire_no,365.0
480291701013,house_retire_no,346.0
480291718021,house_retire_no,253.0
480291718024,house_retire_no,406.0
480291507005,house_retire_no,306.0
480291507002,house_retire_no,472.0
480291507004,house_retire_no,416.0
480291601002,house_retire_no,424.0
480291813021,house_retire_no,1168.0
480291815063,house_retire_no,959.0
480291809024,house_retire_no,455.0
480291810032,house_retire_no,575.0
480291810053,house_retire_no,601.0
480291817152,house_retire_no,383.0
480291203001,house_retire_no,442.0
480291205011,house_retire_no,150.0
480291205016,house_retire_no,326.0
480291205017,house_retire_no,274.0
480291211151,house_retire_no,430.0
480291211173,house_retire_no,528.0
480291815031,house_retire_no,1100.0
480291215082,house_retire_no,519.0
480291914054,house_retire_no,352.0
480291709002,house_retire_no,452.0
480291615012,house_retire_no,126.0
480291615014,house_retire_no,330.0
480291701023,house_retire_no,513.0
480291711002,house_retire_no,426.0
480291807024,house_retire_no,348.0
480291807021,house_retire_no,743.0
480291809013,house_retire_no,455.0
480291108003,house_retire_no,211.0
480291211163,house_retire_no,466.0
480291212034,house_retire_no,326.0
480291212033,house_retire_no,308.0
480291817181,house_retire_no,605.0
480291902005,house_retire_no,484.0
480291902002,house_retire_no,192.0
480291802024,house_retire_no,231.0
480291802022,house_retire_no,575.0
480291805014,house_retire_no,400.0
480291808003,house_retire_no,220.0
480291708001,house_retire_no,171.0
480291106001,house_retire_no,212.0
480291510002,house_retire_no,273.0
480291510003,house_retire_no,279.0
480291607021,house_retire_no,354.0
480291607022,house_retire_no,540.0
480291215083,house_retire_no,245.0
480291216011,house_retire_no,398.0
480291218022,house_retire_no,797.0
480291303004,house_retire_no,265.0
480291303003,house_retire_no,160.0
480291909014,house_retire_no,282.0
480291809011,house_retire_no,248.0
480291815043,house_retire_no,94.0
480291816011,house_retire_no,213.0
480291818093,house_retire_no,338.0
480291821011,house_retire_no,983.0
480291906012,house_retire_no,401.0
480291910042,house_retire_no,614.0
480291212052,house_retire_no,467.0
480291212064,house_retire_no,184.0
480291212066,house_retire_no,377.0
480291602001,house_retire_no,246.0
480291817131,house_retire_no,612.0
480291815052,house_retire_no,343.0
480291817041,house_retire_no,388.0
480291817043,house_retire_no,587.0
480291907001,house_retire_no,410.0
480291812003,house_retire_no,379.0
480291511006,house_retire_no,83.0
480291514003,house_retire_no,322.0
480291909022,house_retire_no,409.0
480291810011,house_retire_no,481.0
480291821031,house_retire_no,673.0
480291901001,house_retire_no,214.0
480291817033,house_retire_no,634.0
480291803004,house_retire_no,289.0
480291313003,house_retire_no,666.0
480291313002,house_retire_no,453.0
480291103001,house_retire_no,815.0
480291206007,house_retire_no,501.0
480291206004,house_retire_no,564.0
480291206001,house_retire_no,474.0
480291517005,house_retire_no,381.0
480291517004,house_retire_no,164.0
480291719031,house_retire_no,528.0
480291717002,house_retire_no,219.0
480291719033,house_retire_no,306.0
480291509004,house_retire_no,304.0
480291509003,house_retire_no,492.0
480291705001,house_retire_no,493.0
480291805041,house_retire_no,415.0
480291205022,house_retire_no,148.0
480291205021,house_retire_no,399.0
480291207014,house_retire_no,241.0
480291302001,house_retire_no,270.0
480291410001,house_retire_no,143.0
480291516005,house_retire_no,190.0
480291516003,house_retire_no,575.0
480291817053,house_retire_no,850.0
480291606002,house_retire_no,363.0
480291419001,house_retire_no,403.0
480291515001,house_retire_no,170.0
480291603001,house_retire_no,285.0
480291603004,house_retire_no,297.0
480291613021,house_retire_no,853.0
480291804002,house_retire_no,555.0
480291807011,house_retire_no,430.0
480291811001,house_retire_no,526.0
480291211082,house_retire_no,503.0
480291203004,house_retire_no,353.0
480291203006,house_retire_no,338.0
480291506002,house_retire_no,326.0
480291506001,house_retire_no,299.0
480291511002,house_retire_no,471.0
480291105001,house_retire_no,709.0
480291210002,house_retire_no,223.0
480291210001,house_retire_no,125.0
480291211101,house_retire_no,577.0
480291215063,house_retire_no,344.0
480291315033,house_retire_no,368.0
480291315043,house_retire_no,631.0
480291315061,house_retire_no,399.0
480291315072,house_retire_no,235.0
480291316062,house_retire_no,746.0
480291316091,house_retire_no,515.0
480291316101,house_retire_no,677.0
480291316121,house_retire_no,547.0
480291316141,house_retire_no,916.0
480291316152,house_retire_no,496.0
480291318011,house_retire_no,341.0
480291318022,house_retire_no,196.0
480291411012,house_retire_no,337.0
480291522022,house_retire_no,322.0
480291411022,house_retire_no,176.0
480291414031,house_retire_no,433.0
480291414042,house_retire_no,427.0
480291605013,house_retire_no,223.0
480291605023,house_retire_no,262.0
480291609012,house_retire_no,246.0
480291609022,house_retire_no,384.0
480291613031,house_retire_no,433.0
480291613042,house_retire_no,509.0
480291615032,house_retire_no,245.0
480291615042,house_retire_no,611.0
480291618021,house_retire_no,1403.0
480291619021,house_retire_no,214.0
480291620031,house_retire_no,573.0
480291620041,house_retire_no,368.0
480291713012,house_retire_no,523.0
480291716012,house_retire_no,219.0
480291716022,house_retire_no,243.0
480291719122,house_retire_no,498.0
480291719141,house_retire_no,294.0
480291719151,house_retire_no,441.0
480291719163,house_retire_no,685.0
480291719181,house_retire_no,445.0
480291215044,house_retire_no,668.0
480291215064,house_retire_no,255.0
480291216061,house_retire_no,156.0
480291216064,house_retire_no,179.0
480291217013,house_retire_no,150.0
480291217022,house_retire_no,378.0
480291218082,house_retire_no,640.0
480291218093,house_retire_no,468.0
480291218111,house_retire_no,1158.0
480291218122,house_retire_no,281.0
480291218131,house_retire_no,402.0
480291219041,house_retire_no,245.0
480291219052,house_retire_no,1207.0
480291219071,house_retire_no,449.0
480291211085,house_retire_no,491.0
480291211191,house_retire_no,301.0
480291211201,house_retire_no,822.0
480291207013,house_retire_no,565.0
480291215043,house_retire_no,447.0
480291503002,house_retire_no,297.0
480291418003,house_retire_no,570.0
480291508001,house_retire_no,455.0
480291712001,house_retire_no,325.0
480291712002,house_retire_no,266.0
480291512004,house_retire_no,239.0
480291904002,house_retire_no,316.0
480291817121,house_retire_no,590.0
480291816024,house_retire_no,484.0
480291816022,house_retire_no,471.0
480291314022,house_retire_no,461.0
480291719183,house_retire_no,478.0
480291719201,house_retire_no,628.0
480291719212,house_retire_no,351.0
480291719231,house_retire_no,166.0
480291719234,house_retire_no,1383.0
480291719251,house_retire_no,170.0
480291719253,house_retire_no,717.0
480291720023,house_retire_no,1134.0
480291720041,house_retire_no,854.0
480291720061,house_retire_no,775.0
480291720071,house_retire_no,840.0
480291801011,house_retire_no,298.0
480291714011,house_retire_no,480.0
480291714022,house_retire_no,260.0
480291715012,house_retire_no,330.0
480291715023,house_retire_no,401.0
480291917011,house_retire_no,217.0
480291917022,house_retire_no,335.0
480291918043,house_retire_no,511.0
480291918111,house_retire_no,1143.0
480291918063,house_retire_no,1574.0
480291918081,house_retire_no,695.0
480291918092,house_retire_no,636.0
480291918131,house_retire_no,1193.0
480291817252,house_retire_no,838.0
480291817263,house_retire_no,919.0
480291817281,house_retire_no,1892.0
480291817301,house_retire_no,436.0
480291817312,house_retire_no,583.0
480291818112,house_retire_no,140.0
480291818132,house_retire_no,933.0
480291818142,house_retire_no,1186.0
480291818161,house_retire_no,331.0
480291818172,house_retire_no,374.0
480291818183,house_retire_no,701.0
480291818201,house_retire_no,111.0
480291818212,house_retire_no,821.0
480291818223,house_retire_no,760.0
480291905032,house_retire_no,455.0
480291905042,house_retire_no,424.0
480291906041,house_retire_no,359.0
480291910051,house_retire_no,297.0
480291910062,house_retire_no,380.0
480291801013,house_retire_no,211.0
480291801016,house_retire_no,150.0
480291806031,house_retire_no,513.0
480291806043,house_retire_no,304.0
480291807026,house_retire_no,729.0
480291814031,house_retire_no,904.0
480291814041,house_retire_no,1882.0
480291815044,house_retire_no,789.0
480291817154,house_retire_no,695.0
480291820022,house_retire_no,101.0
480291820031,house_retire_no,804.0
480291821013,house_retire_no,739.0
480291821051,house_retire_no,558.0
480291910065,house_retire_no,221.0
480291912013,house_retire_no,106.0
480291918141,house_retire_no,679.0
480291918152,house_retire_no,788.0
480291918171,house_retire_no,2820.0
480291919002,house_retire_no,384.0
480291919005,house_retire_no,330.0
480291920003,house_retire_no,691.0
480291921001,house_retire_no,602.0
480291922002,house_retire_no,289.0
