block_group,household_int_div_rent,count_household_int_div_rent
480291201001,house_int_div_rent_no,724.0
480291206002,house_int_div_rent_no,349.0
480291206003,house_int_div_rent_no,354.0
480291206006,house_int_div_rent_no,209.0
480291206005,house_int_div_rent_no,261.0
480291517003,house_int_div_rent_no,252.0
480291517002,house_int_div_rent_no,460.0
480291517001,house_int_div_rent_no,466.0
480291607013,house_int_div_rent_no,263.0
480291306001,house_int_div_rent_no,283.0
480291306003,house_int_div_rent_no,290.0
480291306002,house_int_div_rent_no,273.0
480291402003,house_int_div_rent_no,218.0
480291402002,house_int_div_rent_no,209.0
480291402001,house_int_div_rent_no,234.0
480291402004,house_int_div_rent_no,176.0
480291309001,house_int_div_rent_no,696.0
480291717004,house_int_div_rent_no,514.0
480291719035,house_int_div_rent_no,303.0
480291717006,house_int_div_rent_no,409.0
480291719032,house_int_div_rent_no,293.0
480291719034,house_int_div_rent_no,282.0
480291509002,house_int_div_rent_no,189.0
480291509001,house_int_div_rent_no,349.0
480291509005,house_int_div_rent_no,445.0
480291705003,house_int_div_rent_no,364.0
480291705004,house_int_div_rent_no,242.0
480291705002,house_int_div_rent_no,402.0
480291805042,house_int_div_rent_no,684.0
480291205025,house_int_div_rent_no,363.0
480291205023,house_int_div_rent_no,189.0
480291205026,house_int_div_rent_no,226.0
480291205024,house_int_div_rent_no,219.0
480291207012,house_int_div_rent_no,430.0
480291207011,house_int_div_rent_no,295.0
480291302002,house_int_div_rent_no,234.0
480291410003,house_int_div_rent_no,479.0
480291410002,house_int_div_rent_no,616.0
480291516001,house_int_div_rent_no,704.0
480291516004,house_int_div_rent_no,417.0
480291516002,house_int_div_rent_no,296.0
480291817051,house_int_div_rent_no,750.0
480291817052,house_int_div_rent_no,561.0
480291512002,house_int_div_rent_no,994.0
480291606001,house_int_div_rent_no,336.0
480291606003,house_int_div_rent_no,632.0
480291419003,house_int_div_rent_no,423.0
480291419002,house_int_div_rent_no,572.0
480291515003,house_int_div_rent_no,339.0
480291515002,house_int_div_rent_no,261.0
480291603003,house_int_div_rent_no,251.0
480291603002,house_int_div_rent_no,341.0
480291603005,house_int_div_rent_no,392.0
480291612001,house_int_div_rent_no,215.0
480291612002,house_int_div_rent_no,544.0
480291804003,house_int_div_rent_no,181.0
480291804001,house_int_div_rent_no,592.0
480291807012,house_int_div_rent_no,1261.0
480291811004,house_int_div_rent_no,223.0
480291811002,house_int_div_rent_no,281.0
480291811003,house_int_div_rent_no,688.0
480291909015,house_int_div_rent_no,283.0
480291909013,house_int_div_rent_no,221.0
480291809014,house_int_div_rent_no,268.0
480291813031,house_int_div_rent_no,574.0
480291815041,house_int_div_rent_no,787.0
480291815042,house_int_div_rent_no,1210.0
480291816012,house_int_div_rent_no,665.0
480291906011,house_int_div_rent_no,375.0
480291818091,house_int_div_rent_no,356.0
480291818092,house_int_div_rent_no,812.0
480291818094,house_int_div_rent_no,412.0
480291906013,house_int_div_rent_no,307.0
480291910041,house_int_div_rent_no,431.0
480291910043,house_int_div_rent_no,206.0
480291813022,house_int_div_rent_no,973.0
480291212063,house_int_div_rent_no,244.0
480291212061,house_int_div_rent_no,322.0
480291212065,house_int_div_rent_no,574.0
480291212062,house_int_div_rent_no,251.0
480291214022,house_int_div_rent_no,371.0
480291214021,house_int_div_rent_no,1518.0
480291218031,house_int_div_rent_no,462.0
480291218032,house_int_div_rent_no,196.0
480291218033,house_int_div_rent_no,666.0
480291218041,house_int_div_rent_no,650.0
480291218042,house_int_div_rent_no,869.0
480291218043,house_int_div_rent_no,697.0
480291308001,house_int_div_rent_no,1009.0
480291308004,house_int_div_rent_no,314.0
480291308002,house_int_div_rent_no,301.0
480291308003,house_int_div_rent_no,128.0
480291311003,house_int_div_rent_no,283.0
480291311002,house_int_div_rent_no,225.0
480291602002,house_int_div_rent_no,268.0
480291817134,house_int_div_rent_no,621.0
480291817132,house_int_div_rent_no,411.0
480291817133,house_int_div_rent_no,490.0
480291815054,house_int_div_rent_no,396.0
480291815053,house_int_div_rent_no,285.0
480291815051,house_int_div_rent_no,214.0
480291817042,house_int_div_rent_no,358.0
480291817044,house_int_div_rent_no,295.0
480291817111,house_int_div_rent_no,711.0
480291907002,house_int_div_rent_no,353.0
480291907003,house_int_div_rent_no,415.0
480291607011,house_int_div_rent_no,377.0
480291607012,house_int_div_rent_no,339.0
480291718011,house_int_div_rent_no,385.0
480291718013,house_int_div_rent_no,499.0
480291718014,house_int_div_rent_no,323.0
480291718012,house_int_div_rent_no,431.0
480291802013,house_int_div_rent_no,797.0
480291802012,house_int_div_rent_no,316.0
480291802014,house_int_div_rent_no,433.0
480291802011,house_int_div_rent_no,157.0
480291812001,house_int_div_rent_no,201.0
480291812004,house_int_div_rent_no,533.0
480291812002,house_int_div_rent_no,222.0
480291812005,house_int_div_rent_no,251.0
480291514004,house_int_div_rent_no,213.0
480291511003,house_int_div_rent_no,213.0
480291511001,house_int_div_rent_no,196.0
480291514001,house_int_div_rent_no,274.0
480291514002,house_int_div_rent_no,374.0
480291905012,house_int_div_rent_no,392.0
480291905013,house_int_div_rent_no,253.0
480291905011,house_int_div_rent_no,290.0
480291908001,house_int_div_rent_no,225.0
480291908002,house_int_div_rent_no,167.0
480291909011,house_int_div_rent_no,419.0
480291909012,house_int_div_rent_no,609.0
480291909021,house_int_div_rent_no,562.0
480291909023,house_int_div_rent_no,261.0
480291810012,house_int_div_rent_no,641.0
480291810042,house_int_div_rent_no,1423.0
480291810041,house_int_div_rent_no,955.0
480291901004,house_int_div_rent_no,322.0
480291901003,house_int_div_rent_no,333.0
480291901002,house_int_div_rent_no,379.0
480291719021,house_int_div_rent_no,1073.0
480291311001,house_int_div_rent_no,182.0
480291203008,house_int_div_rent_no,177.0
480291203007,house_int_div_rent_no,96.0
480291501001,house_int_div_rent_no,561.0
480291501004,house_int_div_rent_no,434.0
480291506004,house_int_div_rent_no,337.0
480291506003,house_int_div_rent_no,303.0
480291511007,house_int_div_rent_no,403.0
480291511005,house_int_div_rent_no,264.0
480291511004,house_int_div_rent_no,344.0
480291918042,house_int_div_rent_no,703.0
480291918041,house_int_div_rent_no,298.0
480291210004,house_int_div_rent_no,349.0
480291210003,house_int_div_rent_no,791.0
480291210005,house_int_div_rent_no,408.0
480291210006,house_int_div_rent_no,324.0
480291211102,house_int_div_rent_no,400.0
480291215062,house_int_div_rent_no,262.0
480291215061,house_int_div_rent_no,255.0
480291305001,house_int_div_rent_no,184.0
480291305003,house_int_div_rent_no,742.0
480291305002,house_int_div_rent_no,286.0
480291305004,house_int_div_rent_no,213.0
480291904003,house_int_div_rent_no,299.0
480291211081,house_int_div_rent_no,299.0
480291211083,house_int_div_rent_no,998.0
480291211084,house_int_div_rent_no,339.0
480291207015,house_int_div_rent_no,354.0
480291215042,house_int_div_rent_no,189.0
480291215041,house_int_div_rent_no,486.0
480291503001,house_int_div_rent_no,203.0
480291503004,house_int_div_rent_no,432.0
480291503003,house_int_div_rent_no,204.0
480291602003,house_int_div_rent_no,266.0
480291508002,house_int_div_rent_no,175.0
480291508003,house_int_div_rent_no,318.0
480291712003,house_int_div_rent_no,472.0
480291418001,house_int_div_rent_no,301.0
480291418002,house_int_div_rent_no,192.0
480291512005,house_int_div_rent_no,1044.0
480291512003,house_int_div_rent_no,237.0
480291512001,house_int_div_rent_no,312.0
480291107001,house_int_div_rent_no,536.0
480291904001,house_int_div_rent_no,175.0
480291719121,house_int_div_rent_no,1305.0
480291817122,house_int_div_rent_no,420.0
480291816023,house_int_div_rent_no,382.0
480291816021,house_int_div_rent_no,282.0
480291818081,house_int_div_rent_no,539.0
480291821021,house_int_div_rent_no,371.0
480291911011,house_int_div_rent_no,205.0
480291911012,house_int_div_rent_no,273.0
480291219082,house_int_div_rent_no,487.0
480291219091,house_int_div_rent_no,1188.0
480291219092,house_int_div_rent_no,1237.0
480291219101,house_int_div_rent_no,1431.0
480291219102,house_int_div_rent_no,273.0
480291304011,house_int_div_rent_no,266.0
480291304012,house_int_div_rent_no,307.0
480291304013,house_int_div_rent_no,428.0
480291304014,house_int_div_rent_no,251.0
480291304021,house_int_div_rent_no,313.0
480291304022,house_int_div_rent_no,518.0
480291304023,house_int_div_rent_no,428.0
480291314011,house_int_div_rent_no,1556.0
480291314012,house_int_div_rent_no,1004.0
480291314021,house_int_div_rent_no,245.0
480291719182,house_int_div_rent_no,487.0
480291719184,house_int_div_rent_no,435.0
480291719191,house_int_div_rent_no,1261.0
480291719202,house_int_div_rent_no,1416.0
480291719211,house_int_div_rent_no,675.0
480291719213,house_int_div_rent_no,318.0
480291719221,house_int_div_rent_no,886.0
480291719232,house_int_div_rent_no,415.0
480291719233,house_int_div_rent_no,1082.0
480291719241,house_int_div_rent_no,2006.0
480291720022,house_int_div_rent_no,1537.0
480291719242,house_int_div_rent_no,588.0
480291719252,house_int_div_rent_no,641.0
480291719254,house_int_div_rent_no,893.0
480291720031,house_int_div_rent_no,794.0
480291720032,house_int_div_rent_no,719.0
480291720051,house_int_div_rent_no,1391.0
480291720052,house_int_div_rent_no,1572.0
480291720062,house_int_div_rent_no,515.0
480291720063,house_int_div_rent_no,559.0
480291720072,house_int_div_rent_no,595.0
480291720073,house_int_div_rent_no,918.0
480291801012,house_int_div_rent_no,401.0
480291315031,house_int_div_rent_no,416.0
480291315032,house_int_div_rent_no,309.0
480291315041,house_int_div_rent_no,367.0
480291315042,house_int_div_rent_no,263.0
480291315051,house_int_div_rent_no,561.0
480291315052,house_int_div_rent_no,596.0
480291315062,house_int_div_rent_no,627.0
480291316081,house_int_div_rent_no,806.0
480291315071,house_int_div_rent_no,791.0
480291315073,house_int_div_rent_no,692.0
480291316012,house_int_div_rent_no,715.0
480291316082,house_int_div_rent_no,823.0
480291316092,house_int_div_rent_no,611.0
480291316093,house_int_div_rent_no,721.0
480291316102,house_int_div_rent_no,616.0
480291316111,house_int_div_rent_no,272.0
480291316131,house_int_div_rent_no,424.0
480291316132,house_int_div_rent_no,744.0
480291316142,house_int_div_rent_no,115.0
480291316151,house_int_div_rent_no,1007.0
480291316153,house_int_div_rent_no,367.0
480291316154,house_int_div_rent_no,363.0
480291318012,house_int_div_rent_no,149.0
480291318021,house_int_div_rent_no,468.0
480291318023,house_int_div_rent_no,580.0
480291411011,house_int_div_rent_no,521.0
480291411013,house_int_div_rent_no,410.0
480291411021,house_int_div_rent_no,383.0
480291411023,house_int_div_rent_no,499.0
480291414022,house_int_div_rent_no,464.0
480291414032,house_int_div_rent_no,1020.0
480291414041,house_int_div_rent_no,591.0
480291414043,house_int_div_rent_no,480.0
480291416002,house_int_div_rent_no,462.0
480291513011,house_int_div_rent_no,316.0
480291513012,house_int_div_rent_no,266.0
480291513013,house_int_div_rent_no,384.0
480291513014,house_int_div_rent_no,683.0
480291513021,house_int_div_rent_no,420.0
480291513022,house_int_div_rent_no,446.0
480291521003,house_int_div_rent_no,144.0
480291521004,house_int_div_rent_no,515.0
480291522011,house_int_div_rent_no,715.0
480291522012,house_int_div_rent_no,625.0
480291522013,house_int_div_rent_no,589.0
480291522021,house_int_div_rent_no,787.0
480291605011,house_int_div_rent_no,557.0
480291605012,house_int_div_rent_no,296.0
480291605021,house_int_div_rent_no,197.0
480291609013,house_int_div_rent_no,321.0
480291605022,house_int_div_rent_no,241.0
480291605024,house_int_div_rent_no,386.0
480291609011,house_int_div_rent_no,222.0
480291609021,house_int_div_rent_no,444.0
480291609023,house_int_div_rent_no,353.0
480291613022,house_int_div_rent_no,401.0
480291613032,house_int_div_rent_no,523.0
480291613041,house_int_div_rent_no,483.0
480291614001,house_int_div_rent_no,379.0
480291615031,house_int_div_rent_no,510.0
480291615033,house_int_div_rent_no,222.0
480291615041,house_int_div_rent_no,416.0
480291618011,house_int_div_rent_no,863.0
480291618012,house_int_div_rent_no,248.0
480291618022,house_int_div_rent_no,939.0
480291619011,house_int_div_rent_no,311.0
480291619022,house_int_div_rent_no,779.0
480291619023,house_int_div_rent_no,1014.0
480291620032,house_int_div_rent_no,370.0
480291620033,house_int_div_rent_no,234.0
480291620042,house_int_div_rent_no,523.0
480291713011,house_int_div_rent_no,240.0
480291713021,house_int_div_rent_no,185.0
480291713022,house_int_div_rent_no,291.0
480291716011,house_int_div_rent_no,507.0
480291716013,house_int_div_rent_no,449.0
480291716021,house_int_div_rent_no,648.0
480291719022,house_int_div_rent_no,1419.0
480291719023,house_int_div_rent_no,2424.0
480291719131,house_int_div_rent_no,1143.0
480291719132,house_int_div_rent_no,402.0
480291719142,house_int_div_rent_no,566.0
480291719143,house_int_div_rent_no,486.0
480291719161,house_int_div_rent_no,924.0
480291719162,house_int_div_rent_no,455.0
480291719171,house_int_div_rent_no,1002.0
480291719172,house_int_div_rent_no,1271.0
480291215053,house_int_div_rent_no,522.0
480291216051,house_int_div_rent_no,405.0
480291216052,house_int_div_rent_no,222.0
480291216062,house_int_div_rent_no,1072.0
480291216063,house_int_div_rent_no,340.0
480291217011,house_int_div_rent_no,368.0
480291217012,house_int_div_rent_no,202.0
480291217014,house_int_div_rent_no,384.0
480291217021,house_int_div_rent_no,979.0
480291217023,house_int_div_rent_no,823.0
480291218081,house_int_div_rent_no,184.0
480291218091,house_int_div_rent_no,249.0
480291218092,house_int_div_rent_no,627.0
480291218101,house_int_div_rent_no,910.0
480291218102,house_int_div_rent_no,361.0
480291218112,house_int_div_rent_no,276.0
480291218121,house_int_div_rent_no,1115.0
480291219032,house_int_div_rent_no,615.0
480291218123,house_int_div_rent_no,246.0
480291218124,house_int_div_rent_no,116.0
480291219031,house_int_div_rent_no,711.0
480291219042,house_int_div_rent_no,643.0
480291219051,house_int_div_rent_no,531.0
480291219061,house_int_div_rent_no,664.0
480291219062,house_int_div_rent_no,800.0
480291219072,house_int_div_rent_no,2819.0
480291219081,house_int_div_rent_no,500.0
480291209024,house_int_div_rent_no,527.0
480291211103,house_int_div_rent_no,419.0
480291211183,house_int_div_rent_no,465.0
480291211192,house_int_div_rent_no,997.0
480291211193,house_int_div_rent_no,571.0
480291211202,house_int_div_rent_no,660.0
480291211211,house_int_div_rent_no,405.0
480291211212,house_int_div_rent_no,297.0
480291211221,house_int_div_rent_no,406.0
480291211222,house_int_div_rent_no,406.0
480291211223,house_int_div_rent_no,627.0
480291215014,house_int_div_rent_no,656.0
480291713023,house_int_div_rent_no,288.0
480291713024,house_int_div_rent_no,273.0
480291714012,house_int_div_rent_no,698.0
480291714021,house_int_div_rent_no,706.0
480291714023,house_int_div_rent_no,545.0
480291715011,house_int_div_rent_no,430.0
480291715021,house_int_div_rent_no,333.0
480291715022,house_int_div_rent_no,245.0
480291715024,house_int_div_rent_no,389.0
480291914121,house_int_div_rent_no,372.0
480291914131,house_int_div_rent_no,969.0
480291914132,house_int_div_rent_no,1091.0
480291915031,house_int_div_rent_no,757.0
480291915032,house_int_div_rent_no,587.0
480291915033,house_int_div_rent_no,466.0
480291915041,house_int_div_rent_no,198.0
480291915042,house_int_div_rent_no,191.0
480291915051,house_int_div_rent_no,191.0
480291915052,house_int_div_rent_no,186.0
480291915061,house_int_div_rent_no,738.0
480291915062,house_int_div_rent_no,920.0
480291915063,house_int_div_rent_no,290.0
480291917012,house_int_div_rent_no,137.0
480291917021,house_int_div_rent_no,1005.0
480291917023,house_int_div_rent_no,309.0
480291917024,house_int_div_rent_no,256.0
480291918061,house_int_div_rent_no,229.0
480291918062,house_int_div_rent_no,389.0
480291918071,house_int_div_rent_no,881.0
480291918072,house_int_div_rent_no,1052.0
480291918082,house_int_div_rent_no,532.0
480291918091,house_int_div_rent_no,1255.0
480291918101,house_int_div_rent_no,752.0
480291918102,house_int_div_rent_no,625.0
480291918121,house_int_div_rent_no,592.0
480291918122,house_int_div_rent_no,308.0
480291918132,house_int_div_rent_no,661.0
480291821062,house_int_div_rent_no,672.0
480291905031,house_int_div_rent_no,393.0
480291905033,house_int_div_rent_no,485.0
480291905041,house_int_div_rent_no,488.0
480291906031,house_int_div_rent_no,411.0
480291906032,house_int_div_rent_no,457.0
480291906042,house_int_div_rent_no,385.0
480291906043,house_int_div_rent_no,432.0
480291910052,house_int_div_rent_no,293.0
480291910061,house_int_div_rent_no,268.0
480291910063,house_int_div_rent_no,679.0
480291801014,house_int_div_rent_no,160.0
480291801015,house_int_div_rent_no,262.0
480291801021,house_int_div_rent_no,199.0
480291806044,house_int_div_rent_no,183.0
480291801022,house_int_div_rent_no,339.0
480291806041,house_int_div_rent_no,625.0
480291806042,house_int_div_rent_no,646.0
480291806045,house_int_div_rent_no,236.0
480291810033,house_int_div_rent_no,1214.0
480291813032,house_int_div_rent_no,633.0
480291814032,house_int_div_rent_no,1017.0
480291814033,house_int_div_rent_no,468.0
480291814042,house_int_div_rent_no,662.0
480291815032,house_int_div_rent_no,1943.0
480291817112,house_int_div_rent_no,637.0
480291817113,house_int_div_rent_no,883.0
480291817153,house_int_div_rent_no,416.0
480291817162,house_int_div_rent_no,514.0
480291817163,house_int_div_rent_no,746.0
480291817164,house_int_div_rent_no,217.0
480291817183,house_int_div_rent_no,561.0
480291817201,house_int_div_rent_no,729.0
480291817202,house_int_div_rent_no,188.0
480291817211,house_int_div_rent_no,527.0
480291817212,house_int_div_rent_no,397.0
480291817231,house_int_div_rent_no,439.0
480291817221,house_int_div_rent_no,549.0
480291817222,house_int_div_rent_no,311.0
480291817223,house_int_div_rent_no,289.0
480291817232,house_int_div_rent_no,257.0
480291817233,house_int_div_rent_no,641.0
480291817241,house_int_div_rent_no,691.0
480291817242,house_int_div_rent_no,559.0
480291817251,house_int_div_rent_no,1089.0
480291817261,house_int_div_rent_no,697.0
480291817262,house_int_div_rent_no,1160.0
480291817271,house_int_div_rent_no,800.0
480291817272,house_int_div_rent_no,261.0
480291817282,house_int_div_rent_no,1137.0
480291817291,house_int_div_rent_no,2251.0
480291817302,house_int_div_rent_no,828.0
480291817311,house_int_div_rent_no,508.0
480291817313,house_int_div_rent_no,562.0
480291817314,house_int_div_rent_no,293.0
480291818131,house_int_div_rent_no,954.0
480291818133,house_int_div_rent_no,1072.0
480291818141,house_int_div_rent_no,1605.0
480291818151,house_int_div_rent_no,335.0
480291818152,house_int_div_rent_no,588.0
480291818162,house_int_div_rent_no,854.0
480291818171,house_int_div_rent_no,785.0
480291818181,house_int_div_rent_no,690.0
480291818182,house_int_div_rent_no,376.0
480291818191,house_int_div_rent_no,221.0
480291818192,house_int_div_rent_no,1882.0
480291818202,house_int_div_rent_no,1308.0
480291818211,house_int_div_rent_no,253.0
480291818221,house_int_div_rent_no,351.0
480291818222,house_int_div_rent_no,430.0
480291818231,house_int_div_rent_no,953.0
480291818241,house_int_div_rent_no,340.0
480291912012,house_int_div_rent_no,377.0
480291910064,house_int_div_rent_no,369.0
480291912011,house_int_div_rent_no,362.0
480291912021,house_int_div_rent_no,492.0
480291912022,house_int_div_rent_no,799.0
480291912023,house_int_div_rent_no,181.0
480291912024,house_int_div_rent_no,383.0
480291913031,house_int_div_rent_no,569.0
480291913041,house_int_div_rent_no,281.0
480291913042,house_int_div_rent_no,763.0
480291914062,house_int_div_rent_no,417.0
480291914063,house_int_div_rent_no,464.0
480291914082,house_int_div_rent_no,527.0
480291914101,house_int_div_rent_no,670.0
480291914102,house_int_div_rent_no,1068.0
480291914103,house_int_div_rent_no,824.0
480291914111,house_int_div_rent_no,753.0
480291914112,house_int_div_rent_no,891.0
480291818242,house_int_div_rent_no,546.0
480291818251,house_int_div_rent_no,654.0
480291818252,house_int_div_rent_no,873.0
480291818261,house_int_div_rent_no,415.0
480291818262,house_int_div_rent_no,664.0
480291818263,house_int_div_rent_no,307.0
480291818264,house_int_div_rent_no,387.0
480291819011,house_int_div_rent_no,870.0
480291819012,house_int_div_rent_no,971.0
480291819021,house_int_div_rent_no,1410.0
480291819022,house_int_div_rent_no,610.0
480291820011,house_int_div_rent_no,650.0
480291820012,house_int_div_rent_no,804.0
480291820021,house_int_div_rent_no,1197.0
480291820023,house_int_div_rent_no,627.0
480291820032,house_int_div_rent_no,449.0
480291821012,house_int_div_rent_no,538.0
480291821022,house_int_div_rent_no,471.0
480291821023,house_int_div_rent_no,1040.0
480291821061,house_int_div_rent_no,611.0
480291918142,house_int_div_rent_no,493.0
480291918151,house_int_div_rent_no,684.0
480291918161,house_int_div_rent_no,635.0
480291918162,house_int_div_rent_no,419.0
480291918172,house_int_div_rent_no,770.0
480291919001,house_int_div_rent_no,274.0
480291919003,house_int_div_rent_no,248.0
480291919004,house_int_div_rent_no,216.0
480291920001,house_int_div_rent_no,282.0
480291920002,house_int_div_rent_no,614.0
480291920004,house_int_div_rent_no,208.0
480291920005,house_int_div_rent_no,153.0
480291921002,house_int_div_rent_no,407.0
480291922001,house_int_div_rent_no,652.0
480291923001,house_int_div_rent_no,238.0
480291923002,house_int_div_rent_no,759.0
480291923003,house_int_div_rent_no,212.0
480291923004,house_int_div_rent_no,295.0
480299800011,house_int_div_rent_no,0.0
480299800021,house_int_div_rent_no,0.0
480299800031,house_int_div_rent_no,206.0
480299800041,house_int_div_rent_no,0.0
480299800051,house_int_div_rent_no,0.0
480299801001,house_int_div_rent_no,54.0
480291805033,house_int_div_rent_no,522.0
480291704011,house_int_div_rent_no,286.0
480291914081,house_int_div_rent_no,780.0
480291914091,house_int_div_rent_no,1433.0
480291412006,house_int_div_rent_no,312.0
480291412003,house_int_div_rent_no,340.0
480291501002,house_int_div_rent_no,508.0
480291407002,house_int_div_rent_no,427.0
480291413002,house_int_div_rent_no,678.0
480291414021,house_int_div_rent_no,945.0
480291806022,house_int_div_rent_no,654.0
480291101003,house_int_div_rent_no,652.0
480291211121,house_int_div_rent_no,959.0
480291519002,house_int_div_rent_no,1451.0
480291409001,house_int_div_rent_no,336.0
480291505011,house_int_div_rent_no,192.0
480291505013,house_int_div_rent_no,334.0
480291110001,house_int_div_rent_no,344.0
480291204002,house_int_div_rent_no,174.0
480291204006,house_int_div_rent_no,224.0
480291204004,house_int_div_rent_no,138.0
480291710005,house_int_div_rent_no,217.0
480291710003,house_int_div_rent_no,416.0
480291717005,house_int_div_rent_no,275.0
480291213004,house_int_div_rent_no,337.0
480291215012,house_int_div_rent_no,651.0
480291215073,house_int_div_rent_no,260.0
480291312001,house_int_div_rent_no,619.0
480291404003,house_int_div_rent_no,285.0
480291101001,house_int_div_rent_no,393.0
480291209023,house_int_div_rent_no,840.0
480291214032,house_int_div_rent_no,308.0
480291216041,house_int_div_rent_no,1323.0
480291216044,house_int_div_rent_no,556.0
480291207023,house_int_div_rent_no,359.0
480291213002,house_int_div_rent_no,296.0
480291703001,house_int_div_rent_no,356.0
480291704022,house_int_div_rent_no,355.0
480291704023,house_int_div_rent_no,390.0
480291706002,house_int_div_rent_no,381.0
480291707001,house_int_div_rent_no,325.0
480291212041,house_int_div_rent_no,821.0
480291212045,house_int_div_rent_no,927.0
480291416001,house_int_div_rent_no,710.0
480291215051,house_int_div_rent_no,837.0
480291403001,house_int_div_rent_no,357.0
480291701013,house_int_div_rent_no,353.0
480291718021,house_int_div_rent_no,313.0
480291718024,house_int_div_rent_no,470.0
480291507005,house_int_div_rent_no,383.0
480291507002,house_int_div_rent_no,455.0
480291507004,house_int_div_rent_no,434.0
480291601002,house_int_div_rent_no,388.0
480291813021,house_int_div_rent_no,1108.0
480291815063,house_int_div_rent_no,972.0
480291809024,house_int_div_rent_no,471.0
480291810032,house_int_div_rent_no,589.0
480291810053,house_int_div_rent_no,616.0
480291817152,house_int_div_rent_no,412.0
480291203001,house_int_div_rent_no,427.0
480291205011,house_int_div_rent_no,236.0
480291205016,house_int_div_rent_no,398.0
480291205017,house_int_div_rent_no,327.0
480291211151,house_int_div_rent_no,433.0
480291211173,house_int_div_rent_no,505.0
480291815031,house_int_div_rent_no,1152.0
480291215082,house_int_div_rent_no,588.0
480291914054,house_int_div_rent_no,327.0
480291709002,house_int_div_rent_no,544.0
480291615012,house_int_div_rent_no,177.0
480291615014,house_int_div_rent_no,387.0
480291701023,house_int_div_rent_no,555.0
480291711002,house_int_div_rent_no,520.0
480291807024,house_int_div_rent_no,437.0
480291807021,house_int_div_rent_no,815.0
480291809013,house_int_div_rent_no,531.0
480291108003,house_int_div_rent_no,196.0
480291211163,house_int_div_rent_no,425.0
480291212034,house_int_div_rent_no,361.0
480291212033,house_int_div_rent_no,325.0
480291817181,house_int_div_rent_no,673.0
480291902005,house_int_div_rent_no,369.0
480291902002,house_int_div_rent_no,172.0
480291802024,house_int_div_rent_no,260.0
480291802022,house_int_div_rent_no,615.0
480291805014,house_int_div_rent_no,448.0
480291808003,house_int_div_rent_no,239.0
480291708001,house_int_div_rent_no,173.0
480291106001,house_int_div_rent_no,226.0
480291510002,house_int_div_rent_no,320.0
480291510003,house_int_div_rent_no,318.0
480291607021,house_int_div_rent_no,375.0
480291607022,house_int_div_rent_no,656.0
480291215083,house_int_div_rent_no,240.0
480291216011,house_int_div_rent_no,564.0
480291218022,house_int_div_rent_no,879.0
480291303004,house_int_div_rent_no,292.0
480291303003,house_int_div_rent_no,173.0
480291909014,house_int_div_rent_no,282.0
480291809011,house_int_div_rent_no,237.0
480291815043,house_int_div_rent_no,92.0
480291816011,house_int_div_rent_no,248.0
480291818093,house_int_div_rent_no,394.0
480291821011,house_int_div_rent_no,803.0
480291906012,house_int_div_rent_no,455.0
480291910042,house_int_div_rent_no,615.0
480291212052,house_int_div_rent_no,482.0
480291212064,house_int_div_rent_no,264.0
480291212066,house_int_div_rent_no,402.0
480291602001,house_int_div_rent_no,304.0
480291817131,house_int_div_rent_no,581.0
480291815052,house_int_div_rent_no,344.0
480291817041,house_int_div_rent_no,363.0
480291817043,house_int_div_rent_no,586.0
480291907001,house_int_div_rent_no,374.0
480291812003,house_int_div_rent_no,305.0
480291511006,house_int_div_rent_no,72.0
480291514003,house_int_div_rent_no,401.0
480291909022,house_int_div_rent_no,394.0
480291810011,house_int_div_rent_no,526.0
480291821031,house_int_div_rent_no,651.0
480291901001,house_int_div_rent_no,230.0
480291817033,house_int_div_rent_no,651.0
480291803004,house_int_div_rent_no,299.0
480291313003,house_int_div_rent_no,761.0
480291313002,house_int_div_rent_no,408.0
480291103001,house_int_div_rent_no,760.0
480291206007,house_int_div_rent_no,475.0
480291206004,house_int_div_rent_no,556.0
480291206001,house_int_div_rent_no,462.0
480291517005,house_int_div_rent_no,448.0
480291517004,house_int_div_rent_no,184.0
480291719031,house_int_div_rent_no,601.0
480291717002,house_int_div_rent_no,313.0
480291719033,house_int_div_rent_no,413.0
480291509004,house_int_div_rent_no,285.0
480291509003,house_int_div_rent_no,517.0
480291705001,house_int_div_rent_no,501.0
480291805041,house_int_div_rent_no,462.0
480291205022,house_int_div_rent_no,164.0
480291205021,house_int_div_rent_no,364.0
480291207014,house_int_div_rent_no,254.0
480291302001,house_int_div_rent_no,294.0
480291410001,house_int_div_rent_no,172.0
480291516005,house_int_div_rent_no,199.0
480291516003,house_int_div_rent_no,622.0
480291817053,house_int_div_rent_no,908.0
480291606002,house_int_div_rent_no,413.0
480291419001,house_int_div_rent_no,433.0
480291515001,house_int_div_rent_no,194.0
480291603001,house_int_div_rent_no,309.0
480291603004,house_int_div_rent_no,325.0
480291613021,house_int_div_rent_no,907.0
480291804002,house_int_div_rent_no,612.0
480291807011,house_int_div_rent_no,356.0
480291811001,house_int_div_rent_no,516.0
480291211082,house_int_div_rent_no,514.0
480291203004,house_int_div_rent_no,201.0
480291203006,house_int_div_rent_no,239.0
480291506002,house_int_div_rent_no,350.0
480291506001,house_int_div_rent_no,324.0
480291511002,house_int_div_rent_no,471.0
480291105001,house_int_div_rent_no,759.0
480291210002,house_int_div_rent_no,237.0
480291210001,house_int_div_rent_no,126.0
480291211101,house_int_div_rent_no,572.0
480291215063,house_int_div_rent_no,347.0
480291315033,house_int_div_rent_no,383.0
