block_group,race,count_race
480291905031,race_tot_b,1.0
480291905033,race_tot_b,9.0
480291905041,race_tot_b,40.0
480291906031,race_tot_b,12.0
480291906032,race_tot_b,16.0
480291906042,race_tot_b,0.0
480291906043,race_tot_b,0.0
480291910052,race_tot_b,7.0
480291910061,race_tot_b,0.0
480291910063,race_tot_b,224.0
480291801014,race_tot_b,0.0
480291801015,race_tot_b,0.0
480291801021,race_tot_b,0.0
480291806044,race_tot_b,42.0
480291801022,race_tot_b,13.0
480291806041,race_tot_b,45.0
480291806042,race_tot_b,162.0
480291806045,race_tot_b,0.0
480291810033,race_tot_b,461.0
480291813032,race_tot_b,333.0
480291814032,race_tot_b,104.0
480291814033,race_tot_b,84.0
480291814042,race_tot_b,111.0
480291815032,race_tot_b,281.0
480291817112,race_tot_b,191.0
480291817113,race_tot_b,29.0
480291817153,race_tot_b,0.0
480291817162,race_tot_b,63.0
480291817163,race_tot_b,53.0
480291817164,race_tot_b,26.0
480291817183,race_tot_b,95.0
480291817201,race_tot_b,373.0
480291817202,race_tot_b,42.0
480291817211,race_tot_b,13.0
480291817212,race_tot_b,108.0
480291817231,race_tot_b,95.0
480291817221,race_tot_b,184.0
480291817222,race_tot_b,100.0
480291817223,race_tot_b,35.0
480291817232,race_tot_b,140.0
480291817233,race_tot_b,87.0
480291817241,race_tot_b,174.0
480291817242,race_tot_b,101.0
480291817251,race_tot_b,364.0
480291817261,race_tot_b,50.0
480291817262,race_tot_b,335.0
480291817271,race_tot_b,167.0
480291817272,race_tot_b,36.0
480291817282,race_tot_b,301.0
480291817291,race_tot_b,694.0
480291817302,race_tot_b,241.0
480291817311,race_tot_b,0.0
480291817313,race_tot_b,86.0
480291817314,race_tot_b,16.0
480291818131,race_tot_b,421.0
480291818133,race_tot_b,503.0
480291818141,race_tot_b,195.0
480291818151,race_tot_b,60.0
480291818152,race_tot_b,181.0
480291818162,race_tot_b,76.0
480291818171,race_tot_b,47.0
480291818181,race_tot_b,114.0
480291818182,race_tot_b,28.0
480291818191,race_tot_b,25.0
480291818192,race_tot_b,584.0
480291818202,race_tot_b,1062.0
480291818211,race_tot_b,28.0
480291818221,race_tot_b,12.0
480291818222,race_tot_b,12.0
480291818231,race_tot_b,221.0
480291818241,race_tot_b,140.0
480291912012,race_tot_b,12.0
480291910064,race_tot_b,0.0
480291912011,race_tot_b,80.0
480291912021,race_tot_b,0.0
480291912022,race_tot_b,192.0
480291912023,race_tot_b,0.0
480291912024,race_tot_b,0.0
480291913031,race_tot_b,38.0
480291913041,race_tot_b,0.0
480291913042,race_tot_b,346.0
480291914062,race_tot_b,0.0
480291914063,race_tot_b,40.0
480291914082,race_tot_b,65.0
480291914101,race_tot_b,148.0
480291914102,race_tot_b,149.0
480291914103,race_tot_b,122.0
480291914111,race_tot_b,162.0
480291914112,race_tot_b,326.0
480291818242,race_tot_b,309.0
480291818251,race_tot_b,54.0
480291818252,race_tot_b,259.0
480291818261,race_tot_b,125.0
480291818262,race_tot_b,15.0
480291818263,race_tot_b,61.0
480291818264,race_tot_b,232.0
480291819011,race_tot_b,496.0
480291819012,race_tot_b,94.0
480291819021,race_tot_b,215.0
480291819022,race_tot_b,29.0
480291820011,race_tot_b,61.0
480291820012,race_tot_b,56.0
480291820021,race_tot_b,116.0
480291820023,race_tot_b,194.0
480291820032,race_tot_b,95.0
480291821012,race_tot_b,0.0
480291821022,race_tot_b,26.0
480291821023,race_tot_b,186.0
480291821061,race_tot_b,15.0
480291918142,race_tot_b,32.0
480291918151,race_tot_b,29.0
480291918161,race_tot_b,49.0
480291918162,race_tot_b,31.0
480291918172,race_tot_b,73.0
480291919001,race_tot_b,205.0
480291919003,race_tot_b,291.0
480291919004,race_tot_b,31.0
480291920001,race_tot_b,146.0
480291920002,race_tot_b,0.0
480291920004,race_tot_b,0.0
480291920005,race_tot_b,64.0
480291921002,race_tot_b,8.0
480291922001,race_tot_b,184.0
480291923001,race_tot_b,43.0
480291923002,race_tot_b,89.0
480291923003,race_tot_b,0.0
480291923004,race_tot_b,141.0
480299800011,race_tot_b,0.0
480299800021,race_tot_b,0.0
480299800031,race_tot_b,107.0
480299800041,race_tot_b,0.0
480299800051,race_tot_b,0.0
480299801001,race_tot_b,53.0
480291805033,race_tot_b,15.0
480291704011,race_tot_b,51.0
480291914081,race_tot_b,255.0
480291914091,race_tot_b,381.0
480291412006,race_tot_b,0.0
480291412003,race_tot_b,0.0
480291501002,race_tot_b,0.0
480291407002,race_tot_b,159.0
480291413002,race_tot_b,149.0
480291414021,race_tot_b,296.0
480291806022,race_tot_b,181.0
480291101003,race_tot_b,78.0
480291211121,race_tot_b,214.0
480291519002,race_tot_b,35.0
480291409001,race_tot_b,14.0
480291505011,race_tot_b,0.0
480291505013,race_tot_b,0.0
480291110001,race_tot_b,45.0
480291204002,race_tot_b,0.0
480291204006,race_tot_b,3.0
480291204004,race_tot_b,0.0
480291710005,race_tot_b,0.0
480291710003,race_tot_b,0.0
480291717005,race_tot_b,205.0
480291213004,race_tot_b,0.0
480291215012,race_tot_b,563.0
480291215073,race_tot_b,296.0
480291312001,race_tot_b,799.0
480291404003,race_tot_b,0.0
480291101001,race_tot_b,0.0
480291209023,race_tot_b,539.0
480291214032,race_tot_b,12.0
480291216041,race_tot_b,1084.0
480291216044,race_tot_b,212.0
480291207023,race_tot_b,0.0
480291213002,race_tot_b,191.0
480291703001,race_tot_b,80.0
480291704022,race_tot_b,0.0
480291704023,race_tot_b,0.0
480291706002,race_tot_b,10.0
480291707001,race_tot_b,0.0
480291212041,race_tot_b,349.0
480291212045,race_tot_b,484.0
480291416001,race_tot_b,18.0
480291215051,race_tot_b,458.0
480291403001,race_tot_b,17.0
480291701013,race_tot_b,82.0
480291718021,race_tot_b,0.0
480291718024,race_tot_b,0.0
480291507005,race_tot_b,0.0
480291507002,race_tot_b,44.0
480291507004,race_tot_b,0.0
480291601002,race_tot_b,0.0
480291813021,race_tot_b,254.0
480291815063,race_tot_b,89.0
480291809024,race_tot_b,0.0
480291810032,race_tot_b,18.0
480291810053,race_tot_b,178.0
480291817152,race_tot_b,39.0
480291203001,race_tot_b,0.0
480291205011,race_tot_b,37.0
480291205016,race_tot_b,192.0
480291205017,race_tot_b,0.0
480291211151,race_tot_b,175.0
480291211173,race_tot_b,19.0
480291815031,race_tot_b,128.0
480291215082,race_tot_b,560.0
480291914054,race_tot_b,0.0
480291709002,race_tot_b,30.0
480291615012,race_tot_b,0.0
480291615014,race_tot_b,0.0
480291701023,race_tot_b,1.0
480291711002,race_tot_b,0.0
480291807024,race_tot_b,0.0
480291807021,race_tot_b,373.0
480291809013,race_tot_b,30.0
480291108003,race_tot_b,0.0
480291211163,race_tot_b,103.0
480291212034,race_tot_b,30.0
480291212033,race_tot_b,36.0
480291817181,race_tot_b,16.0
480291902005,race_tot_b,0.0
480291902002,race_tot_b,0.0
480291802024,race_tot_b,38.0
480291802022,race_tot_b,33.0
480291805014,race_tot_b,58.0
480291808003,race_tot_b,14.0
480291708001,race_tot_b,0.0
480291106001,race_tot_b,0.0
480291510002,race_tot_b,0.0
480291510003,race_tot_b,0.0
480291607021,race_tot_b,0.0
480291607022,race_tot_b,0.0
480291215083,race_tot_b,39.0
480291216011,race_tot_b,199.0
480291218022,race_tot_b,138.0
480291303004,race_tot_b,127.0
480291303003,race_tot_b,181.0
480291909014,race_tot_b,0.0
480291809011,race_tot_b,0.0
480291815043,race_tot_b,0.0
480291816011,race_tot_b,53.0
480291818093,race_tot_b,0.0
480291821011,race_tot_b,25.0
480291906012,race_tot_b,1.0
480291910042,race_tot_b,73.0
480291212052,race_tot_b,195.0
480291212064,race_tot_b,87.0
480291212066,race_tot_b,197.0
480291602001,race_tot_b,0.0
480291817131,race_tot_b,60.0
480291815052,race_tot_b,0.0
480291817041,race_tot_b,10.0
480291817043,race_tot_b,164.0
480291907001,race_tot_b,35.0
480291812003,race_tot_b,0.0
480291511006,race_tot_b,0.0
480291514003,race_tot_b,31.0
480291909022,race_tot_b,40.0
480291810011,race_tot_b,17.0
480291821031,race_tot_b,78.0
480291901001,race_tot_b,7.0
480291817033,race_tot_b,0.0
480291803004,race_tot_b,0.0
480291313003,race_tot_b,287.0
480291313002,race_tot_b,422.0
480291103001,race_tot_b,277.0
480291206007,race_tot_b,150.0
480291206004,race_tot_b,67.0
480291206001,race_tot_b,34.0
480291517005,race_tot_b,0.0
480291517004,race_tot_b,0.0
480291719031,race_tot_b,136.0
480291717002,race_tot_b,0.0
480291719033,race_tot_b,39.0
480291509004,race_tot_b,0.0
480291509003,race_tot_b,25.0
480291705001,race_tot_b,17.0
480291805041,race_tot_b,46.0
480291205022,race_tot_b,0.0
480291205021,race_tot_b,27.0
480291207014,race_tot_b,10.0
480291302001,race_tot_b,152.0
480291410001,race_tot_b,0.0
480291516005,race_tot_b,0.0
480291516003,race_tot_b,0.0
480291817053,race_tot_b,214.0
480291606002,race_tot_b,0.0
480291419001,race_tot_b,46.0
480291515001,race_tot_b,167.0
480291603001,race_tot_b,0.0
480291603004,race_tot_b,0.0
480291613021,race_tot_b,286.0
480291804002,race_tot_b,97.0
480291807011,race_tot_b,33.0
480291811001,race_tot_b,111.0
480291211082,race_tot_b,211.0
480291203004,race_tot_b,14.0
480291203006,race_tot_b,22.0
480291506002,race_tot_b,0.0
480291506001,race_tot_b,0.0
480291511002,race_tot_b,0.0
480291105001,race_tot_b,69.0
480291210002,race_tot_b,45.0
480291210001,race_tot_b,0.0
480291211101,race_tot_b,120.0
480291215063,race_tot_b,106.0
480291315033,race_tot_b,223.0
480291315043,race_tot_b,199.0
480291315061,race_tot_b,218.0
480291315072,race_tot_b,215.0
480291316062,race_tot_b,806.0
480291316091,race_tot_b,605.0
480291316101,race_tot_b,513.0
480291316121,race_tot_b,530.0
480291316141,race_tot_b,1744.0
480291316152,race_tot_b,582.0
480291318011,race_tot_b,0.0
480291318022,race_tot_b,0.0
480291411012,race_tot_b,112.0
480291522022,race_tot_b,0.0
480291411022,race_tot_b,25.0
480291414031,race_tot_b,0.0
480291414042,race_tot_b,20.0
480291605013,race_tot_b,0.0
480291605023,race_tot_b,0.0
480291609012,race_tot_b,0.0
480291609022,race_tot_b,0.0
480291613031,race_tot_b,144.0
480291613042,race_tot_b,0.0
480291615032,race_tot_b,70.0
480291615042,race_tot_b,38.0
480291618021,race_tot_b,146.0
480291619021,race_tot_b,0.0
480291620031,race_tot_b,41.0
480291620041,race_tot_b,0.0
480291713012,race_tot_b,0.0
480291716012,race_tot_b,7.0
480291716022,race_tot_b,0.0
480291719122,race_tot_b,128.0
480291719141,race_tot_b,123.0
480291719151,race_tot_b,282.0
480291719163,race_tot_b,265.0
480291719181,race_tot_b,82.0
480291215044,race_tot_b,599.0
480291215064,race_tot_b,139.0
480291216061,race_tot_b,0.0
480291216064,race_tot_b,40.0
480291217013,race_tot_b,44.0
480291217022,race_tot_b,20.0
480291218082,race_tot_b,53.0
480291218093,race_tot_b,168.0
480291218111,race_tot_b,268.0
480291218122,race_tot_b,0.0
480291218131,race_tot_b,92.0
480291219041,race_tot_b,0.0
480291219052,race_tot_b,407.0
480291219071,race_tot_b,30.0
480291211085,race_tot_b,0.0
480291211191,race_tot_b,0.0
480291211201,race_tot_b,313.0
480291207013,race_tot_b,36.0
480291215043,race_tot_b,196.0
480291503002,race_tot_b,0.0
480291418003,race_tot_b,1.0
480291508001,race_tot_b,6.0
480291712001,race_tot_b,0.0
480291712002,race_tot_b,0.0
480291512004,race_tot_b,0.0
480291904002,race_tot_b,131.0
480291817121,race_tot_b,186.0
480291816024,race_tot_b,81.0
480291816022,race_tot_b,46.0
480291314022,race_tot_b,533.0
480291719183,race_tot_b,12.0
480291719201,race_tot_b,208.0
480291719212,race_tot_b,52.0
480291719231,race_tot_b,208.0
480291719234,race_tot_b,551.0
480291719251,race_tot_b,43.0
480291719253,race_tot_b,247.0
480291720023,race_tot_b,411.0
480291720041,race_tot_b,461.0
480291720061,race_tot_b,236.0
480291720071,race_tot_b,755.0
480291801011,race_tot_b,0.0
480291714011,race_tot_b,28.0
480291714022,race_tot_b,13.0
480291715012,race_tot_b,254.0
480291715023,race_tot_b,36.0
480291917011,race_tot_b,7.0
480291917022,race_tot_b,8.0
480291918043,race_tot_b,72.0
480291918111,race_tot_b,195.0
480291918063,race_tot_b,100.0
480291918081,race_tot_b,90.0
480291918092,race_tot_b,198.0
480291918131,race_tot_b,239.0
480291817252,race_tot_b,179.0
480291817263,race_tot_b,114.0
480291817281,race_tot_b,524.0
480291817301,race_tot_b,102.0
480291817312,race_tot_b,170.0
480291818112,race_tot_b,0.0
480291818132,race_tot_b,260.0
480291818142,race_tot_b,72.0
480291818161,race_tot_b,19.0
480291818172,race_tot_b,16.0
480291818183,race_tot_b,77.0
480291818201,race_tot_b,494.0
480291818212,race_tot_b,140.0
480291818223,race_tot_b,97.0
480291905032,race_tot_b,0.0
480291905042,race_tot_b,26.0
480291906041,race_tot_b,0.0
480291910051,race_tot_b,0.0
480291910062,race_tot_b,65.0
480291801013,race_tot_b,0.0
480291801016,race_tot_b,0.0
480291806031,race_tot_b,296.0
480291806043,race_tot_b,0.0
480291807026,race_tot_b,317.0
480291814031,race_tot_b,0.0
480291814041,race_tot_b,561.0
480291815044,race_tot_b,283.0
480291817154,race_tot_b,310.0
480291820022,race_tot_b,0.0
480291820031,race_tot_b,138.0
480291821013,race_tot_b,123.0
480291821051,race_tot_b,98.0
480291910065,race_tot_b,15.0
480291912013,race_tot_b,0.0
480291918141,race_tot_b,101.0
480291918152,race_tot_b,103.0
480291918171,race_tot_b,425.0
480291919002,race_tot_b,125.0
480291919005,race_tot_b,171.0
480291920003,race_tot_b,91.0
480291921001,race_tot_b,9.0
480291922002,race_tot_b,37.0
480291805031,race_tot_a,0.0
480291805032,race_tot_a,0.0
480291704013,race_tot_a,0.0
480291704012,race_tot_a,0.0
480291914061,race_tot_a,91.0
480291914092,race_tot_a,60.0
480291212042,race_tot_a,0.0
480291215081,race_tot_a,0.0
480291914051,race_tot_a,62.0
480291914052,race_tot_a,51.0
480291914053,race_tot_a,14.0
480291914055,race_tot_a,80.0
480291709001,race_tot_a,0.0
480291709003,race_tot_a,0.0
480291610002,race_tot_a,0.0
480291610001,race_tot_a,0.0
480291615015,race_tot_a,0.0
480291615011,race_tot_a,0.0
480291615013,race_tot_a,12.0
480291711001,race_tot_a,0.0
480291620011,race_tot_a,0.0
480291701022,race_tot_a,0.0
480291701021,race_tot_a,0.0
480291807022,race_tot_a,52.0
480291807023,race_tot_a,0.0
480291807025,race_tot_a,0.0
480291809012,race_tot_a,25.0
480291809015,race_tot_a,0.0
480291106003,race_tot_a,9.0
480291108002,race_tot_a,0.0
480291108001,race_tot_a,0.0
480291208004,race_tot_a,15.0
480291208006,race_tot_a,13.0
480291208001,race_tot_a,0.0
480291208002,race_tot_a,16.0
480291208005,race_tot_a,21.0
480291208007,race_tot_a,0.0
480291208003,race_tot_a,86.0
480291211113,race_tot_a,31.0
480291211111,race_tot_a,0.0
480291211112,race_tot_a,0.0
480291211114,race_tot_a,0.0
480291211161,race_tot_a,13.0
480291211164,race_tot_a,40.0
480291211162,race_tot_a,0.0
480291211181,race_tot_a,64.0
480291211182,race_tot_a,0.0
480291212031,race_tot_a,0.0
480291212032,race_tot_a,0.0
480291212051,race_tot_a,36.0
480291817182,race_tot_a,78.0
480291818111,race_tot_a,99.0
480291902003,race_tot_a,0.0
480291902004,race_tot_a,0.0
480291902001,race_tot_a,0.0
480291802021,race_tot_a,14.0
480291802023,race_tot_a,23.0
480291805013,race_tot_a,0.0
480291805012,race_tot_a,12.0
480291805011,race_tot_a,23.0
480291808002,race_tot_a,0.0
480291808001,race_tot_a,0.0
480291708002,race_tot_a,9.0
480291106002,race_tot_a,0.0
480291504001,race_tot_a,0.0
480291504002,race_tot_a,1.0
480291510001,race_tot_a,0.0
480291521002,race_tot_a,0.0
480291521001,race_tot_a,0.0
480291607024,race_tot_a,0.0
480291607023,race_tot_a,0.0
480291616002,race_tot_a,69.0
480291616001,race_tot_a,58.0
480291216012,race_tot_a,0.0
480291216013,race_tot_a,0.0
480291216014,race_tot_a,15.0
480291218021,race_tot_a,49.0
480291218023,race_tot_a,63.0
480291303002,race_tot_a,0.0
480291303001,race_tot_a,0.0
480291307002,race_tot_a,0.0
480291307001,race_tot_a,0.0
480291702004,race_tot_a,0.0
480291702006,race_tot_a,0.0
480291702002,race_tot_a,0.0
480291702005,race_tot_a,0.0
480291702001,race_tot_a,0.0
480291316011,race_tot_a,63.0
480291317001,race_tot_a,68.0
480291412004,race_tot_a,0.0
480291412001,race_tot_a,0.0
480291412005,race_tot_a,0.0
480291412002,race_tot_a,0.0
480291501003,race_tot_a,0.0
480291309002,race_tot_a,0.0
480291309003,race_tot_a,62.0
480291310003,race_tot_a,0.0
480291310004,race_tot_a,0.0
480291310001,race_tot_a,34.0
480291310002,race_tot_a,77.0
480291405003,race_tot_a,0.0
480291405002,race_tot_a,18.0
480291405001,race_tot_a,0.0
480291405004,race_tot_a,0.0
480291406002,race_tot_a,0.0
480291406001,race_tot_a,46.0
480291407003,race_tot_a,0.0
480291407001,race_tot_a,0.0
480291407004,race_tot_a,0.0
480291407005,race_tot_a,0.0
480291413001,race_tot_a,0.0
480291413003,race_tot_a,48.0
480291702003,race_tot_a,0.0
480291806023,race_tot_a,21.0
480291806021,race_tot_a,24.0
480291911021,race_tot_a,0.0
480291911022,race_tot_a,16.0
480291911023,race_tot_a,0.0
480291209012,race_tot_a,9.0
480291209011,race_tot_a,0.0
480291211122,race_tot_a,16.0
480291519001,race_tot_a,0.0
480291409002,race_tot_a,0.0
480291417001,race_tot_a,0.0
480291417002,race_tot_a,0.0
480291505012,race_tot_a,0.0
480291505014,race_tot_a,0.0
480291604002,race_tot_a,0.0
480291604004,race_tot_a,0.0
480291604001,race_tot_a,0.0
480291604003,race_tot_a,0.0
480291611005,race_tot_a,0.0
480291611006,race_tot_a,0.0
480291611001,race_tot_a,0.0
480291611004,race_tot_a,0.0
480291611003,race_tot_a,0.0
480291611002,race_tot_a,0.0
480291813012,race_tot_a,123.0
480291813011,race_tot_a,169.0
480291814021,race_tot_a,73.0
480291814022,race_tot_a,229.0
480291109001,race_tot_a,17.0
480291110003,race_tot_a,48.0
480291110002,race_tot_a,13.0
480291204001,race_tot_a,0.0
480291204005,race_tot_a,18.0
480291710004,race_tot_a,0.0
480291204003,race_tot_a,0.0
480291207021,race_tot_a,129.0
480291704014,race_tot_a,0.0
480291710001,race_tot_a,0.0
480291710002,race_tot_a,0.0
480291717001,race_tot_a,0.0
480291717003,race_tot_a,75.0
480291215013,race_tot_a,83.0
480291215011,race_tot_a,117.0
480291215074,race_tot_a,0.0
480291215071,race_tot_a,24.0
480291215072,race_tot_a,10.0
480291312002,race_tot_a,30.0
480291401002,race_tot_a,0.0
480291401001,race_tot_a,5.0
480291404004,race_tot_a,0.0
480291101002,race_tot_a,0.0
480291209022,race_tot_a,49.0
480291209021,race_tot_a,0.0
480291214033,race_tot_a,26.0
480291214031,race_tot_a,150.0
480291216042,race_tot_a,10.0
480291216043,race_tot_a,0.0
480291306004,race_tot_a,0.0
480291207022,race_tot_a,0.0
480291213003,race_tot_a,34.0
480291213001,race_tot_a,262.0
480291703004,race_tot_a,0.0
480291703002,race_tot_a,0.0
480291703006,race_tot_a,0.0
480291703005,race_tot_a,0.0
480291703003,race_tot_a,0.0
480291704024,race_tot_a,0.0
480291704021,race_tot_a,0.0
480291706001,race_tot_a,0.0
480291706004,race_tot_a,0.0
480291706003,race_tot_a,0.0
480291707003,race_tot_a,1.0
480291707002,race_tot_a,0.0
480291212044,race_tot_a,120.0
480291212043,race_tot_a,110.0
480291404001,race_tot_a,0.0
480291404002,race_tot_a,0.0
480291504003,race_tot_a,0.0
480291215052,race_tot_a,0.0
480291403002,race_tot_a,0.0
480291403003,race_tot_a,0.0
480291520001,race_tot_a,21.0
480291701011,race_tot_a,0.0
480291701012,race_tot_a,0.0
480291718022,race_tot_a,0.0
480291718025,race_tot_a,0.0
480291718023,race_tot_a,34.0
480291408004,race_tot_a,0.0
480291408001,race_tot_a,0.0
480291408005,race_tot_a,0.0
480291408003,race_tot_a,0.0
480291408002,race_tot_a,0.0
480291505023,race_tot_a,0.0
480291505022,race_tot_a,0.0
480291505021,race_tot_a,0.0
480291507006,race_tot_a,0.0
480291507001,race_tot_a,0.0
480291507003,race_tot_a,0.0
480291601004,race_tot_a,0.0
480291601003,race_tot_a,0.0
480291601001,race_tot_a,0.0
480291813023,race_tot_a,0.0
480291809021,race_tot_a,0.0
480291809023,race_tot_a,0.0
480291809022,race_tot_a,0.0
480291809025,race_tot_a,0.0
480291810031,race_tot_a,147.0
480291810051,race_tot_a,0.0
480291810052,race_tot_a,8.0
480291815061,race_tot_a,42.0
480291815062,race_tot_a,15.0
480291817151,race_tot_a,0.0
480291203002,race_tot_a,0.0
480291203003,race_tot_a,13.0
480291203005,race_tot_a,27.0
480291205013,race_tot_a,12.0
480291205015,race_tot_a,95.0
480291205012,race_tot_a,150.0
480291205014,race_tot_a,56.0
480291211152,race_tot_a,0.0
480291211153,race_tot_a,0.0
480291211172,race_tot_a,13.0
480291211171,race_tot_a,83.0
480291720021,race_tot_a,99.0
480291817031,race_tot_a,109.0
480291817032,race_tot_a,32.0
480291803003,race_tot_a,0.0
480291803001,race_tot_a,0.0
480291803002,race_tot_a,0.0
480291817161,race_tot_a,0.0
480291910034,race_tot_a,0.0
480291910035,race_tot_a,0.0
480291910033,race_tot_a,0.0
480291910031,race_tot_a,0.0
480291910032,race_tot_a,0.0
480291214041,race_tot_a,93.0
480291214042,race_tot_a,38.0
480291214043,race_tot_a,16.0
480291313001,race_tot_a,0.0
480291313004,race_tot_a,46.0
480291316061,race_tot_a,122.0
480291103003,race_tot_a,13.0
480291103002,race_tot_a,20.0
480291201001,race_tot_a,189.0
480291206002,race_tot_a,16.0
480291206003,race_tot_a,0.0
480291206006,race_tot_a,0.0
480291206005,race_tot_a,0.0
480291517003,race_tot_a,0.0
480291517002,race_tot_a,0.0
480291517001,race_tot_a,0.0
480291607013,race_tot_a,0.0
480291306001,race_tot_a,0.0
480291306003,race_tot_a,0.0
480291306002,race_tot_a,0.0
480291402003,race_tot_a,0.0
480291402002,race_tot_a,0.0
480291402001,race_tot_a,0.0
480291402004,race_tot_a,0.0
480291309001,race_tot_a,110.0
480291717004,race_tot_a,74.0
480291719035,race_tot_a,0.0
480291717006,race_tot_a,0.0
480291719032,race_tot_a,0.0
480291719034,race_tot_a,0.0
480291509002,race_tot_a,0.0
480291509001,race_tot_a,0.0
480291509005,race_tot_a,0.0
480291705003,race_tot_a,0.0
480291705004,race_tot_a,0.0
480291705002,race_tot_a,15.0
480291805042,race_tot_a,12.0
480291205025,race_tot_a,115.0
480291205023,race_tot_a,0.0
480291205026,race_tot_a,0.0
480291205024,race_tot_a,0.0
480291207012,race_tot_a,65.0
480291207011,race_tot_a,0.0
480291302002,race_tot_a,0.0
480291410003,race_tot_a,0.0
480291410002,race_tot_a,0.0
480291516001,race_tot_a,0.0
480291516004,race_tot_a,18.0
480291516002,race_tot_a,0.0
480291817051,race_tot_a,25.0
480291817052,race_tot_a,247.0
480291512002,race_tot_a,4.0
480291606001,race_tot_a,2.0
480291606003,race_tot_a,0.0
480291419003,race_tot_a,0.0
480291419002,race_tot_a,13.0
480291515003,race_tot_a,0.0
480291515002,race_tot_a,0.0
480291603003,race_tot_a,0.0
480291603002,race_tot_a,33.0
480291603005,race_tot_a,0.0
480291612001,race_tot_a,10.0
480291612002,race_tot_a,0.0
480291804003,race_tot_a,0.0
480291804001,race_tot_a,0.0
480291807012,race_tot_a,278.0
480291811004,race_tot_a,61.0
480291811002,race_tot_a,0.0
480291811003,race_tot_a,143.0
480291909015,race_tot_a,20.0
480291909013,race_tot_a,0.0
480291809014,race_tot_a,0.0
480291813031,race_tot_a,157.0
480291815041,race_tot_a,95.0
480291815042,race_tot_a,254.0
480291816012,race_tot_a,0.0
480291906011,race_tot_a,0.0
480291818091,race_tot_a,69.0
480291818092,race_tot_a,75.0
480291818094,race_tot_a,109.0
480291906013,race_tot_a,0.0
480291910041,race_tot_a,42.0
480291910043,race_tot_a,91.0
480291813022,race_tot_a,58.0
480291212063,race_tot_a,0.0
480291212061,race_tot_a,0.0
480291212065,race_tot_a,0.0
480291212062,race_tot_a,0.0
480291214022,race_tot_a,0.0
480291214021,race_tot_a,471.0
480291218031,race_tot_a,25.0
480291218032,race_tot_a,0.0
480291218033,race_tot_a,10.0
480291218041,race_tot_a,59.0
480291218042,race_tot_a,40.0
480291218043,race_tot_a,52.0
480291308001,race_tot_a,0.0
480291308004,race_tot_a,0.0
480291308002,race_tot_a,0.0
480291308003,race_tot_a,0.0
480291311003,race_tot_a,0.0
480291311002,race_tot_a,0.0
480291602002,race_tot_a,0.0
480291817134,race_tot_a,0.0
480291817132,race_tot_a,0.0
480291817133,race_tot_a,15.0
480291815054,race_tot_a,23.0
480291815053,race_tot_a,36.0
480291815051,race_tot_a,0.0
480291817042,race_tot_a,0.0
480291817044,race_tot_a,0.0
480291817111,race_tot_a,205.0
480291907002,race_tot_a,0.0
480291907003,race_tot_a,0.0
480291607011,race_tot_a,0.0
480291607012,race_tot_a,0.0
480291718011,race_tot_a,31.0
480291718013,race_tot_a,0.0
480291718014,race_tot_a,0.0
480291718012,race_tot_a,121.0
480291802013,race_tot_a,0.0
480291802012,race_tot_a,0.0
480291802014,race_tot_a,0.0
480291802011,race_tot_a,16.0
480291812001,race_tot_a,0.0
480291812004,race_tot_a,72.0
480291812002,race_tot_a,43.0
480291812005,race_tot_a,44.0
480291514004,race_tot_a,0.0
480291511003,race_tot_a,0.0
480291511001,race_tot_a,0.0
480291514001,race_tot_a,0.0
480291514002,race_tot_a,0.0
480291905012,race_tot_a,0.0
480291905013,race_tot_a,0.0
480291905011,race_tot_a,0.0
480291908001,race_tot_a,0.0
480291908002,race_tot_a,0.0
480291909011,race_tot_a,0.0
480291909012,race_tot_a,173.0
480291909021,race_tot_a,0.0
480291909023,race_tot_a,8.0
480291810012,race_tot_a,42.0
480291810042,race_tot_a,168.0
480291810041,race_tot_a,64.0
480291901004,race_tot_a,0.0
480291901003,race_tot_a,0.0
480291901002,race_tot_a,0.0
480291719021,race_tot_a,0.0
480291311001,race_tot_a,0.0
480291203008,race_tot_a,21.0
480291203007,race_tot_a,0.0
480291501001,race_tot_a,38.0
480291501004,race_tot_a,8.0
480291506004,race_tot_a,0.0
480291506003,race_tot_a,0.0
480291511007,race_tot_a,0.0
480291511005,race_tot_a,0.0
480291511004,race_tot_a,0.0
480291918042,race_tot_a,37.0
480291918041,race_tot_a,43.0
480291210004,race_tot_a,0.0
480291210003,race_tot_a,66.0
480291210005,race_tot_a,41.0
480291210006,race_tot_a,0.0
480291211102,race_tot_a,25.0
480291215062,race_tot_a,5.0
480291215061,race_tot_a,0.0
480291305001,race_tot_a,0.0
480291305003,race_tot_a,0.0
480291305002,race_tot_a,0.0
480291305004,race_tot_a,0.0
480291904003,race_tot_a,0.0
480291211081,race_tot_a,19.0
480291211083,race_tot_a,32.0
480291211084,race_tot_a,14.0
480291207015,race_tot_a,0.0
480291215042,race_tot_a,0.0
480291215041,race_tot_a,18.0
480291503001,race_tot_a,45.0
480291503004,race_tot_a,23.0
480291503003,race_tot_a,0.0
480291602003,race_tot_a,1.0
480291508002,race_tot_a,0.0
480291508003,race_tot_a,0.0
480291712003,race_tot_a,5.0
480291418001,race_tot_a,0.0
480291418002,race_tot_a,0.0
480291512005,race_tot_a,0.0
480291512003,race_tot_a,0.0
480291512001,race_tot_a,0.0
480291107001,race_tot_a,5.0
480291904001,race_tot_a,15.0
