block_group,gender_work_age,count_gender_work_age
480291803003,sex_work_age_tot_f,394.0
480291803001,sex_work_age_tot_f,286.0
480291803002,sex_work_age_tot_f,542.0
480291817161,sex_work_age_tot_f,1053.0
480291910034,sex_work_age_tot_f,286.0
480291910035,sex_work_age_tot_f,239.0
480291910033,sex_work_age_tot_f,366.0
480291910031,sex_work_age_tot_f,332.0
480291910032,sex_work_age_tot_f,1393.0
480291214041,sex_work_age_tot_f,567.0
480291214042,sex_work_age_tot_f,699.0
480291214043,sex_work_age_tot_f,465.0
480291313001,sex_work_age_tot_f,312.0
480291313004,sex_work_age_tot_f,239.0
480291316061,sex_work_age_tot_f,761.0
480291103003,sex_work_age_tot_f,89.0
480291103002,sex_work_age_tot_f,338.0
480291201001,sex_work_age_tot_f,1560.0
480291206002,sex_work_age_tot_f,241.0
480291206003,sex_work_age_tot_f,225.0
480291206006,sex_work_age_tot_f,110.0
480291206005,sex_work_age_tot_f,219.0
480291517003,sex_work_age_tot_f,697.0
480291517002,sex_work_age_tot_f,496.0
480291517001,sex_work_age_tot_f,536.0
480291607013,sex_work_age_tot_f,280.0
480291306001,sex_work_age_tot_f,223.0
480291306003,sex_work_age_tot_f,289.0
480291306002,sex_work_age_tot_f,294.0
480291402003,sex_work_age_tot_f,184.0
480291402002,sex_work_age_tot_f,225.0
480291402001,sex_work_age_tot_f,260.0
480291402004,sex_work_age_tot_f,241.0
480291309001,sex_work_age_tot_f,871.0
480291717004,sex_work_age_tot_f,774.0
480291719035,sex_work_age_tot_f,534.0
480291717006,sex_work_age_tot_f,311.0
480291719032,sex_work_age_tot_f,268.0
480291719034,sex_work_age_tot_f,348.0
480291509002,sex_work_age_tot_f,275.0
480291509001,sex_work_age_tot_f,544.0
480291509005,sex_work_age_tot_f,493.0
480291705003,sex_work_age_tot_f,321.0
480291705004,sex_work_age_tot_f,250.0
480291705002,sex_work_age_tot_f,523.0
480291805042,sex_work_age_tot_f,818.0
480291205025,sex_work_age_tot_f,369.0
480291205023,sex_work_age_tot_f,155.0
480291205026,sex_work_age_tot_f,310.0
480291205024,sex_work_age_tot_f,294.0
480291207012,sex_work_age_tot_f,563.0
480291207011,sex_work_age_tot_f,357.0
480291302002,sex_work_age_tot_f,250.0
480291410003,sex_work_age_tot_f,507.0
480291410002,sex_work_age_tot_f,451.0
480291516001,sex_work_age_tot_f,398.0
480291516004,sex_work_age_tot_f,523.0
480291516002,sex_work_age_tot_f,222.0
480291817051,sex_work_age_tot_f,606.0
480291817052,sex_work_age_tot_f,533.0
480291512002,sex_work_age_tot_f,856.0
480291606001,sex_work_age_tot_f,375.0
480291606003,sex_work_age_tot_f,655.0
480291419003,sex_work_age_tot_f,380.0
480291419002,sex_work_age_tot_f,465.0
480291515003,sex_work_age_tot_f,377.0
480291515002,sex_work_age_tot_f,279.0
480291603003,sex_work_age_tot_f,213.0
480291603002,sex_work_age_tot_f,334.0
480291603005,sex_work_age_tot_f,508.0
480291612001,sex_work_age_tot_f,219.0
480291612002,sex_work_age_tot_f,717.0
480291804003,sex_work_age_tot_f,189.0
480291804001,sex_work_age_tot_f,551.0
480291807012,sex_work_age_tot_f,1054.0
480291811004,sex_work_age_tot_f,230.0
480291811002,sex_work_age_tot_f,310.0
480291811003,sex_work_age_tot_f,762.0
480291909015,sex_work_age_tot_f,337.0
480291909013,sex_work_age_tot_f,175.0
480291809014,sex_work_age_tot_f,328.0
480291813031,sex_work_age_tot_f,601.0
480291815041,sex_work_age_tot_f,673.0
480291815042,sex_work_age_tot_f,1009.0
480291816012,sex_work_age_tot_f,692.0
480291906011,sex_work_age_tot_f,640.0
480291818091,sex_work_age_tot_f,398.0
480291818092,sex_work_age_tot_f,572.0
480291818094,sex_work_age_tot_f,484.0
480291906013,sex_work_age_tot_f,296.0
480291910041,sex_work_age_tot_f,617.0
480291910043,sex_work_age_tot_f,242.0
480291813022,sex_work_age_tot_f,851.0
480291212063,sex_work_age_tot_f,243.0
480291212061,sex_work_age_tot_f,319.0
480291212065,sex_work_age_tot_f,792.0
480291212062,sex_work_age_tot_f,319.0
480291214022,sex_work_age_tot_f,417.0
480291214021,sex_work_age_tot_f,1838.0
480291218031,sex_work_age_tot_f,480.0
480291218032,sex_work_age_tot_f,226.0
480291218033,sex_work_age_tot_f,765.0
480291218041,sex_work_age_tot_f,772.0
480291218042,sex_work_age_tot_f,868.0
480291218043,sex_work_age_tot_f,507.0
480291308001,sex_work_age_tot_f,1180.0
480291308004,sex_work_age_tot_f,380.0
480291308002,sex_work_age_tot_f,313.0
480291308003,sex_work_age_tot_f,191.0
480291311003,sex_work_age_tot_f,297.0
480291311002,sex_work_age_tot_f,314.0
480291602002,sex_work_age_tot_f,318.0
480291817134,sex_work_age_tot_f,565.0
480291817132,sex_work_age_tot_f,483.0
480291817133,sex_work_age_tot_f,500.0
480291815054,sex_work_age_tot_f,484.0
480291815053,sex_work_age_tot_f,349.0
480291815051,sex_work_age_tot_f,243.0
480291817042,sex_work_age_tot_f,474.0
480291817044,sex_work_age_tot_f,433.0
480291817111,sex_work_age_tot_f,913.0
480291907002,sex_work_age_tot_f,174.0
480291907003,sex_work_age_tot_f,351.0
480291607011,sex_work_age_tot_f,438.0
480291607012,sex_work_age_tot_f,442.0
480291718011,sex_work_age_tot_f,361.0
480291718013,sex_work_age_tot_f,382.0
480291718014,sex_work_age_tot_f,307.0
480291718012,sex_work_age_tot_f,719.0
480291802013,sex_work_age_tot_f,608.0
480291802012,sex_work_age_tot_f,259.0
480291802014,sex_work_age_tot_f,337.0
480291802011,sex_work_age_tot_f,194.0
480291812001,sex_work_age_tot_f,134.0
480291812004,sex_work_age_tot_f,341.0
480291812002,sex_work_age_tot_f,248.0
480291812005,sex_work_age_tot_f,333.0
480291514004,sex_work_age_tot_f,224.0
480291511003,sex_work_age_tot_f,216.0
480291511001,sex_work_age_tot_f,277.0
480291514001,sex_work_age_tot_f,308.0
480291514002,sex_work_age_tot_f,428.0
480291905012,sex_work_age_tot_f,590.0
480291905013,sex_work_age_tot_f,222.0
480291905011,sex_work_age_tot_f,283.0
480291908001,sex_work_age_tot_f,254.0
480291908002,sex_work_age_tot_f,295.0
480291909011,sex_work_age_tot_f,352.0
480291909012,sex_work_age_tot_f,813.0
480291909021,sex_work_age_tot_f,666.0
480291909023,sex_work_age_tot_f,140.0
480291810012,sex_work_age_tot_f,709.0
480291810042,sex_work_age_tot_f,1096.0
480291810041,sex_work_age_tot_f,860.0
480291901004,sex_work_age_tot_f,321.0
480291901003,sex_work_age_tot_f,402.0
480291901002,sex_work_age_tot_f,319.0
480291719021,sex_work_age_tot_f,869.0
480291311001,sex_work_age_tot_f,171.0
480291203008,sex_work_age_tot_f,176.0
480291203007,sex_work_age_tot_f,185.0
480291501001,sex_work_age_tot_f,417.0
480291501004,sex_work_age_tot_f,439.0
480291506004,sex_work_age_tot_f,341.0
480291506003,sex_work_age_tot_f,325.0
480291511007,sex_work_age_tot_f,325.0
480291511005,sex_work_age_tot_f,125.0
480291511004,sex_work_age_tot_f,481.0
480291918042,sex_work_age_tot_f,914.0
480291918041,sex_work_age_tot_f,540.0
480291210004,sex_work_age_tot_f,323.0
480291210003,sex_work_age_tot_f,956.0
480291210005,sex_work_age_tot_f,425.0
480291210006,sex_work_age_tot_f,402.0
480291211102,sex_work_age_tot_f,542.0
480291215062,sex_work_age_tot_f,243.0
480291215061,sex_work_age_tot_f,305.0
480291305001,sex_work_age_tot_f,190.0
480291305003,sex_work_age_tot_f,714.0
480291305002,sex_work_age_tot_f,243.0
480291305004,sex_work_age_tot_f,365.0
480291904003,sex_work_age_tot_f,180.0
480291211081,sex_work_age_tot_f,456.0
480291211083,sex_work_age_tot_f,774.0
480291211084,sex_work_age_tot_f,268.0
480291207015,sex_work_age_tot_f,415.0
480291215042,sex_work_age_tot_f,179.0
480291215041,sex_work_age_tot_f,417.0
480291503001,sex_work_age_tot_f,264.0
480291503004,sex_work_age_tot_f,495.0
480291503003,sex_work_age_tot_f,340.0
480291602003,sex_work_age_tot_f,318.0
480291508002,sex_work_age_tot_f,340.0
480291508003,sex_work_age_tot_f,241.0
480291712003,sex_work_age_tot_f,433.0
480291418001,sex_work_age_tot_f,303.0
480291418002,sex_work_age_tot_f,202.0
480291512005,sex_work_age_tot_f,1311.0
480291512003,sex_work_age_tot_f,156.0
480291512001,sex_work_age_tot_f,431.0
480291107001,sex_work_age_tot_f,214.0
480291904001,sex_work_age_tot_f,205.0
480291719121,sex_work_age_tot_f,1822.0
480291817122,sex_work_age_tot_f,338.0
480291816023,sex_work_age_tot_f,420.0
480291816021,sex_work_age_tot_f,205.0
480291818081,sex_work_age_tot_f,472.0
480291821021,sex_work_age_tot_f,381.0
480291911011,sex_work_age_tot_f,303.0
480291911012,sex_work_age_tot_f,300.0
480291219082,sex_work_age_tot_f,630.0
480291219091,sex_work_age_tot_f,1187.0
480291219092,sex_work_age_tot_f,1537.0
480291219101,sex_work_age_tot_f,1695.0
480291219102,sex_work_age_tot_f,366.0
480291304011,sex_work_age_tot_f,216.0
480291304012,sex_work_age_tot_f,259.0
480291304013,sex_work_age_tot_f,397.0
480291304014,sex_work_age_tot_f,227.0
480291304021,sex_work_age_tot_f,252.0
480291304022,sex_work_age_tot_f,443.0
480291304023,sex_work_age_tot_f,385.0
480291314011,sex_work_age_tot_f,1979.0
480291314012,sex_work_age_tot_f,1233.0
480291314021,sex_work_age_tot_f,200.0
480291719182,sex_work_age_tot_f,458.0
480291719184,sex_work_age_tot_f,602.0
480291719191,sex_work_age_tot_f,1481.0
480291719202,sex_work_age_tot_f,1917.0
480291719211,sex_work_age_tot_f,878.0
480291719213,sex_work_age_tot_f,429.0
480291719221,sex_work_age_tot_f,1204.0
480291719232,sex_work_age_tot_f,600.0
480291719233,sex_work_age_tot_f,968.0
480291719241,sex_work_age_tot_f,1940.0
480291720022,sex_work_age_tot_f,2238.0
480291719242,sex_work_age_tot_f,799.0
480291719252,sex_work_age_tot_f,740.0
480291719254,sex_work_age_tot_f,976.0
480291720031,sex_work_age_tot_f,1153.0
480291720032,sex_work_age_tot_f,1018.0
480291720051,sex_work_age_tot_f,1508.0
480291720052,sex_work_age_tot_f,2125.0
480291720062,sex_work_age_tot_f,663.0
480291720063,sex_work_age_tot_f,831.0
480291720072,sex_work_age_tot_f,585.0
480291720073,sex_work_age_tot_f,1728.0
480291801012,sex_work_age_tot_f,585.0
480291315031,sex_work_age_tot_f,288.0
480291315032,sex_work_age_tot_f,262.0
480291315041,sex_work_age_tot_f,389.0
480291315042,sex_work_age_tot_f,444.0
480291315051,sex_work_age_tot_f,782.0
480291315052,sex_work_age_tot_f,1083.0
480291315062,sex_work_age_tot_f,783.0
480291316081,sex_work_age_tot_f,687.0
480291315071,sex_work_age_tot_f,908.0
480291315073,sex_work_age_tot_f,806.0
480291316012,sex_work_age_tot_f,1180.0
480291316082,sex_work_age_tot_f,1118.0
480291316092,sex_work_age_tot_f,680.0
480291316093,sex_work_age_tot_f,933.0
480291316102,sex_work_age_tot_f,871.0
480291316111,sex_work_age_tot_f,301.0
480291316131,sex_work_age_tot_f,525.0
480291316132,sex_work_age_tot_f,912.0
480291316142,sex_work_age_tot_f,136.0
480291316151,sex_work_age_tot_f,1289.0
480291316153,sex_work_age_tot_f,516.0
480291316154,sex_work_age_tot_f,534.0
480291318012,sex_work_age_tot_f,219.0
480291318021,sex_work_age_tot_f,630.0
480291318023,sex_work_age_tot_f,662.0
480291411011,sex_work_age_tot_f,293.0
480291411013,sex_work_age_tot_f,423.0
480291411021,sex_work_age_tot_f,264.0
480291411023,sex_work_age_tot_f,598.0
480291414022,sex_work_age_tot_f,589.0
480291414032,sex_work_age_tot_f,845.0
480291414041,sex_work_age_tot_f,765.0
480291414043,sex_work_age_tot_f,363.0
480291416002,sex_work_age_tot_f,667.0
480291513011,sex_work_age_tot_f,296.0
480291513012,sex_work_age_tot_f,229.0
480291513013,sex_work_age_tot_f,420.0
480291513014,sex_work_age_tot_f,786.0
480291513021,sex_work_age_tot_f,499.0
480291513022,sex_work_age_tot_f,490.0
480291521003,sex_work_age_tot_f,208.0
480291521004,sex_work_age_tot_f,647.0
480291522011,sex_work_age_tot_f,946.0
480291522012,sex_work_age_tot_f,733.0
480291522013,sex_work_age_tot_f,497.0
480291522021,sex_work_age_tot_f,1085.0
480291605011,sex_work_age_tot_f,625.0
480291605012,sex_work_age_tot_f,217.0
480291605021,sex_work_age_tot_f,147.0
480291609013,sex_work_age_tot_f,332.0
480291605022,sex_work_age_tot_f,351.0
480291605024,sex_work_age_tot_f,363.0
480291609011,sex_work_age_tot_f,302.0
480291609021,sex_work_age_tot_f,728.0
480291609023,sex_work_age_tot_f,491.0
480291613022,sex_work_age_tot_f,654.0
480291613032,sex_work_age_tot_f,854.0
480291613041,sex_work_age_tot_f,556.0
480291614001,sex_work_age_tot_f,1629.0
480291615031,sex_work_age_tot_f,862.0
480291615033,sex_work_age_tot_f,424.0
480291615041,sex_work_age_tot_f,425.0
480291618011,sex_work_age_tot_f,1073.0
480291618012,sex_work_age_tot_f,225.0
480291618022,sex_work_age_tot_f,986.0
480291619011,sex_work_age_tot_f,292.0
480291619022,sex_work_age_tot_f,956.0
480291619023,sex_work_age_tot_f,938.0
480291620032,sex_work_age_tot_f,454.0
480291620033,sex_work_age_tot_f,373.0
480291620042,sex_work_age_tot_f,702.0
480291713011,sex_work_age_tot_f,256.0
480291713021,sex_work_age_tot_f,1027.0
480291713022,sex_work_age_tot_f,238.0
480291716011,sex_work_age_tot_f,617.0
480291716013,sex_work_age_tot_f,348.0
480291716021,sex_work_age_tot_f,724.0
480291719022,sex_work_age_tot_f,1702.0
480291719023,sex_work_age_tot_f,2626.0
480291719131,sex_work_age_tot_f,1374.0
480291719132,sex_work_age_tot_f,620.0
480291719142,sex_work_age_tot_f,762.0
480291719143,sex_work_age_tot_f,721.0
480291719161,sex_work_age_tot_f,1233.0
480291719162,sex_work_age_tot_f,496.0
480291719171,sex_work_age_tot_f,1402.0
480291719172,sex_work_age_tot_f,1587.0
480291215053,sex_work_age_tot_f,735.0
480291216051,sex_work_age_tot_f,361.0
480291216052,sex_work_age_tot_f,214.0
480291216062,sex_work_age_tot_f,957.0
480291216063,sex_work_age_tot_f,302.0
480291217011,sex_work_age_tot_f,445.0
480291217012,sex_work_age_tot_f,213.0
480291217014,sex_work_age_tot_f,362.0
480291217021,sex_work_age_tot_f,1126.0
480291217023,sex_work_age_tot_f,898.0
480291218081,sex_work_age_tot_f,213.0
480291218091,sex_work_age_tot_f,365.0
480291218092,sex_work_age_tot_f,661.0
480291218101,sex_work_age_tot_f,1109.0
480291218102,sex_work_age_tot_f,480.0
480291218112,sex_work_age_tot_f,423.0
480291218121,sex_work_age_tot_f,1360.0
480291219032,sex_work_age_tot_f,992.0
480291218123,sex_work_age_tot_f,209.0
480291218124,sex_work_age_tot_f,178.0
480291219031,sex_work_age_tot_f,803.0
480291219042,sex_work_age_tot_f,687.0
480291219051,sex_work_age_tot_f,574.0
480291219061,sex_work_age_tot_f,1040.0
480291219062,sex_work_age_tot_f,819.0
480291219072,sex_work_age_tot_f,2899.0
480291219081,sex_work_age_tot_f,546.0
480291209024,sex_work_age_tot_f,702.0
480291211103,sex_work_age_tot_f,484.0
480291211183,sex_work_age_tot_f,516.0
480291211192,sex_work_age_tot_f,1233.0
480291211193,sex_work_age_tot_f,563.0
480291211202,sex_work_age_tot_f,751.0
480291211211,sex_work_age_tot_f,494.0
480291211212,sex_work_age_tot_f,459.0
480291211221,sex_work_age_tot_f,518.0
480291211222,sex_work_age_tot_f,521.0
480291211223,sex_work_age_tot_f,835.0
480291215014,sex_work_age_tot_f,612.0
480291713023,sex_work_age_tot_f,297.0
480291713024,sex_work_age_tot_f,297.0
480291714012,sex_work_age_tot_f,881.0
480291714021,sex_work_age_tot_f,888.0
480291714023,sex_work_age_tot_f,776.0
480291715011,sex_work_age_tot_f,332.0
480291715021,sex_work_age_tot_f,465.0
480291715022,sex_work_age_tot_f,162.0
480291715024,sex_work_age_tot_f,435.0
480291914121,sex_work_age_tot_f,706.0
480291914131,sex_work_age_tot_f,1018.0
480291914132,sex_work_age_tot_f,1041.0
480291915031,sex_work_age_tot_f,681.0
480291915032,sex_work_age_tot_f,645.0
480291915033,sex_work_age_tot_f,245.0
480291915041,sex_work_age_tot_f,317.0
480291915042,sex_work_age_tot_f,451.0
480291915051,sex_work_age_tot_f,287.0
480291915052,sex_work_age_tot_f,268.0
480291915061,sex_work_age_tot_f,510.0
480291915062,sex_work_age_tot_f,856.0
480291915063,sex_work_age_tot_f,524.0
480291917012,sex_work_age_tot_f,194.0
480291917021,sex_work_age_tot_f,1059.0
480291917023,sex_work_age_tot_f,397.0
480291917024,sex_work_age_tot_f,216.0
480291918061,sex_work_age_tot_f,292.0
480291918062,sex_work_age_tot_f,428.0
480291918071,sex_work_age_tot_f,1137.0
480291918072,sex_work_age_tot_f,843.0
480291918082,sex_work_age_tot_f,613.0
480291918091,sex_work_age_tot_f,1580.0
480291918101,sex_work_age_tot_f,825.0
480291918102,sex_work_age_tot_f,672.0
480291918121,sex_work_age_tot_f,795.0
480291918122,sex_work_age_tot_f,512.0
480291918132,sex_work_age_tot_f,780.0
480291821062,sex_work_age_tot_f,1372.0
480291905031,sex_work_age_tot_f,353.0
480291905033,sex_work_age_tot_f,574.0
480291905041,sex_work_age_tot_f,517.0
480291906031,sex_work_age_tot_f,560.0
480291906032,sex_work_age_tot_f,517.0
480291906042,sex_work_age_tot_f,374.0
480291906043,sex_work_age_tot_f,526.0
480291910052,sex_work_age_tot_f,382.0
480291910061,sex_work_age_tot_f,302.0
480291910063,sex_work_age_tot_f,597.0
480291801014,sex_work_age_tot_f,246.0
480291801015,sex_work_age_tot_f,277.0
480291801021,sex_work_age_tot_f,178.0
480291806044,sex_work_age_tot_f,231.0
480291801022,sex_work_age_tot_f,345.0
480291806041,sex_work_age_tot_f,622.0
480291806042,sex_work_age_tot_f,740.0
480291806045,sex_work_age_tot_f,173.0
480291810033,sex_work_age_tot_f,1171.0
480291813032,sex_work_age_tot_f,703.0
480291814032,sex_work_age_tot_f,810.0
480291814033,sex_work_age_tot_f,536.0
480291814042,sex_work_age_tot_f,553.0
480291815032,sex_work_age_tot_f,1715.0
480291817112,sex_work_age_tot_f,779.0
480291817113,sex_work_age_tot_f,984.0
480291817153,sex_work_age_tot_f,903.0
480291817162,sex_work_age_tot_f,452.0
480291817163,sex_work_age_tot_f,845.0
480291817164,sex_work_age_tot_f,535.0
480291817183,sex_work_age_tot_f,678.0
480291817201,sex_work_age_tot_f,1485.0
480291817202,sex_work_age_tot_f,190.0
480291817211,sex_work_age_tot_f,789.0
480291817212,sex_work_age_tot_f,532.0
480291817231,sex_work_age_tot_f,496.0
480291817221,sex_work_age_tot_f,686.0
480291817222,sex_work_age_tot_f,645.0
480291817223,sex_work_age_tot_f,473.0
480291817232,sex_work_age_tot_f,387.0
480291817233,sex_work_age_tot_f,848.0
480291817241,sex_work_age_tot_f,905.0
480291817242,sex_work_age_tot_f,794.0
480291817251,sex_work_age_tot_f,725.0
480291817261,sex_work_age_tot_f,857.0
480291817262,sex_work_age_tot_f,1355.0
480291817271,sex_work_age_tot_f,1276.0
480291817272,sex_work_age_tot_f,280.0
480291817282,sex_work_age_tot_f,1542.0
480291817291,sex_work_age_tot_f,2838.0
480291817302,sex_work_age_tot_f,870.0
480291817311,sex_work_age_tot_f,534.0
480291817313,sex_work_age_tot_f,877.0
480291817314,sex_work_age_tot_f,674.0
480291818131,sex_work_age_tot_f,863.0
480291818133,sex_work_age_tot_f,1164.0
480291818141,sex_work_age_tot_f,1295.0
480291818151,sex_work_age_tot_f,360.0
480291818152,sex_work_age_tot_f,763.0
480291818162,sex_work_age_tot_f,1043.0
480291818171,sex_work_age_tot_f,713.0
480291818181,sex_work_age_tot_f,819.0
480291818182,sex_work_age_tot_f,503.0
480291818191,sex_work_age_tot_f,247.0
480291818192,sex_work_age_tot_f,2284.0
480291818202,sex_work_age_tot_f,1873.0
480291818211,sex_work_age_tot_f,315.0
480291818221,sex_work_age_tot_f,564.0
480291818222,sex_work_age_tot_f,381.0
480291818231,sex_work_age_tot_f,1563.0
480291818241,sex_work_age_tot_f,430.0
480291912012,sex_work_age_tot_f,450.0
480291910064,sex_work_age_tot_f,349.0
480291912011,sex_work_age_tot_f,414.0
480291912021,sex_work_age_tot_f,473.0
480291912022,sex_work_age_tot_f,565.0
480291912023,sex_work_age_tot_f,181.0
480291912024,sex_work_age_tot_f,450.0
480291913031,sex_work_age_tot_f,625.0
480291913041,sex_work_age_tot_f,165.0
480291913042,sex_work_age_tot_f,447.0
480291914062,sex_work_age_tot_f,700.0
480291914063,sex_work_age_tot_f,684.0
480291914082,sex_work_age_tot_f,349.0
480291914101,sex_work_age_tot_f,534.0
480291914102,sex_work_age_tot_f,838.0
480291914103,sex_work_age_tot_f,519.0
480291914111,sex_work_age_tot_f,814.0
480291914112,sex_work_age_tot_f,985.0
480291818242,sex_work_age_tot_f,965.0
480291818251,sex_work_age_tot_f,533.0
480291818252,sex_work_age_tot_f,1130.0
480291818261,sex_work_age_tot_f,749.0
480291818262,sex_work_age_tot_f,1093.0
480291818263,sex_work_age_tot_f,639.0
480291818264,sex_work_age_tot_f,665.0
480291819011,sex_work_age_tot_f,1378.0
480291819012,sex_work_age_tot_f,966.0
480291819021,sex_work_age_tot_f,1810.0
480291819022,sex_work_age_tot_f,728.0
480291820011,sex_work_age_tot_f,782.0
480291820012,sex_work_age_tot_f,1106.0
480291820021,sex_work_age_tot_f,1674.0
480291820023,sex_work_age_tot_f,1082.0
480291820032,sex_work_age_tot_f,646.0
480291821012,sex_work_age_tot_f,488.0
480291821022,sex_work_age_tot_f,683.0
480291821023,sex_work_age_tot_f,1195.0
480291821061,sex_work_age_tot_f,989.0
480291918142,sex_work_age_tot_f,647.0
480291918151,sex_work_age_tot_f,938.0
480291918161,sex_work_age_tot_f,511.0
480291918162,sex_work_age_tot_f,353.0
480291918172,sex_work_age_tot_f,1329.0
480291919001,sex_work_age_tot_f,295.0
480291919003,sex_work_age_tot_f,275.0
480291919004,sex_work_age_tot_f,240.0
480291920001,sex_work_age_tot_f,878.0
480291920002,sex_work_age_tot_f,282.0
480291920004,sex_work_age_tot_f,135.0
480291920005,sex_work_age_tot_f,123.0
480291921002,sex_work_age_tot_f,288.0
480291922001,sex_work_age_tot_f,431.0
480291923001,sex_work_age_tot_f,140.0
480291923002,sex_work_age_tot_f,749.0
480291923003,sex_work_age_tot_f,429.0
480291923004,sex_work_age_tot_f,354.0
480299800011,sex_work_age_tot_f,0.0
480299800021,sex_work_age_tot_f,0.0
480299800031,sex_work_age_tot_f,258.0
480299800041,sex_work_age_tot_f,0.0
480299800051,sex_work_age_tot_f,0.0
480299801001,sex_work_age_tot_f,131.0
480291805033,sex_work_age_tot_f,770.0
480291704011,sex_work_age_tot_f,267.0
480291914081,sex_work_age_tot_f,614.0
480291914091,sex_work_age_tot_f,1578.0
480291412006,sex_work_age_tot_f,362.0
480291412003,sex_work_age_tot_f,218.0
480291501002,sex_work_age_tot_f,697.0
480291407002,sex_work_age_tot_f,269.0
480291413002,sex_work_age_tot_f,784.0
480291414021,sex_work_age_tot_f,1042.0
480291806022,sex_work_age_tot_f,596.0
480291101003,sex_work_age_tot_f,264.0
480291211121,sex_work_age_tot_f,673.0
480291519002,sex_work_age_tot_f,1646.0
480291409001,sex_work_age_tot_f,309.0
480291505011,sex_work_age_tot_f,246.0
480291505013,sex_work_age_tot_f,301.0
480291110001,sex_work_age_tot_f,276.0
480291204002,sex_work_age_tot_f,198.0
480291204006,sex_work_age_tot_f,95.0
480291204004,sex_work_age_tot_f,301.0
480291710005,sex_work_age_tot_f,176.0
480291710003,sex_work_age_tot_f,529.0
480291717005,sex_work_age_tot_f,307.0
480291213004,sex_work_age_tot_f,522.0
480291215012,sex_work_age_tot_f,741.0
480291215073,sex_work_age_tot_f,369.0
480291312001,sex_work_age_tot_f,591.0
480291404003,sex_work_age_tot_f,353.0
480291101001,sex_work_age_tot_f,195.0
480291209023,sex_work_age_tot_f,651.0
480291214032,sex_work_age_tot_f,535.0
480291216041,sex_work_age_tot_f,1343.0
480291216044,sex_work_age_tot_f,750.0
480291207023,sex_work_age_tot_f,415.0
480291213002,sex_work_age_tot_f,369.0
480291703001,sex_work_age_tot_f,756.0
480291704022,sex_work_age_tot_f,319.0
480291704023,sex_work_age_tot_f,322.0
480291706002,sex_work_age_tot_f,372.0
480291707001,sex_work_age_tot_f,424.0
480291212041,sex_work_age_tot_f,612.0
480291212045,sex_work_age_tot_f,645.0
480291416001,sex_work_age_tot_f,900.0
480291215051,sex_work_age_tot_f,910.0
480291403001,sex_work_age_tot_f,346.0
480291701013,sex_work_age_tot_f,434.0
480291718021,sex_work_age_tot_f,323.0
480291718024,sex_work_age_tot_f,496.0
480291507005,sex_work_age_tot_f,322.0
480291507002,sex_work_age_tot_f,508.0
480291507004,sex_work_age_tot_f,343.0
480291601002,sex_work_age_tot_f,691.0
480291813021,sex_work_age_tot_f,887.0
480291815063,sex_work_age_tot_f,646.0
480291809024,sex_work_age_tot_f,604.0
480291810032,sex_work_age_tot_f,330.0
480291810053,sex_work_age_tot_f,437.0
480291817152,sex_work_age_tot_f,611.0
480291203001,sex_work_age_tot_f,681.0
480291205011,sex_work_age_tot_f,188.0
480291205016,sex_work_age_tot_f,414.0
480291205017,sex_work_age_tot_f,422.0
480291211151,sex_work_age_tot_f,435.0
480291211173,sex_work_age_tot_f,561.0
480291815031,sex_work_age_tot_f,1006.0
480291215082,sex_work_age_tot_f,582.0
480291914054,sex_work_age_tot_f,402.0
480291709002,sex_work_age_tot_f,410.0
480291615012,sex_work_age_tot_f,250.0
480291615014,sex_work_age_tot_f,384.0
480291701023,sex_work_age_tot_f,475.0
480291711002,sex_work_age_tot_f,608.0
480291807024,sex_work_age_tot_f,273.0
480291807021,sex_work_age_tot_f,642.0
480291809013,sex_work_age_tot_f,359.0
480291108003,sex_work_age_tot_f,193.0
480291211163,sex_work_age_tot_f,457.0
480291212034,sex_work_age_tot_f,433.0
480291212033,sex_work_age_tot_f,331.0
480291817181,sex_work_age_tot_f,800.0
480291902005,sex_work_age_tot_f,304.0
480291902002,sex_work_age_tot_f,151.0
480291802024,sex_work_age_tot_f,179.0
480291802022,sex_work_age_tot_f,434.0
480291805014,sex_work_age_tot_f,261.0
480291808003,sex_work_age_tot_f,150.0
480291708001,sex_work_age_tot_f,194.0
480291106001,sex_work_age_tot_f,204.0
480291510002,sex_work_age_tot_f,326.0
480291510003,sex_work_age_tot_f,413.0
480291607021,sex_work_age_tot_f,402.0
480291607022,sex_work_age_tot_f,746.0
480291215083,sex_work_age_tot_f,369.0
480291216011,sex_work_age_tot_f,412.0
480291218022,sex_work_age_tot_f,711.0
480291303004,sex_work_age_tot_f,384.0
480291303003,sex_work_age_tot_f,192.0
480291909014,sex_work_age_tot_f,213.0
480291809011,sex_work_age_tot_f,364.0
480291815043,sex_work_age_tot_f,160.0
480291816011,sex_work_age_tot_f,222.0
480291818093,sex_work_age_tot_f,455.0
480291821011,sex_work_age_tot_f,1317.0
480291906012,sex_work_age_tot_f,404.0
480291910042,sex_work_age_tot_f,699.0
480291212052,sex_work_age_tot_f,289.0
480291212064,sex_work_age_tot_f,260.0
480291212066,sex_work_age_tot_f,448.0
480291602001,sex_work_age_tot_f,355.0
480291817131,sex_work_age_tot_f,626.0
480291815052,sex_work_age_tot_f,387.0
480291817041,sex_work_age_tot_f,477.0
480291817043,sex_work_age_tot_f,656.0
480291907001,sex_work_age_tot_f,298.0
480291812003,sex_work_age_tot_f,322.0
