block_group,house_income,count_house_income
480291316142,house_ann_inc_050_100,55.0
480291316151,house_ann_inc_050_100,573.0
480291316153,house_ann_inc_050_100,168.0
480291316154,house_ann_inc_050_100,93.0
480291318012,house_ann_inc_050_100,64.0
480291318021,house_ann_inc_050_100,204.0
480291318023,house_ann_inc_050_100,107.0
480291411011,house_ann_inc_050_100,81.0
480291411013,house_ann_inc_050_100,110.0
480291411021,house_ann_inc_050_100,69.0
480291411023,house_ann_inc_050_100,172.0
480291414022,house_ann_inc_050_100,203.0
480291414032,house_ann_inc_050_100,387.0
480291414041,house_ann_inc_050_100,231.0
480291414043,house_ann_inc_050_100,48.0
480291416002,house_ann_inc_050_100,264.0
480291513011,house_ann_inc_050_100,89.0
480291513012,house_ann_inc_050_100,61.0
480291513013,house_ann_inc_050_100,89.0
480291513014,house_ann_inc_050_100,270.0
480291513021,house_ann_inc_050_100,176.0
480291513022,house_ann_inc_050_100,126.0
480291521003,house_ann_inc_050_100,62.0
480291521004,house_ann_inc_050_100,266.0
480291522011,house_ann_inc_050_100,171.0
480291522012,house_ann_inc_050_100,233.0
480291522013,house_ann_inc_050_100,170.0
480291522021,house_ann_inc_050_100,399.0
480291605011,house_ann_inc_050_100,72.0
480291605012,house_ann_inc_050_100,99.0
480291605021,house_ann_inc_050_100,17.0
480291609013,house_ann_inc_050_100,36.0
480291605022,house_ann_inc_050_100,61.0
480291605024,house_ann_inc_050_100,126.0
480291609011,house_ann_inc_050_100,60.0
480291609021,house_ann_inc_050_100,228.0
480291609023,house_ann_inc_050_100,80.0
480291613022,house_ann_inc_050_100,153.0
480291613032,house_ann_inc_050_100,180.0
480291613041,house_ann_inc_050_100,220.0
480291614001,house_ann_inc_050_100,201.0
480291615031,house_ann_inc_050_100,166.0
480291615033,house_ann_inc_050_100,117.0
480291615041,house_ann_inc_050_100,210.0
480291618011,house_ann_inc_050_100,322.0
480291618012,house_ann_inc_050_100,65.0
480291618022,house_ann_inc_050_100,411.0
480291619011,house_ann_inc_050_100,62.0
480291619022,house_ann_inc_050_100,421.0
480291619023,house_ann_inc_050_100,646.0
480291620032,house_ann_inc_050_100,112.0
480291620033,house_ann_inc_050_100,68.0
480291620042,house_ann_inc_050_100,93.0
480291713011,house_ann_inc_050_100,59.0
480291713021,house_ann_inc_050_100,81.0
480291713022,house_ann_inc_050_100,35.0
480291716011,house_ann_inc_050_100,131.0
480291716013,house_ann_inc_050_100,40.0
480291716021,house_ann_inc_050_100,78.0
480291719022,house_ann_inc_050_100,904.0
480291719023,house_ann_inc_050_100,542.0
480291719131,house_ann_inc_050_100,346.0
480291719132,house_ann_inc_050_100,102.0
480291719142,house_ann_inc_050_100,292.0
480291719143,house_ann_inc_050_100,294.0
480291719161,house_ann_inc_050_100,389.0
480291719162,house_ann_inc_050_100,217.0
480291719171,house_ann_inc_050_100,496.0
480291719172,house_ann_inc_050_100,595.0
480291215053,house_ann_inc_050_100,336.0
480291216051,house_ann_inc_050_100,189.0
480291216052,house_ann_inc_050_100,105.0
480291216062,house_ann_inc_050_100,433.0
480291216063,house_ann_inc_050_100,177.0
480291217011,house_ann_inc_050_100,167.0
480291217012,house_ann_inc_050_100,160.0
480291217014,house_ann_inc_050_100,127.0
480291217021,house_ann_inc_050_100,438.0
480291217023,house_ann_inc_050_100,271.0
480291218081,house_ann_inc_050_100,137.0
480291218091,house_ann_inc_050_100,53.0
480291218092,house_ann_inc_050_100,376.0
480291218101,house_ann_inc_050_100,356.0
480291218102,house_ann_inc_050_100,284.0
480291218112,house_ann_inc_050_100,151.0
480291218121,house_ann_inc_050_100,257.0
480291219032,house_ann_inc_050_100,184.0
480291218123,house_ann_inc_050_100,188.0
480291218124,house_ann_inc_050_100,113.0
480291219031,house_ann_inc_050_100,287.0
480291219042,house_ann_inc_050_100,271.0
480291219051,house_ann_inc_050_100,107.0
480291219061,house_ann_inc_050_100,400.0
480291219062,house_ann_inc_050_100,372.0
480291219072,house_ann_inc_050_100,1206.0
480291219081,house_ann_inc_050_100,186.0
480291209024,house_ann_inc_050_100,156.0
480291211103,house_ann_inc_050_100,170.0
480291211183,house_ann_inc_050_100,188.0
480291211192,house_ann_inc_050_100,417.0
480291211193,house_ann_inc_050_100,402.0
480291211202,house_ann_inc_050_100,278.0
480291211211,house_ann_inc_050_100,129.0
480291211212,house_ann_inc_050_100,123.0
480291211221,house_ann_inc_050_100,176.0
480291211222,house_ann_inc_050_100,201.0
480291211223,house_ann_inc_050_100,365.0
480291215014,house_ann_inc_050_100,349.0
480291713023,house_ann_inc_050_100,40.0
480291713024,house_ann_inc_050_100,43.0
480291714012,house_ann_inc_050_100,275.0
480291714021,house_ann_inc_050_100,257.0
480291714023,house_ann_inc_050_100,164.0
480291715011,house_ann_inc_050_100,126.0
480291715021,house_ann_inc_050_100,87.0
480291715022,house_ann_inc_050_100,22.0
480291715024,house_ann_inc_050_100,86.0
480291914121,house_ann_inc_050_100,120.0
480291914131,house_ann_inc_050_100,296.0
480291914132,house_ann_inc_050_100,419.0
480291915031,house_ann_inc_050_100,346.0
480291915032,house_ann_inc_050_100,293.0
480291915033,house_ann_inc_050_100,271.0
480291915041,house_ann_inc_050_100,66.0
480291915042,house_ann_inc_050_100,39.0
480291915051,house_ann_inc_050_100,104.0
480291915052,house_ann_inc_050_100,103.0
480291915061,house_ann_inc_050_100,333.0
480291915062,house_ann_inc_050_100,345.0
480291915063,house_ann_inc_050_100,101.0
480291917012,house_ann_inc_050_100,60.0
480291917021,house_ann_inc_050_100,832.0
480291917023,house_ann_inc_050_100,113.0
480291917024,house_ann_inc_050_100,87.0
480291918061,house_ann_inc_050_100,28.0
480291918062,house_ann_inc_050_100,220.0
480291918071,house_ann_inc_050_100,147.0
480291918072,house_ann_inc_050_100,310.0
480291918082,house_ann_inc_050_100,234.0
480291918091,house_ann_inc_050_100,419.0
480291918101,house_ann_inc_050_100,298.0
480291918102,house_ann_inc_050_100,269.0
480291918121,house_ann_inc_050_100,116.0
480291918122,house_ann_inc_050_100,117.0
480291918132,house_ann_inc_050_100,241.0
480291821062,house_ann_inc_050_100,292.0
480291905031,house_ann_inc_050_100,148.0
480291905033,house_ann_inc_050_100,188.0
480291905041,house_ann_inc_050_100,155.0
480291906031,house_ann_inc_050_100,140.0
480291906032,house_ann_inc_050_100,130.0
480291906042,house_ann_inc_050_100,129.0
480291906043,house_ann_inc_050_100,157.0
480291910052,house_ann_inc_050_100,89.0
480291910061,house_ann_inc_050_100,144.0
480291910063,house_ann_inc_050_100,146.0
480291801014,house_ann_inc_050_100,44.0
480291801015,house_ann_inc_050_100,61.0
480291801021,house_ann_inc_050_100,86.0
480291806044,house_ann_inc_050_100,115.0
480291801022,house_ann_inc_050_100,125.0
480291806041,house_ann_inc_050_100,183.0
480291806042,house_ann_inc_050_100,221.0
480291806045,house_ann_inc_050_100,126.0
480291810033,house_ann_inc_050_100,406.0
480291813032,house_ann_inc_050_100,91.0
480291814032,house_ann_inc_050_100,403.0
480291814033,house_ann_inc_050_100,206.0
480291814042,house_ann_inc_050_100,246.0
480291815032,house_ann_inc_050_100,656.0
480291817112,house_ann_inc_050_100,314.0
480291817113,house_ann_inc_050_100,444.0
480291817153,house_ann_inc_050_100,211.0
480291817162,house_ann_inc_050_100,218.0
480291817163,house_ann_inc_050_100,396.0
480291817164,house_ann_inc_050_100,130.0
480291817183,house_ann_inc_050_100,230.0
480291817201,house_ann_inc_050_100,368.0
480291817202,house_ann_inc_050_100,106.0
480291817211,house_ann_inc_050_100,186.0
480291817212,house_ann_inc_050_100,226.0
480291817231,house_ann_inc_050_100,246.0
480291817221,house_ann_inc_050_100,195.0
480291817222,house_ann_inc_050_100,226.0
480291817223,house_ann_inc_050_100,139.0
480291817232,house_ann_inc_050_100,121.0
480291817233,house_ann_inc_050_100,405.0
480291817241,house_ann_inc_050_100,256.0
480291817242,house_ann_inc_050_100,183.0
480291817251,house_ann_inc_050_100,210.0
480291817261,house_ann_inc_050_100,373.0
480291817262,house_ann_inc_050_100,455.0
480291817271,house_ann_inc_050_100,443.0
480291817272,house_ann_inc_050_100,140.0
480291817282,house_ann_inc_050_100,678.0
480291817291,house_ann_inc_050_100,1087.0
480291817302,house_ann_inc_050_100,513.0
480291817311,house_ann_inc_050_100,184.0
480291817313,house_ann_inc_050_100,254.0
480291817314,house_ann_inc_050_100,167.0
480291818131,house_ann_inc_050_100,395.0
480291818133,house_ann_inc_050_100,241.0
480291818141,house_ann_inc_050_100,820.0
480291818151,house_ann_inc_050_100,200.0
480291818152,house_ann_inc_050_100,250.0
480291818162,house_ann_inc_050_100,325.0
480291818171,house_ann_inc_050_100,285.0
480291818181,house_ann_inc_050_100,323.0
480291818182,house_ann_inc_050_100,27.0
480291818191,house_ann_inc_050_100,56.0
480291818192,house_ann_inc_050_100,490.0
480291818202,house_ann_inc_050_100,309.0
480291818211,house_ann_inc_050_100,183.0
480291818221,house_ann_inc_050_100,162.0
480291818222,house_ann_inc_050_100,201.0
480291818231,house_ann_inc_050_100,335.0
480291818241,house_ann_inc_050_100,160.0
480291912012,house_ann_inc_050_100,166.0
480291910064,house_ann_inc_050_100,215.0
480291912011,house_ann_inc_050_100,173.0
480291912021,house_ann_inc_050_100,203.0
480291912022,house_ann_inc_050_100,186.0
480291912023,house_ann_inc_050_100,91.0
480291912024,house_ann_inc_050_100,191.0
480291913031,house_ann_inc_050_100,247.0
480291913041,house_ann_inc_050_100,92.0
480291913042,house_ann_inc_050_100,68.0
480291914062,house_ann_inc_050_100,57.0
480291914063,house_ann_inc_050_100,141.0
480291914082,house_ann_inc_050_100,159.0
480291914101,house_ann_inc_050_100,175.0
480291914102,house_ann_inc_050_100,399.0
480291914103,house_ann_inc_050_100,238.0
480291914111,house_ann_inc_050_100,165.0
480291914112,house_ann_inc_050_100,545.0
480291818242,house_ann_inc_050_100,143.0
480291818251,house_ann_inc_050_100,325.0
480291818252,house_ann_inc_050_100,454.0
480291818261,house_ann_inc_050_100,373.0
480291818262,house_ann_inc_050_100,421.0
480291818263,house_ann_inc_050_100,308.0
480291818264,house_ann_inc_050_100,217.0
480291819011,house_ann_inc_050_100,241.0
480291819012,house_ann_inc_050_100,217.0
480291819021,house_ann_inc_050_100,337.0
480291819022,house_ann_inc_050_100,135.0
480291820011,house_ann_inc_050_100,230.0
480291820012,house_ann_inc_050_100,239.0
480291820021,house_ann_inc_050_100,391.0
480291820023,house_ann_inc_050_100,120.0
480291820032,house_ann_inc_050_100,170.0
480291821012,house_ann_inc_050_100,122.0
480291821022,house_ann_inc_050_100,186.0
480291821023,house_ann_inc_050_100,236.0
480291821061,house_ann_inc_050_100,197.0
480291918142,house_ann_inc_050_100,158.0
480291918151,house_ann_inc_050_100,215.0
480291918161,house_ann_inc_050_100,282.0
480291918162,house_ann_inc_050_100,196.0
480291918172,house_ann_inc_050_100,409.0
480291919001,house_ann_inc_050_100,95.0
480291919003,house_ann_inc_050_100,9.0
480291919004,house_ann_inc_050_100,54.0
480291920001,house_ann_inc_050_100,101.0
480291920002,house_ann_inc_050_100,39.0
480291920004,house_ann_inc_050_100,24.0
480291920005,house_ann_inc_050_100,0.0
480291921002,house_ann_inc_050_100,162.0
480291922001,house_ann_inc_050_100,183.0
480291923001,house_ann_inc_050_100,110.0
480291923002,house_ann_inc_050_100,307.0
480291923003,house_ann_inc_050_100,76.0
480291923004,house_ann_inc_050_100,113.0
480299800011,house_ann_inc_050_100,0.0
480299800021,house_ann_inc_050_100,0.0
480299800031,house_ann_inc_050_100,101.0
480299800041,house_ann_inc_050_100,0.0
480299800051,house_ann_inc_050_100,0.0
480299801001,house_ann_inc_050_100,26.0
480291805033,house_ann_inc_050_100,267.0
480291704011,house_ann_inc_050_100,144.0
480291914081,house_ann_inc_050_100,202.0
480291914091,house_ann_inc_050_100,419.0
480291412006,house_ann_inc_050_100,88.0
480291412003,house_ann_inc_050_100,155.0
480291501002,house_ann_inc_050_100,123.0
480291407002,house_ann_inc_050_100,76.0
480291413002,house_ann_inc_050_100,167.0
480291414021,house_ann_inc_050_100,300.0
480291806022,house_ann_inc_050_100,176.0
480291101003,house_ann_inc_050_100,273.0
480291211121,house_ann_inc_050_100,341.0
480291519002,house_ann_inc_050_100,333.0
480291409001,house_ann_inc_050_100,88.0
480291505011,house_ann_inc_050_100,68.0
480291505013,house_ann_inc_050_100,102.0
480291110001,house_ann_inc_050_100,88.0
480291204002,house_ann_inc_050_100,33.0
480291204006,house_ann_inc_050_100,208.0
480291204004,house_ann_inc_050_100,0.0
480291710005,house_ann_inc_050_100,17.0
480291710003,house_ann_inc_050_100,15.0
480291717005,house_ann_inc_050_100,122.0
480291213004,house_ann_inc_050_100,223.0
480291215012,house_ann_inc_050_100,219.0
480291215073,house_ann_inc_050_100,115.0
480291312001,house_ann_inc_050_100,101.0
480291404003,house_ann_inc_050_100,84.0
480291101001,house_ann_inc_050_100,67.0
480291209023,house_ann_inc_050_100,188.0
480291214032,house_ann_inc_050_100,122.0
480291216041,house_ann_inc_050_100,455.0
480291216044,house_ann_inc_050_100,155.0
480291207023,house_ann_inc_050_100,170.0
480291213002,house_ann_inc_050_100,106.0
480291703001,house_ann_inc_050_100,85.0
480291704022,house_ann_inc_050_100,28.0
480291704023,house_ann_inc_050_100,78.0
480291706002,house_ann_inc_050_100,140.0
480291707001,house_ann_inc_050_100,134.0
480291212041,house_ann_inc_050_100,229.0
480291212045,house_ann_inc_050_100,235.0
480291416001,house_ann_inc_050_100,364.0
480291215051,house_ann_inc_050_100,355.0
480291403001,house_ann_inc_050_100,97.0
480291701013,house_ann_inc_050_100,73.0
480291718021,house_ann_inc_050_100,101.0
480291718024,house_ann_inc_050_100,84.0
480291507005,house_ann_inc_050_100,157.0
480291507002,house_ann_inc_050_100,134.0
480291507004,house_ann_inc_050_100,62.0
480291601002,house_ann_inc_050_100,183.0
480291813021,house_ann_inc_050_100,370.0
480291815063,house_ann_inc_050_100,119.0
480291809024,house_ann_inc_050_100,207.0
480291810032,house_ann_inc_050_100,102.0
480291810053,house_ann_inc_050_100,122.0
480291817152,house_ann_inc_050_100,192.0
480291203001,house_ann_inc_050_100,45.0
480291205011,house_ann_inc_050_100,70.0
480291205016,house_ann_inc_050_100,150.0
480291205017,house_ann_inc_050_100,79.0
480291211151,house_ann_inc_050_100,208.0
480291211173,house_ann_inc_050_100,237.0
480291815031,house_ann_inc_050_100,491.0
480291215082,house_ann_inc_050_100,207.0
480291914054,house_ann_inc_050_100,87.0
480291709002,house_ann_inc_050_100,126.0
480291615012,house_ann_inc_050_100,105.0
480291615014,house_ann_inc_050_100,79.0
480291701023,house_ann_inc_050_100,75.0
480291711002,house_ann_inc_050_100,215.0
480291807024,house_ann_inc_050_100,48.0
480291807021,house_ann_inc_050_100,207.0
480291809013,house_ann_inc_050_100,154.0
480291108003,house_ann_inc_050_100,51.0
480291211163,house_ann_inc_050_100,78.0
480291212034,house_ann_inc_050_100,124.0
480291212033,house_ann_inc_050_100,82.0
480291817181,house_ann_inc_050_100,358.0
480291902005,house_ann_inc_050_100,94.0
480291902002,house_ann_inc_050_100,130.0
480291802024,house_ann_inc_050_100,78.0
480291802022,house_ann_inc_050_100,114.0
480291805014,house_ann_inc_050_100,16.0
480291808003,house_ann_inc_050_100,74.0
480291708001,house_ann_inc_050_100,57.0
480291106001,house_ann_inc_050_100,82.0
480291510002,house_ann_inc_050_100,69.0
480291510003,house_ann_inc_050_100,110.0
480291607021,house_ann_inc_050_100,84.0
480291607022,house_ann_inc_050_100,138.0
480291215083,house_ann_inc_050_100,117.0
480291216011,house_ann_inc_050_100,243.0
480291218022,house_ann_inc_050_100,345.0
480291303004,house_ann_inc_050_100,74.0
480291303003,house_ann_inc_050_100,21.0
480291909014,house_ann_inc_050_100,90.0
480291809011,house_ann_inc_050_100,118.0
480291815043,house_ann_inc_050_100,49.0
480291816011,house_ann_inc_050_100,96.0
480291818093,house_ann_inc_050_100,254.0
480291821011,house_ann_inc_050_100,167.0
480291906012,house_ann_inc_050_100,72.0
480291910042,house_ann_inc_050_100,125.0
480291212052,house_ann_inc_050_100,59.0
480291212064,house_ann_inc_050_100,193.0
480291212066,house_ann_inc_050_100,180.0
480291602001,house_ann_inc_050_100,108.0
480291817131,house_ann_inc_050_100,290.0
480291815052,house_ann_inc_050_100,293.0
480291817041,house_ann_inc_050_100,215.0
480291817043,house_ann_inc_050_100,326.0
480291907001,house_ann_inc_050_100,159.0
480291812003,house_ann_inc_050_100,102.0
480291511006,house_ann_inc_050_100,0.0
480291514003,house_ann_inc_050_100,125.0
480291909022,house_ann_inc_050_100,304.0
480291810011,house_ann_inc_050_100,191.0
480291821031,house_ann_inc_050_100,224.0
480291901001,house_ann_inc_050_100,90.0
480291817033,house_ann_inc_050_100,231.0
480291803004,house_ann_inc_050_100,59.0
480291313003,house_ann_inc_050_100,138.0
480291313002,house_ann_inc_050_100,107.0
480291103001,house_ann_inc_050_100,197.0
480291206007,house_ann_inc_050_100,154.0
480291206004,house_ann_inc_050_100,270.0
480291206001,house_ann_inc_050_100,150.0
480291517005,house_ann_inc_050_100,217.0
480291517004,house_ann_inc_050_100,87.0
480291719031,house_ann_inc_050_100,188.0
480291717002,house_ann_inc_050_100,179.0
480291719033,house_ann_inc_050_100,217.0
480291509004,house_ann_inc_050_100,108.0
480291509003,house_ann_inc_050_100,148.0
480291705001,house_ann_inc_050_100,48.0
480291805041,house_ann_inc_050_100,185.0
480291205022,house_ann_inc_050_100,31.0
480291205021,house_ann_inc_050_100,177.0
480291207014,house_ann_inc_050_100,95.0
480291302001,house_ann_inc_050_100,68.0
480291410001,house_ann_inc_050_100,99.0
480291516005,house_ann_inc_050_100,56.0
480291516003,house_ann_inc_050_100,200.0
480291817053,house_ann_inc_050_100,289.0
480291606002,house_ann_inc_050_100,150.0
480291419001,house_ann_inc_050_100,130.0
480291515001,house_ann_inc_050_100,68.0
480291603001,house_ann_inc_050_100,140.0
480291603004,house_ann_inc_050_100,89.0
480291613021,house_ann_inc_050_100,320.0
480291804002,house_ann_inc_050_100,101.0
480291807011,house_ann_inc_050_100,98.0
480291811001,house_ann_inc_050_100,239.0
480291211082,house_ann_inc_050_100,323.0
480291203004,house_ann_inc_050_100,57.0
480291203006,house_ann_inc_050_100,89.0
480291506002,house_ann_inc_050_100,120.0
480291506001,house_ann_inc_050_100,81.0
480291511002,house_ann_inc_050_100,128.0
480291105001,house_ann_inc_050_100,51.0
480291210002,house_ann_inc_050_100,131.0
480291210001,house_ann_inc_050_100,21.0
480291211101,house_ann_inc_050_100,234.0
480291215063,house_ann_inc_050_100,110.0
480291315033,house_ann_inc_050_100,152.0
480291315043,house_ann_inc_050_100,269.0
480291315061,house_ann_inc_050_100,158.0
480291315072,house_ann_inc_050_100,82.0
480291316062,house_ann_inc_050_100,447.0
480291316091,house_ann_inc_050_100,410.0
480291316101,house_ann_inc_050_100,287.0
480291316121,house_ann_inc_050_100,392.0
480291316141,house_ann_inc_050_100,520.0
480291316152,house_ann_inc_050_100,355.0
480291318011,house_ann_inc_050_100,223.0
480291318022,house_ann_inc_050_100,63.0
480291411012,house_ann_inc_050_100,80.0
480291522022,house_ann_inc_050_100,101.0
480291411022,house_ann_inc_050_100,76.0
480291414031,house_ann_inc_050_100,186.0
480291414042,house_ann_inc_050_100,183.0
480291605013,house_ann_inc_050_100,75.0
480291605023,house_ann_inc_050_100,31.0
480291609012,house_ann_inc_050_100,94.0
480291609022,house_ann_inc_050_100,90.0
480291613031,house_ann_inc_050_100,159.0
480291613042,house_ann_inc_050_100,210.0
480291615032,house_ann_inc_050_100,144.0
480291615042,house_ann_inc_050_100,136.0
480291618021,house_ann_inc_050_100,531.0
480291619021,house_ann_inc_050_100,136.0
480291620031,house_ann_inc_050_100,200.0
480291620041,house_ann_inc_050_100,116.0
480291713012,house_ann_inc_050_100,147.0
480291716012,house_ann_inc_050_100,52.0
480291716022,house_ann_inc_050_100,55.0
480291719122,house_ann_inc_050_100,272.0
480291719141,house_ann_inc_050_100,227.0
480291719151,house_ann_inc_050_100,337.0
480291719163,house_ann_inc_050_100,656.0
480291719181,house_ann_inc_050_100,215.0
480291215044,house_ann_inc_050_100,418.0
480291215064,house_ann_inc_050_100,136.0
480291216061,house_ann_inc_050_100,97.0
480291216064,house_ann_inc_050_100,135.0
480291217013,house_ann_inc_050_100,84.0
480291217022,house_ann_inc_050_100,173.0
480291218082,house_ann_inc_050_100,352.0
480291218093,house_ann_inc_050_100,246.0
480291218111,house_ann_inc_050_100,455.0
480291218122,house_ann_inc_050_100,104.0
480291218131,house_ann_inc_050_100,156.0
480291219041,house_ann_inc_050_100,105.0
480291219052,house_ann_inc_050_100,513.0
480291219071,house_ann_inc_050_100,156.0
480291211085,house_ann_inc_050_100,157.0
480291211191,house_ann_inc_050_100,174.0
480291211201,house_ann_inc_050_100,476.0
480291207013,house_ann_inc_050_100,82.0
480291215043,house_ann_inc_050_100,304.0
480291503002,house_ann_inc_050_100,113.0
480291418003,house_ann_inc_050_100,227.0
480291508001,house_ann_inc_050_100,22.0
480291712001,house_ann_inc_050_100,71.0
480291712002,house_ann_inc_050_100,60.0
480291512004,house_ann_inc_050_100,150.0
480291904002,house_ann_inc_050_100,79.0
480291817121,house_ann_inc_050_100,265.0
480291816024,house_ann_inc_050_100,208.0
480291816022,house_ann_inc_050_100,145.0
480291314022,house_ann_inc_050_100,137.0
480291719183,house_ann_inc_050_100,268.0
480291719201,house_ann_inc_050_100,254.0
480291719212,house_ann_inc_050_100,174.0
480291719231,house_ann_inc_050_100,166.0
480291719234,house_ann_inc_050_100,660.0
480291719251,house_ann_inc_050_100,51.0
480291719253,house_ann_inc_050_100,447.0
480291720023,house_ann_inc_050_100,565.0
480291720041,house_ann_inc_050_100,553.0
480291720061,house_ann_inc_050_100,339.0
480291720071,house_ann_inc_050_100,461.0
480291801011,house_ann_inc_050_100,93.0
480291714011,house_ann_inc_050_100,239.0
480291714022,house_ann_inc_050_100,120.0
480291715012,house_ann_inc_050_100,81.0
480291715023,house_ann_inc_050_100,76.0
480291917011,house_ann_inc_050_100,67.0
480291917022,house_ann_inc_050_100,109.0
480291918043,house_ann_inc_050_100,248.0
480291918111,house_ann_inc_050_100,391.0
480291918063,house_ann_inc_050_100,401.0
480291918081,house_ann_inc_050_100,231.0
480291918092,house_ann_inc_050_100,334.0
480291918131,house_ann_inc_050_100,319.0
480291817252,house_ann_inc_050_100,242.0
480291817263,house_ann_inc_050_100,482.0
480291817281,house_ann_inc_050_100,934.0
480291817301,house_ann_inc_050_100,189.0
480291817312,house_ann_inc_050_100,286.0
480291818112,house_ann_inc_050_100,95.0
480291818132,house_ann_inc_050_100,190.0
480291818142,house_ann_inc_050_100,451.0
480291818161,house_ann_inc_050_100,124.0
480291818172,house_ann_inc_050_100,102.0
480291818183,house_ann_inc_050_100,187.0
480291818201,house_ann_inc_050_100,0.0
480291818212,house_ann_inc_050_100,357.0
480291818223,house_ann_inc_050_100,376.0
480291905032,house_ann_inc_050_100,157.0
480291905042,house_ann_inc_050_100,138.0
480291906041,house_ann_inc_050_100,89.0
480291910051,house_ann_inc_050_100,109.0
480291910062,house_ann_inc_050_100,194.0
480291801013,house_ann_inc_050_100,89.0
480291801016,house_ann_inc_050_100,46.0
480291806031,house_ann_inc_050_100,182.0
480291806043,house_ann_inc_050_100,112.0
480291807026,house_ann_inc_050_100,162.0
480291814031,house_ann_inc_050_100,364.0
480291814041,house_ann_inc_050_100,1180.0
480291815044,house_ann_inc_050_100,309.0
480291817154,house_ann_inc_050_100,417.0
480291820022,house_ann_inc_050_100,106.0
480291820031,house_ann_inc_050_100,274.0
480291821013,house_ann_inc_050_100,400.0
480291821051,house_ann_inc_050_100,193.0
480291910065,house_ann_inc_050_100,90.0
480291912013,house_ann_inc_050_100,72.0
480291918141,house_ann_inc_050_100,292.0
480291918152,house_ann_inc_050_100,304.0
480291918171,house_ann_inc_050_100,722.0
480291919002,house_ann_inc_050_100,86.0
480291919005,house_ann_inc_050_100,97.0
480291920003,house_ann_inc_050_100,99.0
480291921001,house_ann_inc_050_100,198.0
480291922002,house_ann_inc_050_100,78.0
480291805031,house_ann_inc_100_200,18.0
480291805032,house_ann_inc_100_200,52.0
480291704013,house_ann_inc_100_200,12.0
480291704012,house_ann_inc_100_200,0.0
480291914061,house_ann_inc_100_200,379.0
480291914092,house_ann_inc_100_200,110.0
480291212042,house_ann_inc_100_200,132.0
480291215081,house_ann_inc_100_200,23.0
480291914051,house_ann_inc_100_200,80.0
480291914052,house_ann_inc_100_200,263.0
480291914053,house_ann_inc_100_200,171.0
480291914055,house_ann_inc_100_200,146.0
480291709001,house_ann_inc_100_200,20.0
480291709003,house_ann_inc_100_200,59.0
480291610002,house_ann_inc_100_200,22.0
480291610001,house_ann_inc_100_200,13.0
480291615015,house_ann_inc_100_200,0.0
480291615011,house_ann_inc_100_200,15.0
480291615013,house_ann_inc_100_200,30.0
480291711001,house_ann_inc_100_200,0.0
480291620011,house_ann_inc_100_200,138.0
480291701022,house_ann_inc_100_200,31.0
480291701021,house_ann_inc_100_200,0.0
480291807022,house_ann_inc_100_200,84.0
480291807023,house_ann_inc_100_200,0.0
480291807025,house_ann_inc_100_200,51.0
480291809012,house_ann_inc_100_200,11.0
480291809015,house_ann_inc_100_200,41.0
480291106003,house_ann_inc_100_200,0.0
480291108002,house_ann_inc_100_200,25.0
480291108001,house_ann_inc_100_200,11.0
480291208004,house_ann_inc_100_200,110.0
480291208006,house_ann_inc_100_200,111.0
480291208001,house_ann_inc_100_200,123.0
480291208002,house_ann_inc_100_200,136.0
480291208005,house_ann_inc_100_200,102.0
480291208007,house_ann_inc_100_200,130.0
480291208003,house_ann_inc_100_200,114.0
480291211113,house_ann_inc_100_200,61.0
480291211111,house_ann_inc_100_200,43.0
480291211112,house_ann_inc_100_200,140.0
480291211114,house_ann_inc_100_200,92.0
480291211161,house_ann_inc_100_200,95.0
480291211164,house_ann_inc_100_200,231.0
480291211162,house_ann_inc_100_200,81.0
480291211181,house_ann_inc_100_200,187.0
480291211182,house_ann_inc_100_200,15.0
480291212031,house_ann_inc_100_200,49.0
480291212032,house_ann_inc_100_200,19.0
480291212051,house_ann_inc_100_200,76.0
480291817182,house_ann_inc_100_200,174.0
480291818111,house_ann_inc_100_200,344.0
480291902003,house_ann_inc_100_200,125.0
480291902004,house_ann_inc_100_200,2.0
480291902001,house_ann_inc_100_200,74.0
480291802021,house_ann_inc_100_200,44.0
480291802023,house_ann_inc_100_200,31.0
480291805013,house_ann_inc_100_200,50.0
480291805012,house_ann_inc_100_200,30.0
480291805011,house_ann_inc_100_200,35.0
480291808002,house_ann_inc_100_200,6.0
480291808001,house_ann_inc_100_200,16.0
480291708002,house_ann_inc_100_200,4.0
480291106002,house_ann_inc_100_200,0.0
480291504001,house_ann_inc_100_200,0.0
480291504002,house_ann_inc_100_200,39.0
480291510001,house_ann_inc_100_200,30.0
480291521002,house_ann_inc_100_200,6.0
480291521001,house_ann_inc_100_200,43.0
480291607024,house_ann_inc_100_200,0.0
480291607023,house_ann_inc_100_200,0.0
480291616002,house_ann_inc_100_200,49.0
480291616001,house_ann_inc_100_200,53.0
480291216012,house_ann_inc_100_200,128.0
480291216013,house_ann_inc_100_200,42.0
480291216014,house_ann_inc_100_200,0.0
480291218021,house_ann_inc_100_200,211.0
480291218023,house_ann_inc_100_200,202.0
480291303002,house_ann_inc_100_200,0.0
480291303001,house_ann_inc_100_200,0.0
480291307002,house_ann_inc_100_200,43.0
480291307001,house_ann_inc_100_200,4.0
480291702004,house_ann_inc_100_200,26.0
480291702006,house_ann_inc_100_200,0.0
480291702002,house_ann_inc_100_200,38.0
480291702005,house_ann_inc_100_200,8.0
