block_group,commute_method,count_commute_method
480291912022,commute_car_sov,927.0
480291912023,commute_car_sov,275.0
480291912024,commute_car_sov,526.0
480291913031,commute_car_sov,813.0
480291913041,commute_car_sov,342.0
480291913042,commute_car_sov,499.0
480291914062,commute_car_sov,811.0
480291914063,commute_car_sov,715.0
480291914082,commute_car_sov,486.0
480291914101,commute_car_sov,634.0
480291914102,commute_car_sov,1307.0
480291914103,commute_car_sov,892.0
480291914111,commute_car_sov,898.0
480291914112,commute_car_sov,1570.0
480291818242,commute_car_sov,1170.0
480291818251,commute_car_sov,860.0
480291818252,commute_car_sov,1493.0
480291818261,commute_car_sov,984.0
480291818262,commute_car_sov,1201.0
480291818263,commute_car_sov,566.0
480291818264,commute_car_sov,732.0
480291819011,commute_car_sov,1366.0
480291819012,commute_car_sov,1306.0
480291819021,commute_car_sov,2237.0
480291819022,commute_car_sov,1141.0
480291820011,commute_car_sov,1033.0
480291820012,commute_car_sov,1410.0
480291820021,commute_car_sov,2021.0
480291820023,commute_car_sov,1379.0
480291820032,commute_car_sov,832.0
480291821012,commute_car_sov,633.0
480291821022,commute_car_sov,776.0
480291821023,commute_car_sov,1580.0
480291821061,commute_car_sov,1399.0
480291918142,commute_car_sov,949.0
480291918151,commute_car_sov,1150.0
480291918161,commute_car_sov,604.0
480291918162,commute_car_sov,460.0
480291918172,commute_car_sov,1264.0
480291919001,commute_car_sov,262.0
480291919003,commute_car_sov,136.0
480291919004,commute_car_sov,169.0
480291920001,commute_car_sov,618.0
480291920002,commute_car_sov,470.0
480291920004,commute_car_sov,224.0
480291920005,commute_car_sov,109.0
480291921002,commute_car_sov,525.0
480291922001,commute_car_sov,706.0
480291923001,commute_car_sov,141.0
480291923002,commute_car_sov,1417.0
480291923003,commute_car_sov,488.0
480291923004,commute_car_sov,473.0
480299800011,commute_car_sov,0.0
480299800021,commute_car_sov,0.0
480299800031,commute_car_sov,298.0
480299800041,commute_car_sov,0.0
480299800051,commute_car_sov,8.0
480299801001,commute_car_sov,199.0
480291805033,commute_car_sov,815.0
480291704011,commute_car_sov,401.0
480291914081,commute_car_sov,903.0
480291914091,commute_car_sov,1727.0
480291412006,commute_car_sov,410.0
480291412003,commute_car_sov,493.0
480291501002,commute_car_sov,699.0
480291407002,commute_car_sov,335.0
480291413002,commute_car_sov,972.0
480291414021,commute_car_sov,1336.0
480291806022,commute_car_sov,578.0
480291101003,commute_car_sov,467.0
480291211121,commute_car_sov,858.0
480291519002,commute_car_sov,1835.0
480291409001,commute_car_sov,270.0
480291505011,commute_car_sov,323.0
480291505013,commute_car_sov,251.0
480291110001,commute_car_sov,326.0
480291204002,commute_car_sov,274.0
480291204006,commute_car_sov,124.0
480291204004,commute_car_sov,303.0
480291710005,commute_car_sov,156.0
480291710003,commute_car_sov,390.0
480291717005,commute_car_sov,376.0
480291213004,commute_car_sov,500.0
480291215012,commute_car_sov,856.0
480291215073,commute_car_sov,442.0
480291312001,commute_car_sov,352.0
480291404003,commute_car_sov,336.0
480291101001,commute_car_sov,249.0
480291209023,commute_car_sov,629.0
480291214032,commute_car_sov,408.0
480291216041,commute_car_sov,1735.0
480291216044,commute_car_sov,937.0
480291207023,commute_car_sov,497.0
480291213002,commute_car_sov,425.0
480291703001,commute_car_sov,386.0
480291704022,commute_car_sov,444.0
480291704023,commute_car_sov,344.0
480291706002,commute_car_sov,390.0
480291707001,commute_car_sov,422.0
480291212041,commute_car_sov,644.0
480291212045,commute_car_sov,910.0
480291416001,commute_car_sov,903.0
480291215051,commute_car_sov,1151.0
480291403001,commute_car_sov,226.0
480291701013,commute_car_sov,328.0
480291718021,commute_car_sov,358.0
480291718024,commute_car_sov,318.0
480291507005,commute_car_sov,317.0
480291507002,commute_car_sov,363.0
480291507004,commute_car_sov,432.0
480291601002,commute_car_sov,574.0
480291813021,commute_car_sov,1132.0
480291815063,commute_car_sov,719.0
480291809024,commute_car_sov,561.0
480291810032,commute_car_sov,534.0
480291810053,commute_car_sov,759.0
480291817152,commute_car_sov,520.0
480291203001,commute_car_sov,859.0
480291205011,commute_car_sov,273.0
480291205016,commute_car_sov,402.0
480291205017,commute_car_sov,345.0
480291211151,commute_car_sov,494.0
480291211173,commute_car_sov,616.0
480291815031,commute_car_sov,1529.0
480291215082,commute_car_sov,730.0
480291914054,commute_car_sov,385.0
480291709002,commute_car_sov,474.0
480291615012,commute_car_sov,158.0
480291615014,commute_car_sov,314.0
480291701023,commute_car_sov,389.0
480291711002,commute_car_sov,472.0
480291807024,commute_car_sov,274.0
480291807021,commute_car_sov,639.0
480291809013,commute_car_sov,447.0
480291108003,commute_car_sov,208.0
480291211163,commute_car_sov,694.0
480291212034,commute_car_sov,392.0
480291212033,commute_car_sov,450.0
480291817181,commute_car_sov,977.0
480291902005,commute_car_sov,589.0
480291902002,commute_car_sov,253.0
480291802024,commute_car_sov,196.0
480291802022,commute_car_sov,453.0
480291805014,commute_car_sov,105.0
480291808003,commute_car_sov,158.0
480291708001,commute_car_sov,162.0
480291106001,commute_car_sov,125.0
480291510002,commute_car_sov,435.0
480291510003,commute_car_sov,430.0
480291607021,commute_car_sov,394.0
480291607022,commute_car_sov,326.0
480291215083,commute_car_sov,451.0
480291216011,commute_car_sov,716.0
480291218022,commute_car_sov,1058.0
480291303004,commute_car_sov,246.0
480291303003,commute_car_sov,122.0
480291909014,commute_car_sov,236.0
480291809011,commute_car_sov,347.0
480291815043,commute_car_sov,163.0
480291816011,commute_car_sov,413.0
480291818093,commute_car_sov,659.0
480291821011,commute_car_sov,1601.0
480291906012,commute_car_sov,401.0
480291910042,commute_car_sov,740.0
480291212052,commute_car_sov,373.0
480291212064,commute_car_sov,318.0
480291212066,commute_car_sov,430.0
480291602001,commute_car_sov,324.0
480291817131,commute_car_sov,786.0
480291815052,commute_car_sov,562.0
480291817041,commute_car_sov,476.0
480291817043,commute_car_sov,726.0
480291907001,commute_car_sov,529.0
480291812003,commute_car_sov,327.0
480291511006,commute_car_sov,48.0
480291514003,commute_car_sov,353.0
480291909022,commute_car_sov,687.0
480291810011,commute_car_sov,562.0
480291821031,commute_car_sov,1142.0
480291901001,commute_car_sov,304.0
480291817033,commute_car_sov,1267.0
480291803004,commute_car_sov,327.0
480291313003,commute_car_sov,498.0
480291313002,commute_car_sov,635.0
480291103001,commute_car_sov,496.0
480291206007,commute_car_sov,245.0
480291206004,commute_car_sov,703.0
480291206001,commute_car_sov,669.0
480291517005,commute_car_sov,430.0
480291517004,commute_car_sov,355.0
480291719031,commute_car_sov,394.0
480291717002,commute_car_sov,315.0
480291719033,commute_car_sov,592.0
480291509004,commute_car_sov,203.0
480291509003,commute_car_sov,487.0
480291705001,commute_car_sov,435.0
480291805041,commute_car_sov,590.0
480291205022,commute_car_sov,193.0
480291205021,commute_car_sov,478.0
480291207014,commute_car_sov,257.0
480291302001,commute_car_sov,297.0
480291410001,commute_car_sov,212.0
480291516005,commute_car_sov,228.0
480291516003,commute_car_sov,642.0
480291817053,commute_car_sov,905.0
480291606002,commute_car_sov,567.0
480291419001,commute_car_sov,762.0
480291515001,commute_car_sov,281.0
480291603001,commute_car_sov,361.0
480291603004,commute_car_sov,416.0
480291613021,commute_car_sov,1540.0
480291804002,commute_car_sov,565.0
480291807011,commute_car_sov,526.0
480291811001,commute_car_sov,544.0
480291211082,commute_car_sov,813.0
480291203004,commute_car_sov,533.0
480291203006,commute_car_sov,488.0
480291506002,commute_car_sov,385.0
480291506001,commute_car_sov,329.0
480291511002,commute_car_sov,819.0
480291105001,commute_car_sov,247.0
480291210002,commute_car_sov,244.0
480291210001,commute_car_sov,244.0
480291211101,commute_car_sov,1043.0
480291215063,commute_car_sov,590.0
480291315033,commute_car_sov,386.0
480291315043,commute_car_sov,865.0
480291315061,commute_car_sov,466.0
480291315072,commute_car_sov,286.0
480291316062,commute_car_sov,1426.0
480291316091,commute_car_sov,771.0
480291316101,commute_car_sov,1375.0
480291316121,commute_car_sov,811.0
480291316141,commute_car_sov,1312.0
480291316152,commute_car_sov,988.0
480291318011,commute_car_sov,602.0
480291318022,commute_car_sov,301.0
480291411012,commute_car_sov,189.0
480291522022,commute_car_sov,464.0
480291411022,commute_car_sov,133.0
480291414031,commute_car_sov,527.0
480291414042,commute_car_sov,792.0
480291605013,commute_car_sov,133.0
480291605023,commute_car_sov,264.0
480291609012,commute_car_sov,369.0
480291609022,commute_car_sov,426.0
480291613031,commute_car_sov,929.0
480291613042,commute_car_sov,788.0
480291615032,commute_car_sov,363.0
480291615042,commute_car_sov,841.0
480291618021,commute_car_sov,2176.0
480291619021,commute_car_sov,399.0
480291620031,commute_car_sov,820.0
480291620041,commute_car_sov,382.0
480291713012,commute_car_sov,473.0
480291716012,commute_car_sov,263.0
480291716022,commute_car_sov,204.0
480291719122,commute_car_sov,896.0
480291719141,commute_car_sov,620.0
480291719151,commute_car_sov,646.0
480291719163,commute_car_sov,1395.0
480291719181,commute_car_sov,602.0
480291215044,commute_car_sov,1205.0
480291215064,commute_car_sov,316.0
480291216061,commute_car_sov,240.0
480291216064,commute_car_sov,293.0
480291217013,commute_car_sov,219.0
480291217022,commute_car_sov,439.0
480291218082,commute_car_sov,1230.0
480291218093,commute_car_sov,816.0
480291218111,commute_car_sov,1917.0
480291218122,commute_car_sov,570.0
480291218131,commute_car_sov,907.0
480291219041,commute_car_sov,467.0
480291219052,commute_car_sov,1637.0
480291219071,commute_car_sov,638.0
480291211085,commute_car_sov,869.0
480291211191,commute_car_sov,333.0
480291211201,commute_car_sov,1230.0
480291207013,commute_car_sov,352.0
480291215043,commute_car_sov,715.0
480291503002,commute_car_sov,284.0
480291418003,commute_car_sov,624.0
480291508001,commute_car_sov,297.0
480291712001,commute_car_sov,245.0
480291712002,commute_car_sov,354.0
480291512004,commute_car_sov,251.0
480291904002,commute_car_sov,529.0
480291817121,commute_car_sov,1181.0
480291816024,commute_car_sov,759.0
480291816022,commute_car_sov,545.0
480291314022,commute_car_sov,695.0
480291719183,commute_car_sov,1130.0
480291719201,commute_car_sov,1244.0
480291719212,commute_car_sov,632.0
480291719231,commute_car_sov,650.0
480291719234,commute_car_sov,2347.0
480291719251,commute_car_sov,399.0
480291719253,commute_car_sov,1744.0
480291720023,commute_car_sov,1644.0
480291720041,commute_car_sov,1437.0
480291720061,commute_car_sov,1465.0
480291720071,commute_car_sov,1966.0
480291801011,commute_car_sov,464.0
480291714011,commute_car_sov,891.0
480291714022,commute_car_sov,261.0
480291715012,commute_car_sov,416.0
480291715023,commute_car_sov,619.0
480291917011,commute_car_sov,295.0
480291917022,commute_car_sov,616.0
480291918043,commute_car_sov,915.0
480291918111,commute_car_sov,1566.0
480291918063,commute_car_sov,2029.0
480291918081,commute_car_sov,1215.0
480291918092,commute_car_sov,1031.0
480291918131,commute_car_sov,1855.0
480291817252,commute_car_sov,884.0
480291817263,commute_car_sov,1423.0
480291817281,commute_car_sov,2451.0
480291817301,commute_car_sov,499.0
480291817312,commute_car_sov,1137.0
480291818112,commute_car_sov,226.0
480291818132,commute_car_sov,1129.0
480291818142,commute_car_sov,1617.0
480291818161,commute_car_sov,484.0
480291818172,commute_car_sov,433.0
480291818183,commute_car_sov,1234.0
480291818201,commute_car_sov,279.0
480291818212,commute_car_sov,1251.0
480291818223,commute_car_sov,974.0
480291905032,commute_car_sov,487.0
480291905042,commute_car_sov,611.0
480291906041,commute_car_sov,384.0
480291910051,commute_car_sov,339.0
480291910062,commute_car_sov,543.0
480291801013,commute_car_sov,377.0
480291801016,commute_car_sov,261.0
480291806031,commute_car_sov,886.0
480291806043,commute_car_sov,360.0
480291807026,commute_car_sov,764.0
480291814031,commute_car_sov,654.0
480291814041,commute_car_sov,1655.0
480291815044,commute_car_sov,745.0
480291817154,commute_car_sov,804.0
480291820022,commute_car_sov,225.0
480291820031,commute_car_sov,1411.0
480291821013,commute_car_sov,1096.0
480291821051,commute_car_sov,1054.0
480291910065,commute_car_sov,231.0
480291912013,commute_car_sov,109.0
480291918141,commute_car_sov,1195.0
480291918152,commute_car_sov,883.0
480291918171,commute_car_sov,3488.0
480291919002,commute_car_sov,299.0
480291919005,commute_car_sov,186.0
480291920003,commute_car_sov,813.0
480291921001,commute_car_sov,554.0
480291922002,commute_car_sov,280.0
480291805031,commute_car_hov,42.0
480291805032,commute_car_hov,109.0
480291704013,commute_car_hov,83.0
480291704012,commute_car_hov,17.0
480291914061,commute_car_hov,73.0
480291914092,commute_car_hov,205.0
480291212042,commute_car_hov,154.0
480291215081,commute_car_hov,58.0
480291914051,commute_car_hov,39.0
480291914052,commute_car_hov,17.0
480291914053,commute_car_hov,41.0
480291914055,commute_car_hov,18.0
480291709001,commute_car_hov,40.0
480291709003,commute_car_hov,48.0
480291610002,commute_car_hov,141.0
480291610001,commute_car_hov,141.0
480291615015,commute_car_hov,102.0
480291615011,commute_car_hov,262.0
480291615013,commute_car_hov,202.0
480291711001,commute_car_hov,202.0
480291620011,commute_car_hov,135.0
480291701022,commute_car_hov,79.0
480291701021,commute_car_hov,0.0
480291807022,commute_car_hov,0.0
480291807023,commute_car_hov,0.0
480291807025,commute_car_hov,0.0
480291809012,commute_car_hov,87.0
480291809015,commute_car_hov,14.0
480291106003,commute_car_hov,10.0
480291108002,commute_car_hov,19.0
480291108001,commute_car_hov,62.0
480291208004,commute_car_hov,0.0
480291208006,commute_car_hov,24.0
480291208001,commute_car_hov,38.0
480291208002,commute_car_hov,32.0
480291208005,commute_car_hov,0.0
480291208007,commute_car_hov,40.0
480291208003,commute_car_hov,125.0
480291211113,commute_car_hov,74.0
480291211111,commute_car_hov,64.0
480291211112,commute_car_hov,58.0
480291211114,commute_car_hov,85.0
480291211161,commute_car_hov,0.0
480291211164,commute_car_hov,0.0
480291211162,commute_car_hov,38.0
480291211181,commute_car_hov,55.0
480291211182,commute_car_hov,25.0
480291212031,commute_car_hov,11.0
480291212032,commute_car_hov,71.0
480291212051,commute_car_hov,127.0
480291817182,commute_car_hov,94.0
480291818111,commute_car_hov,77.0
480291902003,commute_car_hov,0.0
480291902004,commute_car_hov,11.0
480291902001,commute_car_hov,26.0
480291802021,commute_car_hov,50.0
480291802023,commute_car_hov,12.0
480291805013,commute_car_hov,55.0
480291805012,commute_car_hov,32.0
480291805011,commute_car_hov,89.0
480291808002,commute_car_hov,64.0
480291808001,commute_car_hov,36.0
480291708002,commute_car_hov,47.0
480291106002,commute_car_hov,97.0
480291504001,commute_car_hov,32.0
480291504002,commute_car_hov,31.0
480291510001,commute_car_hov,11.0
480291521002,commute_car_hov,83.0
480291521001,commute_car_hov,58.0
480291607024,commute_car_hov,43.0
480291607023,commute_car_hov,47.0
480291616002,commute_car_hov,86.0
480291616001,commute_car_hov,171.0
480291216012,commute_car_hov,148.0
480291216013,commute_car_hov,58.0
480291216014,commute_car_hov,14.0
480291218021,commute_car_hov,63.0
480291218023,commute_car_hov,66.0
480291303002,commute_car_hov,76.0
480291303001,commute_car_hov,0.0
480291307002,commute_car_hov,8.0
480291307001,commute_car_hov,77.0
480291702004,commute_car_hov,132.0
480291702006,commute_car_hov,93.0
480291702002,commute_car_hov,110.0
480291702005,commute_car_hov,22.0
480291702001,commute_car_hov,31.0
480291316011,commute_car_hov,45.0
480291317001,commute_car_hov,24.0
480291412004,commute_car_hov,26.0
480291412001,commute_car_hov,65.0
480291412005,commute_car_hov,65.0
480291412002,commute_car_hov,63.0
480291501003,commute_car_hov,92.0
480291309002,commute_car_hov,31.0
480291309003,commute_car_hov,18.0
480291310003,commute_car_hov,8.0
480291310004,commute_car_hov,6.0
480291310001,commute_car_hov,118.0
480291310002,commute_car_hov,33.0
480291405003,commute_car_hov,6.0
480291405002,commute_car_hov,139.0
480291405001,commute_car_hov,55.0
480291405004,commute_car_hov,51.0
480291406002,commute_car_hov,41.0
480291406001,commute_car_hov,153.0
480291407003,commute_car_hov,72.0
480291407001,commute_car_hov,22.0
480291407004,commute_car_hov,149.0
480291407005,commute_car_hov,33.0
480291413001,commute_car_hov,80.0
480291413003,commute_car_hov,202.0
480291702003,commute_car_hov,92.0
480291806023,commute_car_hov,50.0
480291806021,commute_car_hov,68.0
480291911021,commute_car_hov,8.0
480291911022,commute_car_hov,25.0
480291911023,commute_car_hov,0.0
480291209012,commute_car_hov,85.0
480291209011,commute_car_hov,69.0
480291211122,commute_car_hov,50.0
480291519001,commute_car_hov,104.0
480291409002,commute_car_hov,89.0
480291417001,commute_car_hov,199.0
480291417002,commute_car_hov,254.0
480291505012,commute_car_hov,63.0
480291505014,commute_car_hov,87.0
480291604002,commute_car_hov,36.0
480291604004,commute_car_hov,54.0
480291604001,commute_car_hov,0.0
480291604003,commute_car_hov,0.0
480291611005,commute_car_hov,66.0
480291611006,commute_car_hov,9.0
480291611001,commute_car_hov,228.0
480291611004,commute_car_hov,177.0
480291611003,commute_car_hov,55.0
480291611002,commute_car_hov,85.0
480291813012,commute_car_hov,28.0
480291813011,commute_car_hov,170.0
480291814021,commute_car_hov,72.0
480291814022,commute_car_hov,12.0
480291109001,commute_car_hov,64.0
480291110003,commute_car_hov,63.0
480291110002,commute_car_hov,4.0
480291204001,commute_car_hov,19.0
480291204005,commute_car_hov,0.0
480291710004,commute_car_hov,107.0
480291204003,commute_car_hov,27.0
480291207021,commute_car_hov,51.0
480291704014,commute_car_hov,71.0
480291710001,commute_car_hov,17.0
480291710002,commute_car_hov,12.0
480291717001,commute_car_hov,226.0
480291717003,commute_car_hov,14.0
480291215013,commute_car_hov,71.0
480291215011,commute_car_hov,61.0
480291215074,commute_car_hov,82.0
480291215071,commute_car_hov,17.0
480291215072,commute_car_hov,18.0
480291312002,commute_car_hov,33.0
480291401002,commute_car_hov,44.0
480291401001,commute_car_hov,51.0
480291404004,commute_car_hov,42.0
480291101002,commute_car_hov,25.0
480291209022,commute_car_hov,35.0
480291209021,commute_car_hov,75.0
480291214033,commute_car_hov,143.0
480291214031,commute_car_hov,126.0
480291216042,commute_car_hov,35.0
480291216043,commute_car_hov,0.0
480291306004,commute_car_hov,0.0
480291207022,commute_car_hov,23.0
480291213003,commute_car_hov,61.0
480291213001,commute_car_hov,165.0
480291703004,commute_car_hov,0.0
480291703002,commute_car_hov,0.0
480291703006,commute_car_hov,34.0
480291703005,commute_car_hov,41.0
480291703003,commute_car_hov,10.0
480291704024,commute_car_hov,23.0
480291704021,commute_car_hov,97.0
480291706001,commute_car_hov,76.0
480291706004,commute_car_hov,64.0
480291706003,commute_car_hov,175.0
480291707003,commute_car_hov,111.0
480291707002,commute_car_hov,56.0
480291212044,commute_car_hov,19.0
480291212043,commute_car_hov,28.0
480291404001,commute_car_hov,48.0
480291404002,commute_car_hov,54.0
480291504003,commute_car_hov,163.0
480291215052,commute_car_hov,0.0
480291403002,commute_car_hov,133.0
480291403003,commute_car_hov,79.0
480291520001,commute_car_hov,221.0
480291701011,commute_car_hov,106.0
480291701012,commute_car_hov,124.0
480291718022,commute_car_hov,253.0
480291718025,commute_car_hov,0.0
480291718023,commute_car_hov,230.0
480291408004,commute_car_hov,8.0
480291408001,commute_car_hov,84.0
480291408005,commute_car_hov,354.0
480291408003,commute_car_hov,45.0
480291408002,commute_car_hov,107.0
480291505023,commute_car_hov,0.0
480291505022,commute_car_hov,146.0
480291505021,commute_car_hov,143.0
480291507006,commute_car_hov,24.0
480291507001,commute_car_hov,132.0
480291507003,commute_car_hov,253.0
480291601004,commute_car_hov,134.0
480291601003,commute_car_hov,89.0
480291601001,commute_car_hov,67.0
480291813023,commute_car_hov,65.0
480291809021,commute_car_hov,32.0
480291809023,commute_car_hov,133.0
480291809022,commute_car_hov,31.0
480291809025,commute_car_hov,87.0
480291810031,commute_car_hov,81.0
480291810051,commute_car_hov,0.0
480291810052,commute_car_hov,9.0
480291815061,commute_car_hov,10.0
480291815062,commute_car_hov,61.0
480291817151,commute_car_hov,33.0
480291203002,commute_car_hov,13.0
480291203003,commute_car_hov,85.0
480291203005,commute_car_hov,0.0
480291205013,commute_car_hov,63.0
480291205015,commute_car_hov,102.0
480291205012,commute_car_hov,21.0
480291205014,commute_car_hov,89.0
480291211152,commute_car_hov,31.0
480291211153,commute_car_hov,22.0
480291211172,commute_car_hov,35.0
480291211171,commute_car_hov,49.0
480291720021,commute_car_hov,181.0
480291817031,commute_car_hov,107.0
480291817032,commute_car_hov,200.0
480291803003,commute_car_hov,101.0
480291803001,commute_car_hov,27.0
480291803002,commute_car_hov,81.0
480291817161,commute_car_hov,181.0
480291910034,commute_car_hov,56.0
480291910035,commute_car_hov,0.0
480291910033,commute_car_hov,40.0
480291910031,commute_car_hov,23.0
480291910032,commute_car_hov,113.0
480291214041,commute_car_hov,88.0
480291214042,commute_car_hov,199.0
480291214043,commute_car_hov,130.0
480291313001,commute_car_hov,65.0
480291313004,commute_car_hov,0.0
480291316061,commute_car_hov,96.0
480291103003,commute_car_hov,16.0
480291103002,commute_car_hov,48.0
480291201001,commute_car_hov,126.0
480291206002,commute_car_hov,14.0
480291206003,commute_car_hov,54.0
480291206006,commute_car_hov,0.0
480291206005,commute_car_hov,12.0
480291517003,commute_car_hov,56.0
480291517002,commute_car_hov,177.0
480291517001,commute_car_hov,164.0
480291607013,commute_car_hov,101.0
480291306001,commute_car_hov,39.0
480291306003,commute_car_hov,89.0
480291306002,commute_car_hov,41.0
480291402003,commute_car_hov,128.0
480291402002,commute_car_hov,47.0
480291402001,commute_car_hov,63.0
480291402004,commute_car_hov,110.0
480291309001,commute_car_hov,94.0
480291717004,commute_car_hov,54.0
480291719035,commute_car_hov,0.0
480291717006,commute_car_hov,0.0
480291719032,commute_car_hov,86.0
480291719034,commute_car_hov,37.0
480291509002,commute_car_hov,11.0
480291509001,commute_car_hov,56.0
480291509005,commute_car_hov,359.0
480291705003,commute_car_hov,72.0
480291705004,commute_car_hov,90.0
480291705002,commute_car_hov,89.0
480291805042,commute_car_hov,26.0
480291205025,commute_car_hov,20.0
480291205023,commute_car_hov,50.0
480291205026,commute_car_hov,44.0
480291205024,commute_car_hov,0.0
480291207012,commute_car_hov,79.0
480291207011,commute_car_hov,43.0
480291302002,commute_car_hov,34.0
480291410003,commute_car_hov,133.0
480291410002,commute_car_hov,133.0
480291516001,commute_car_hov,167.0
480291516004,commute_car_hov,0.0
480291516002,commute_car_hov,30.0
480291817051,commute_car_hov,120.0
480291817052,commute_car_hov,188.0
480291512002,commute_car_hov,192.0
480291606001,commute_car_hov,194.0
480291606003,commute_car_hov,90.0
480291419003,commute_car_hov,108.0
480291419002,commute_car_hov,234.0
480291515003,commute_car_hov,25.0
480291515002,commute_car_hov,53.0
480291603003,commute_car_hov,109.0
480291603002,commute_car_hov,12.0
480291603005,commute_car_hov,40.0
480291612001,commute_car_hov,36.0
480291612002,commute_car_hov,200.0
480291804003,commute_car_hov,29.0
480291804001,commute_car_hov,69.0
480291807012,commute_car_hov,26.0
480291811004,commute_car_hov,90.0
480291811002,commute_car_hov,42.0
480291811003,commute_car_hov,69.0
480291909015,commute_car_hov,91.0
480291909013,commute_car_hov,0.0
480291809014,commute_car_hov,0.0
480291813031,commute_car_hov,263.0
480291815041,commute_car_hov,63.0
480291815042,commute_car_hov,100.0
480291816012,commute_car_hov,218.0
480291906011,commute_car_hov,34.0
480291818091,commute_car_hov,16.0
480291818092,commute_car_hov,137.0
480291818094,commute_car_hov,153.0
480291906013,commute_car_hov,166.0
480291910041,commute_car_hov,66.0
480291910043,commute_car_hov,29.0
480291813022,commute_car_hov,89.0
480291212063,commute_car_hov,86.0
480291212061,commute_car_hov,92.0
480291212065,commute_car_hov,0.0
480291212062,commute_car_hov,57.0
480291214022,commute_car_hov,20.0
480291214021,commute_car_hov,507.0
480291218031,commute_car_hov,49.0
480291218032,commute_car_hov,86.0
480291218033,commute_car_hov,110.0
480291218041,commute_car_hov,96.0
480291218042,commute_car_hov,55.0
480291218043,commute_car_hov,140.0
480291308001,commute_car_hov,10.0
480291308004,commute_car_hov,145.0
480291308002,commute_car_hov,87.0
480291308003,commute_car_hov,35.0
480291311003,commute_car_hov,105.0
480291311002,commute_car_hov,64.0
480291602002,commute_car_hov,87.0
480291817134,commute_car_hov,201.0
480291817132,commute_car_hov,84.0
480291817133,commute_car_hov,40.0
480291815054,commute_car_hov,98.0
480291815053,commute_car_hov,45.0
480291815051,commute_car_hov,58.0
480291817042,commute_car_hov,141.0
480291817044,commute_car_hov,81.0
480291817111,commute_car_hov,131.0
480291907002,commute_car_hov,65.0
480291907003,commute_car_hov,70.0
480291607011,commute_car_hov,80.0
480291607012,commute_car_hov,60.0
480291718011,commute_car_hov,113.0
480291718013,commute_car_hov,118.0
480291718014,commute_car_hov,81.0
480291718012,commute_car_hov,76.0
480291802013,commute_car_hov,184.0
480291802012,commute_car_hov,48.0
480291802014,commute_car_hov,55.0
480291802011,commute_car_hov,73.0
480291812001,commute_car_hov,0.0
480291812004,commute_car_hov,0.0
480291812002,commute_car_hov,47.0
480291812005,commute_car_hov,130.0
480291514004,commute_car_hov,29.0
480291511003,commute_car_hov,25.0
480291511001,commute_car_hov,49.0
480291514001,commute_car_hov,23.0
480291514002,commute_car_hov,91.0
480291905012,commute_car_hov,99.0
480291905013,commute_car_hov,72.0
480291905011,commute_car_hov,27.0
480291908001,commute_car_hov,0.0
480291908002,commute_car_hov,7.0
480291909011,commute_car_hov,50.0
480291909012,commute_car_hov,51.0
480291909021,commute_car_hov,39.0
480291909023,commute_car_hov,45.0
480291810012,commute_car_hov,33.0
480291810042,commute_car_hov,35.0
480291810041,commute_car_hov,69.0
480291901004,commute_car_hov,59.0
480291901003,commute_car_hov,19.0
480291901002,commute_car_hov,82.0
480291719021,commute_car_hov,30.0
480291311001,commute_car_hov,22.0
480291203008,commute_car_hov,10.0
480291203007,commute_car_hov,21.0
480291501001,commute_car_hov,128.0
480291501004,commute_car_hov,99.0
480291506004,commute_car_hov,35.0
480291506003,commute_car_hov,30.0
480291511007,commute_car_hov,99.0
480291511005,commute_car_hov,0.0
480291511004,commute_car_hov,16.0
480291918042,commute_car_hov,94.0
480291918041,commute_car_hov,139.0
480291210004,commute_car_hov,11.0
480291210003,commute_car_hov,273.0
480291210005,commute_car_hov,37.0
480291210006,commute_car_hov,18.0
480291211102,commute_car_hov,93.0
480291215062,commute_car_hov,26.0
480291215061,commute_car_hov,25.0
480291305001,commute_car_hov,0.0
480291305003,commute_car_hov,71.0
480291305002,commute_car_hov,35.0
480291305004,commute_car_hov,90.0
480291904003,commute_car_hov,10.0
480291211081,commute_car_hov,38.0
480291211083,commute_car_hov,70.0
480291211084,commute_car_hov,31.0
480291207015,commute_car_hov,45.0
480291215042,commute_car_hov,0.0
480291215041,commute_car_hov,56.0
480291503001,commute_car_hov,132.0
480291503004,commute_car_hov,60.0
480291503003,commute_car_hov,97.0
480291602003,commute_car_hov,131.0
480291508002,commute_car_hov,23.0
480291508003,commute_car_hov,19.0
480291712003,commute_car_hov,14.0
480291418001,commute_car_hov,22.0
480291418002,commute_car_hov,36.0
480291512005,commute_car_hov,142.0
480291512003,commute_car_hov,23.0
480291512001,commute_car_hov,103.0
480291107001,commute_car_hov,17.0
480291904001,commute_car_hov,0.0
480291719121,commute_car_hov,306.0
480291817122,commute_car_hov,40.0
480291816023,commute_car_hov,45.0
480291816021,commute_car_hov,17.0
480291818081,commute_car_hov,67.0
480291821021,commute_car_hov,0.0
480291911011,commute_car_hov,27.0
480291911012,commute_car_hov,43.0
480291219082,commute_car_hov,28.0
480291219091,commute_car_hov,246.0
480291219092,commute_car_hov,192.0
480291219101,commute_car_hov,236.0
480291219102,commute_car_hov,79.0
480291304011,commute_car_hov,76.0
480291304012,commute_car_hov,114.0
480291304013,commute_car_hov,65.0
480291304014,commute_car_hov,21.0
480291304021,commute_car_hov,20.0
480291304022,commute_car_hov,28.0
