block_group,gender_not_work_age,count_gender_not_work_age
480291913042,sex_not_work_age_tot_f,295.0
480291914062,sex_not_work_age_tot_f,587.0
480291914063,sex_not_work_age_tot_f,440.0
480291914082,sex_not_work_age_tot_f,84.0
480291914101,sex_not_work_age_tot_f,88.0
480291914102,sex_not_work_age_tot_f,220.0
480291914103,sex_not_work_age_tot_f,135.0
480291914111,sex_not_work_age_tot_f,298.0
480291914112,sex_not_work_age_tot_f,361.0
480291818242,sex_not_work_age_tot_f,144.0
480291818251,sex_not_work_age_tot_f,276.0
480291818252,sex_not_work_age_tot_f,391.0
480291818261,sex_not_work_age_tot_f,266.0
480291818262,sex_not_work_age_tot_f,538.0
480291818263,sex_not_work_age_tot_f,310.0
480291818264,sex_not_work_age_tot_f,208.0
480291819011,sex_not_work_age_tot_f,127.0
480291819012,sex_not_work_age_tot_f,238.0
480291819021,sex_not_work_age_tot_f,1178.0
480291819022,sex_not_work_age_tot_f,553.0
480291820011,sex_not_work_age_tot_f,465.0
480291820012,sex_not_work_age_tot_f,612.0
480291820021,sex_not_work_age_tot_f,1094.0
480291820023,sex_not_work_age_tot_f,480.0
480291820032,sex_not_work_age_tot_f,130.0
480291821012,sex_not_work_age_tot_f,591.0
480291821022,sex_not_work_age_tot_f,431.0
480291821023,sex_not_work_age_tot_f,971.0
480291821061,sex_not_work_age_tot_f,602.0
480291918142,sex_not_work_age_tot_f,538.0
480291918151,sex_not_work_age_tot_f,685.0
480291918161,sex_not_work_age_tot_f,514.0
480291918162,sex_not_work_age_tot_f,219.0
480291918172,sex_not_work_age_tot_f,746.0
480291919001,sex_not_work_age_tot_f,236.0
480291919003,sex_not_work_age_tot_f,156.0
480291919004,sex_not_work_age_tot_f,202.0
480291920001,sex_not_work_age_tot_f,394.0
480291920002,sex_not_work_age_tot_f,91.0
480291920004,sex_not_work_age_tot_f,105.0
480291920005,sex_not_work_age_tot_f,0.0
480291921002,sex_not_work_age_tot_f,264.0
480291922001,sex_not_work_age_tot_f,148.0
480291923001,sex_not_work_age_tot_f,312.0
480291923002,sex_not_work_age_tot_f,394.0
480291923003,sex_not_work_age_tot_f,144.0
480291923004,sex_not_work_age_tot_f,161.0
480299800011,sex_not_work_age_tot_f,0.0
480299800021,sex_not_work_age_tot_f,0.0
480299800031,sex_not_work_age_tot_f,117.0
480299800041,sex_not_work_age_tot_f,0.0
480299800051,sex_not_work_age_tot_f,0.0
480299801001,sex_not_work_age_tot_f,61.0
480291805033,sex_not_work_age_tot_f,521.0
480291704011,sex_not_work_age_tot_f,323.0
480291914081,sex_not_work_age_tot_f,303.0
480291914091,sex_not_work_age_tot_f,619.0
480291412006,sex_not_work_age_tot_f,284.0
480291412003,sex_not_work_age_tot_f,343.0
480291501002,sex_not_work_age_tot_f,328.0
480291407002,sex_not_work_age_tot_f,242.0
480291413002,sex_not_work_age_tot_f,695.0
480291414021,sex_not_work_age_tot_f,598.0
480291806022,sex_not_work_age_tot_f,764.0
480291101003,sex_not_work_age_tot_f,181.0
480291211121,sex_not_work_age_tot_f,534.0
480291519002,sex_not_work_age_tot_f,969.0
480291409001,sex_not_work_age_tot_f,204.0
480291505011,sex_not_work_age_tot_f,211.0
480291505013,sex_not_work_age_tot_f,250.0
480291110001,sex_not_work_age_tot_f,205.0
480291204002,sex_not_work_age_tot_f,193.0
480291204006,sex_not_work_age_tot_f,381.0
480291204004,sex_not_work_age_tot_f,225.0
480291710005,sex_not_work_age_tot_f,150.0
480291710003,sex_not_work_age_tot_f,429.0
480291717005,sex_not_work_age_tot_f,226.0
480291213004,sex_not_work_age_tot_f,308.0
480291215012,sex_not_work_age_tot_f,555.0
480291215073,sex_not_work_age_tot_f,89.0
480291312001,sex_not_work_age_tot_f,412.0
480291404003,sex_not_work_age_tot_f,296.0
480291101001,sex_not_work_age_tot_f,86.0
480291209023,sex_not_work_age_tot_f,286.0
480291214032,sex_not_work_age_tot_f,282.0
480291216041,sex_not_work_age_tot_f,698.0
480291216044,sex_not_work_age_tot_f,415.0
480291207023,sex_not_work_age_tot_f,280.0
480291213002,sex_not_work_age_tot_f,290.0
480291703001,sex_not_work_age_tot_f,255.0
480291704022,sex_not_work_age_tot_f,224.0
480291704023,sex_not_work_age_tot_f,153.0
480291706002,sex_not_work_age_tot_f,311.0
480291707001,sex_not_work_age_tot_f,293.0
480291212041,sex_not_work_age_tot_f,350.0
480291212045,sex_not_work_age_tot_f,194.0
480291416001,sex_not_work_age_tot_f,395.0
480291215051,sex_not_work_age_tot_f,523.0
480291403001,sex_not_work_age_tot_f,208.0
480291701013,sex_not_work_age_tot_f,300.0
480291718021,sex_not_work_age_tot_f,135.0
480291718024,sex_not_work_age_tot_f,342.0
480291507005,sex_not_work_age_tot_f,291.0
480291507002,sex_not_work_age_tot_f,502.0
480291507004,sex_not_work_age_tot_f,267.0
480291601002,sex_not_work_age_tot_f,372.0
480291813021,sex_not_work_age_tot_f,150.0
480291815063,sex_not_work_age_tot_f,633.0
480291809024,sex_not_work_age_tot_f,337.0
480291810032,sex_not_work_age_tot_f,312.0
480291810053,sex_not_work_age_tot_f,150.0
480291817152,sex_not_work_age_tot_f,194.0
480291203001,sex_not_work_age_tot_f,192.0
480291205011,sex_not_work_age_tot_f,35.0
480291205016,sex_not_work_age_tot_f,281.0
480291205017,sex_not_work_age_tot_f,243.0
480291211151,sex_not_work_age_tot_f,248.0
480291211173,sex_not_work_age_tot_f,323.0
480291815031,sex_not_work_age_tot_f,477.0
480291215082,sex_not_work_age_tot_f,456.0
480291914054,sex_not_work_age_tot_f,248.0
480291709002,sex_not_work_age_tot_f,615.0
480291615012,sex_not_work_age_tot_f,205.0
480291615014,sex_not_work_age_tot_f,315.0
480291701023,sex_not_work_age_tot_f,141.0
480291711002,sex_not_work_age_tot_f,354.0
480291807024,sex_not_work_age_tot_f,256.0
480291807021,sex_not_work_age_tot_f,429.0
480291809013,sex_not_work_age_tot_f,165.0
480291108003,sex_not_work_age_tot_f,103.0
480291211163,sex_not_work_age_tot_f,214.0
480291212034,sex_not_work_age_tot_f,250.0
480291212033,sex_not_work_age_tot_f,117.0
480291817181,sex_not_work_age_tot_f,417.0
480291902005,sex_not_work_age_tot_f,145.0
480291902002,sex_not_work_age_tot_f,127.0
480291802024,sex_not_work_age_tot_f,294.0
480291802022,sex_not_work_age_tot_f,510.0
480291805014,sex_not_work_age_tot_f,250.0
480291808003,sex_not_work_age_tot_f,94.0
480291708001,sex_not_work_age_tot_f,138.0
480291106001,sex_not_work_age_tot_f,141.0
480291510002,sex_not_work_age_tot_f,229.0
480291510003,sex_not_work_age_tot_f,203.0
480291607021,sex_not_work_age_tot_f,150.0
480291607022,sex_not_work_age_tot_f,495.0
480291215083,sex_not_work_age_tot_f,211.0
480291216011,sex_not_work_age_tot_f,277.0
480291218022,sex_not_work_age_tot_f,465.0
480291303004,sex_not_work_age_tot_f,283.0
480291303003,sex_not_work_age_tot_f,73.0
480291909014,sex_not_work_age_tot_f,154.0
480291809011,sex_not_work_age_tot_f,160.0
480291815043,sex_not_work_age_tot_f,62.0
480291816011,sex_not_work_age_tot_f,239.0
480291818093,sex_not_work_age_tot_f,285.0
480291821011,sex_not_work_age_tot_f,812.0
480291906012,sex_not_work_age_tot_f,446.0
480291910042,sex_not_work_age_tot_f,446.0
480291212052,sex_not_work_age_tot_f,244.0
480291212064,sex_not_work_age_tot_f,184.0
480291212066,sex_not_work_age_tot_f,544.0
480291602001,sex_not_work_age_tot_f,188.0
480291817131,sex_not_work_age_tot_f,379.0
480291815052,sex_not_work_age_tot_f,281.0
480291817041,sex_not_work_age_tot_f,433.0
480291817043,sex_not_work_age_tot_f,423.0
480291907001,sex_not_work_age_tot_f,128.0
480291812003,sex_not_work_age_tot_f,170.0
480291511006,sex_not_work_age_tot_f,11.0
480291514003,sex_not_work_age_tot_f,353.0
480291909022,sex_not_work_age_tot_f,181.0
480291810011,sex_not_work_age_tot_f,451.0
480291821031,sex_not_work_age_tot_f,764.0
480291901001,sex_not_work_age_tot_f,184.0
480291817033,sex_not_work_age_tot_f,318.0
480291803004,sex_not_work_age_tot_f,287.0
480291313003,sex_not_work_age_tot_f,670.0
480291313002,sex_not_work_age_tot_f,235.0
480291103001,sex_not_work_age_tot_f,281.0
480291206007,sex_not_work_age_tot_f,61.0
480291206004,sex_not_work_age_tot_f,212.0
480291206001,sex_not_work_age_tot_f,61.0
480291517005,sex_not_work_age_tot_f,242.0
480291517004,sex_not_work_age_tot_f,117.0
480291719031,sex_not_work_age_tot_f,346.0
480291717002,sex_not_work_age_tot_f,162.0
480291719033,sex_not_work_age_tot_f,325.0
480291509004,sex_not_work_age_tot_f,147.0
480291509003,sex_not_work_age_tot_f,401.0
480291705001,sex_not_work_age_tot_f,470.0
480291805041,sex_not_work_age_tot_f,303.0
480291205022,sex_not_work_age_tot_f,153.0
480291205021,sex_not_work_age_tot_f,339.0
480291207014,sex_not_work_age_tot_f,304.0
480291302001,sex_not_work_age_tot_f,231.0
480291410001,sex_not_work_age_tot_f,116.0
480291516005,sex_not_work_age_tot_f,230.0
480291516003,sex_not_work_age_tot_f,514.0
480291817053,sex_not_work_age_tot_f,412.0
480291606002,sex_not_work_age_tot_f,267.0
480291419001,sex_not_work_age_tot_f,325.0
480291515001,sex_not_work_age_tot_f,154.0
480291603001,sex_not_work_age_tot_f,96.0
480291603004,sex_not_work_age_tot_f,211.0
480291613021,sex_not_work_age_tot_f,728.0
480291804002,sex_not_work_age_tot_f,539.0
480291807011,sex_not_work_age_tot_f,299.0
480291811001,sex_not_work_age_tot_f,480.0
480291211082,sex_not_work_age_tot_f,328.0
480291203004,sex_not_work_age_tot_f,347.0
480291203006,sex_not_work_age_tot_f,246.0
480291506002,sex_not_work_age_tot_f,145.0
480291506001,sex_not_work_age_tot_f,347.0
480291511002,sex_not_work_age_tot_f,239.0
480291105001,sex_not_work_age_tot_f,746.0
480291210002,sex_not_work_age_tot_f,41.0
480291210001,sex_not_work_age_tot_f,175.0
480291211101,sex_not_work_age_tot_f,281.0
480291215063,sex_not_work_age_tot_f,261.0
480291315033,sex_not_work_age_tot_f,327.0
480291315043,sex_not_work_age_tot_f,556.0
480291315061,sex_not_work_age_tot_f,184.0
480291315072,sex_not_work_age_tot_f,279.0
480291316062,sex_not_work_age_tot_f,742.0
480291316091,sex_not_work_age_tot_f,612.0
480291316101,sex_not_work_age_tot_f,455.0
480291316121,sex_not_work_age_tot_f,364.0
480291316141,sex_not_work_age_tot_f,843.0
480291316152,sex_not_work_age_tot_f,211.0
480291318011,sex_not_work_age_tot_f,270.0
480291318022,sex_not_work_age_tot_f,143.0
480291411012,sex_not_work_age_tot_f,414.0
480291522022,sex_not_work_age_tot_f,360.0
480291411022,sex_not_work_age_tot_f,39.0
480291414031,sex_not_work_age_tot_f,424.0
480291414042,sex_not_work_age_tot_f,369.0
480291605013,sex_not_work_age_tot_f,216.0
480291605023,sex_not_work_age_tot_f,196.0
480291609012,sex_not_work_age_tot_f,143.0
480291609022,sex_not_work_age_tot_f,464.0
480291613031,sex_not_work_age_tot_f,364.0
480291613042,sex_not_work_age_tot_f,608.0
480291615032,sex_not_work_age_tot_f,326.0
480291615042,sex_not_work_age_tot_f,515.0
480291618021,sex_not_work_age_tot_f,1205.0
480291619021,sex_not_work_age_tot_f,273.0
480291620031,sex_not_work_age_tot_f,328.0
480291620041,sex_not_work_age_tot_f,240.0
480291713012,sex_not_work_age_tot_f,385.0
480291716012,sex_not_work_age_tot_f,184.0
480291716022,sex_not_work_age_tot_f,173.0
480291719122,sex_not_work_age_tot_f,475.0
480291719141,sex_not_work_age_tot_f,366.0
480291719151,sex_not_work_age_tot_f,603.0
480291719163,sex_not_work_age_tot_f,821.0
480291719181,sex_not_work_age_tot_f,236.0
480291215044,sex_not_work_age_tot_f,792.0
480291215064,sex_not_work_age_tot_f,246.0
480291216061,sex_not_work_age_tot_f,159.0
480291216064,sex_not_work_age_tot_f,207.0
480291217013,sex_not_work_age_tot_f,177.0
480291217022,sex_not_work_age_tot_f,201.0
480291218082,sex_not_work_age_tot_f,614.0
480291218093,sex_not_work_age_tot_f,258.0
480291218111,sex_not_work_age_tot_f,711.0
480291218122,sex_not_work_age_tot_f,347.0
480291218131,sex_not_work_age_tot_f,306.0
480291219041,sex_not_work_age_tot_f,210.0
480291219052,sex_not_work_age_tot_f,806.0
480291219071,sex_not_work_age_tot_f,296.0
480291211085,sex_not_work_age_tot_f,337.0
480291211191,sex_not_work_age_tot_f,56.0
480291211201,sex_not_work_age_tot_f,679.0
480291207013,sex_not_work_age_tot_f,299.0
480291215043,sex_not_work_age_tot_f,243.0
480291503002,sex_not_work_age_tot_f,370.0
480291418003,sex_not_work_age_tot_f,433.0
480291508001,sex_not_work_age_tot_f,370.0
480291712001,sex_not_work_age_tot_f,262.0
480291712002,sex_not_work_age_tot_f,371.0
480291512004,sex_not_work_age_tot_f,219.0
480291904002,sex_not_work_age_tot_f,169.0
480291817121,sex_not_work_age_tot_f,540.0
480291816024,sex_not_work_age_tot_f,488.0
480291816022,sex_not_work_age_tot_f,293.0
480291314022,sex_not_work_age_tot_f,414.0
480291719183,sex_not_work_age_tot_f,449.0
480291719201,sex_not_work_age_tot_f,569.0
480291719212,sex_not_work_age_tot_f,170.0
480291719231,sex_not_work_age_tot_f,219.0
480291719234,sex_not_work_age_tot_f,735.0
480291719251,sex_not_work_age_tot_f,205.0
480291719253,sex_not_work_age_tot_f,457.0
480291720023,sex_not_work_age_tot_f,1076.0
480291720041,sex_not_work_age_tot_f,966.0
480291720061,sex_not_work_age_tot_f,1039.0
480291720071,sex_not_work_age_tot_f,1176.0
480291801011,sex_not_work_age_tot_f,242.0
480291714011,sex_not_work_age_tot_f,248.0
480291714022,sex_not_work_age_tot_f,339.0
480291715012,sex_not_work_age_tot_f,201.0
480291715023,sex_not_work_age_tot_f,368.0
480291917011,sex_not_work_age_tot_f,194.0
480291917022,sex_not_work_age_tot_f,287.0
480291918043,sex_not_work_age_tot_f,508.0
480291918111,sex_not_work_age_tot_f,995.0
480291918063,sex_not_work_age_tot_f,1388.0
480291918081,sex_not_work_age_tot_f,656.0
480291918092,sex_not_work_age_tot_f,522.0
480291918131,sex_not_work_age_tot_f,1031.0
480291817252,sex_not_work_age_tot_f,545.0
480291817263,sex_not_work_age_tot_f,1014.0
480291817281,sex_not_work_age_tot_f,1630.0
480291817301,sex_not_work_age_tot_f,97.0
480291817312,sex_not_work_age_tot_f,475.0
480291818112,sex_not_work_age_tot_f,194.0
480291818132,sex_not_work_age_tot_f,228.0
480291818142,sex_not_work_age_tot_f,363.0
480291818161,sex_not_work_age_tot_f,193.0
480291818172,sex_not_work_age_tot_f,493.0
480291818183,sex_not_work_age_tot_f,229.0
480291818201,sex_not_work_age_tot_f,26.0
480291818212,sex_not_work_age_tot_f,451.0
480291818223,sex_not_work_age_tot_f,261.0
480291905032,sex_not_work_age_tot_f,142.0
480291905042,sex_not_work_age_tot_f,291.0
480291906041,sex_not_work_age_tot_f,389.0
480291910051,sex_not_work_age_tot_f,236.0
480291910062,sex_not_work_age_tot_f,164.0
480291801013,sex_not_work_age_tot_f,148.0
480291801016,sex_not_work_age_tot_f,159.0
480291806031,sex_not_work_age_tot_f,489.0
480291806043,sex_not_work_age_tot_f,243.0
480291807026,sex_not_work_age_tot_f,156.0
480291814031,sex_not_work_age_tot_f,397.0
480291814041,sex_not_work_age_tot_f,530.0
480291815044,sex_not_work_age_tot_f,66.0
480291817154,sex_not_work_age_tot_f,601.0
480291820022,sex_not_work_age_tot_f,198.0
480291820031,sex_not_work_age_tot_f,808.0
480291821013,sex_not_work_age_tot_f,404.0
480291821051,sex_not_work_age_tot_f,537.0
480291910065,sex_not_work_age_tot_f,301.0
480291912013,sex_not_work_age_tot_f,45.0
480291918141,sex_not_work_age_tot_f,500.0
480291918152,sex_not_work_age_tot_f,375.0
480291918171,sex_not_work_age_tot_f,1778.0
480291919002,sex_not_work_age_tot_f,213.0
480291919005,sex_not_work_age_tot_f,207.0
480291920003,sex_not_work_age_tot_f,81.0
480291921001,sex_not_work_age_tot_f,176.0
480291922002,sex_not_work_age_tot_f,169.0
