block_group,gender,count_gender
480291607012,sex_age_tot_m,519.0
480291718011,sex_age_tot_m,624.0
480291718013,sex_age_tot_m,720.0
480291718014,sex_age_tot_m,536.0
480291718012,sex_age_tot_m,930.0
480291802013,sex_age_tot_m,1348.0
480291802012,sex_age_tot_m,409.0
480291802014,sex_age_tot_m,722.0
480291802011,sex_age_tot_m,319.0
480291812001,sex_age_tot_m,258.0
480291812004,sex_age_tot_m,924.0
480291812002,sex_age_tot_m,449.0
480291812005,sex_age_tot_m,497.0
480291514004,sex_age_tot_m,550.0
480291511003,sex_age_tot_m,397.0
480291511001,sex_age_tot_m,580.0
480291514001,sex_age_tot_m,546.0
480291514002,sex_age_tot_m,854.0
480291905012,sex_age_tot_m,794.0
480291905013,sex_age_tot_m,477.0
480291905011,sex_age_tot_m,534.0
480291908001,sex_age_tot_m,403.0
480291908002,sex_age_tot_m,575.0
480291909011,sex_age_tot_m,544.0
480291909012,sex_age_tot_m,1031.0
480291909021,sex_age_tot_m,843.0
480291909023,sex_age_tot_m,408.0
480291810012,sex_age_tot_m,784.0
480291810042,sex_age_tot_m,1707.0
480291810041,sex_age_tot_m,1005.0
480291901004,sex_age_tot_m,578.0
480291901003,sex_age_tot_m,481.0
480291901002,sex_age_tot_m,496.0
480291719021,sex_age_tot_m,1080.0
480291311001,sex_age_tot_m,246.0
480291203008,sex_age_tot_m,369.0
480291203007,sex_age_tot_m,348.0
480291501001,sex_age_tot_m,889.0
480291501004,sex_age_tot_m,661.0
480291506004,sex_age_tot_m,667.0
480291506003,sex_age_tot_m,453.0
480291511007,sex_age_tot_m,1147.0
480291511005,sex_age_tot_m,547.0
480291511004,sex_age_tot_m,589.0
480291918042,sex_age_tot_m,1370.0
480291918041,sex_age_tot_m,1032.0
480291210004,sex_age_tot_m,506.0
480291210003,sex_age_tot_m,1181.0
480291210005,sex_age_tot_m,710.0
480291210006,sex_age_tot_m,775.0
480291211102,sex_age_tot_m,627.0
480291215062,sex_age_tot_m,608.0
480291215061,sex_age_tot_m,526.0
480291305001,sex_age_tot_m,352.0
480291305003,sex_age_tot_m,981.0
480291305002,sex_age_tot_m,482.0
480291305004,sex_age_tot_m,515.0
480291904003,sex_age_tot_m,403.0
480291211081,sex_age_tot_m,502.0
480291211083,sex_age_tot_m,1011.0
480291211084,sex_age_tot_m,583.0
480291207015,sex_age_tot_m,584.0
480291215042,sex_age_tot_m,342.0
480291215041,sex_age_tot_m,623.0
480291503001,sex_age_tot_m,513.0
480291503004,sex_age_tot_m,982.0
480291503003,sex_age_tot_m,364.0
480291602003,sex_age_tot_m,511.0
480291508002,sex_age_tot_m,224.0
480291508003,sex_age_tot_m,589.0
480291712003,sex_age_tot_m,584.0
480291418001,sex_age_tot_m,630.0
480291418002,sex_age_tot_m,263.0
480291512005,sex_age_tot_m,2213.0
480291512003,sex_age_tot_m,517.0
480291512001,sex_age_tot_m,626.0
480291107001,sex_age_tot_m,646.0
480291904001,sex_age_tot_m,276.0
480291719121,sex_age_tot_m,2322.0
480291817122,sex_age_tot_m,812.0
480291816023,sex_age_tot_m,737.0
480291816021,sex_age_tot_m,426.0
480291818081,sex_age_tot_m,730.0
480291821021,sex_age_tot_m,1077.0
480291911011,sex_age_tot_m,403.0
480291911012,sex_age_tot_m,492.0
480291219082,sex_age_tot_m,871.0
480291219091,sex_age_tot_m,1736.0
480291219092,sex_age_tot_m,2094.0
480291219101,sex_age_tot_m,3064.0
480291219102,sex_age_tot_m,433.0
480291304011,sex_age_tot_m,577.0
480291304012,sex_age_tot_m,462.0
480291304013,sex_age_tot_m,641.0
480291304014,sex_age_tot_m,479.0
480291304021,sex_age_tot_m,523.0
480291304022,sex_age_tot_m,781.0
480291304023,sex_age_tot_m,744.0
480291314011,sex_age_tot_m,3503.0
480291314012,sex_age_tot_m,1755.0
480291314021,sex_age_tot_m,291.0
480291719182,sex_age_tot_m,486.0
480291719184,sex_age_tot_m,840.0
480291719191,sex_age_tot_m,2527.0
480291719202,sex_age_tot_m,2372.0
480291719211,sex_age_tot_m,1361.0
480291719213,sex_age_tot_m,506.0
480291719221,sex_age_tot_m,1788.0
480291719232,sex_age_tot_m,645.0
480291719233,sex_age_tot_m,1144.0
480291719241,sex_age_tot_m,2547.0
480291720022,sex_age_tot_m,3288.0
480291719242,sex_age_tot_m,941.0
480291719252,sex_age_tot_m,927.0
480291719254,sex_age_tot_m,1596.0
480291720031,sex_age_tot_m,1573.0
480291720032,sex_age_tot_m,1398.0
480291720051,sex_age_tot_m,2068.0
480291720052,sex_age_tot_m,3627.0
480291720062,sex_age_tot_m,1031.0
480291720063,sex_age_tot_m,897.0
480291720072,sex_age_tot_m,1254.0
480291720073,sex_age_tot_m,2426.0
480291801012,sex_age_tot_m,598.0
480291315031,sex_age_tot_m,526.0
480291315032,sex_age_tot_m,348.0
480291315041,sex_age_tot_m,516.0
480291315042,sex_age_tot_m,524.0
480291315051,sex_age_tot_m,1256.0
480291315052,sex_age_tot_m,1246.0
480291315062,sex_age_tot_m,1230.0
480291316081,sex_age_tot_m,1235.0
480291315071,sex_age_tot_m,1683.0
480291315073,sex_age_tot_m,1197.0
480291316012,sex_age_tot_m,1524.0
480291316082,sex_age_tot_m,1603.0
480291316092,sex_age_tot_m,875.0
480291316093,sex_age_tot_m,1307.0
480291316102,sex_age_tot_m,1062.0
480291316111,sex_age_tot_m,526.0
480291316131,sex_age_tot_m,682.0
480291316132,sex_age_tot_m,1425.0
480291316142,sex_age_tot_m,219.0
480291316151,sex_age_tot_m,1235.0
480291316153,sex_age_tot_m,777.0
480291316154,sex_age_tot_m,581.0
480291318012,sex_age_tot_m,354.0
480291318021,sex_age_tot_m,994.0
480291318023,sex_age_tot_m,927.0
480291411011,sex_age_tot_m,751.0
480291411013,sex_age_tot_m,693.0
480291411021,sex_age_tot_m,612.0
480291411023,sex_age_tot_m,751.0
480291414022,sex_age_tot_m,955.0
480291414032,sex_age_tot_m,1412.0
480291414041,sex_age_tot_m,1262.0
480291414043,sex_age_tot_m,401.0
480291416002,sex_age_tot_m,1058.0
480291513011,sex_age_tot_m,406.0
480291513012,sex_age_tot_m,476.0
480291513013,sex_age_tot_m,622.0
480291513014,sex_age_tot_m,1172.0
480291513021,sex_age_tot_m,858.0
480291513022,sex_age_tot_m,963.0
480291521003,sex_age_tot_m,457.0
480291521004,sex_age_tot_m,1078.0
480291522011,sex_age_tot_m,1779.0
480291522012,sex_age_tot_m,1241.0
480291522013,sex_age_tot_m,833.0
480291522021,sex_age_tot_m,1944.0
480291605011,sex_age_tot_m,1180.0
480291605012,sex_age_tot_m,572.0
480291605021,sex_age_tot_m,294.0
480291609013,sex_age_tot_m,669.0
480291605022,sex_age_tot_m,503.0
480291605024,sex_age_tot_m,871.0
480291609011,sex_age_tot_m,387.0
480291609021,sex_age_tot_m,1028.0
480291609023,sex_age_tot_m,707.0
480291613022,sex_age_tot_m,871.0
480291613032,sex_age_tot_m,1187.0
480291613041,sex_age_tot_m,1118.0
480291614001,sex_age_tot_m,4275.0
480291615031,sex_age_tot_m,1061.0
480291615033,sex_age_tot_m,598.0
480291615041,sex_age_tot_m,895.0
480291618011,sex_age_tot_m,1872.0
480291618012,sex_age_tot_m,569.0
480291618022,sex_age_tot_m,1869.0
480291619011,sex_age_tot_m,602.0
480291619022,sex_age_tot_m,1765.0
480291619023,sex_age_tot_m,4010.0
480291620032,sex_age_tot_m,750.0
480291620033,sex_age_tot_m,644.0
480291620042,sex_age_tot_m,1255.0
480291713011,sex_age_tot_m,405.0
480291713021,sex_age_tot_m,1023.0
480291713022,sex_age_tot_m,312.0
480291716011,sex_age_tot_m,1153.0
480291716013,sex_age_tot_m,552.0
480291716021,sex_age_tot_m,1207.0
480291719022,sex_age_tot_m,2180.0
480291719023,sex_age_tot_m,3580.0
480291719131,sex_age_tot_m,2499.0
480291719132,sex_age_tot_m,783.0
480291719142,sex_age_tot_m,912.0
480291719143,sex_age_tot_m,1027.0
480291719161,sex_age_tot_m,1633.0
480291719162,sex_age_tot_m,818.0
480291719171,sex_age_tot_m,2000.0
480291719172,sex_age_tot_m,2828.0
480291215053,sex_age_tot_m,987.0
480291216051,sex_age_tot_m,614.0
480291216052,sex_age_tot_m,307.0
480291216062,sex_age_tot_m,1351.0
480291216063,sex_age_tot_m,503.0
480291217011,sex_age_tot_m,686.0
480291217012,sex_age_tot_m,376.0
480291217014,sex_age_tot_m,561.0
480291217021,sex_age_tot_m,1711.0
480291217023,sex_age_tot_m,1378.0
480291218081,sex_age_tot_m,355.0
480291218091,sex_age_tot_m,519.0
480291218092,sex_age_tot_m,1157.0
480291218101,sex_age_tot_m,1498.0
480291218102,sex_age_tot_m,626.0
480291218112,sex_age_tot_m,448.0
480291218121,sex_age_tot_m,2013.0
480291219032,sex_age_tot_m,1651.0
480291218123,sex_age_tot_m,299.0
480291218124,sex_age_tot_m,239.0
480291219031,sex_age_tot_m,1111.0
480291219042,sex_age_tot_m,1088.0
480291219051,sex_age_tot_m,970.0
480291219061,sex_age_tot_m,1453.0
480291219062,sex_age_tot_m,1360.0
480291219072,sex_age_tot_m,5597.0
480291219081,sex_age_tot_m,940.0
480291209024,sex_age_tot_m,676.0
480291211103,sex_age_tot_m,835.0
480291211183,sex_age_tot_m,1048.0
480291211192,sex_age_tot_m,1704.0
480291211193,sex_age_tot_m,1060.0
480291211202,sex_age_tot_m,1134.0
480291211211,sex_age_tot_m,868.0
480291211212,sex_age_tot_m,545.0
480291211221,sex_age_tot_m,908.0
480291211222,sex_age_tot_m,757.0
480291211223,sex_age_tot_m,1099.0
480291215014,sex_age_tot_m,1242.0
480291713023,sex_age_tot_m,544.0
480291713024,sex_age_tot_m,326.0
480291714012,sex_age_tot_m,1429.0
480291714021,sex_age_tot_m,1193.0
480291714023,sex_age_tot_m,1402.0
480291715011,sex_age_tot_m,846.0
480291715021,sex_age_tot_m,659.0
480291715022,sex_age_tot_m,485.0
480291715024,sex_age_tot_m,660.0
480291914121,sex_age_tot_m,1197.0
480291914131,sex_age_tot_m,1258.0
480291914132,sex_age_tot_m,1523.0
480291915031,sex_age_tot_m,888.0
480291915032,sex_age_tot_m,972.0
480291915033,sex_age_tot_m,549.0
480291915041,sex_age_tot_m,566.0
480291915042,sex_age_tot_m,694.0
480291915051,sex_age_tot_m,467.0
480291915052,sex_age_tot_m,590.0
480291915061,sex_age_tot_m,1122.0
480291915062,sex_age_tot_m,1459.0
480291915063,sex_age_tot_m,699.0
480291917012,sex_age_tot_m,332.0
480291917021,sex_age_tot_m,1927.0
480291917023,sex_age_tot_m,437.0
480291917024,sex_age_tot_m,673.0
480291918061,sex_age_tot_m,614.0
480291918062,sex_age_tot_m,721.0
480291918071,sex_age_tot_m,2074.0
480291918072,sex_age_tot_m,1306.0
480291918082,sex_age_tot_m,598.0
480291918091,sex_age_tot_m,2583.0
480291918101,sex_age_tot_m,1341.0
480291918102,sex_age_tot_m,986.0
480291918121,sex_age_tot_m,1424.0
480291918122,sex_age_tot_m,674.0
480291918132,sex_age_tot_m,1169.0
480291821062,sex_age_tot_m,1726.0
480291905031,sex_age_tot_m,722.0
480291905033,sex_age_tot_m,819.0
480291905041,sex_age_tot_m,693.0
480291906031,sex_age_tot_m,769.0
480291906032,sex_age_tot_m,803.0
480291906042,sex_age_tot_m,672.0
480291906043,sex_age_tot_m,715.0
480291910052,sex_age_tot_m,487.0
480291910061,sex_age_tot_m,586.0
480291910063,sex_age_tot_m,738.0
480291801014,sex_age_tot_m,339.0
480291801015,sex_age_tot_m,298.0
480291801021,sex_age_tot_m,453.0
480291806044,sex_age_tot_m,285.0
480291801022,sex_age_tot_m,557.0
480291806041,sex_age_tot_m,1202.0
480291806042,sex_age_tot_m,858.0
480291806045,sex_age_tot_m,614.0
480291810033,sex_age_tot_m,2304.0
480291813032,sex_age_tot_m,1103.0
480291814032,sex_age_tot_m,1690.0
480291814033,sex_age_tot_m,689.0
480291814042,sex_age_tot_m,685.0
480291815032,sex_age_tot_m,1913.0
480291817112,sex_age_tot_m,1120.0
480291817113,sex_age_tot_m,1560.0
480291817153,sex_age_tot_m,496.0
480291817162,sex_age_tot_m,979.0
480291817163,sex_age_tot_m,1271.0
480291817164,sex_age_tot_m,427.0
480291817183,sex_age_tot_m,732.0
480291817201,sex_age_tot_m,2027.0
480291817202,sex_age_tot_m,465.0
480291817211,sex_age_tot_m,988.0
480291817212,sex_age_tot_m,856.0
480291817231,sex_age_tot_m,920.0
480291817221,sex_age_tot_m,945.0
480291817222,sex_age_tot_m,722.0
480291817223,sex_age_tot_m,756.0
480291817232,sex_age_tot_m,512.0
480291817233,sex_age_tot_m,1096.0
480291817241,sex_age_tot_m,1710.0
480291817242,sex_age_tot_m,1283.0
480291817251,sex_age_tot_m,1079.0
480291817261,sex_age_tot_m,1324.0
480291817262,sex_age_tot_m,1855.0
480291817271,sex_age_tot_m,1615.0
480291817272,sex_age_tot_m,374.0
480291817282,sex_age_tot_m,2490.0
480291817291,sex_age_tot_m,4531.0
480291817302,sex_age_tot_m,1273.0
480291817311,sex_age_tot_m,732.0
480291817313,sex_age_tot_m,1124.0
480291817314,sex_age_tot_m,722.0
480291818131,sex_age_tot_m,1264.0
480291818133,sex_age_tot_m,1156.0
480291818141,sex_age_tot_m,1961.0
480291818151,sex_age_tot_m,537.0
480291818152,sex_age_tot_m,1016.0
480291818162,sex_age_tot_m,1666.0
480291818171,sex_age_tot_m,1240.0
480291818181,sex_age_tot_m,1198.0
480291818182,sex_age_tot_m,1067.0
480291818191,sex_age_tot_m,460.0
480291818192,sex_age_tot_m,3139.0
480291818202,sex_age_tot_m,2834.0
480291818211,sex_age_tot_m,519.0
480291818221,sex_age_tot_m,521.0
480291818222,sex_age_tot_m,774.0
480291818231,sex_age_tot_m,1670.0
480291818241,sex_age_tot_m,610.0
480291912012,sex_age_tot_m,733.0
480291910064,sex_age_tot_m,764.0
480291912011,sex_age_tot_m,750.0
480291912021,sex_age_tot_m,598.0
480291912022,sex_age_tot_m,1115.0
480291912023,sex_age_tot_m,288.0
480291912024,sex_age_tot_m,549.0
480291913031,sex_age_tot_m,904.0
480291913041,sex_age_tot_m,430.0
480291913042,sex_age_tot_m,1159.0
480291914062,sex_age_tot_m,879.0
480291914063,sex_age_tot_m,796.0
480291914082,sex_age_tot_m,614.0
480291914101,sex_age_tot_m,612.0
480291914102,sex_age_tot_m,1239.0
480291914103,sex_age_tot_m,839.0
480291914111,sex_age_tot_m,866.0
480291914112,sex_age_tot_m,1314.0
480291818242,sex_age_tot_m,1130.0
480291818251,sex_age_tot_m,797.0
480291818252,sex_age_tot_m,1681.0
480291818261,sex_age_tot_m,877.0
480291818262,sex_age_tot_m,1353.0
480291818263,sex_age_tot_m,419.0
480291818264,sex_age_tot_m,857.0
480291819011,sex_age_tot_m,1608.0
480291819012,sex_age_tot_m,1430.0
480291819021,sex_age_tot_m,2729.0
480291819022,sex_age_tot_m,1433.0
480291820011,sex_age_tot_m,1121.0
480291820012,sex_age_tot_m,1775.0
480291820021,sex_age_tot_m,2890.0
480291820023,sex_age_tot_m,1880.0
480291820032,sex_age_tot_m,755.0
480291821012,sex_age_tot_m,1021.0
480291821022,sex_age_tot_m,996.0
480291821023,sex_age_tot_m,2405.0
480291821061,sex_age_tot_m,1769.0
480291918142,sex_age_tot_m,1228.0
480291918151,sex_age_tot_m,1404.0
480291918161,sex_age_tot_m,674.0
480291918162,sex_age_tot_m,571.0
480291918172,sex_age_tot_m,1653.0
480291919001,sex_age_tot_m,452.0
480291919003,sex_age_tot_m,317.0
480291919004,sex_age_tot_m,414.0
480291920001,sex_age_tot_m,898.0
480291920002,sex_age_tot_m,929.0
480291920004,sex_age_tot_m,252.0
480291920005,sex_age_tot_m,179.0
480291921002,sex_age_tot_m,427.0
480291922001,sex_age_tot_m,843.0
480291923001,sex_age_tot_m,291.0
480291923002,sex_age_tot_m,1248.0
480291923003,sex_age_tot_m,476.0
480291923004,sex_age_tot_m,309.0
480299800011,sex_age_tot_m,0.0
480299800021,sex_age_tot_m,0.0
480299800031,sex_age_tot_m,758.0
480299800041,sex_age_tot_m,0.0
480299800051,sex_age_tot_m,8.0
480299801001,sex_age_tot_m,517.0
480291805033,sex_age_tot_m,1141.0
480291704011,sex_age_tot_m,568.0
480291914081,sex_age_tot_m,988.0
480291914091,sex_age_tot_m,1701.0
480291412006,sex_age_tot_m,509.0
480291412003,sex_age_tot_m,608.0
480291501002,sex_age_tot_m,869.0
480291407002,sex_age_tot_m,487.0
480291413002,sex_age_tot_m,1513.0
480291414021,sex_age_tot_m,1687.0
480291806022,sex_age_tot_m,946.0
480291101003,sex_age_tot_m,1246.0
480291211121,sex_age_tot_m,985.0
480291519002,sex_age_tot_m,2417.0
480291409001,sex_age_tot_m,472.0
480291505011,sex_age_tot_m,401.0
480291505013,sex_age_tot_m,605.0
480291110001,sex_age_tot_m,599.0
480291204002,sex_age_tot_m,293.0
480291204006,sex_age_tot_m,309.0
480291204004,sex_age_tot_m,658.0
480291710005,sex_age_tot_m,251.0
480291710003,sex_age_tot_m,774.0
480291717005,sex_age_tot_m,507.0
480291213004,sex_age_tot_m,801.0
480291215012,sex_age_tot_m,1117.0
480291215073,sex_age_tot_m,610.0
480291312001,sex_age_tot_m,767.0
480291404003,sex_age_tot_m,311.0
480291101001,sex_age_tot_m,417.0
480291209023,sex_age_tot_m,974.0
480291214032,sex_age_tot_m,499.0
480291216041,sex_age_tot_m,2112.0
480291216044,sex_age_tot_m,1167.0
480291207023,sex_age_tot_m,431.0
480291213002,sex_age_tot_m,613.0
480291703001,sex_age_tot_m,692.0
480291704022,sex_age_tot_m,516.0
480291704023,sex_age_tot_m,700.0
480291706002,sex_age_tot_m,607.0
480291707001,sex_age_tot_m,675.0
480291212041,sex_age_tot_m,929.0
480291212045,sex_age_tot_m,777.0
480291416001,sex_age_tot_m,1528.0
480291215051,sex_age_tot_m,1378.0
480291403001,sex_age_tot_m,571.0
480291701013,sex_age_tot_m,614.0
480291718021,sex_age_tot_m,822.0
480291718024,sex_age_tot_m,464.0
480291507005,sex_age_tot_m,661.0
480291507002,sex_age_tot_m,587.0
480291507004,sex_age_tot_m,737.0
480291601002,sex_age_tot_m,726.0
480291813021,sex_age_tot_m,1123.0
480291815063,sex_age_tot_m,992.0
480291809024,sex_age_tot_m,905.0
480291810032,sex_age_tot_m,698.0
480291810053,sex_age_tot_m,938.0
480291817152,sex_age_tot_m,588.0
480291203001,sex_age_tot_m,889.0
480291205011,sex_age_tot_m,428.0
480291205016,sex_age_tot_m,927.0
480291205017,sex_age_tot_m,563.0
480291211151,sex_age_tot_m,560.0
480291211173,sex_age_tot_m,717.0
480291815031,sex_age_tot_m,1792.0
480291215082,sex_age_tot_m,1146.0
480291914054,sex_age_tot_m,642.0
480291709002,sex_age_tot_m,781.0
480291615012,sex_age_tot_m,293.0
480291615014,sex_age_tot_m,766.0
480291701023,sex_age_tot_m,967.0
480291711002,sex_age_tot_m,949.0
480291807024,sex_age_tot_m,459.0
480291807021,sex_age_tot_m,895.0
480291809013,sex_age_tot_m,756.0
480291108003,sex_age_tot_m,303.0
480291211163,sex_age_tot_m,787.0
480291212034,sex_age_tot_m,467.0
480291212033,sex_age_tot_m,623.0
480291817181,sex_age_tot_m,955.0
480291902005,sex_age_tot_m,852.0
480291902002,sex_age_tot_m,291.0
480291802024,sex_age_tot_m,260.0
480291802022,sex_age_tot_m,684.0
480291805014,sex_age_tot_m,550.0
480291808003,sex_age_tot_m,234.0
480291708001,sex_age_tot_m,433.0
480291106001,sex_age_tot_m,470.0
480291510002,sex_age_tot_m,472.0
480291510003,sex_age_tot_m,652.0
480291607021,sex_age_tot_m,483.0
480291607022,sex_age_tot_m,885.0
480291215083,sex_age_tot_m,421.0
480291216011,sex_age_tot_m,652.0
480291218022,sex_age_tot_m,1728.0
480291303004,sex_age_tot_m,522.0
480291303003,sex_age_tot_m,346.0
480291909014,sex_age_tot_m,385.0
480291809011,sex_age_tot_m,537.0
480291815043,sex_age_tot_m,206.0
480291816011,sex_age_tot_m,528.0
480291818093,sex_age_tot_m,707.0
480291821011,sex_age_tot_m,2076.0
480291906012,sex_age_tot_m,623.0
480291910042,sex_age_tot_m,881.0
480291212052,sex_age_tot_m,627.0
480291212064,sex_age_tot_m,622.0
480291212066,sex_age_tot_m,948.0
480291602001,sex_age_tot_m,427.0
480291817131,sex_age_tot_m,1296.0
480291815052,sex_age_tot_m,949.0
480291817041,sex_age_tot_m,853.0
480291817043,sex_age_tot_m,1082.0
480291907001,sex_age_tot_m,520.0
480291812003,sex_age_tot_m,659.0
480291511006,sex_age_tot_m,144.0
480291514003,sex_age_tot_m,946.0
480291909022,sex_age_tot_m,757.0
480291810011,sex_age_tot_m,849.0
480291821031,sex_age_tot_m,1354.0
480291901001,sex_age_tot_m,412.0
480291817033,sex_age_tot_m,1401.0
480291803004,sex_age_tot_m,372.0
480291313003,sex_age_tot_m,1153.0
480291313002,sex_age_tot_m,602.0
480291103001,sex_age_tot_m,706.0
480291206007,sex_age_tot_m,417.0
480291206004,sex_age_tot_m,595.0
480291206001,sex_age_tot_m,538.0
480291517005,sex_age_tot_m,671.0
480291517004,sex_age_tot_m,452.0
480291719031,sex_age_tot_m,802.0
480291717002,sex_age_tot_m,580.0
480291719033,sex_age_tot_m,889.0
480291509004,sex_age_tot_m,545.0
480291509003,sex_age_tot_m,711.0
480291705001,sex_age_tot_m,603.0
480291805041,sex_age_tot_m,854.0
480291205022,sex_age_tot_m,200.0
480291205021,sex_age_tot_m,837.0
480291207014,sex_age_tot_m,443.0
480291302001,sex_age_tot_m,517.0
480291410001,sex_age_tot_m,335.0
480291516005,sex_age_tot_m,343.0
480291516003,sex_age_tot_m,1289.0
480291817053,sex_age_tot_m,988.0
480291606002,sex_age_tot_m,801.0
480291419001,sex_age_tot_m,695.0
480291515001,sex_age_tot_m,378.0
480291603001,sex_age_tot_m,599.0
480291603004,sex_age_tot_m,503.0
480291613021,sex_age_tot_m,2061.0
480291804002,sex_age_tot_m,889.0
480291807011,sex_age_tot_m,725.0
480291811001,sex_age_tot_m,629.0
480291211082,sex_age_tot_m,1064.0
480291203004,sex_age_tot_m,425.0
480291203006,sex_age_tot_m,470.0
480291506002,sex_age_tot_m,657.0
480291506001,sex_age_tot_m,625.0
480291511002,sex_age_tot_m,921.0
480291105001,sex_age_tot_m,957.0
480291210002,sex_age_tot_m,476.0
480291210001,sex_age_tot_m,208.0
480291211101,sex_age_tot_m,1060.0
480291215063,sex_age_tot_m,603.0
480291315033,sex_age_tot_m,439.0
480291315043,sex_age_tot_m,925.0
480291315061,sex_age_tot_m,479.0
480291315072,sex_age_tot_m,439.0
480291316062,sex_age_tot_m,1466.0
480291316091,sex_age_tot_m,1249.0
480291316101,sex_age_tot_m,1642.0
480291316121,sex_age_tot_m,944.0
480291316141,sex_age_tot_m,1778.0
480291316152,sex_age_tot_m,1228.0
480291318011,sex_age_tot_m,701.0
480291318022,sex_age_tot_m,278.0
480291411012,sex_age_tot_m,725.0
480291522022,sex_age_tot_m,549.0
480291411022,sex_age_tot_m,294.0
480291414031,sex_age_tot_m,983.0
480291414042,sex_age_tot_m,1201.0
480291605013,sex_age_tot_m,651.0
480291605023,sex_age_tot_m,476.0
480291609012,sex_age_tot_m,439.0
480291609022,sex_age_tot_m,690.0
480291613031,sex_age_tot_m,1297.0
480291613042,sex_age_tot_m,1319.0
480291615032,sex_age_tot_m,764.0
480291615042,sex_age_tot_m,1635.0
480291618021,sex_age_tot_m,3158.0
480291619021,sex_age_tot_m,878.0
480291620031,sex_age_tot_m,1145.0
480291620041,sex_age_tot_m,895.0
480291713012,sex_age_tot_m,953.0
480291716012,sex_age_tot_m,371.0
480291716022,sex_age_tot_m,440.0
480291719122,sex_age_tot_m,1258.0
480291719141,sex_age_tot_m,642.0
480291719151,sex_age_tot_m,1090.0
480291719163,sex_age_tot_m,1461.0
480291719181,sex_age_tot_m,519.0
480291215044,sex_age_tot_m,1750.0
480291215064,sex_age_tot_m,573.0
480291216061,sex_age_tot_m,330.0
480291216064,sex_age_tot_m,348.0
480291217013,sex_age_tot_m,349.0
480291217022,sex_age_tot_m,442.0
480291218082,sex_age_tot_m,1286.0
480291218093,sex_age_tot_m,1037.0
480291218111,sex_age_tot_m,2099.0
480291218122,sex_age_tot_m,680.0
480291218131,sex_age_tot_m,895.0
480291219041,sex_age_tot_m,524.0
480291219052,sex_age_tot_m,1981.0
480291219071,sex_age_tot_m,664.0
480291211085,sex_age_tot_m,704.0
480291211191,sex_age_tot_m,238.0
480291211201,sex_age_tot_m,1640.0
480291207013,sex_age_tot_m,479.0
480291215043,sex_age_tot_m,968.0
480291503002,sex_age_tot_m,724.0
480291418003,sex_age_tot_m,1258.0
480291508001,sex_age_tot_m,670.0
480291712001,sex_age_tot_m,609.0
480291712002,sex_age_tot_m,683.0
480291512004,sex_age_tot_m,474.0
480291904002,sex_age_tot_m,1491.0
480291817121,sex_age_tot_m,1555.0
480291816024,sex_age_tot_m,1028.0
480291816022,sex_age_tot_m,692.0
480291314022,sex_age_tot_m,1189.0
480291719183,sex_age_tot_m,1176.0
480291719201,sex_age_tot_m,1797.0
480291719212,sex_age_tot_m,723.0
480291719231,sex_age_tot_m,660.0
480291719234,sex_age_tot_m,2198.0
480291719251,sex_age_tot_m,422.0
480291719253,sex_age_tot_m,2239.0
480291720023,sex_age_tot_m,2583.0
480291720041,sex_age_tot_m,1978.0
480291720061,sex_age_tot_m,1889.0
480291720071,sex_age_tot_m,2191.0
480291801011,sex_age_tot_m,683.0
480291714011,sex_age_tot_m,1182.0
480291714022,sex_age_tot_m,408.0
480291715012,sex_age_tot_m,702.0
480291715023,sex_age_tot_m,1258.0
480291917011,sex_age_tot_m,394.0
480291917022,sex_age_tot_m,816.0
480291918043,sex_age_tot_m,1050.0
480291918111,sex_age_tot_m,2197.0
480291918063,sex_age_tot_m,2896.0
480291918081,sex_age_tot_m,1525.0
480291918092,sex_age_tot_m,1112.0
480291918131,sex_age_tot_m,2274.0
480291817252,sex_age_tot_m,961.0
480291817263,sex_age_tot_m,1794.0
480291817281,sex_age_tot_m,3498.0
480291817301,sex_age_tot_m,434.0
480291817312,sex_age_tot_m,1288.0
480291818112,sex_age_tot_m,244.0
480291818132,sex_age_tot_m,1285.0
480291818142,sex_age_tot_m,1289.0
480291818161,sex_age_tot_m,664.0
480291818172,sex_age_tot_m,466.0
480291818183,sex_age_tot_m,1096.0
480291818201,sex_age_tot_m,1600.0
480291818212,sex_age_tot_m,1245.0
480291818223,sex_age_tot_m,1197.0
480291905032,sex_age_tot_m,514.0
480291905042,sex_age_tot_m,769.0
480291906041,sex_age_tot_m,794.0
480291910051,sex_age_tot_m,528.0
480291910062,sex_age_tot_m,638.0
480291801013,sex_age_tot_m,421.0
480291801016,sex_age_tot_m,222.0
480291806031,sex_age_tot_m,999.0
480291806043,sex_age_tot_m,369.0
480291807026,sex_age_tot_m,861.0
480291814031,sex_age_tot_m,1272.0
480291814041,sex_age_tot_m,2357.0
480291815044,sex_age_tot_m,515.0
480291817154,sex_age_tot_m,1107.0
480291820022,sex_age_tot_m,357.0
480291820031,sex_age_tot_m,1792.0
480291821013,sex_age_tot_m,1387.0
480291821051,sex_age_tot_m,1516.0
480291910065,sex_age_tot_m,291.0
480291912013,sex_age_tot_m,204.0
480291918141,sex_age_tot_m,1337.0
480291918152,sex_age_tot_m,1163.0
480291918171,sex_age_tot_m,5046.0
480291919002,sex_age_tot_m,636.0
480291919005,sex_age_tot_m,407.0
480291920003,sex_age_tot_m,840.0
480291921001,sex_age_tot_m,523.0
480291922002,sex_age_tot_m,437.0
